Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-04-01 00:00:00+00:00,0.0,-1.2,2.1,2,0,4,0,False,,0.9861111111111108,0.9861111111111108
2022-04-01 01:00:00+00:00,0.0,-2.7,1.2,2,0,4,1,False,0.0,0.9611111111111104,0.9611111111111108
2022-04-01 02:00:00+00:00,0.0,-2.2,2.1,2,0,4,2,False,0.0,0.9811111111111112,0.981111111111111
2022-04-01 03:00:00+00:00,0.0,-3.2,0.8,2,0,4,3,False,0.0,0.9855555555555554,0.9855555555555556
2022-04-01 04:00:00+00:00,0.0,-4.0,1.7,2,6,4,4,False,0.0,0.9649999999999996,0.9649999999999996
2022-04-01 05:00:00+00:00,0.0,-3.9,1.8,2,19,4,5,False,6.0,0.9811111111111112,0.9811111111111108
2022-04-01 06:00:00+00:00,0.0,-2.8,2.1,2,25,4,6,False,19.0,0.9849999999999997,0.9849999999999998
2022-04-01 07:00:00+00:00,0.0,-2.8,0.7,4,14,4,7,False,25.0,0.8680555555555555,0.8680555555555557
2022-04-01 08:00:00+00:00,0.0,-3.0,2.4,4,3,4,8,False,14.0,0.9791666666666664,0.9791666666666669
2022-04-01 09:00:00+00:00,0.0,-3.2,2.6,4,4,4,9,False,3.0,0.9497222222222222,0.949722222222222
2022-04-01 10:00:00+00:00,0.0,-3.8,1.1,4,10,4,10,False,4.0,0.9897222222222216,0.9897222222222218
2022-04-01 11:00:00+00:00,0.0,-2.5,1.2,4,5,4,11,False,10.0,0.9994444444444442,0.999444444444444
2022-04-01 12:00:00+00:00,0.0,-1.3,0.8,4,7,4,12,False,5.0,0.9869444444444446,0.9869444444444444
2022-04-01 13:00:00+00:00,0.0,0.2,0.9,5,14,4,13,False,7.0,0.9844444444444442,0.9844444444444445
2022-04-01 14:00:00+00:00,0.0,-0.1,1.8,5,17,4,14,False,14.0,0.9919444444444442,0.9919444444444444
2022-04-01 15:00:00+00:00,0.0,-1.0,0.7,5,16,4,15,False,17.0,0.9847222222222224,0.984722222222222
2022-04-01 16:00:00+00:00,0.0,-1.6,1.8,6,13,4,16,False,16.0,0.9841666666666667,0.9841666666666667
2022-04-01 17:00:00+00:00,0.0,-1.9,0.6,6,7,4,17,False,13.0,0.9822222222222228,0.9822222222222224
2022-04-01 18:00:00+00:00,0.0,-2.1,1.3,6,9,4,18,False,7.0,0.9988888888888888,0.9988888888888888
2022-04-01 19:00:00+00:00,0.0,-2.8,1.8,4,5,4,19,False,9.0,0.9869444444444446,0.9869444444444444
2022-04-01 20:00:00+00:00,0.0,-3.8,1.8,4,3,4,20,False,5.0,0.981666666666666,0.9816666666666664
2022-04-01 21:00:00+00:00,0.0,-4.4,2.5,4,3,4,21,False,3.0,0.9655555555555554,0.9655555555555554
2022-04-01 22:00:00+00:00,0.0,-3.4,3.1,6,5,4,22,False,3.0,0.9702777777777776,0.9702777777777772
2022-04-01 23:00:00+00:00,0.0,-2.8,2.4,6,0,4,23,False,5.0,0.9202777777777782,0.920277777777778
2022-04-02 00:00:00+00:00,0.0,-2.5,2.5,8,0,5,0,False,0.0,0.9866666666666664,0.9866666666666664
2022-04-02 01:00:00+00:00,0.2,-1.8,1.9,8,0,5,1,False,0.0,0.9794444444444445,0.9794444444444442
2022-04-02 02:00:00+00:00,0.0,-1.6,1.7,8,0,5,2,False,0.0,0.9858333333333336,0.9858333333333332
2022-04-02 03:00:00+00:00,0.2,-0.6,1.7,8,0,5,3,False,0.0,0.987222222222222,0.987222222222222
2022-04-02 04:00:00+00:00,0.4,-0.5,0.4,8,0,5,4,False,0.0,0.9855555555555552,0.9855555555555552
2022-04-02 05:00:00+00:00,0.2,0.4,1.1,8,1,5,5,False,0.0,0.9672222222222224,0.9672222222222222
2022-04-02 06:00:00+00:00,0.6,1.4,1.1,8,4,5,6,False,1.0,0.9824999999999998,0.9824999999999998
2022-04-02 07:00:00+00:00,1.5,2.2,2.3,8,5,5,7,False,4.0,0.9719444444444444,0.9719444444444444
2022-04-02 08:00:00+00:00,1.1,2.8,2.6,8,11,5,8,False,5.0,0.9819444444444442,0.9819444444444442
2022-04-02 09:00:00+00:00,0.0,3.0,1.2,8,12,5,9,False,11.0,0.9663888888888894,0.9663888888888892
2022-04-02 10:00:00+00:00,0.0,2.6,2.2,7,15,5,10,False,12.0,0.991666666666667,0.9916666666666668
2022-04-02 11:00:00+00:00,0.0,2.4,3.1,7,10,5,11,False,15.0,0.301111111111111,0.301111111111111
2022-04-02 12:00:00+00:00,0.0,3.4,4.5,7,17,5,12,False,10.0,0.0,0.0
2022-04-02 13:00:00+00:00,0.0,3.4,2.2,7,15,5,13,False,17.0,0.0,0.0
