dateTime,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,availability,Mean_close_count_last_hour
2020-06-02 19:00:00,0.0,3.7,1.2,18,28,27.0,False,1,6,2,10.0
2020-06-02 20:00:00,0.0,2.8,1.3,19,16,28.0,False,1,6,2,1.5
2020-06-02 21:00:00,0.0,2.0,0.5,20,4,16.0,False,1,6,2,5.5
2020-06-02 22:00:00,0.0,2.1,1.1,21,1,4.0,False,1,6,2,2.0
2020-06-02 23:00:00,0.0,1.7,0.7,22,2,1.0,False,1,6,2,2.0
2020-06-02 00:00:00,0.0,1.3,2.4,23,0,2.0,False,1,6,2,0.0
2020-06-03 01:00:00,0.0,0.1,1.6,0,0,,False,2,6,2,0.0
2020-06-03 02:00:00,0.0,0.0,1.3,1,0,0.0,False,2,6,2,0.0
2020-06-03 03:00:00,0.0,-0.2,0.8,2,0,0.0,False,2,6,2,0.0
2020-06-03 04:00:00,0.0,-0.8,2.2,3,0,0.0,False,2,6,2,0.0
2020-06-03 05:00:00,0.0,-0.7,0.6,4,1,0.0,False,2,6,2,1.5
2020-06-03 06:00:00,0.0,-1.7,2.3,5,8,1.0,False,2,6,2,1.0
2020-06-03 07:00:00,0.0,-1.9,1.3,6,7,8.0,False,2,6,2,4.0
2020-06-03 08:00:00,0.0,-2.6,2.2,7,3,7.0,False,2,6,2,6.0
2020-06-03 09:00:00,0.0,-3.3,2.7,8,2,3.0,False,2,6,2,3.0
2020-06-03 10:00:00,0.0,-3.7,2.9,9,7,2.0,False,2,6,2,1.5
2020-06-03 11:00:00,0.0,-2.9,1.5,10,0,7.0,False,2,6,2,2.0
2020-06-03 12:00:00,0.0,-2.6,1.1,11,3,0.0,False,2,6,2,2.5
2020-06-03 13:00:00,0.0,-2.0,1.3,12,9,3.0,False,2,6,2,2.5
2020-06-03 14:00:00,0.0,-1.4,0.9,13,13,9.0,False,2,6,2,2.0
2020-06-03 15:00:00,0.0,-0.9,1.1,14,24,13.0,False,2,6,2,8.5
2020-06-03 16:00:00,0.0,0.1,1.1,15,29,24.0,False,2,6,2,7.5
2020-06-03 17:00:00,0.0,-0.6,2.4,16,24,29.0,False,2,6,2,6.5
2020-06-03 18:00:00,0.0,-0.8,0.9,17,9,24.0,False,2,6,2,5.5
2020-06-03 19:00:00,0.0,-1.3,1.8,18,11,9.0,False,2,6,2,5.0
2020-06-03 20:00:00,0.0,-1.5,1.7,19,3,11.0,False,2,6,2,2.5
2020-06-03 21:00:00,0.0,-1.5,2.7,20,14,3.0,False,2,6,2,0.5
2020-06-03 22:00:00,0.0,-1.7,1.9,21,4,14.0,False,2,6,2,1.5
2020-06-03 23:00:00,0.0,-1.9,2.5,22,1,4.0,False,2,6,2,0.5
2020-06-03 00:00:00,0.0,-2.5,2.7,23,0,1.0,False,2,6,2,0.0
2020-06-04 01:00:00,0.0,2.7,2.1,0,0,,False,3,6,2,0.0
2020-06-04 02:00:00,0.0,2.1,2.0,1,0,0.0,False,3,6,2,0.0
2020-06-04 03:00:00,0.0,2.5,1.7,2,0,0.0,False,3,6,2,0.0
2020-06-04 04:00:00,0.0,3.1,1.8,3,0,0.0,False,3,6,2,0.0
2020-06-04 05:00:00,0.0,3.8,0.8,4,0,0.0,False,3,6,2,1.5
2020-06-04 06:00:00,0.0,3.9,1.1,5,7,0.0,False,3,6,2,2.0
2020-06-04 07:00:00,0.0,4.0,1.7,6,3,7.0,False,3,6,2,2.5
2020-06-04 08:00:00,0.0,5.0,1.3,7,2,3.0,False,3,6,2,5.5
2020-06-04 09:00:00,0.0,6.6,1.9,8,1,2.0,False,3,6,2,3.0
2020-06-04 10:00:00,0.0,7.9,1.4,9,0,1.0,False,3,6,2,1.5
2020-06-04 11:00:00,0.0,8.5,3.2,10,2,0.0,False,3,6,2,0.5
2020-06-04 12:00:00,0.0,9.8,2.2,11,2,2.0,False,3,6,2,1.0
2020-06-04 13:00:00,0.0,11.2,3.0,12,3,2.0,False,3,6,2,1.5
2020-06-04 14:00:00,0.0,11.9,6.1,13,11,3.0,False,3,6,2,1.0
2020-06-04 15:00:00,0.0,12.7,5.1,14,19,11.0,False,3,6,2,4.5
2020-06-04 16:00:00,0.0,13.0,3.6,15,17,19.0,False,3,6,2,11.5
2020-06-04 17:00:00,0.0,11.8,4.1,16,14,17.0,False,3,6,2,5.5
2020-06-04 18:00:00,0.0,11.7,3.4,17,6,14.0,False,3,6,2,8.5
2020-06-04 19:00:00,0.0,10.3,4.1,18,1,6.0,False,3,6,2,5.0
2020-06-04 20:00:00,0.0,9.1,3.7,19,3,1.0,False,3,6,2,4.0
2020-06-04 21:00:00,0.0,8.0,1.8,20,3,3.0,False,3,6,2,6.0
2020-06-04 22:00:00,0.0,7.3,2.2,21,1,3.0,False,3,6,2,3.5
2020-06-04 23:00:00,0.0,7.4,1.5,22,3,1.0,False,3,6,2,1.5
2020-06-04 00:00:00,0.0,7.3,1.1,23,0,3.0,False,3,6,2,0.0
2020-06-05 01:00:00,0.0,5.1,1.0,0,0,,False,4,6,2,0.0
2020-06-05 02:00:00,0.0,4.1,1.6,1,0,0.0,False,4,6,2,0.0
2020-06-05 03:00:00,0.0,4.0,0.9,2,0,0.0,False,4,6,2,0.0
2020-06-05 04:00:00,0.0,4.0,2.1,3,0,0.0,False,4,6,2,0.0
2020-06-05 05:00:00,0.0,3.9,1.0,4,0,0.0,False,4,6,2,1.0
2020-06-05 06:00:00,0.0,3.9,1.3,5,3,0.0,False,4,6,2,1.0
2020-06-05 07:00:00,0.0,5.2,0.8,6,5,3.0,False,4,6,2,2.0
2020-06-05 08:00:00,0.0,7.6,1.0,7,3,5.0,False,4,6,2,5.0
2020-06-05 09:00:00,0.0,9.8,1.1,8,4,3.0,False,4,6,2,1.0
2020-06-05 10:00:00,0.0,10.7,2.6,9,1,4.0,False,4,6,1,2.0
2020-06-05 11:00:00,0.0,12.5,3.3,10,1,1.0,False,4,6,1,1.5
2020-06-05 12:00:00,0.0,14.0,4.2,11,4,1.0,False,4,6,2,2.0
2020-06-05 13:00:00,0.0,15.1,3.7,12,1,4.0,False,4,6,2,2.0
2020-06-05 14:00:00,0.0,16.3,4.3,13,1,1.0,False,4,6,2,1.0
2020-06-05 15:00:00,0.0,17.0,4.4,14,9,1.0,False,4,6,2,2.0
2020-06-05 16:00:00,0.0,16.4,5.4,15,3,9.0,False,4,6,2,3.5
2020-06-05 17:00:00,0.0,16.5,4.7,16,4,3.0,False,4,6,2,2.5
2020-06-05 18:00:00,0.0,15.9,5.5,17,1,4.0,False,4,6,2,2.0
2020-06-05 19:00:00,0.0,15.4,4.6,18,0,1.0,False,4,6,2,1.0
2020-06-05 20:00:00,0.0,14.4,3.9,19,0,0.0,False,4,6,2,0.5
2020-06-05 21:00:00,0.0,12.5,4.1,20,1,0.0,False,4,6,2,0.5
2020-06-05 22:00:00,0.0,11.2,5.0,21,0,1.0,False,4,6,2,0.0
2020-06-05 23:00:00,0.2,10.4,6.8,22,0,0.0,False,4,6,2,0.5
2020-06-05 00:00:00,0.0,7.8,0.9,23,0,0.0,False,4,6,2,0.0
2020-06-06 01:00:00,0.0,8.8,2.1,0,0,,False,5,6,2,0.0
2020-06-06 02:00:00,0.0,8.7,1.7,1,0,0.0,False,5,6,2,0.0
2020-06-06 03:00:00,0.0,8.9,0.8,2,0,0.0,False,5,6,2,0.0
2020-06-06 04:00:00,0.0,8.9,0.7,3,0,0.0,False,5,6,2,0.0
2020-06-06 05:00:00,0.0,9.3,0.9,4,0,0.0,False,5,6,2,0.0
2020-06-06 06:00:00,0.0,9.5,0.2,5,0,0.0,False,5,6,2,0.5
2020-06-06 07:00:00,0.0,10.1,1.6,6,0,0.0,False,5,6,2,0.5
2020-06-06 08:00:00,0.1,10.5,1.5,7,1,0.0,False,5,6,2,0.0
2020-06-06 09:00:00,0.3,11.4,1.1,8,2,1.0,False,5,6,1,0.5
2020-06-06 10:00:00,0.0,12.2,0.7,9,2,2.0,False,5,6,1,0.5
2020-06-06 11:00:00,0.3,12.5,1.5,10,0,2.0,False,5,6,1,0.0
2020-06-06 12:00:00,0.9,11.9,2.4,11,0,0.0,False,5,6,1,0.5
2020-06-06 13:00:00,2.8,11.5,2.6,12,1,0.0,False,5,6,1,0.5
2020-06-06 14:00:00,1.7,11.5,2.7,13,0,1.0,False,5,6,1,0.0
2020-06-06 15:00:00,1.5,11.5,1.8,14,0,0.0,False,5,6,1,0.5
2020-06-06 16:00:00,1.4,11.7,3.1,15,0,0.0,False,5,6,2,0.5
2020-06-06 17:00:00,1.3,11.2,4.0,16,0,0.0,False,5,6,2,0.0
2020-06-06 18:00:00,1.4,11.1,3.6,17,0,0.0,False,5,6,2,0.5
2020-06-06 19:00:00,1.6,11.0,4.3,18,1,0.0,False,5,6,2,0.5
2020-06-06 20:00:00,1.5,10.9,5.0,19,0,1.0,False,5,6,2,0.5
2020-06-06 21:00:00,0.2,10.7,3.3,20,3,0.0,False,5,6,2,0.0
2020-06-06 22:00:00,0.5,10.5,3.8,21,0,3.0,False,5,6,2,0.0
2020-06-06 23:00:00,1.3,10.3,4.4,22,1,0.0,False,5,6,2,0.5
2020-06-06 00:00:00,1.2,10.0,3.7,23,0,1.0,False,5,6,2,0.0
2020-06-07 01:00:00,0.1,12.8,4.5,0,0,,False,6,6,2,0.0
2020-06-07 02:00:00,0.3,11.8,4.8,1,0,0.0,False,6,6,2,0.0
2020-06-07 03:00:00,0.3,11.3,3.4,2,0,0.0,False,6,6,2,0.0
2020-06-07 04:00:00,0.0,11.2,3.2,3,0,0.0,False,6,6,2,0.0
2020-06-07 05:00:00,0.0,11.8,4.8,4,0,0.0,False,6,6,2,0.0
2020-06-07 06:00:00,0.9,10.7,4.6,5,0,0.0,False,6,6,2,0.5
2020-06-07 07:00:00,0.9,10.6,3.9,6,0,0.0,False,6,6,2,0.5
2020-06-07 08:00:00,0.1,11.5,3.4,7,0,0.0,False,6,6,2,0.0
2020-06-07 09:00:00,0.0,13.0,3.1,8,2,0.0,False,6,6,2,0.0
2020-06-07 10:00:00,0.0,14.2,5.0,9,0,2.0,False,6,6,2,1.0
2020-06-07 11:00:00,0.0,14.4,3.0,10,0,0.0,False,6,6,2,0.5
2020-06-07 12:00:00,0.1,15.0,2.4,11,1,0.0,False,6,6,2,0.0
2020-06-07 13:00:00,0.1,17.0,2.2,12,1,1.0,False,6,6,2,2.5
2020-06-07 14:00:00,1.5,13.5,4.2,13,2,1.0,False,6,6,2,2.5
2020-06-07 15:00:00,0.4,14.6,1.9,14,4,2.0,False,6,6,2,1.0
2020-06-07 16:00:00,0.0,15.7,3.6,15,4,4.0,False,6,6,2,1.5
2020-06-07 17:00:00,0.1,16.2,3.6,16,9,4.0,False,6,6,2,1.5
2020-06-07 18:00:00,0.0,15.6,3.4,17,4,9.0,False,6,6,2,3.0
2020-06-07 19:00:00,0.1,13.3,4.4,18,2,4.0,False,6,6,2,2.0
2020-06-07 20:00:00,0.0,13.7,2.7,19,2,2.0,False,6,6,2,1.0
2020-06-07 21:00:00,0.0,13.5,2.4,20,1,2.0,False,6,6,2,2.0
2020-06-07 22:00:00,0.0,13.7,3.6,21,0,1.0,False,6,6,2,0.0
2020-06-07 23:00:00,0.0,13.5,3.6,22,0,0.0,False,6,6,2,1.0
2020-06-07 00:00:00,0.0,13.0,3.6,23,0,0.0,False,6,6,2,0.0
2020-06-08 01:00:00,0.0,16.1,3.3,0,0,,False,0,6,2,0.0
2020-06-08 02:00:00,0.0,16.1,2.8,1,0,0.0,False,0,6,2,0.0
2020-06-08 03:00:00,0.0,16.1,2.6,2,0,0.0,False,0,6,2,0.0
2020-06-08 04:00:00,0.0,15.7,1.2,3,0,0.0,False,0,6,2,0.0
2020-06-08 05:00:00,0.0,15.7,1.8,4,1,0.0,False,0,6,2,0.5
2020-06-08 06:00:00,0.0,15.6,1.1,5,3,1.0,False,0,6,2,0.5
2020-06-08 07:00:00,0.0,16.1,2.0,6,5,3.0,False,0,6,2,2.0
2020-06-08 08:00:00,0.0,16.5,2.1,7,0,5.0,False,0,6,2,4.0
2020-06-08 09:00:00,0.0,17.1,2.4,8,2,0.0,False,0,6,2,2.0
2020-06-08 10:00:00,0.1,17.1,2.2,9,1,2.0,False,0,6,2,1.5
2020-06-08 11:00:00,0.0,17.7,3.3,10,0,1.0,False,0,6,2,2.0
2020-06-08 12:00:00,0.1,17.7,2.6,11,4,0.0,False,0,6,2,0.5
2020-06-08 13:00:00,0.0,18.3,2.7,12,4,4.0,False,0,6,2,0.0
2020-06-08 14:00:00,0.0,19.7,3.5,13,4,4.0,False,0,6,2,0.5
2020-06-08 15:00:00,0.0,21.1,2.1,14,7,4.0,False,0,6,2,5.0
2020-06-08 16:00:00,0.0,22.3,2.4,15,19,7.0,False,0,6,2,4.5
2020-06-08 17:00:00,0.0,23.1,3.6,16,11,19.0,False,0,6,2,5.0
2020-06-08 18:00:00,0.0,22.3,4.8,17,15,11.0,False,0,6,2,5.0
2020-06-08 19:00:00,0.0,21.8,3.1,18,4,15.0,False,0,6,2,4.0
2020-06-08 20:00:00,0.0,20.8,2.9,19,8,4.0,False,0,6,2,1.0
2020-06-08 21:00:00,0.0,18.5,2.4,20,2,8.0,False,0,6,2,0.5
2020-06-08 22:00:00,0.0,16.9,0.8,21,2,2.0,False,0,6,2,1.5
2020-06-08 23:00:00,0.0,15.3,0.8,22,0,2.0,False,0,6,2,0.5
2020-06-08 00:00:00,0.0,14.4,1.1,23,0,0.0,False,0,6,2,0.0
2020-06-09 01:00:00,0.0,8.5,0.7,0,0,,False,1,6,2,0.0
2020-06-09 02:00:00,0.0,7.7,1.6,1,0,0.0,False,1,6,2,0.0
2020-06-09 03:00:00,0.0,8.9,3.5,2,0,0.0,False,1,6,2,0.0
2020-06-09 04:00:00,0.0,7.7,1.2,3,0,0.0,False,1,6,2,0.0
2020-06-09 05:00:00,0.0,7.1,1.0,4,0,0.0,False,1,6,2,0.5
2020-06-09 06:00:00,0.0,7.5,0.7,5,3,0.0,False,1,6,2,1.0
2020-06-09 07:00:00,0.0,8.4,0.5,6,7,3.0,False,1,6,2,4.5
2020-06-09 08:00:00,0.0,9.8,0.5,7,1,7.0,False,1,6,2,7.5
2020-06-09 09:00:00,0.0,11.2,1.3,8,3,1.0,False,1,6,2,2.0
2020-06-09 10:00:00,0.0,11.7,2.1,9,3,3.0,False,1,6,2,1.0
2020-06-09 11:00:00,0.0,15.2,1.9,10,3,3.0,False,1,6,2,5.0
2020-06-09 12:00:00,0.0,14.7,2.9,11,4,3.0,False,1,6,2,5.0
2020-06-09 13:00:00,0.0,16.3,2.5,12,4,4.0,False,1,6,1,0.5
2020-06-09 14:00:00,0.0,15.9,2.6,13,10,4.0,False,1,6,2,2.5
2020-06-09 15:00:00,0.0,18.5,1.4,14,19,10.0,False,1,6,2,4.0
2020-06-09 16:00:00,0.0,15.5,4.0,15,14,19.0,False,1,6,1,4.5
2020-06-09 17:00:00,0.0,14.1,1.6,16,11,14.0,False,1,6,1,5.0
2020-06-09 18:00:00,0.0,16.0,2.4,17,14,11.0,False,1,6,2,5.5
2020-06-09 19:00:00,0.0,14.6,2.4,18,4,14.0,False,1,6,1,4.5
2020-06-09 20:00:00,0.0,12.8,1.5,19,10,4.0,False,1,6,2,1.5
2020-06-09 21:00:00,0.0,10.3,1.5,20,5,10.0,False,1,6,2,5.0
2020-06-09 22:00:00,0.0,9.5,3.0,21,4,5.0,False,1,6,2,3.0
2020-06-09 23:00:00,0.0,9.0,2.1,22,0,4.0,False,1,6,2,3.0
2020-06-09 00:00:00,0.0,10.1,3.1,23,0,0.0,False,1,6,2,0.0
2020-06-10 01:00:00,0.0,10.7,4.1,0,0,,False,2,6,2,0.0
2020-06-10 02:00:00,0.0,10.7,5.1,1,0,0.0,False,2,6,2,0.0
2020-06-10 03:00:00,0.0,10.5,3.9,2,0,0.0,False,2,6,2,0.0
2020-06-10 04:00:00,0.0,10.9,4.1,3,0,0.0,False,2,6,2,0.0
2020-06-10 05:00:00,0.0,11.1,4.7,4,1,0.0,False,2,6,2,0.5
2020-06-10 06:00:00,0.3,10.6,5.1,5,2,1.0,False,2,6,2,1.5
2020-06-10 07:00:00,0.0,10.7,4.7,6,8,2.0,False,2,6,2,3.5
2020-06-10 08:00:00,0.0,10.8,6.5,7,4,8.0,False,2,6,2,8.0
2020-06-10 09:00:00,0.2,10.6,5.6,8,4,4.0,False,2,6,2,4.0
2020-06-10 10:00:00,0.3,10.5,6.0,9,3,4.0,False,2,6,2,1.0
2020-06-10 11:00:00,2.1,10.6,5.5,10,3,3.0,False,2,6,1,2.5
2020-06-10 12:00:00,0.4,10.8,4.6,11,5,3.0,False,2,6,1,3.0
2020-06-10 13:00:00,1.4,11.1,5.0,12,9,5.0,False,2,6,2,1.5
2020-06-10 14:00:00,1.2,11.4,4.3,13,9,9.0,False,2,6,2,0.0
2020-06-10 15:00:00,0.4,11.6,3.9,14,22,9.0,False,2,6,1,4.5
2020-06-10 16:00:00,0.3,11.9,4.3,15,8,22.0,False,2,6,2,4.5
2020-06-10 17:00:00,0.6,11.6,3.8,16,4,8.0,False,2,6,1,2.5
2020-06-10 18:00:00,0.6,11.6,3.3,17,4,4.0,False,2,6,2,2.5
2020-06-10 19:00:00,0.1,11.5,3.4,18,7,4.0,False,2,6,2,3.5
2020-06-10 20:00:00,0.1,11.5,3.3,19,10,7.0,False,2,6,2,2.0
2020-06-10 21:00:00,0.8,11.5,2.9,20,5,10.0,False,2,6,2,2.5
2020-06-10 22:00:00,1.6,11.4,2.3,21,4,5.0,False,2,6,2,0.5
2020-06-10 23:00:00,0.8,11.3,1.3,22,5,4.0,False,2,6,2,0.5
2020-06-10 00:00:00,1.0,11.3,0.3,23,0,5.0,False,2,6,2,0.0
2020-06-11 01:00:00,0.0,14.5,2.0,0,0,,False,3,6,2,0.0
2020-06-11 02:00:00,0.0,14.8,3.9,1,0,0.0,False,3,6,2,0.0
2020-06-11 03:00:00,0.0,13.5,1.5,2,0,0.0,False,3,6,2,0.0
2020-06-11 04:00:00,0.0,13.3,0.9,3,0,0.0,False,3,6,2,0.0
2020-06-11 05:00:00,0.0,11.2,1.0,4,0,0.0,False,3,6,2,0.5
2020-06-11 06:00:00,0.0,10.5,1.7,5,3,0.0,False,3,6,2,1.0
2020-06-11 07:00:00,0.0,9.7,0.5,6,8,3.0,False,3,6,2,3.0
2020-06-11 08:00:00,0.0,10.0,1.5,7,2,8.0,False,3,6,2,5.5
2020-06-11 09:00:00,0.0,9.4,0.7,8,4,2.0,False,3,6,2,2.0
2020-06-11 10:00:00,0.0,9.6,1.1,9,8,4.0,False,3,6,2,1.5
2020-06-11 11:00:00,0.0,11.1,2.5,10,8,8.0,False,3,6,2,4.0
2020-06-11 12:00:00,0.0,11.3,1.8,11,6,8.0,False,3,6,2,4.0
2020-06-11 13:00:00,0.0,12.4,0.8,12,7,6.0,False,3,6,2,2.0
2020-06-11 14:00:00,0.0,15.4,1.6,13,15,7.0,False,3,6,2,4.5
2020-06-11 15:00:00,0.0,15.7,4.3,14,26,15.0,False,3,6,2,4.0
2020-06-11 16:00:00,0.0,14.8,3.0,15,30,26.0,False,3,6,2,7.5
2020-06-11 17:00:00,0.0,14.0,2.6,16,19,30.0,False,3,6,2,7.5
2020-06-11 18:00:00,0.0,12.3,1.4,17,22,19.0,False,3,6,2,7.0
2020-06-11 19:00:00,0.0,11.2,0.8,18,15,22.0,False,3,6,2,4.5
2020-06-11 20:00:00,0.0,10.4,3.0,19,9,15.0,False,3,6,1,1.5
2020-06-11 21:00:00,0.0,8.8,0.9,20,7,9.0,False,3,6,1,6.0
2020-06-11 22:00:00,0.0,7.0,1.5,21,0,7.0,False,3,6,1,2.5
2020-06-11 23:00:00,0.0,6.2,1.9,22,0,0.0,False,3,6,2,4.0
2020-06-11 00:00:00,0.0,5.1,0.5,23,0,0.0,False,3,6,2,0.0
2020-06-12 01:00:00,0.0,3.3,4.2,0,0,,False,4,6,2,0.0
2020-06-12 02:00:00,0.0,3.3,4.0,1,0,0.0,False,4,6,2,0.0
2020-06-12 03:00:00,0.0,3.2,3.2,2,0,0.0,False,4,6,2,0.0
2020-06-12 04:00:00,0.1,3.1,3.1,3,0,0.0,False,4,6,2,0.0
2020-06-12 05:00:00,0.0,3.2,2.7,4,1,0.0,False,4,6,2,0.5
2020-06-12 06:00:00,0.0,3.4,3.5,5,2,1.0,False,4,6,2,0.5
2020-06-12 07:00:00,0.0,3.7,2.6,6,8,2.0,False,4,6,2,2.5
2020-06-12 08:00:00,0.0,3.5,2.8,7,2,8.0,False,4,6,2,6.5
2020-06-12 09:00:00,0.0,3.6,2.5,8,7,2.0,False,4,6,2,2.0
2020-06-12 10:00:00,0.0,3.7,1.8,9,9,7.0,False,4,6,2,4.0
2020-06-12 11:00:00,0.0,3.7,2.0,10,6,9.0,False,4,6,2,1.0
2020-06-12 12:00:00,0.0,3.7,2.2,11,6,6.0,False,4,6,1,1.0
2020-06-12 13:00:00,0.0,3.8,3.0,12,8,6.0,False,4,6,2,1.5
2020-06-12 14:00:00,0.0,3.6,2.8,13,22,8.0,False,4,6,2,5.0
2020-06-12 15:00:00,0.0,3.5,4.4,14,20,22.0,False,4,6,2,6.0
2020-06-12 16:00:00,0.0,3.6,2.0,15,16,20.0,False,4,6,2,6.5
2020-06-12 17:00:00,0.0,3.5,3.3,16,23,16.0,False,4,6,2,7.0
2020-06-12 18:00:00,0.0,3.7,2.7,17,25,23.0,False,4,6,2,4.0
2020-06-12 19:00:00,0.0,3.6,3.7,18,4,25.0,False,4,6,2,7.0
2020-06-12 20:00:00,0.2,3.7,4.6,19,5,4.0,False,4,6,2,5.0
2020-06-12 21:00:00,0.2,3.6,4.7,20,16,5.0,False,4,6,2,2.5
2020-06-12 22:00:00,0.3,3.7,4.9,21,8,16.0,False,4,6,2,4.5
2020-06-12 23:00:00,0.8,3.9,4.3,22,3,8.0,False,4,6,2,5.5
2020-06-12 00:00:00,0.4,4.0,8.4,23,0,3.0,False,4,6,2,0.0
2020-06-13 01:00:00,0.0,18.7,2.9,0,0,,False,5,6,2,0.0
2020-06-13 02:00:00,0.0,17.1,3.7,1,0,0.0,False,5,6,2,0.0
2020-06-13 03:00:00,0.0,16.8,3.6,2,0,0.0,False,5,6,2,0.0
2020-06-13 04:00:00,0.0,16.6,3.6,3,0,0.0,False,5,6,2,0.0
2020-06-13 05:00:00,0.0,16.2,3.7,4,0,0.0,False,5,6,2,0.5
2020-06-13 06:00:00,0.0,16.7,4.3,5,0,0.0,False,5,6,2,0.5
2020-06-13 07:00:00,0.0,17.4,4.2,6,2,0.0,False,5,6,2,0.5
2020-06-13 08:00:00,0.0,18.7,4.0,7,4,2.0,False,5,6,2,0.5
2020-06-13 09:00:00,0.0,19.5,3.7,8,3,4.0,False,5,6,2,0.5
2020-06-13 10:00:00,0.0,22.0,4.3,9,1,3.0,False,5,6,2,1.5
2020-06-13 11:00:00,0.0,22.5,5.9,10,10,1.0,False,5,6,2,0.5
2020-06-13 12:00:00,0.0,23.0,5.4,11,4,10.0,False,5,6,2,3.0
2020-06-13 13:00:00,0.0,23.5,5.3,12,15,4.0,False,5,6,2,3.0
2020-06-13 14:00:00,0.0,24.2,3.6,13,9,15.0,False,5,6,2,1.5
2020-06-13 15:00:00,0.0,24.8,4.4,14,27,9.0,False,5,6,2,4.5
2020-06-13 16:00:00,0.0,24.5,4.2,15,18,27.0,False,5,6,2,5.0
2020-06-13 17:00:00,0.0,25.2,3.1,16,8,18.0,False,5,6,2,5.5
2020-06-13 18:00:00,0.0,24.8,3.2,17,12,8.0,False,5,6,2,2.5
2020-06-13 19:00:00,0.0,25.0,3.7,18,5,12.0,False,5,6,2,4.0
2020-06-13 20:00:00,0.0,24.3,3.4,19,5,5.0,False,5,6,2,2.5
