Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability,dock_availability_x,availability,dock_availability_y
2022-09-01 00:00:00+00:00,0.0,-2.5,3.4,8,0.0,3,0,False,,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558
2022-09-01 01:00:00+00:00,0.0,-2.5,4.1,8,0.0,3,1,False,0.0,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004
2022-09-01 02:00:00+00:00,0.0,-2.3,3.6,8,0.0,3,2,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-09-01 03:00:00+00:00,0.0,-2.0,4.3,8,0.0,3,3,False,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-09-01 04:00:00+00:00,0.0,-1.7,4.1,8,1.0,3,4,False,0.0,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114
2022-09-01 05:00:00+00:00,0.0,-1.8,3.7,8,3.0,3,5,False,1.0,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222224,0.9822222222222222
2022-09-01 06:00:00+00:00,0.0,-1.9,3.5,8,8.0,3,6,False,3.0,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889
2022-09-01 07:00:00+00:00,0.0,-1.7,3.7,8,11.0,3,7,False,8.0,0.7622222222222222,0.7483333333333333,0.7622222222222222,0.7483333333333333,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.997222222222222,0.9972222222222222
2022-09-01 08:00:00+00:00,0.0,-1.6,3.9,8,7.0,3,8,False,11.0,0.3972222222222222,0.4236111111111111,0.3972222222222222,0.4236111111111111,0.5313888888888888,0.5122222222222221,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.5113888888888889,0.0886111111111111
2022-09-01 09:00:00+00:00,0.0,-1.6,3.5,8,8.0,3,9,False,7.0,0.2324999999999999,0.2124999999999999,0.2324999999999999,0.2124999999999999,0.0,0.0,0.4341666666666666,0.4163888888888888,0.4852777777777777,0.4819444444444444,0.6103888888888888,0.1333333333333333
2022-09-01 10:00:00+00:00,0.0,-1.5,4.0,7,8.0,3,10,False,8.0,0.0302777777777777,0.0308333333333333,0.0302777777777777,0.0308333333333333,0.7294444444444442,0.7394444444444441,0.2536111111111111,0.27,0.9819444444444442,0.9819444444444442,0.7012777777777777,0.5666666666666665
2022-09-01 11:00:00+00:00,0.0,-1.2,4.7,7,12.0,3,11,False,8.0,0.8947222222222222,0.9194444444444444,0.8947222222222222,0.9194444444444444,0.436388888888889,0.4488888888888889,0.9825,0.9825,0.1005555555555555,0.0877777777777777,0.6098333333333333,0.0
2022-09-01 12:00:00+00:00,0.0,-1.1,5.1,7,13.0,3,12,False,12.0,0.8650000000000001,0.8466666666666668,0.8650000000000001,0.8466666666666668,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.5858333333333333,0.6044444444444445,0.4064444444444445,0.0125
2022-09-01 13:00:00+00:00,0.0,-1.1,6.3,7,30.0,3,13,False,13.0,0.2644444444444444,0.2880555555555555,0.2644444444444444,0.2880555555555555,0.7491666666666665,0.7302777777777777,0.9819444444444444,0.9819444444444444,0.6663888888888889,0.6661111111111111,0.3938888888888889,0.0
2022-09-01 14:00:00+00:00,0.0,-0.9,5.6,7,50.0,3,14,False,30.0,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.0,0.0,0.9805555555555554,0.9805555555555554,0.9175,0.9183333333333332,0.6606666666666665,0.2941666666666666
2022-09-01 15:00:00+00:00,0.0,-1.0,5.7,7,36.0,3,15,False,50.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.0,0.0,0.9833333333333332,0.9833333333333332,0.9038888888888889,0.9166666666666666,0.7884444444444444,0.4038888888888889
2022-09-01 16:00:00+00:00,0.0,-1.0,5.6,7,14.0,3,16,False,36.0,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.0,0.0,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444445,0.9844444444444446
2022-09-01 17:00:00+00:00,0.0,-1.1,5.6,7,16.0,3,17,False,14.0,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.2144444444444444,0.2322222222222222,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.9139444444444448,0.980277777777778
2022-09-01 18:00:00+00:00,0.0,-1.0,5.1,7,12.0,3,18,False,16.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.8505555555555555,0.9858333333333332
2022-09-01 19:00:00+00:00,0.0,-1.0,5.9,7,9.0,3,19,False,12.0,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892
2022-09-01 20:00:00+00:00,0.0,-0.9,4.9,7,4.0,3,20,False,9.0,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778
2022-09-01 21:00:00+00:00,0.0,-1.0,5.7,7,7.0,3,21,False,4.0,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.6691666666666666,0.6430555555555555,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998
2022-09-01 22:00:00+00:00,0.0,-1.0,4.9,7,2.0,3,22,False,7.0,0.9775,0.9775,0.9775,0.9775,0.5297222222222221,0.5486111111111109,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775
2022-09-01 23:00:00+00:00,0.0,-1.2,4.6,7,0.0,3,23,False,2.0,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891
2022-09-02 00:00:00+00:00,0.0,-1.1,3.6,1,0.0,4,0,False,0.0,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672
2022-09-02 01:00:00+00:00,0.0,1.6,4.4,1,0.0,4,1,False,0.0,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333332,0.9808333333333334
2022-09-02 02:00:00+00:00,0.0,2.0,5.6,1,0.0,4,2,False,0.0,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445
2022-09-02 03:00:00+00:00,0.0,1.4,3.9,1,0.0,4,3,False,0.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668
2022-09-02 04:00:00+00:00,0.0,0.8,3.1,1,0.0,4,4,False,0.0,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558
2022-09-02 05:00:00+00:00,0.0,-0.3,1.7,1,5.0,4,5,False,0.0,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.9805555555555558,0.980555555555556
2022-09-02 06:00:00+00:00,0.0,0.5,2.6,1,6.0,4,6,False,5.0,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664
2022-09-02 07:00:00+00:00,0.0,0.1,1.8,2,4.0,4,7,False,6.0,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.6177777777777781,0.5919444444444447,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336
2022-09-02 08:00:00+00:00,0.0,-0.5,1.3,2,9.0,4,8,False,4.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.0702777777777777,0.0647222222222222,0.7983333333333333,0.7780555555555556,0.9833333333333332,0.9833333333333332,0.7583888888888888,0.3486111111111111
2022-09-02 09:00:00+00:00,0.0,0.9,2.4,2,8.0,4,9,False,9.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.0,0.0,0.0366666666666666,0.03,0.9797222222222224,0.9797222222222224,0.1492222222222222,0.0677777777777777
