Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability,dock_availability_x,availability,dock_availability_y
2022-09-01 10:00:00+00:00,0.0,-1.5,4.0,7,11,3,10,False,10.0,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.7494444444444444,0.728611111111111,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.3204797979797979,0.0
2022-09-01 11:00:00+00:00,0.0,-1.2,4.7,7,14,3,11,False,11.0,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.3983333333333334,0.4169444444444445,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.4932070707070707,0.0
2022-09-01 12:00:00+00:00,0.0,-1.1,5.1,7,14,3,12,False,14.0,0.7022222222222223,0.701388888888889,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.4322222222222223,0.4141666666666667,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.5542676767676767,0.0
2022-09-01 13:00:00+00:00,0.0,-1.1,6.3,7,27,3,13,False,14.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.4986111111111111,0.5177777777777779,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.4336868686868685,0.0
2022-09-01 14:00:00+00:00,0.0,-0.9,5.6,7,38,3,14,False,27.0,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.4353282828282828,0.2469444444444444
2022-09-01 15:00:00+00:00,0.0,-1.0,5.7,7,37,3,15,False,38.0,0.7625,0.775,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.5875757575757575,0.3997222222222221
2022-09-01 16:00:00+00:00,0.0,-1.0,5.6,7,22,3,16,False,37.0,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.6231313131313132,0.1313888888888889
2022-09-01 17:00:00+00:00,0.0,-1.1,5.6,7,21,3,17,False,22.0,0.6486111111111112,0.6355555555555557,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.759949494949495,0.7830555555555555
2022-09-01 18:00:00+00:00,0.0,-1.0,5.1,7,12,3,18,False,21.0,0.3094444444444444,0.3391666666666666,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.780580808080808,0.9858333333333332
2022-09-01 19:00:00+00:00,0.0,-1.0,5.9,7,13,3,19,False,12.0,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.2199999999999999,0.2127777777777777,0.2199999999999999,0.2127777777777777,0.2199999999999999,0.2127777777777777,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.2199999999999999,0.2127777777777777,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.9813888888888892,0.8046464646464649,0.9813888888888892
2022-09-01 20:00:00+00:00,0.0,-0.9,4.9,7,6,3,20,False,13.0,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.3819444444444445,0.3825,0.3819444444444445,0.3825,0.3819444444444445,0.3825,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.3819444444444445,0.3825,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.9827777777777778,0.869848484848485,0.9827777777777778
2022-09-01 21:00:00+00:00,0.0,-1.0,5.7,7,8,3,21,False,6.0,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.6053535353535352,0.0480555555555555
2022-09-01 22:00:00+00:00,0.0,-1.0,4.9,7,3,3,22,False,8.0,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.9775,0.5320454545454546,0.0
2022-09-01 23:00:00+00:00,0.0,-1.2,4.6,7,0,3,23,False,3.0,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.9838888888888891,0.5358585858585859,0.0
2022-09-02 00:00:00+00:00,0.0,-1.1,3.6,1,0,4,0,False,0.0,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.9816666666666672,0.5370959595959599,0.0
2022-09-02 01:00:00+00:00,0.0,1.6,4.4,1,0,4,1,False,0.0,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.9808333333333334,0.6241666666666666,0.0
2022-09-02 02:00:00+00:00,0.0,2.0,5.6,1,0,4,2,False,0.0,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.6264646464646465,0.0
2022-09-02 03:00:00+00:00,0.0,1.4,3.9,1,0,4,3,False,0.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.6246969696969698,0.0
2022-09-02 04:00:00+00:00,0.0,0.8,3.1,1,1,4,4,False,0.0,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.6239898989898992,0.0
2022-09-02 05:00:00+00:00,0.0,-0.3,1.7,1,8,4,5,False,1.0,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.6239898989898992,0.0
2022-09-02 06:00:00+00:00,0.0,0.5,2.6,1,18,4,6,False,8.0,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.585732323232323,0.0
2022-09-02 07:00:00+00:00,0.0,0.1,1.8,2,11,4,7,False,18.0,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.4056818181818182,0.0
2022-09-02 08:00:00+00:00,0.0,-0.5,1.3,2,4,4,8,False,11.0,0.5305555555555556,0.5369444444444444,0.3525,0.3538888888888889,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.8822222222222221,0.8633333333333333,0.3525,0.3538888888888889,0.9833333333333332,0.9833333333333332,0.3525,0.3538888888888889,0.3525,0.3538888888888889,0.3525,0.3538888888888889,0.3154292929292929,0.0
2022-09-02 09:00:00+00:00,0.0,0.9,2.4,2,7,4,9,False,4.0,0.1138888888888888,0.0961111111111111,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.8961111111111112,0.915277777777778,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.2671464646464646,0.0
2022-09-02 10:00:00+00:00,0.0,2.4,1.4,3,9,4,10,False,7.0,0.5491666666666668,0.561388888888889,0.3486111111111111,0.3486111111111111,0.2997222222222222,0.2813888888888889,0.2997222222222222,0.2813888888888889,0.2997222222222222,0.2813888888888889,0.9836111111111108,0.9836111111111108,0.3486111111111111,0.3486111111111111,0.2997222222222222,0.2813888888888889,0.3486111111111111,0.3486111111111111,0.3486111111111111,0.3486111111111111,0.3486111111111111,0.3486111111111111,0.0736111111111111,0.0
2022-09-02 11:00:00+00:00,0.0,4.3,2.3,3,14,4,11,False,9.0,0.9419444444444444,0.9475,0.5930555555555556,0.5936111111111111,0.9336111111111112,0.9463888888888888,0.9336111111111112,0.9463888888888888,0.9336111111111112,0.9463888888888888,0.9791666666666666,0.9791666666666666,0.5930555555555556,0.5936111111111111,0.9336111111111112,0.9463888888888888,0.5930555555555556,0.5936111111111111,0.5930555555555556,0.5936111111111111,0.5930555555555556,0.5936111111111111,0.2299494949494949,0.0
2022-09-02 12:00:00+00:00,0.0,6.0,2.5,3,16,4,12,False,14.0,0.8658333333333335,0.8677777777777779,0.9805555555555556,0.9805555555555556,0.0658333333333333,0.0475,0.0658333333333333,0.0475,0.0658333333333333,0.0475,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.0658333333333333,0.0475,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.4357575757575758,0.2144444444444444
2022-09-02 13:00:00+00:00,0.0,5.9,5.7,2,21,4,13,False,16.0,0.2158333333333333,0.2025,0.979722222222222,0.979722222222222,0.4133333333333334,0.4338888888888889,0.4133333333333334,0.4338888888888889,0.4133333333333334,0.4338888888888889,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.4133333333333334,0.4338888888888889,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.3333585858585858,0.0963888888888889
2022-09-02 14:00:00+00:00,0.0,6.5,6.6,2,33,4,14,False,21.0,0.0180555555555555,0.0305555555555555,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.9980555555555553,0.2888888888888888,0.0
2022-09-02 15:00:00+00:00,0.0,6.2,7.0,2,16,4,15,False,33.0,0.7833333333333332,0.7647222222222221,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.4317929292929293,0.6608333333333334
2022-09-02 16:00:00+00:00,0.0,5.4,5.5,1,24,4,16,False,16.0,0.4416666666666666,0.4613888888888889,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.9794444444444446,0.6718434343434344,0.9794444444444446
2022-09-02 17:00:00+00:00,0.0,3.1,3.8,1,12,4,17,False,24.0,0.7502777777777776,0.7466666666666665,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.7864646464646463,0.9811111111111108
2022-09-02 18:00:00+00:00,0.0,2.1,4.5,1,9,4,18,False,12.0,0.904722222222222,0.8783333333333331,0.8830555555555554,0.8641666666666665,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.8830555555555554,0.8641666666666665,0.9816666666666664,0.9816666666666664,0.8830555555555554,0.8641666666666665,0.8830555555555554,0.8641666666666665,0.8830555555555554,0.8641666666666665,0.7181565656565654,0.5061111111111111
2022-09-02 19:00:00+00:00,0.0,1.4,4.0,1,9,4,19,False,9.0,0.1005555555555555,0.0963888888888888,0.0,0.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.0,0.0,0.982222222222222,0.982222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.927752525252525,0.982222222222222
2022-09-02 20:00:00+00:00,0.0,1.6,5.4,1,8,4,20,False,9.0,0.0372222222222222,0.0497222222222222,0.1627777777777777,0.1569444444444444,0.9819444444444446,0.9819444444444446,0.9819444444444446,0.9819444444444446,0.9819444444444446,0.9819444444444446,0.9819444444444446,0.9819444444444446,0.1627777777777777,0.1569444444444444,0.9819444444444446,0.9819444444444446,0.1627777777777777,0.1569444444444444,0.1627777777777777,0.1569444444444444,0.1627777777777777,0.1569444444444444,0.8926767676767677,0.9819444444444446
2022-09-02 21:00:00+00:00,0.0,1.7,6.1,1,3,4,21,False,8.0,0.5016666666666667,0.4780555555555556,0.7297222222222223,0.7477777777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.7297222222222223,0.7477777777777778,0.980277777777778,0.980277777777778,0.7297222222222223,0.7477777777777778,0.7297222222222223,0.7477777777777778,0.7297222222222223,0.7477777777777778,0.978636363636364,0.980277777777778
2022-09-02 22:00:00+00:00,0.0,1.5,4.5,0,4,4,22,False,3.0,0.7311111111111113,0.7486111111111112,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116,0.9811111111111116
2022-09-02 23:00:00+00:00,0.0,1.6,4.5,0,0,4,23,False,4.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222
2022-09-03 00:00:00+00:00,0.0,-3.1,0.4,2,0,5,0,False,0.0,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776
2022-09-03 01:00:00+00:00,0.0,-1.9,1.3,2,0,5,1,False,0.0,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556
2022-09-03 02:00:00+00:00,0.0,-2.4,1.0,2,0,5,2,False,0.0,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888888,0.9763888888888884,0.9763888888888888
2022-09-03 03:00:00+00:00,0.0,-3.3,2.2,2,0,5,3,False,0.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-09-03 04:00:00+00:00,0.0,-3.1,1.9,2,1,5,4,False,0.0,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.978055555555556,0.9780555555555558
2022-09-03 05:00:00+00:00,0.0,-3.1,1.2,2,0,5,5,False,1.0,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672,0.9791666666666672
