Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,availability,dock_availability
2022-06-02 00:00:00+00:00,-0.1545396153419373,-1.4473519516749584,-1.156352938496388,1.3646061863206294,0,3,0,False,0.0,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224
2022-06-02 01:00:00+00:00,-0.1545396153419373,-1.5522617459513055,-0.1367971611123186,1.3646061863206294,0,3,1,False,0.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667
2022-06-02 02:00:00+00:00,-0.1545396153419373,-1.7096264373658263,0.0984849413609279,1.3646061863206294,0,3,2,False,0.0,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332
2022-06-02 03:00:00+00:00,-0.1545396153419373,-1.6702852645121962,2.529733333584477,1.3646061863206294,0,3,3,False,0.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108
2022-06-02 04:00:00+00:00,-0.1545396153419373,-1.5784891945203925,3.078724906022053,1.3646061863206294,4,3,4,False,0.0,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664
2022-06-02 05:00:00+00:00,-0.1545396153419373,-1.6965127130812832,2.372878598602313,1.3646061863206294,6,3,5,False,4.0,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444
2022-06-02 06:00:00+00:00,-0.1545396153419373,-1.8932185773494343,1.3533228212182435,1.3646061863206294,31,3,6,False,6.0,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108
2022-06-02 07:00:00+00:00,-0.1545396153419373,-1.9587871987721512,1.3533228212182435,-0.5848312227088411,5,3,7,False,31.0,0.333611111111111,0.3477777777777777,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.333611111111111,0.3477777777777777,0.9877777777777776,0.9877777777777776
2022-06-02 08:00:00+00:00,-0.1545396153419373,-1.9587871987721512,0.9611859837628328,-0.5848312227088411,5,3,8,False,5.0,0.7583333333333333,0.7369444444444442,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.7583333333333333,0.7369444444444442,0.9350694444444444,0.9988888888888886
2022-06-02 09:00:00+00:00,-0.1545396153419373,-1.8801048530648907,-0.2152245286034009,-0.5848312227088411,2,3,9,False,5.0,0.7544444444444444,0.7769444444444443,0.9652777777777776,0.9652777777777776,0.9652777777777776,0.9652777777777776,0.7544444444444444,0.7769444444444443,0.7575694444444443,0.9652777777777776
2022-06-02 10:00:00+00:00,-0.1545396153419373,-1.8407636802112608,1.3533228212182435,0.194943740902947,3,3,10,False,2.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.8532638888888889,0.98
2022-06-02 11:00:00+00:00,-0.1545396153419373,-1.6833989887967395,-0.2936518960944832,0.194943740902947,4,3,11,False,3.0,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9007638888888886,0.9861111111111108
2022-06-02 12:00:00+00:00,-0.1545396153419373,-1.7096264373658263,1.118040718744997,0.194943740902947,2,3,12,False,4.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.971875,0.9858333333333332
2022-06-02 13:00:00+00:00,-0.1545396153419373,-1.4473519516749584,1.7454596586736548,-0.5848312227088411,10,3,13,False,2.0,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668
2022-06-02 14:00:00+00:00,-0.1545396153419373,-1.473579400244045,0.8827586162717503,-0.5848312227088411,23,3,14,False,10.0,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222
2022-06-02 15:00:00+00:00,-0.1545396153419373,-1.5260342973822187,0.5690491463074215,-0.5848312227088411,16,3,15,False,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9888888888888888,1.0
2022-06-02 16:00:00+00:00,-0.1545396153419373,-1.539148021666762,1.039613351253915,-0.5848312227088411,17,3,16,False,16.0,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9384722222222224,0.9836111111111112
2022-06-02 17:00:00+00:00,-0.1545396153419373,-1.7620813345040005,0.8827586162717503,-0.5848312227088411,7,3,17,False,17.0,0.8152777777777778,0.8005555555555556,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.8152777777777778,0.8005555555555556,0.9805555555555554,0.9805555555555554
2022-06-02 18:00:00+00:00,-0.1545396153419373,-1.9325597502030645,-0.8426434685320588,-0.5848312227088411,5,3,18,False,7.0,0.4975,0.5125000000000001,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.4975,0.5125000000000001,0.9802777777777776,0.9802777777777776
2022-06-02 19:00:00+00:00,-0.1545396153419373,-1.9719009230566944,-0.0583697936212366,-0.194943740902947,6,3,19,False,5.0,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778
2022-06-02 20:00:00+00:00,-0.1545396153419373,-2.194834235893933,-1.5484897759517993,-0.194943740902947,3,3,20,False,6.0,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446
2022-06-02 21:00:00+00:00,-0.1545396153419373,-2.2735165816011933,-0.9994982035142234,-0.194943740902947,5,3,21,False,3.0,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556
2022-06-02 22:00:00+00:00,-0.1545396153419373,-2.37842637587754,-0.4505066310766477,-0.9747187045147352,1,3,22,False,5.0,0.1186111111111111,0.1044444444444444,0.985,0.985,0.985,0.985,0.1186111111111111,0.1044444444444444,0.985,0.985
2022-06-02 23:00:00+00:00,-0.1545396153419373,-2.2866303058857365,-0.2152245286034009,-0.9747187045147352,0,3,23,False,1.0,0.571388888888889,0.5705555555555556,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.571388888888889,0.5705555555555556,0.9766666666666668,0.9766666666666668
2022-06-03 00:00:00+00:00,-0.1545396153419373,-2.0243558201948684,-0.7642161010409767,-0.9747187045147352,0,4,0,False,0.0,0.0,0.0,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.0,0.0,0.9802777777777778,0.9802777777777778
2022-06-03 01:00:00+00:00,-0.1545396153419373,-2.0636969930484983,-1.156352938496388,-0.9747187045147352,0,4,1,False,0.0,0.0,0.0,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.0,0.0,0.9897222222222222,0.9897222222222222
2022-06-03 02:00:00+00:00,-0.1545396153419373,-2.116151890186672,-0.8426434685320588,-0.9747187045147352,0,4,2,False,0.0,0.0,0.0,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.0,0.0,0.9916666666666668,0.9916666666666668
2022-06-03 03:00:00+00:00,-0.1545396153419373,-2.2604028573166497,-1.6269171434428815,-0.9747187045147352,0,4,3,False,0.0,0.0,0.0,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.0,0.0,0.9891666666666666,0.9891666666666666
2022-06-03 04:00:00+00:00,-0.1545396153419373,-2.29974403017028,-0.9994982035142234,-0.9747187045147352,4,4,4,False,0.0,0.0,0.0,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.9825,0.9825
