Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-06-17 13:00:00+00:00,-0.1710052219338783,0.6352200197726737,0.1314594750450675,1.2311323844884992,3,4,13,False,6.0,0.948888888888889,0.9636111111111112
2022-06-17 14:00:00+00:00,-0.1710052219338783,0.4286543999869314,2.9321178564399792,1.2311323844884992,1,4,14,False,3.0,0.9822222222222222,0.9822222222222222
2022-06-17 15:00:00+00:00,-0.1710052219338783,0.204874978552377,1.411760449397027,1.2311323844884992,1,4,15,False,1.0,0.9866666666666668,0.9866666666666668
2022-06-17 16:00:00+00:00,-0.1710052219338783,0.084378367010694,1.8118545038820144,1.2311323844884992,0,4,16,False,1.0,0.9788888888888888,0.9788888888888888
2022-06-17 17:00:00+00:00,0.0606792722991181,-0.0877596494774246,1.6518168820880192,1.2311323844884992,0,4,17,False,0.0,0.9833333333333332,0.9833333333333332
2022-06-17 18:00:00+00:00,0.4082060136486128,-0.3459666742096027,1.491779260294025,1.2311323844884992,0,4,18,False,0.0,0.9811111111111112,0.9811111111111112
2022-06-17 19:00:00+00:00,3.0725776973280725,-0.6558151038882164,2.532023801954992,1.2311323844884992,0,4,19,False,0.0,0.9852777777777774,0.9852777777777774
2022-06-17 20:00:00+00:00,2.840893203095076,-0.6213875005905926,0.9316475840150424,1.2311323844884992,0,4,20,False,0.0,0.981111111111111,0.981111111111111
2022-06-17 21:00:00+00:00,0.1765215194156163,-0.6213875005905926,1.1717040167060346,1.2311323844884992,0,4,21,False,0.0,0.9808333333333332,0.9808333333333332
2022-06-17 22:00:00+00:00,1.1032594963476023,-0.5869598972929689,-0.1085969576459251,1.2311323844884992,0,4,22,False,0.0,0.9816666666666668,0.9816666666666668
2022-06-17 23:00:00+00:00,-0.0551629748173801,-0.5697460956441571,0.531553529530055,1.2311323844884992,0,4,23,False,0.0,0.9869444444444446,0.9869444444444446
2022-06-18 00:00:00+00:00,-0.1710052219338783,-0.552532293995345,-0.0285781467489275,1.2311323844884992,0,5,0,False,0.0,0.9783333333333332,0.9783333333333332
2022-06-18 01:00:00+00:00,-0.1710052219338783,-0.5697460956441571,-0.428672201233915,1.2311323844884992,0,5,1,False,0.0,0.964722222222222,0.964722222222222
2022-06-18 02:00:00+00:00,-0.1710052219338783,-0.6041736989417807,-0.6687286339249074,1.2311323844884992,0,5,2,False,0.0,0.9827777777777776,0.9827777777777776
2022-06-18 03:00:00+00:00,-0.1710052219338783,-0.6041736989417807,-0.1886157685429226,1.2311323844884992,0,5,3,False,0.0,0.9880555555555556,0.9880555555555556
2022-06-18 04:00:00+00:00,-0.1710052219338783,-0.6213875005905926,-0.428672201233915,1.2311323844884992,0,5,4,False,0.0,0.989444444444444,0.989444444444444
2022-06-18 05:00:00+00:00,-0.1710052219338783,-0.6041736989417807,-0.5086910121309125,1.2311323844884992,0,5,5,False,0.0,0.9852777777777776,0.9852777777777776
2022-06-18 06:00:00+00:00,-0.1710052219338783,-0.552532293995345,-0.5887098230279099,1.2311323844884992,0,5,6,False,0.0,0.9888888888888892,0.9888888888888892
2022-06-18 07:00:00+00:00,-0.1710052219338783,-0.4492494841024738,-0.5086910121309125,0.4983414523571692,0,5,7,False,0.0,0.9841666666666667,0.9841666666666667
2022-06-18 08:00:00+00:00,-0.1710052219338783,-0.2082562610191076,1.8918733147790123,0.4983414523571692,0,5,8,False,0.0,0.9677777777777778,0.9677777777777778
2022-06-18 09:00:00+00:00,-0.1710052219338783,-0.1221872527750482,2.9321178564399792,0.4983414523571692,2,5,9,False,0.0,0.9911111111111112,0.9911111111111112
2022-06-18 10:00:00+00:00,-0.1710052219338783,0.084378367010694,2.0519109365730066,-0.9672404119054906,5,5,10,False,2.0,0.9866666666666664,0.9866666666666664
2022-06-18 11:00:00+00:00,-0.1710052219338783,0.204874978552377,2.532023801954992,-0.9672404119054906,6,5,11,False,5.0,0.985277777777778,0.985277777777778
2022-06-18 12:00:00+00:00,-0.1710052219338783,0.3081577884452484,2.6920614237489877,-0.9672404119054906,11,5,12,False,6.0,0.9611111111111112,0.9611111111111112
2022-06-18 13:00:00+00:00,-0.0551629748173801,0.4458682016357435,3.172174289130972,-0.9672404119054906,23,5,13,False,11.0,0.9916666666666666,0.9916666666666666
2022-06-18 14:00:00+00:00,-0.1710052219338783,0.5491510115286143,1.6518168820880192,-0.9672404119054906,27,5,14,False,23.0,0.935138888888889,0.9994444444444444
2022-06-18 15:00:00+00:00,-0.1710052219338783,0.4458682016357435,2.371986180160997,-0.9672404119054906,13,5,15,False,27.0,0.8065277777777775,0.9508333333333328
2022-06-18 16:00:00+00:00,-0.1710052219338783,0.3942267966893077,2.0519109365730066,0.1319459862915042,4,5,16,False,13.0,0.9883333333333332,0.9883333333333332
2022-06-18 17:00:00+00:00,-0.1710052219338783,0.463082003284555,1.8918733147790123,0.1319459862915042,8,5,17,False,4.0,0.9913888888888888,0.9913888888888888
2022-06-18 18:00:00+00:00,-0.1710052219338783,0.0327369620642583,2.532023801954992,0.1319459862915042,0,5,18,False,8.0,0.9863888888888888,0.9863888888888888
2022-06-18 19:00:00+00:00,-0.1710052219338783,0.084378367010694,3.0121366673369767,0.4983414523571692,0,5,19,False,0.0,0.982222222222222,0.982222222222222
2022-06-18 20:00:00+00:00,-0.1710052219338783,-0.2771114676143551,2.1319297474700045,0.4983414523571692,0,5,20,False,0.0,0.9825,0.9825
