Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,availability,dock_availability
2022-06-01 00:00:00+00:00,-0.1545396153419373,-2.3390852030239104,-0.1367971611123186,-1.7544936681265235,0,2,0,False,,0.9963888888888884,0.9963888888888884,0.0,0.0,0.0,0.0,0.0,0.0,0.9963888888888884,0.9963888888888884
2022-06-01 01:00:00+00:00,-0.1545396153419373,-2.430881273015714,-1.4700624084607168,-1.7544936681265235,0,2,1,False,0.0,0.9797222222222224,0.9797222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.9797222222222224,0.9797222222222224
2022-06-01 02:00:00+00:00,-0.1545396153419373,-2.076810717333042,2.2944512311112306,-1.7544936681265235,0,2,2,False,0.0,0.9866666666666666,0.9866666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.9866666666666666,0.9866666666666666
2022-06-01 03:00:00+00:00,-0.1545396153419373,-2.4177675487311703,0.0984849413609279,-1.7544936681265235,1,2,3,False,0.0,0.9819444444444444,0.9819444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.9819444444444444,0.9819444444444444
2022-06-01 04:00:00+00:00,-0.1545396153419373,-2.4177675487311703,1.118040718744997,-1.7544936681265235,1,2,4,False,1.0,0.978888888888889,0.978888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.978888888888889,0.978888888888889
2022-06-01 05:00:00+00:00,-0.1545396153419373,-2.352198927308453,1.039613351253915,-1.7544936681265235,4,2,5,False,1.0,0.9966666666666671,0.9966666666666671,0.9066666666666672,0.9283333333333338,0.9066666666666672,0.9283333333333338,0.9066666666666672,0.9283333333333338,0.9966666666666671,0.9966666666666671
2022-06-01 06:00:00+00:00,-0.1545396153419373,-2.443994997300257,-0.7642161010409767,-1.7544936681265235,14,2,6,False,4.0,0.984722222222222,0.984722222222222,0.7027777777777777,0.6886111111111111,0.7027777777777777,0.6886111111111111,0.7027777777777777,0.6886111111111111,0.9384027777777776,0.984722222222222
2022-06-01 07:00:00+00:00,-0.1545396153419373,-2.522677343007518,-1.0779255710053055,-0.194943740902947,5,2,7,False,14.0,0.9783333333333334,0.9783333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.7299305555555557,0.9783333333333334
2022-06-01 08:00:00+00:00,-0.1545396153419373,-2.5489047915766045,-1.4700624084607168,-0.194943740902947,3,2,8,False,5.0,0.9880555555555556,0.9880555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4282638888888888,0.6863888888888888
2022-06-01 09:00:00+00:00,-0.1545396153419373,-2.562018515861148,-0.1367971611123186,-0.194943740902947,3,2,9,False,3.0,0.0502777777777777,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0400694444444444,0.0455555555555555
2022-06-01 10:00:00+00:00,-0.1545396153419373,-2.6275871372838653,-0.9994982035142234,-0.9747187045147352,3,2,10,False,3.0,0.1666666666666666,0.1822222222222222,0.0611111111111111,0.0766666666666666,0.0611111111111111,0.0766666666666666,0.0611111111111111,0.0766666666666666,0.2086111111111111,0.4672222222222223
2022-06-01 11:00:00+00:00,-0.1545396153419373,-2.4571087215848006,-0.8426434685320588,-0.9747187045147352,4,2,11,False,3.0,0.6938888888888889,0.6866666666666666,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.264375,0.986388888888889
2022-06-01 12:00:00+00:00,-0.1545396153419373,-2.404653824446627,-0.9210708360231412,-0.9747187045147352,7,2,12,False,4.0,0.9838888888888888,0.9838888888888888,0.0847222222222222,0.0683333333333333,0.0847222222222222,0.0683333333333333,0.0847222222222222,0.0683333333333333,0.3518055555555555,0.9838888888888888
2022-06-01 13:00:00+00:00,-0.1545396153419373,-2.207947960178476,-0.6857887335498944,-0.9747187045147352,7,2,13,False,7.0,0.9899999999999998,0.9899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.7560416666666665,0.9899999999999998
2022-06-01 14:00:00+00:00,-0.1545396153419373,-2.3653126515929968,-1.7053445109339636,-0.9747187045147352,22,2,14,False,7.0,0.9908333333333332,0.9908333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.8540972222222221,0.9908333333333332
