Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_390.0,dock_availability_390.0,bike_availability_625.0,dock_availability_625.0,bike_availability_430.0,dock_availability_430.0,bike_availability_2337.0,dock_availability_2337.0
2022-04-24 04:00:00+00:00,0.0,5.5,4.6,6,0,6,4,False,0.0,0.9811111111111106,0.9811111111111106,0.9811111111111106,0.9811111111111106,0.9811111111111106,0.9811111111111106,0.9811111111111106,0.9811111111111106
2022-04-24 05:00:00+00:00,0.0,5.0,3.9,6,0,6,5,False,0.0,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222
2022-04-24 06:00:00+00:00,0.0,5.2,5.0,6,0,6,6,False,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-04-24 07:00:00+00:00,0.0,6.4,6.3,4,1,6,7,False,0.0,0.9841666666666664,0.9841666666666664,0.9841666666666664,0.9841666666666664,0.9841666666666664,0.9841666666666664,0.9841666666666664,0.9841666666666664
2022-04-24 08:00:00+00:00,0.0,6.6,6.4,4,0,6,8,False,1.0,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884
2022-04-24 09:00:00+00:00,0.0,8.1,6.1,4,0,6,9,False,0.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222
2022-04-24 10:00:00+00:00,0.0,8.5,5.3,5,2,6,10,False,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.4633333333333332,0.4480555555555555
2022-04-24 11:00:00+00:00,0.0,10.0,5.3,5,0,6,11,False,2.0,0.9824999999999996,0.9824999999999996,0.9824999999999996,0.9824999999999996,0.9824999999999996,0.9824999999999996,0.0,0.0
2022-04-24 12:00:00+00:00,0.0,10.7,3.7,5,0,6,12,False,0.0,0.9516666666666668,0.9516666666666668,0.9516666666666668,0.9516666666666668,0.9516666666666668,0.9516666666666668,0.7177777777777778,0.7336111111111112
2022-04-24 13:00:00+00:00,0.0,11.0,3.9,3,2,6,13,False,0.0,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889
2022-04-24 14:00:00+00:00,0.0,12.7,3.1,3,2,6,14,False,2.0,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625,0.9625
2022-04-24 15:00:00+00:00,0.0,12.6,3.1,3,1,6,15,False,2.0,0.9911111111111112,0.9911111111111112,0.9911111111111112,0.9911111111111112,0.9911111111111112,0.9911111111111112,0.9911111111111112,0.9911111111111112
2022-04-24 16:00:00+00:00,0.0,12.1,4.2,3,0,6,16,False,1.0,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332
2022-04-24 17:00:00+00:00,0.0,12.3,3.0,3,0,6,17,False,0.0,0.9816666666666666,0.9816666666666666,0.9816666666666666,0.9816666666666666,0.9816666666666666,0.9816666666666666,0.9816666666666666,0.9816666666666666
2022-04-24 18:00:00+00:00,0.0,11.6,2.3,3,0,6,18,False,0.0,0.9877777777777784,0.9877777777777784,0.9877777777777784,0.9877777777777784,0.9877777777777784,0.9877777777777784,0.9877777777777784,0.9877777777777784
2022-04-24 19:00:00+00:00,0.0,11.4,1.8,1,0,6,19,False,0.0,0.9641666666666664,0.9641666666666664,0.9641666666666664,0.9641666666666664,0.9641666666666664,0.9641666666666664,0.9641666666666664,0.9641666666666664
2022-04-24 20:00:00+00:00,0.0,8.8,1.3,1,0,6,20,False,0.0,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444
2022-04-24 21:00:00+00:00,0.0,6.0,1.8,1,0,6,21,False,0.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-04-24 22:00:00+00:00,0.0,6.1,2.7,1,0,6,22,False,0.0,0.9699999999999998,0.9699999999999998,0.9699999999999998,0.9699999999999998,0.9699999999999998,0.9699999999999998,0.9699999999999998,0.9699999999999998
2022-04-24 23:00:00+00:00,0.0,6.1,2.9,1,0,6,23,False,0.0,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825
2022-04-25 00:00:00+00:00,0.0,5.4,2.1,1,0,0,0,False,0.0,0.9808333333333328,0.9808333333333328,0.9808333333333328,0.9808333333333328,0.9808333333333328,0.9808333333333328,0.9808333333333328,0.9808333333333328
2022-04-25 01:00:00+00:00,0.0,3.8,0.6,1,0,0,1,False,0.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332
2022-04-25 02:00:00+00:00,0.0,3.4,0.6,1,0,0,2,False,0.0,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996
2022-04-25 03:00:00+00:00,0.0,2.5,0.6,1,0,0,3,False,0.0,0.9655555555555552,0.9655555555555552,0.9655555555555552,0.9655555555555552,0.9655555555555552,0.9655555555555552,0.9655555555555552,0.9655555555555552
2022-04-25 04:00:00+00:00,0.0,1.8,1.5,1,0,0,4,False,0.0,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556
2022-04-25 05:00:00+00:00,0.0,1.1,0.3,1,0,0,5,False,0.0,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556
2022-04-25 06:00:00+00:00,0.0,2.6,1.1,1,0,0,6,False,0.0,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442,0.9819444444444442
2022-04-25 07:00:00+00:00,0.0,6.4,0.9,2,0,0,7,False,0.0,0.9483333333333333,0.9483333333333333,0.9483333333333333,0.9483333333333333,0.9483333333333333,0.9483333333333333,0.9483333333333333,0.9483333333333333
2022-04-25 08:00:00+00:00,0.0,8.6,1.4,2,0,0,8,False,0.0,0.5197222222222222,0.3905555555555555,0.8505555555555554,0.8344444444444443,0.9863888888888886,0.9863888888888886,0.9863888888888886,0.9863888888888886
2022-04-25 09:00:00+00:00,0.0,10.5,1.9,2,0,0,9,False,0.0,0.0,0.0727777777777777,0.0,0.0,0.0108333333333333,0.0,0.09,0.0666666666666666
2022-04-25 10:00:00+00:00,0.0,12.5,2.0,3,0,0,10,False,0.0,0.1325,0.0644444444444444,0.4119444444444444,0.4058333333333332,0.5722222222222222,0.5891666666666666,0.2119444444444444,0.2836111111111111
2022-04-25 11:00:00+00:00,0.0,13.5,2.8,3,2,0,11,False,0.0,0.5994444444444446,0.6872222222222223,0.3541666666666667,0.5669444444444445,0.9869444444444444,0.9869444444444444,0.0,0.0
2022-04-25 12:00:00+00:00,0.0,15.1,3.0,3,0,0,12,False,2.0,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.0,0.0
2022-04-25 13:00:00+00:00,0.0,15.5,3.6,5,2,0,13,False,0.0,0.9769444444444444,0.9769444444444444,0.9769444444444444,0.9769444444444444,0.9769444444444444,0.9769444444444444,0.8086111111111111,0.8488888888888889
2022-04-25 14:00:00+00:00,0.0,16.2,4.2,5,8,0,14,False,2.0,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875,0.9875
2022-04-25 15:00:00+00:00,0.0,16.4,3.0,5,3,0,15,False,8.0,0.9613888888888892,0.9613888888888892,0.9613888888888892,0.9613888888888892,0.9613888888888892,0.9613888888888892,0.9613888888888892,0.9613888888888892
2022-04-25 16:00:00+00:00,0.0,16.7,2.9,6,2,0,16,False,3.0,0.8825000000000001,0.8825000000000001,0.8825000000000001,0.8825000000000001,0.8825000000000001,0.8825000000000001,0.8825000000000001,0.8825000000000001
2022-04-25 17:00:00+00:00,0.0,16.5,3.6,6,1,0,17,False,2.0,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925
2022-04-25 18:00:00+00:00,0.0,15.2,3.8,6,1,0,18,False,1.0,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778
2022-04-25 19:00:00+00:00,0.0,14.6,4.7,4,0,0,19,False,1.0,0.9897222222222224,0.9897222222222224,0.9897222222222224,0.9897222222222224,0.9897222222222224,0.9897222222222224,0.9897222222222224,0.9897222222222224
2022-04-25 20:00:00+00:00,0.0,12.9,5.7,4,0,0,20,False,0.0,0.9683333333333332,0.9683333333333332,0.9683333333333332,0.9683333333333332,0.9683333333333332,0.9683333333333332,0.9683333333333332,0.9683333333333332
2022-04-25 21:00:00+00:00,0.0,11.4,7.2,4,0,0,21,False,0.0,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444,0.9944444444444444
2022-04-25 22:00:00+00:00,0.0,10.7,5.7,6,0,0,22,False,0.0,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664
2022-04-25 23:00:00+00:00,0.0,10.3,5.3,6,0,0,23,False,0.0,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985
2022-04-26 00:00:00+00:00,0.0,9.6,4.9,6,0,1,0,False,0.0,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888
2022-04-26 01:00:00+00:00,0.0,8.8,6.3,6,0,1,1,False,0.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222
2022-04-26 02:00:00+00:00,0.0,8.0,6.3,6,0,1,2,False,0.0,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222
2022-04-26 03:00:00+00:00,0.0,7.2,5.0,6,0,1,3,False,0.0,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664
2022-04-26 04:00:00+00:00,0.0,6.2,5.7,6,0,1,4,False,0.0,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996
2022-04-26 05:00:00+00:00,0.0,5.7,7.0,6,0,1,5,False,0.0,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776
