Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,availability,dock_availability
2022-09-02 03:00:00+00:00,0.0,1.4,3.9,1,0,4,3,False,0.0,0.9816666666666668,0.9816666666666668,0.0,0.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02 04:00:00+00:00,0.0,0.8,3.1,1,1,4,4,False,0.0,0.9805555555555558,0.9805555555555558,0.0,0.0,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02 05:00:00+00:00,0.0,-0.3,1.7,1,1,4,5,False,1.0,0.980555555555556,0.980555555555556,0.0,0.0,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.980555555555556,0.0,0.0,0.5836111111111112,0.6019444444444445,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-02 06:00:00+00:00,0.0,0.5,2.6,1,5,4,6,False,1.0,0.9791666666666664,0.9791666666666664,0.1127777777777777,0.1308333333333333,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.0,0.0,0.9791666666666664,0.9791666666666664,0.0,0.0,0.0,0.0,0.1127777777777777,0.1308333333333333
2022-09-02 07:00:00+00:00,0.0,0.1,1.8,2,5,4,7,False,5.0,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.1341666666666666,0.1463888888888889,0.9833333333333336,0.9833333333333336,0.0377777777777777,0.0505555555555555,0.0,0.0,0.9833333333333336,0.9833333333333336
2022-09-02 08:00:00+00:00,0.0,-0.5,1.3,2,7,4,8,False,5.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.3816666666666667,0.3647222222222222,0.9833333333333332,0.9833333333333332,0.6063888888888888,0.6008333333333332,0.0,0.0,0.9833333333333332,0.9833333333333332
2022-09-02 09:00:00+00:00,0.0,0.9,2.4,2,2,4,9,False,7.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.6975,0.7155555555555556,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.0,0.0,0.9797222222222224,0.9797222222222224
2022-09-02 10:00:00+00:00,0.0,2.4,1.4,3,1,4,10,False,2.0,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.5158333333333334,0.0,0.9836111111111108,0.9836111111111108
2022-09-02 11:00:00+00:00,0.0,4.3,2.3,3,1,4,11,False,1.0,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.3305555555555556,0.3486111111111111,0.9791666666666666,0.9791666666666666
2022-09-02 12:00:00+00:00,0.0,6.0,2.5,3,3,4,12,False,1.0,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.5086111111111112,0.493888888888889,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.9805555555555556,0.8152777777777779,0.7972222222222223,0.9805555555555556,0.9805555555555556
