Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-09-01 00:00:00+00:00,0.0,-2.5,3.4,8,0,3,0,False,,0.9830555555555558,0.9830555555555558
2022-09-01 01:00:00+00:00,0.0,-2.5,4.1,8,0,3,1,False,0.0,0.9825000000000004,0.9825000000000004
2022-09-01 02:00:00+00:00,0.0,-2.3,3.6,8,0,3,2,False,0.0,1.0,1.0
2022-09-01 03:00:00+00:00,0.0,-2.0,4.3,8,0,3,3,False,0.0,0.9791666666666669,0.9791666666666669
2022-09-01 04:00:00+00:00,0.0,-1.7,4.1,8,1,3,4,False,0.0,0.9836111111111114,0.9836111111111114
2022-09-01 05:00:00+00:00,0.0,-1.8,3.7,8,0,3,5,False,1.0,0.9822222222222222,0.9822222222222222
2022-09-01 06:00:00+00:00,0.0,-1.9,3.5,8,2,3,6,False,0.0,0.983888888888889,0.983888888888889
2022-09-01 07:00:00+00:00,0.0,-1.7,3.7,8,6,3,7,False,2.0,0.9972222222222222,0.9972222222222222
2022-09-01 08:00:00+00:00,0.0,-1.6,3.9,8,2,3,8,False,6.0,0.1713888888888888,0.2291666666666666
2022-09-01 09:00:00+00:00,0.0,-1.6,3.5,8,1,3,9,False,2.0,0.5093055555555555,0.8980555555555554
2022-09-01 10:00:00+00:00,0.0,-1.5,4.0,7,4,3,10,False,1.0,0.7712499999999998,0.9819444444444442
2022-09-01 11:00:00+00:00,0.0,-1.2,4.7,7,6,3,11,False,4.0,0.49125,0.9825
2022-09-01 12:00:00+00:00,0.0,-1.1,5.1,7,4,3,12,False,6.0,0.3604166666666667,0.701388888888889
2022-09-01 13:00:00+00:00,0.0,-1.1,6.3,7,19,3,13,False,4.0,0.4909722222222222,0.9819444444444444
2022-09-01 14:00:00+00:00,0.0,-0.9,5.6,7,24,3,14,False,19.0,0.6372222222222221,0.9805555555555554
2022-09-01 15:00:00+00:00,0.0,-1.0,5.7,7,18,3,15,False,24.0,0.5736111111111111,0.775
2022-09-01 16:00:00+00:00,0.0,-1.0,5.6,7,9,3,16,False,18.0,0.9844444444444446,0.9844444444444446
2022-09-01 17:00:00+00:00,0.0,-1.1,5.6,7,9,3,17,False,9.0,0.8144444444444446,0.6355555555555557
2022-09-01 18:00:00+00:00,0.0,-1.0,5.1,7,6,3,18,False,9.0,0.6476388888888889,0.3391666666666666
2022-09-01 19:00:00+00:00,0.0,-1.0,5.9,7,5,3,19,False,6.0,0.9813888888888892,0.9813888888888892
