Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,bike_availability_10,dock_availability_10,bike_availability_11,dock_availability_11,bike_availability_12,dock_availability_12
2022-06-30 07:00:00+00:00,0.0,19.2,0.5,1,0,3,7,False,2.0,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.4952777777777779,0.4947222222222223,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.0,0.0,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.8277777777777778,0.8119444444444445,0.9780555555555556,0.9780555555555556
2022-06-30 08:00:00+00:00,0.0,20.4,1.9,1,2,3,8,False,0.0,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.8155555555555555,0.83,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.6855555555555555,0.7016666666666667,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.7852777777777777,0.8147222222222221,0.9974999999999996,0.9974999999999996
2022-06-30 09:00:00+00:00,0.0,22.3,1.6,1,3,3,9,False,2.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9641666666666668,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.7297222222222225,0.7527777777777781,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-06-30 10:00:00+00:00,0.0,23.9,1.2,1,7,3,10,False,3.0,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.3749999999999999,0.3824999999999999,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.997222222222222,0.1336111111111111,0.1188888888888889,0.997222222222222,0.997222222222222
2022-06-30 11:00:00+00:00,0.0,24.5,2.5,1,6,3,11,False,7.0,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.2308333333333333,0.2155555555555555,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.9744444444444444,0.0311111111111111,0.0463888888888888,0.9744444444444444,0.9744444444444444
2022-06-30 12:00:00+00:00,0.0,25.6,2.3,1,0,3,12,False,6.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.1733333333333333,0.1880555555555556,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.0511111111111111,0.0277777777777777,0.9838888888888888,0.9838888888888888
2022-06-30 13:00:00+00:00,0.1,25.9,3.0,1,1,3,13,False,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.4138888888888888,0.3991666666666666,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.35,0.35,1.0000000000000002,1.0000000000000002
2022-06-30 14:00:00+00:00,0.0,26.5,2.2,1,5,3,14,False,1.0,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.6827777777777778,0.6975,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.9813888888888886,0.6836111111111112,0.6994444444444444,0.9813888888888886,0.9813888888888886
2022-06-30 15:00:00+00:00,0.0,26.3,2.8,1,3,3,15,False,5.0,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975,0.9975
2022-06-30 16:00:00+00:00,0.0,27.3,2.9,1,1,3,16,False,3.0,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886
