Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3
2022-06-28 10:00:00+00:00,1.5,15.7,2.7,8,0,1,10,False,0.0,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.0,0.0
2022-06-28 11:00:00+00:00,0.1,15.8,3.4,8,1,1,11,False,0.0,0.9813888888888884,0.9813888888888884,0.9813888888888884,0.9813888888888884,0.5988888888888888,0.5769444444444445
2022-06-28 12:00:00+00:00,0.0,17.3,3.1,8,1,1,12,False,1.0,0.9938888888888884,0.9938888888888884,0.9938888888888884,0.9938888888888884,0.0,0.0
2022-06-28 13:00:00+00:00,0.0,20.4,3.1,6,1,1,13,False,1.0,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.2330555555555555,0.2469444444444444
2022-06-28 14:00:00+00:00,0.1,21.2,2.8,6,0,1,14,False,1.0,0.9655555555555552,0.9655555555555552,0.9655555555555552,0.9655555555555552,0.2158333333333333,0.1944444444444444
2022-06-28 15:00:00+00:00,0.2,23.1,2.5,6,1,1,15,False,0.0,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.9777777777777776,0.1166666666666666,0.1463888888888888
2022-06-28 16:00:00+00:00,0.1,22.6,4.3,3,0,1,16,False,1.0,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.0136111111111111,0.0147222222222222
2022-06-28 17:00:00+00:00,0.0,22.3,5.2,3,1,1,17,False,0.0,0.9991666666666666,0.9991666666666666,0.8286111111111112,0.813888888888889,0.7830555555555556,0.7144444444444445
2022-06-28 18:00:00+00:00,0.0,22.0,3.8,3,1,1,18,False,1.0,0.9805555555555556,0.9805555555555556,0.5811111111111111,0.6186111111111112,0.0,0.0
2022-06-28 19:00:00+00:00,0.1,20.6,4.2,1,2,1,19,False,1.0,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.9805555555555558,0.0,0.0
2022-06-28 20:00:00+00:00,0.0,19.5,3.3,1,1,1,20,False,2.0,0.9641666666666668,0.9641666666666668,0.9641666666666668,0.9641666666666668,0.4794444444444444,0.5697222222222222
2022-06-28 21:00:00+00:00,0.1,18.4,2.1,1,1,1,21,False,1.0,0.9986111111111112,0.9986111111111112,0.9986111111111112,0.9986111111111112,0.9986111111111112,0.9986111111111112
2022-06-28 22:00:00+00:00,0.1,16.6,1.4,1,0,1,22,False,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.7333333333333334,0.7116666666666667
2022-06-28 23:00:00+00:00,0.0,15.3,1.9,1,0,1,23,False,0.0,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.0,0.0
2022-06-29 00:00:00+00:00,0.0,14.5,1.7,1,0,2,0,False,0.0,0.996111111111111,0.996111111111111,0.996111111111111,0.996111111111111,0.0,0.0
2022-06-29 01:00:00+00:00,0.0,13.3,1.3,1,0,2,1,False,0.0,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.0,0.0
2022-06-29 02:00:00+00:00,0.0,12.7,2.5,1,0,2,2,False,0.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.0,0.0
2022-06-29 03:00:00+00:00,0.0,12.3,1.6,1,0,2,3,False,0.0,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.0,0.0
