Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,0.0,0.0,0.0,0.979722222222222,0.979722222222222
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,0.0,0.0,0.9847222222222224,0.9847222222222224
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0,0.0,0.0,0.9841666666666667,0.9841666666666667
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0,0.0,0.0,0.9808333333333332,0.9808333333333332
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,1,3,3,False,0.0,0.0,0.0,0.9911111111111108,0.9911111111111108
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,0,3,4,False,1.0,0.0,0.0,0.9866666666666664,0.9866666666666664
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,0,3,5,False,0.0,0.0,0.0,0.984444444444444,0.984444444444444
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,0,3,6,False,0.0,0.0711111111111111,0.0852777777777777,0.4399999999999999,0.4041666666666665
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,0,3,7,False,0.0,0.2736111111111111,0.2741666666666666,0.0,0.0219444444444444
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,2,3,8,False,0.0,0.1852777777777777,0.1772222222222222,0.5505555555555555,0.5277777777777777
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,0,3,9,False,2.0,0.0455555555555555,0.0549999999999999,0.0,0.0
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,1,3,10,False,0.0,0.0,0.0,0.1227777777777777,0.1452777777777777
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,1,3,11,False,1.0,0.7,0.7305555555555554,0.9861111111111108,0.9861111111111108
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,0,3,12,False,1.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,3,3,13,False,0.0,0.3152777777777778,0.2711111111111111,0.9966666666666668,0.9966666666666668
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,2,3,14,False,3.0,0.4147222222222222,0.3997222222222221,0.999722222222222,0.999722222222222
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,5,3,15,False,2.0,0.1691666666666666,0.1988888888888889,1.0,1.0
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,2,3,16,False,5.0,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,3,3,17,False,2.0,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,0,3,18,False,3.0,0.5183333333333334,0.5319444444444446,0.9802777777777776,0.9802777777777776
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,3,3,19,False,0.0,0.8763888888888891,0.8766666666666669,0.985277777777778,0.985277777777778
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,2,3,20,False,3.0,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,3,3,21,False,2.0,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,0,3,22,False,3.0,0.985,0.985,0.985,0.985
2022-06-02 23:00:00+00:00,0.0,-3.3,2.1,2,0,3,23,False,0.0,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668
2022-06-03 00:00:00+00:00,0.0,-1.3,1.4,2,0,4,0,False,0.0,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778
2022-06-03 01:00:00+00:00,0.0,-1.6,0.9,2,0,4,1,False,0.0,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222
2022-06-03 02:00:00+00:00,0.0,-2.0,1.3,2,0,4,2,False,0.0,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668
2022-06-03 03:00:00+00:00,0.0,-3.1,0.3,2,0,4,3,False,0.0,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666
2022-06-03 04:00:00+00:00,0.0,-3.4,1.1,2,0,4,4,False,0.0,0.9825,0.9825,0.9825,0.9825
2022-06-03 05:00:00+00:00,0.0,-3.1,1.7,2,0,4,5,False,0.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112
2022-06-03 06:00:00+00:00,0.0,-3.5,1.0,2,1,4,6,False,0.0,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666
2022-06-03 07:00:00+00:00,0.0,-3.8,0.8,0,0,4,7,False,1.0,0.8816666666666665,0.8738888888888887,0.52,0.52
2022-06-03 08:00:00+00:00,0.0,-3.3,0.6,0,3,4,8,False,0.0,0.7608333333333333,0.7011111111111111,0.9325,0.9325
2022-06-03 09:00:00+00:00,0.0,0.9,0.4,0,1,4,9,False,3.0,0.0455555555555555,0.0680555555555555,0.9850000000000004,0.9850000000000004
2022-06-03 10:00:00+00:00,0.0,0.9,1.8,1,1,4,10,False,1.0,0.9830555555555552,0.9830555555555552,0.6866666666666665,0.6422222222222221
2022-06-03 11:00:00+00:00,0.0,3.2,1.4,1,1,4,11,False,1.0,0.9861111111111108,0.9861111111111108,0.3494444444444445,0.3636111111111111
2022-06-03 12:00:00+00:00,0.0,4.7,1.3,1,1,4,12,False,1.0,0.9013888888888888,0.9011111111111108,0.3597222222222222,0.3816666666666667
2022-06-03 13:00:00+00:00,0.0,7.0,1.1,1,1,4,13,False,1.0,0.7797222222222221,0.7652777777777776,0.2563888888888889,0.2988888888888889
2022-06-03 14:00:00+00:00,0.0,6.9,2.6,1,3,4,14,False,1.0,0.6658333333333333,0.6808333333333333,0.0,0.0
2022-06-03 15:00:00+00:00,0.0,8.1,2.2,1,3,4,15,False,3.0,0.0,0.0,0.0,0.0
2022-06-03 16:00:00+00:00,0.0,8.0,3.2,5,4,4,16,False,3.0,0.9655555555555556,0.9805555555555556,0.6447222222222224,0.6677777777777779
2022-06-03 17:00:00+00:00,0.0,7.2,2.0,5,0,4,17,False,4.0,0.5686111111111111,0.5041666666666667,0.9855555555555556,0.9855555555555556
2022-06-03 18:00:00+00:00,0.0,5.7,0.3,5,0,4,18,False,0.0,0.7780555555555555,0.7702777777777776,0.9858333333333332,0.9858333333333332
2022-06-03 19:00:00+00:00,0.0,4.8,2.3,7,0,4,19,False,0.0,0.0,0.0,0.9847222222222218,0.9847222222222218
2022-06-03 20:00:00+00:00,0.0,4.2,2.7,7,1,4,20,False,0.0,0.0686111111111111,0.0677777777777777,0.9866666666666664,0.9866666666666664
2022-06-03 21:00:00+00:00,0.0,1.9,1.3,7,1,4,21,False,1.0,0.0799999999999999,0.1033333333333333,0.9991666666666668,0.9991666666666668
2022-06-03 22:00:00+00:00,0.0,1.0,1.4,3,0,4,22,False,1.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667
2022-06-03 23:00:00+00:00,0.0,0.5,1.8,3,0,4,23,False,0.0,0.985,0.985,0.985,0.985
2022-06-04 00:00:00+00:00,0.0,-2.3,1.0,0,0,5,0,False,0.0,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.9844444444444442
2022-06-04 01:00:00+00:00,0.0,-2.8,0.9,0,0,5,1,False,0.0,0.9922222222222224,0.9922222222222224,0.9922222222222224,0.9922222222222224
2022-06-04 02:00:00+00:00,0.0,-1.7,1.0,0,0,5,2,False,0.0,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664
2022-06-04 03:00:00+00:00,0.0,-2.1,2.2,0,0,5,3,False,0.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332
2022-06-04 04:00:00+00:00,0.0,-3.8,0.8,0,0,5,4,False,0.0,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888
2022-06-04 05:00:00+00:00,0.0,-4.5,1.3,0,0,5,5,False,0.0,0.975277777777778,0.975277777777778,0.975277777777778,0.975277777777778
2022-06-04 06:00:00+00:00,0.0,-4.2,1.6,0,0,5,6,False,0.0,0.5769444444444445,0.5475,0.9833333333333332,0.9833333333333332
2022-06-04 07:00:00+00:00,0.0,-2.8,2.0,8,0,5,7,False,0.0,0.0,0.0,0.9836111111111112,0.9836111111111112
2022-06-04 08:00:00+00:00,0.0,-0.8,0.5,8,1,5,8,False,0.0,0.0,0.0,0.9858333333333336,0.9858333333333336
2022-06-04 09:00:00+00:00,0.0,0.4,1.3,8,0,5,9,False,1.0,0.6547222222222221,0.6619444444444443,0.9677777777777782,0.9677777777777782
2022-06-04 10:00:00+00:00,0.0,1.4,2.6,8,0,5,10,False,0.0,0.6016666666666667,0.5722222222222223,0.9861111111111112,0.9861111111111112
2022-06-04 11:00:00+00:00,0.0,2.7,1.4,8,3,5,11,False,0.0,0.0,0.0,0.9797222222222224,0.9797222222222224
2022-06-04 12:00:00+00:00,0.0,4.2,0.8,8,2,5,12,False,3.0,0.1494444444444444,0.1861111111111111,0.4483333333333332,0.4330555555555555
2022-06-04 13:00:00+00:00,0.0,4.6,1.3,8,0,5,13,False,2.0,0.0,0.0,0.9952777777777778,0.9952777777777778
2022-06-04 14:00:00+00:00,0.0,4.9,1.7,8,0,5,14,False,0.0,0.2872222222222222,0.2652777777777778,0.9761111111111108,0.9761111111111108
2022-06-04 15:00:00+00:00,0.0,5.3,0.8,8,1,5,15,False,0.0,0.0,0.0,0.5169444444444444,0.4533333333333333
2022-06-04 16:00:00+00:00,0.0,5.2,1.1,8,1,5,16,False,1.0,0.9400000000000002,0.9972222222222225,0.8430555555555557,0.925277777777778
2022-06-04 17:00:00+00:00,0.0,4.9,1.5,8,1,5,17,False,1.0,0.9088888888888887,0.9002777777777776,0.999722222222222,0.999722222222222
2022-06-04 18:00:00+00:00,0.0,4.5,1.3,8,0,5,18,False,1.0,0.0622222222222222,0.0386111111111111,0.97,0.97
2022-06-04 19:00:00+00:00,0.0,3.6,1.0,6,1,5,19,False,0.0,0.0,0.0,0.9894444444444443,0.9894444444444443
2022-06-04 20:00:00+00:00,0.0,1.0,2.3,6,1,5,20,False,1.0,0.2166666666666666,0.2241666666666666,0.4469444444444444,0.4241666666666666
2022-06-04 21:00:00+00:00,0.0,0.4,3.6,6,0,5,21,False,1.0,0.4319444444444444,0.4694444444444444,0.0,0.0
2022-06-04 22:00:00+00:00,0.0,0.1,3.1,5,0,5,22,False,0.0,0.4694444444444444,0.3947222222222222,0.52,0.5947222222222222
2022-06-04 23:00:00+00:00,0.0,0.1,4.0,5,0,5,23,False,0.0,0.0,0.0,0.4388888888888889,0.3955555555555555
2022-06-05 00:00:00+00:00,0.0,8.0,0.7,2,0,6,0,False,0.0,0.0,0.0,0.5988888888888888,0.6563888888888889
2022-06-05 01:00:00+00:00,0.0,6.3,0.8,2,0,6,1,False,0.0,0.0,0.0,0.952777777777778,0.952777777777778
2022-06-05 02:00:00+00:00,0.0,5.8,1.3,2,0,6,2,False,0.0,0.0,0.0,0.9824999999999996,0.9824999999999996
2022-06-05 03:00:00+00:00,0.0,4.8,1.6,2,1,6,3,False,0.0,0.0,0.0,0.9883333333333332,0.9883333333333332
2022-06-05 04:00:00+00:00,0.0,3.9,1.0,2,1,6,4,False,1.0,0.0,0.0,0.9880555555555556,0.9880555555555556
2022-06-05 05:00:00+00:00,0.0,4.1,1.9,2,0,6,5,False,1.0,0.0,0.0,0.5586111111111112,0.5444444444444445
2022-06-05 06:00:00+00:00,0.0,6.9,0.9,2,0,6,6,False,0.0,0.1361111111111111,0.1649999999999999,0.8019444444444443,0.8311111111111111
2022-06-05 07:00:00+00:00,0.0,9.8,0.9,2,0,6,7,False,0.0,0.964444444444444,0.964444444444444,0.964444444444444,0.964444444444444
2022-06-05 08:00:00+00:00,0.0,11.0,1.8,2,0,6,8,False,0.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-06-05 09:00:00+00:00,0.0,12.5,2.5,2,0,6,9,False,0.0,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332
2022-06-05 10:00:00+00:00,0.0,14.2,2.7,2,0,6,10,False,0.0,0.953888888888889,0.953888888888889,0.953888888888889,0.953888888888889
2022-06-05 11:00:00+00:00,0.0,15.4,3.9,2,0,6,11,False,0.0,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667
2022-06-05 12:00:00+00:00,0.0,17.1,3.2,2,0,6,12,False,0.0,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666
2022-06-05 13:00:00+00:00,0.0,17.3,4.8,6,0,6,13,False,0.0,0.9580555555555555,0.9652777777777778,0.987222222222222,0.987222222222222
2022-06-05 14:00:00+00:00,0.0,18.2,4.1,6,0,6,14,False,0.0,0.6319444444444444,0.6211111111111111,0.1752777777777777,0.1527777777777777
2022-06-05 15:00:00+00:00,0.0,16.9,4.5,6,2,6,15,False,0.0,0.2499999999999999,0.3227777777777778,0.5497222222222221,0.5572222222222222
2022-06-05 16:00:00+00:00,0.0,16.6,4.1,7,0,6,16,False,2.0,0.9736111111111112,0.9736111111111112,0.4597222222222222,0.4669444444444445
2022-06-05 17:00:00+00:00,0.0,16.2,4.6,7,2,6,17,False,0.0,0.9850000000000002,0.9850000000000002,0.5725,0.6027777777777779
2022-06-05 18:00:00+00:00,0.0,13.3,3.9,7,0,6,18,False,2.0,0.9638888888888888,0.9638888888888888,0.9638888888888888,0.9638888888888888
2022-06-05 19:00:00+00:00,0.0,12.8,3.5,7,0,6,19,False,0.0,0.99,0.9669444444444444,0.1755555555555555,0.1102777777777777
2022-06-05 20:00:00+00:00,0.1,12.5,1.7,7,1,6,20,False,0.0,0.7916666666666666,0.8063888888888888,0.5163888888888889,0.5375
2022-06-05 21:00:00+00:00,0.3,12.0,2.0,7,6,6,21,False,1.0,0.9944444444444442,0.9944444444444442,0.7030555555555555,0.7322222222222221
2022-06-05 22:00:00+00:00,0.1,11.8,2.4,7,1,6,22,False,6.0,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112
2022-06-05 23:00:00+00:00,0.3,11.2,2.2,7,0,6,23,False,1.0,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332
2022-06-06 00:00:00+00:00,0.0,11.5,0.7,3,0,0,0,False,0.0,0.9694444444444446,0.9694444444444446,0.6386111111111112,0.5969444444444445
2022-06-06 01:00:00+00:00,0.0,11.3,2.3,3,0,0,1,False,0.0,0.9838888888888886,0.9838888888888886,0.9838888888888886,0.9838888888888886
2022-06-06 02:00:00+00:00,0.0,11.4,1.5,3,0,0,2,False,0.0,0.9833333333333334,0.9833333333333334,0.9833333333333334,0.9833333333333334
2022-06-06 03:00:00+00:00,0.0,12.5,3.5,3,0,0,3,False,0.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332
2022-06-06 04:00:00+00:00,0.0,12.2,3.3,3,0,0,4,False,0.0,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552
2022-06-06 05:00:00+00:00,0.0,13.9,1.5,3,0,0,5,False,0.0,0.9738888888888888,0.9738888888888888,0.9738888888888888,0.9738888888888888
2022-06-06 06:00:00+00:00,0.0,15.3,2.2,3,0,0,6,False,0.0,0.9913888888888888,0.9913888888888888,0.9197222222222222,0.8983333333333333
2022-06-06 07:00:00+00:00,0.0,16.6,1.8,2,0,0,7,False,0.0,0.9633333333333332,0.9633333333333332,0.0,0.0
2022-06-06 08:00:00+00:00,0.0,17.4,2.0,2,0,0,8,False,0.0,0.4341666666666667,0.3602777777777777,0.1791666666666666,0.2847222222222222
2022-06-06 09:00:00+00:00,0.0,18.2,1.9,2,0,0,9,False,0.0,0.648611111111111,0.793611111111111,0.5022222222222222,0.4808333333333333
2022-06-06 10:00:00+00:00,0.0,20.6,1.1,4,0,0,10,False,0.0,0.9825000000000002,0.9825000000000002,0.4125,0.3894444444444444
2022-06-06 11:00:00+00:00,0.0,21.4,1.1,4,2,0,11,False,0.0,0.9541666666666668,0.9541666666666668,0.5952777777777779,0.5475000000000001
2022-06-06 12:00:00+00:00,0.0,22.3,1.7,4,2,0,12,False,2.0,0.9894444444444443,0.9894444444444443,0.0383333333333333,0.0680555555555555
2022-06-06 13:00:00+00:00,0.0,23.7,3.1,5,4,0,13,False,2.0,0.9749999999999998,0.9749999999999998,0.4008333333333334,0.3788888888888889
2022-06-06 14:00:00+00:00,0.0,24.0,3.2,5,4,0,14,False,4.0,0.1033333333333333,0.0813888888888888,0.0941666666666666,0.0983333333333333
2022-06-06 15:00:00+00:00,0.0,24.5,3.8,5,1,0,15,False,4.0,0.5474999999999999,0.5566666666666665,0.0830555555555555,0.0916666666666666
2022-06-06 16:00:00+00:00,0.0,24.6,2.4,2,2,0,16,False,1.0,0.9827777777777778,0.9827777777777778,0.7136111111111112,0.7905555555555555
2022-06-06 17:00:00+00:00,0.0,24.5,1.9,2,0,0,17,False,2.0,0.9894444444444442,0.9894444444444442,0.9894444444444442,0.9894444444444442
2022-06-06 18:00:00+00:00,0.0,24.2,1.7,2,1,0,18,False,0.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332
2022-06-06 19:00:00+00:00,0.0,22.9,4.4,3,0,0,19,False,1.0,0.983333333333333,0.983333333333333,0.983333333333333,0.983333333333333
2022-06-06 20:00:00+00:00,0.0,20.6,3.4,3,0,0,20,False,0.0,0.9897222222222216,0.9897222222222216,0.9897222222222216,0.9897222222222216
2022-06-06 21:00:00+00:00,0.0,19.0,1.5,3,0,0,21,False,0.0,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668
2022-06-06 22:00:00+00:00,0.0,17.3,1.1,4,0,0,22,False,0.0,0.9841666666666664,0.9841666666666664,0.9841666666666664,0.9841666666666664
2022-06-06 23:00:00+00:00,0.0,15.6,1.9,4,0,0,23,False,0.0,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998
2022-06-13 00:00:00+00:00,0.0,10.3,1.1,5,0,0,0,False,0.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332
2022-06-13 01:00:00+00:00,0.0,9.9,0.7,5,0,0,1,False,0.0,0.9888888888888888,0.9888888888888888,0.9888888888888888,0.9888888888888888
2022-06-13 02:00:00+00:00,0.0,9.7,1.4,5,0,0,2,False,0.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442
2022-06-13 03:00:00+00:00,0.0,9.6,0.8,5,0,0,3,False,0.0,0.9777777777777774,0.9777777777777774,0.9777777777777774,0.9777777777777774
2022-06-13 04:00:00+00:00,0.0,9.0,0.7,5,0,0,4,False,0.0,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445
2022-06-13 05:00:00+00:00,0.0,10.5,1.5,5,0,0,5,False,0.0,0.9852777777777778,0.9852777777777778,0.9852777777777778,0.9852777777777778
2022-06-13 06:00:00+00:00,0.0,12.9,1.8,5,0,0,6,False,0.0,0.9713888888888887,0.9055555555555556,0.7188888888888889,0.7188888888888889
2022-06-13 07:00:00+00:00,0.0,14.8,3.6,2,0,0,7,False,0.0,0.6,0.5816666666666667,0.9847222222222222,0.9847222222222222
2022-06-13 08:00:00+00:00,0.0,16.0,3.3,2,3,0,8,False,0.0,0.2058333333333333,0.2213888888888889,0.9102777777777776,0.88
2022-06-13 09:00:00+00:00,0.0,17.5,3.1,2,2,0,9,False,3.0,0.4577777777777778,0.3969444444444444,0.0,0.0
2022-06-13 10:00:00+00:00,0.0,18.3,3.2,2,0,0,10,False,2.0,0.4588888888888889,0.4141666666666666,0.3491666666666667,0.3641666666666666
2022-06-13 11:00:00+00:00,0.0,18.0,2.6,2,0,0,11,False,0.0,0.9816666666666666,0.9816666666666666,0.9816666666666666,0.9816666666666666
2022-06-13 12:00:00+00:00,0.0,18.7,4.2,2,2,0,12,False,0.0,0.9680555555555556,0.9680555555555556,0.5036111111111111,0.4663888888888889
2022-06-13 13:00:00+00:00,0.0,18.5,3.2,6,4,0,13,False,2.0,0.7366666666666666,0.7138888888888888,0.1733333333333333,0.2038888888888889
2022-06-13 14:00:00+00:00,0.1,19.5,4.0,6,1,0,14,False,4.0,0.0833333333333333,0.0833333333333333,0.3986111111111112,0.3830555555555556
2022-06-13 15:00:00+00:00,0.0,17.5,4.4,6,1,0,15,False,1.0,0.1883333333333333,0.2683333333333333,0.4933333333333334,0.4847222222222223
2022-06-13 16:00:00+00:00,0.2,16.3,1.9,6,3,0,16,False,1.0,0.9944444444444444,0.9944444444444444,0.7527777777777778,0.7619444444444444
2022-06-13 17:00:00+00:00,0.0,18.1,2.5,6,1,0,17,False,3.0,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556
2022-06-13 18:00:00+00:00,0.0,17.7,1.7,6,1,0,18,False,1.0,0.9863888888888892,0.9863888888888892,0.9863888888888892,0.9863888888888892
2022-06-13 19:00:00+00:00,0.2,13.8,2.9,7,1,0,19,False,1.0,0.9686111111111112,0.9686111111111112,0.9686111111111112,0.9686111111111112
2022-06-13 20:00:00+00:00,0.6,13.3,1.5,7,1,0,20,False,1.0,0.972222222222222,0.972222222222222,0.972222222222222,0.972222222222222
2022-06-13 21:00:00+00:00,0.0,12.9,1.2,7,2,0,21,False,1.0,0.98,0.98,0.98,0.98
2022-06-13 22:00:00+00:00,0.0,11.5,0.6,3,0,0,22,False,2.0,0.9875,0.9875,0.9875,0.9875
2022-06-13 23:00:00+00:00,0.0,10.5,1.6,3,0,0,23,False,0.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332
2022-06-14 00:00:00+00:00,0.0,10.3,1.7,3,0,1,0,False,0.0,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444
2022-06-14 01:00:00+00:00,0.0,10.0,0.9,3,0,1,1,False,0.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667
2022-06-14 02:00:00+00:00,0.0,11.0,1.5,3,0,1,2,False,0.0,0.9983333333333334,0.9983333333333334,0.9983333333333334,0.9983333333333334
2022-06-14 03:00:00+00:00,0.0,9.5,1.7,3,0,1,3,False,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-06-14 04:00:00+00:00,0.0,10.9,0.8,3,0,1,4,False,0.0,0.987222222222222,0.987222222222222,0.987222222222222,0.987222222222222
2022-06-14 05:00:00+00:00,0.0,13.6,1.5,3,0,1,5,False,0.0,0.9480555555555554,0.9480555555555554,0.9480555555555554,0.9480555555555554
2022-06-14 06:00:00+00:00,0.0,15.7,0.8,3,0,1,6,False,0.0,0.9850000000000002,0.9850000000000002,0.9850000000000002,0.9850000000000002
2022-06-14 07:00:00+00:00,0.0,17.3,0.6,5,0,1,7,False,0.0,0.7305555555555555,0.7427777777777778,0.4547222222222222,0.4313888888888889
2022-06-14 08:00:00+00:00,0.0,18.1,2.0,5,0,1,8,False,0.0,0.4097222222222222,0.3838888888888889,0.0,0.0
2022-06-14 09:00:00+00:00,0.0,20.1,2.4,5,0,1,9,False,0.0,0.9580555555555555,0.9733333333333332,0.0305555555555555,0.0225
2022-06-14 10:00:00+00:00,0.0,20.3,2.7,3,0,1,10,False,0.0,0.7783333333333334,0.7636111111111111,0.933888888888889,0.9494444444444444
2022-06-14 11:00:00+00:00,0.0,20.9,3.8,3,4,1,11,False,0.0,0.0438888888888888,0.0288888888888888,0.2788888888888888,0.2863888888888888
2022-06-14 12:00:00+00:00,0.0,21.4,3.3,3,1,1,12,False,4.0,0.0144444444444444,0.0297222222222222,0.0058333333333333,0.0
