Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,bike_availability_10,dock_availability_10,bike_availability_11,dock_availability_11,bike_availability_12,dock_availability_12,bike_availability_13,dock_availability_13,bike_availability_14,dock_availability_14,bike_availability_15,dock_availability_15
2022-06-07 04:00:00+00:00,0.0,9.8,1.4,3,1,1,4,False,0.0,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.9844444444444445,0.0,0.0
2022-06-07 05:00:00+00:00,0.0,11.7,1.3,3,1,1,5,False,1.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.715,0.6788888888888889,0.98,0.98,0.0,0.0
2022-06-07 06:00:00+00:00,0.0,13.7,1.8,3,3,1,6,False,1.0,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.43,0.4155555555555555,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.9891666666666667,0.3355555555555555,0.3572222222222222,0.9891666666666667,0.9891666666666667,0.0,0.0
2022-06-07 07:00:00+00:00,0.0,15.4,1.3,2,1,1,7,False,3.0,0.9811111111111112,0.9811111111111112,0.3883333333333334,0.3969444444444445,0.9811111111111112,0.9811111111111112,0.7102777777777778,0.6627777777777778,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.5122222222222224,0.4947222222222223,0.0,0.0,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.9811111111111112,0.0,0.0
2022-06-07 08:00:00+00:00,0.0,17.1,2.1,2,1,1,8,False,1.0,0.9875,0.9875,0.3766666666666666,0.4011111111111111,0.9875,0.9875,0.1786111111111111,0.2430555555555555,0.9875,0.9875,0.9875,0.9875,0.3644444444444444,0.345,0.0,0.0,0.2008333333333333,0.1913888888888889,0.6183333333333334,0.6108333333333335,0.9875,0.9875,0.6436111111111111,0.6372222222222221,0.9875,0.9875,0.3822222222222222,0.3422222222222222,0.0,0.0
2022-06-07 09:00:00+00:00,0.0,17.6,4.2,2,2,1,9,False,1.0,0.9791666666666664,0.9791666666666664,0.8213888888888886,0.807222222222222,0.9791666666666664,0.9791666666666664,0.7694444444444446,0.7622222222222224,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.3236111111111111,0.3319444444444445,0.0983333333333333,0.0972222222222222,0.0,0.0,0.0,0.0,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.0,0.0,0.0,0.0
2022-06-07 10:00:00+00:00,0.0,19.3,3.3,5,0,1,10,False,2.0,0.9797222222222216,0.9797222222222216,0.2794444444444445,0.2719444444444444,0.9797222222222216,0.9797222222222216,0.4236111111111111,0.4166666666666667,0.7074999999999998,0.7002777777777776,0.9797222222222216,0.9797222222222216,0.0,0.0,0.0,0.0,0.0,0.0,0.1194444444444444,0.1347222222222222,0.9347222222222218,0.9124999999999996,0.9797222222222216,0.9797222222222216,0.9797222222222216,0.9797222222222216,0.0,0.0,0.7144444444444443,0.7299999999999999
2022-06-07 11:00:00+00:00,0.0,19.0,4.2,5,3,1,11,False,0.0,0.9916666666666668,0.9916666666666668,0.2416666666666666,0.2933333333333333,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.0,0.0,0.8533333333333334,0.8683333333333333,0.9355555555555556,0.9652777777777778,0.9916666666666668,0.9916666666666668,0.9061111111111112,0.917777777777778,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.0,0.0,0.9916666666666668,0.9916666666666668
2022-06-07 12:00:00+00:00,0.0,19.5,4.3,5,2,1,12,False,3.0,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.8369444444444446,0.9297222222222224,0.9297222222222224,0.6422222222222222,0.6741666666666667,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.1305555555555555,0.1830555555555555,0.9147222222222224,0.9147222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.3777777777777778,0.3927777777777778,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.0,0.0,0.9297222222222224,0.9297222222222224
2022-06-07 13:00:00+00:00,0.0,20.0,2.7,6,9,1,13,False,2.0,0.718611111111111,0.7038888888888888,0.9619444444444444,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.5333333333333333,0.5177777777777778,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.3191666666666666,0.3044444444444444,0.9061111111111112,0.9063888888888888,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.9666666666666666,0.5002777777777778,0.4844444444444445,0.9666666666666666,0.9666666666666666,0.9619444444444444,0.9666666666666666,0.9666666666666666,0.9666666666666666
