Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-08-07 10:00:00+00:00,0.0,20.1,2.4,3,0,6,10,False,0.0
2022-08-07 11:00:00+00:00,0.0,21.9,3.2,3,0,6,11,False,0.0
2022-08-07 12:00:00+00:00,0.0,23.1,2.6,3,1,6,12,False,0.0
2022-08-07 13:00:00+00:00,0.0,22.2,3.1,5,0,6,13,False,1.0
2022-08-07 14:00:00+00:00,0.0,22.2,3.7,5,0,6,14,False,0.0
2022-08-07 15:00:00+00:00,0.0,23.1,3.4,5,0,6,15,False,0.0
2022-08-07 16:00:00+00:00,0.0,23.1,3.4,7,0,6,16,False,0.0
2022-08-07 17:00:00+00:00,0.0,23.3,3.3,7,0,6,17,False,0.0
2022-08-07 18:00:00+00:00,0.0,20.3,6.0,7,0,6,18,False,0.0
2022-08-07 19:00:00+00:00,0.0,18.8,4.1,7,0,6,19,False,0.0
2022-08-07 20:00:00+00:00,0.0,17.8,4.8,7,2,6,20,False,0.0
2022-08-07 21:00:00+00:00,0.0,17.0,5.0,7,0,6,21,False,2.0
2022-08-07 22:00:00+00:00,0.0,15.9,3.0,7,0,6,22,False,0.0
2022-08-07 23:00:00+00:00,0.0,15.2,2.1,7,0,6,23,False,0.0
2022-08-08 00:00:00+00:00,0.0,12.8,0.1,5,0,0,0,False,0.0
2022-08-08 01:00:00+00:00,0.0,14.1,1.4,5,0,0,1,False,0.0
2022-08-08 02:00:00+00:00,0.0,14.0,1.7,5,0,0,2,False,0.0
2022-08-08 03:00:00+00:00,0.0,13.9,1.3,5,0,0,3,False,0.0
2022-08-08 04:00:00+00:00,0.0,13.4,1.5,5,0,0,4,False,0.0
2022-08-08 05:00:00+00:00,0.0,13.3,1.4,5,2,0,5,False,0.0
2022-08-08 06:00:00+00:00,0.0,14.4,1.1,5,0,0,6,False,2.0
2022-08-08 07:00:00+00:00,0.0,15.4,0.5,6,1,0,7,False,0.0
2022-08-08 08:00:00+00:00,0.0,16.3,1.7,6,0,0,8,False,1.0
2022-08-08 09:00:00+00:00,0.0,16.8,1.8,6,0,0,9,False,0.0
2022-08-08 10:00:00+00:00,0.0,18.9,1.3,4,0,0,10,False,0.0
2022-08-08 11:00:00+00:00,0.0,19.6,2.7,4,1,0,11,False,0.0
2022-08-08 12:00:00+00:00,0.0,21.4,2.7,4,0,0,12,False,1.0
2022-08-08 13:00:00+00:00,0.0,21.7,2.8,2,7,0,13,False,0.0
2022-08-08 14:00:00+00:00,0.0,23.1,3.1,2,4,0,14,False,7.0
2022-08-08 15:00:00+00:00,0.0,22.9,2.8,2,0,0,15,False,4.0
2022-08-08 16:00:00+00:00,0.0,22.6,3.0,2,0,0,16,False,0.0
2022-08-08 17:00:00+00:00,0.0,21.9,4.1,2,0,0,17,False,0.0
2022-08-08 18:00:00+00:00,0.0,20.0,3.6,2,0,0,18,False,0.0
2022-08-08 19:00:00+00:00,0.0,18.3,3.3,2,0,0,19,False,0.0
2022-08-08 20:00:00+00:00,0.0,17.0,3.4,2,1,0,20,False,0.0
2022-08-08 21:00:00+00:00,0.0,15.6,3.4,2,0,0,21,False,1.0
2022-08-08 22:00:00+00:00,0.0,14.5,2.5,2,1,0,22,False,0.0
2022-08-08 23:00:00+00:00,0.0,13.8,1.3,2,0,0,23,False,1.0
2022-08-13 00:00:00+00:00,0.0,16.2,1.8,2,0,5,0,False,0.0
2022-08-13 01:00:00+00:00,0.0,15.8,1.2,2,0,5,1,False,0.0
2022-08-13 02:00:00+00:00,0.0,16.5,1.1,2,0,5,2,False,0.0
2022-08-13 03:00:00+00:00,0.0,16.4,1.2,2,0,5,3,False,0.0
2022-08-13 04:00:00+00:00,0.0,16.1,0.9,2,0,5,4,False,0.0
2022-08-13 05:00:00+00:00,0.0,16.1,0.6,2,0,5,5,False,0.0
2022-08-13 06:00:00+00:00,0.0,16.3,1.1,2,0,5,6,False,0.0
2022-08-13 07:00:00+00:00,0.0,16.7,0.7,8,0,5,7,False,0.0
2022-08-13 08:00:00+00:00,0.0,17.3,0.7,8,0,5,8,False,0.0
2022-08-13 09:00:00+00:00,0.0,18.0,1.4,8,0,5,9,False,0.0
2022-08-13 10:00:00+00:00,0.0,19.9,1.3,6,0,5,10,False,0.0
2022-08-13 11:00:00+00:00,0.0,21.4,2.0,6,0,5,11,False,0.0
2022-08-13 12:00:00+00:00,0.0,23.2,1.6,6,0,5,12,False,0.0
2022-08-13 13:00:00+00:00,0.0,24.5,1.8,4,1,5,13,False,0.0
2022-08-13 14:00:00+00:00,0.0,26.0,2.0,4,1,5,14,False,1.0
2022-08-13 15:00:00+00:00,0.0,26.2,3.1,4,0,5,15,False,1.0
2022-08-13 16:00:00+00:00,0.0,25.0,4.2,1,1,5,16,False,0.0
2022-08-13 17:00:00+00:00,0.0,25.2,3.4,1,0,5,17,False,1.0
2022-08-13 18:00:00+00:00,0.0,23.8,3.5,1,0,5,18,False,0.0
2022-08-13 19:00:00+00:00,0.0,22.6,3.8,1,0,5,19,False,0.0
2022-08-13 20:00:00+00:00,0.0,21.1,2.5,1,0,5,20,False,0.0
