Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_558.0,dock_availability_558.0,num_bikes_available
2022-08-01 00:00:00+00:00,0.2,-3.5,6.1,8,0,0,0,False,,8,0.8611111111111112,0.8611111111111112,1
2022-08-01 01:00:00+00:00,0.1,-3.4,6.1,8,0,0,1,False,0.0,8,0.9797222222222224,0.9797222222222224,1
2022-08-01 02:00:00+00:00,0.3,-3.5,4.1,8,0,0,2,False,0.0,8,0.9755555555555554,0.9755555555555554,1
2022-08-01 03:00:00+00:00,0.2,-3.5,4.3,8,0,0,3,False,0.0,8,0.9811111111111108,0.9811111111111108,1
2022-08-01 04:00:00+00:00,0.2,-3.4,4.3,8,0,0,4,False,0.0,8,0.9988888888888888,0.9988888888888888,1
2022-08-01 05:00:00+00:00,0.2,-3.5,5.0,8,1,0,5,False,0.0,8,0.9980555555555554,0.9980555555555554,1
2022-08-01 06:00:00+00:00,0.0,-3.3,4.0,8,3,0,6,False,1.0,8,0.9830555555555556,0.9830555555555556,1
2022-08-01 07:00:00+00:00,0.3,-3.7,3.6,0,1,0,7,False,3.0,8,0.9455555555555556,0.9163888888888888,0
2022-08-01 08:00:00+00:00,0.2,-3.6,3.6,0,0,0,8,False,1.0,8,0.1844444444444444,0.1958333333333333,9
2022-08-01 09:00:00+00:00,0.3,-3.7,2.6,0,0,0,9,False,0.0,8,0.0,0.0,26
2022-08-01 10:00:00+00:00,0.0,-3.5,3.9,7,7,0,10,False,0.0,8,0.4647222222222223,0.4722222222222223,31
2022-08-01 11:00:00+00:00,0.1,-3.3,2.6,7,1,0,11,False,7.0,8,0.8877777777777778,0.9027777777777778,25
2022-08-01 12:00:00+00:00,0.1,-3.0,2.4,7,0,0,12,False,1.0,8,0.47,0.4683333333333333,19
2022-08-01 13:00:00+00:00,0.0,-2.6,2.0,7,5,0,13,False,0.0,8,0.9794444444444445,0.9794444444444445,19
2022-08-01 14:00:00+00:00,0.0,-2.5,1.7,7,10,0,14,False,5.0,8,0.9805555555555556,0.9805555555555556,19
2022-08-01 15:00:00+00:00,0.0,-2.6,2.5,7,13,0,15,False,10.0,8,0.9641666666666668,0.9483333333333334,21
2022-08-01 16:00:00+00:00,0.0,-3.0,2.4,7,7,0,16,False,13.0,8,0.9716666666666663,0.9802777777777776,10
2022-08-01 17:00:00+00:00,0.0,-2.7,2.5,7,5,0,17,False,7.0,8,0.9794444444444442,0.9794444444444442,16
2022-08-01 18:00:00+00:00,0.0,-2.8,2.9,7,5,0,18,False,5.0,8,0.9777777777777776,0.9777777777777776,10
2022-08-01 19:00:00+00:00,0.0,-2.8,2.7,8,3,0,19,False,5.0,8,0.976111111111111,0.976111111111111,9
2022-08-01 20:00:00+00:00,0.0,-2.7,3.1,8,8,0,20,False,3.0,8,0.9705555555555552,0.9705555555555552,11
2022-08-01 21:00:00+00:00,0.0,-2.6,2.0,8,0,0,21,False,8.0,8,0.9780555555555552,0.9780555555555552,14
2022-08-01 22:00:00+00:00,0.0,-2.6,1.9,8,1,0,22,False,0.0,8,0.9811111111111112,0.9811111111111112,17
2022-08-01 23:00:00+00:00,0.0,-2.6,3.8,8,0,0,23,False,1.0,8,0.9263888888888888,0.9263888888888888,10
2022-08-02 00:00:00+00:00,0.0,1.2,1.6,8,0,1,0,False,0.0,8,0.9927777777777776,0.9927777777777776,10
2022-08-02 01:00:00+00:00,0.0,1.1,1.4,8,0,1,1,False,0.0,8,0.9827777777777774,0.9827777777777774,11
2022-08-02 02:00:00+00:00,0.0,1.7,3.6,8,0,1,2,False,0.0,8,0.946111111111111,0.946111111111111,12
2022-08-02 03:00:00+00:00,0.0,2.5,4.4,8,1,1,3,False,0.0,8,0.978888888888889,0.978888888888889,12
2022-08-02 04:00:00+00:00,0.0,2.6,3.0,8,5,1,4,False,1.0,8,0.9786111111111112,0.9786111111111112,12
2022-08-02 05:00:00+00:00,0.0,2.7,2.6,8,2,1,5,False,5.0,8,0.9783333333333332,0.9783333333333332,12
2022-08-02 06:00:00+00:00,0.0,2.6,1.2,8,9,1,6,False,2.0,8,0.9813888888888888,0.9813888888888888,11
2022-08-02 07:00:00+00:00,0.0,2.5,0.5,8,6,1,7,False,9.0,8,0.9947222222222224,0.9947222222222224,10
2022-08-02 08:00:00+00:00,0.0,1.3,1.2,8,1,1,8,False,6.0,8,0.996111111111111,0.996111111111111,19
2022-08-02 09:00:00+00:00,0.0,0.9,1.8,8,1,1,9,False,1.0,8,0.3433333333333334,0.35,30
2022-08-02 10:00:00+00:00,0.0,2.1,1.9,1,2,1,10,False,1.0,8,0.98,0.98,31
2022-08-02 11:00:00+00:00,0.0,3.7,1.3,1,5,1,11,False,2.0,8,0.3158333333333333,0.2933333333333333,21
2022-08-02 12:00:00+00:00,0.0,6.8,2.9,1,15,1,12,False,5.0,8,0.0,0.0,31
2022-08-02 13:00:00+00:00,0.0,7.4,2.2,1,4,1,13,False,15.0,8,0.1655555555555556,0.1858333333333333,17
2022-08-02 14:00:00+00:00,0.0,7.9,2.6,1,4,1,14,False,4.0,8,0.5816666666666667,0.5961111111111111,23
2022-08-02 15:00:00+00:00,0.0,7.8,4.1,1,2,1,15,False,4.0,8,0.7783333333333333,0.7197222222222222,17
2022-08-02 16:00:00+00:00,0.0,7.2,2.4,1,1,1,16,False,2.0,8,0.0216666666666666,0.0547222222222222,27
2022-08-02 17:00:00+00:00,0.0,5.3,2.2,1,5,1,17,False,1.0,8,0.7091666666666667,0.693888888888889,13
2022-08-02 18:00:00+00:00,0.0,4.0,2.9,1,3,1,18,False,5.0,8,0.977222222222222,0.9780555555555552,16
2022-08-02 19:00:00+00:00,0.0,2.2,1.9,1,0,1,19,False,3.0,8,0.9938888888888888,0.9938888888888888,16
