Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,availability,dock_availability
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,0,2,10,False,0.0,0.0611111111111111,0.0766666666666666,0.4522222222222223,0.4672222222222223,0.0883333333333333,0.0505555555555555,0.2511111111111111,0.2208333333333333,0.0,0.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.0,0.0,0.0,0.0,0.582777777777778,0.5522222222222224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,0,2,11,False,0.0,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.6966666666666668,0.7286111111111113,0.0,0.0,0.0,0.0,0.986388888888889,0.986388888888889,0.986388888888889,0.986388888888889,0.1697222222222222,0.1544444444444444,0.1927777777777778,0.185,0.2091666666666667,0.2177777777777778,0.0,0.0,0.7788888888888889,0.8016666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,0,2,12,False,0.0,0.0847222222222222,0.0683333333333333,0.9838888888888888,0.9838888888888888,0.0,0.0,0.0,0.0,0.0605555555555555,0.0830555555555555,0.0994444444444444,0.0983333333333333,0.9838888888888888,0.9838888888888888,0.0,0.0,0.4072222222222222,0.3994444444444445,0.0,0.0,0.0,0.0,0.0391666666666666,0.0163888888888888,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,0,2,13,False,0.0,0.0,0.0,0.9899999999999998,0.9899999999999998,0.6244444444444445,0.6558333333333334,0.0,0.0,0.9899999999999998,0.9899999999999998,0.3269444444444443,0.3283333333333332,0.9899999999999998,0.9899999999999998,0.0305555555555555,0.0675,0.2963888888888889,0.2716666666666666,0.1455555555555555,0.1291666666666666,0.0,0.0,0.6733333333333332,0.6741666666666666,0.0541666666666666,0.0766666666666666,0.0,0.0,0.0,0.0
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,1,2,14,False,0.0,0.0,0.0,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.0,0.0,0.9908333333333332,0.9908333333333332,0.6780555555555555,0.6777777777777778,0.9908333333333332,0.9908333333333332,0.3336111111111111,0.3411111111111111,0.4322222222222221,0.438611111111111,0.0388888888888888,0.0547222222222222,0.0,0.0,0.0,0.0,0.4438888888888888,0.4277777777777776,0.0,0.0,0.0,0.0
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,0,2,15,False,1.0,0.1211111111111111,0.1366666666666667,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.1747222222222222,0.1813888888888888,0.9874999999999996,0.9874999999999996,0.3244444444444445,0.2819444444444445,0.9874999999999996,0.9874999999999996,0.3519444444444444,0.3752777777777777,0.36,0.3838888888888889,0.2594444444444444,0.2361111111111111,0.0,0.0,0.8955555555555554,0.9183333333333332,0.6513888888888889,0.6655555555555556,0.1288888888888889,0.1125,0.0,0.0
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,0,2,16,False,0.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.9016666666666666,0.8919444444444443,0.982222222222222,0.982222222222222,0.4166666666666667,0.4327777777777778,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.2644444444444445,0.2641666666666667,0.982222222222222,0.982222222222222,0.0,0.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,0.9558333333333332,0.971111111111111,0.0461111111111111,0.0697222222222222
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,0,2,17,False,0.0,0.3133333333333334,0.2983333333333334,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.7347222222222222,0.7394444444444443,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.2177777777777777,0.2125,0.9911111111111108,0.9911111111111108,0.0,0.0,0.9513888888888888,0.9349999999999998,0.9911111111111108,0.9911111111111108,0.773611111111111,0.7824999999999999,0.9911111111111108,0.9911111111111108
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,0,2,18,False,0.0,0.0,0.0,0.989444444444444,0.989444444444444,0.9025,0.8872222222222221,0.989444444444444,0.989444444444444,0.5655555555555556,0.5194444444444445,0.680833333333333,0.6736111111111107,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.7391666666666663,0.7863888888888885,0.989444444444444,0.989444444444444,0.0,0.0,0.0,0.0,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,0.5805555555555556,0.5655555555555556
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,0,2,19,False,0.0,0.5302777777777778,0.5522222222222223,0.9933333333333332,0.9933333333333332,0.661111111111111,0.7080555555555557,0.9933333333333332,0.9933333333333332,0.9805555555555552,0.9933333333333332,0.6133333333333334,0.6041666666666667,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.2261111111111111,0.2338888888888889,0.0769444444444444,0.1005555555555555,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.0,0.0
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,0,2,20,False,0.0,0.5874999999999999,0.5791666666666666,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.8847222222222222,0.8775,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.0,0.0
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,0,2,21,False,0.0,0.8291666666666665,0.8227777777777776,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.8599999999999998,0.8777777777777775,0.899444444444444,0.8836111111111107,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.0,0.0
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,0,2,22,False,0.0,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.0,0.0,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.0,0.0
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,0.0,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.0,0.0,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.0,0.0
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.0,0.0,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.0,0.0
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.0,0.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.0,0.0
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.0,0.0,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.0,0.0
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,0,3,3,False,0.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.0,0.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.0,0.0
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,1,3,4,False,0.0,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.0,0.0,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.0,0.0
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,0,3,5,False,1.0,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.0,0.0,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.0,0.0
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,0,3,6,False,0.0,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.0711111111111111,0.0852777777777777,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.4399999999999999,0.4041666666666665,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.2138888888888888,0.2352777777777777
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,0,3,7,False,0.0,0.5038888888888888,0.4819444444444443,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.7258333333333334,0.6872222222222223,0.2736111111111111,0.2741666666666666,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.0,0.0219444444444444,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,0,3,8,False,0.0,0.0,0.0,0.7655555555555555,0.7441666666666665,0.9988888888888886,0.9988888888888886,0.2988888888888888,0.2844444444444445,0.1655555555555555,0.1797222222222222,0.1852777777777777,0.1772222222222222,0.9988888888888886,0.9988888888888886,0.5705555555555555,0.548611111111111,0.5505555555555555,0.5277777777777777,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.7508333333333332,0.7347222222222222,0.9988888888888886,0.9988888888888886,0.1655555555555555,0.1580555555555555
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,0,3,9,False,0.0,0.0,0.0,0.1358333333333333,0.1222222222222222,0.9652777777777776,0.9652777777777776,0.0672222222222222,0.0825,0.1347222222222222,0.1133333333333333,0.0455555555555555,0.0549999999999999,0.9652777777777776,0.9652777777777776,0.1124999999999999,0.1272222222222222,0.0,0.0,0.7649999999999999,0.7130555555555554,0.9652777777777776,0.9652777777777776,0.3077777777777779,0.3008333333333334,0.0,0.0,0.8527777777777776,0.8380555555555554,0.0,0.0
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,0,3,10,False,0.0,0.0227777777777777,0.0472222222222222,0.0,0.0155555555555555,0.98,0.98,0.98,0.98,0.0,0.0,0.0,0.0,0.98,0.98,0.5325000000000001,0.5344444444444446,0.1227777777777777,0.1452777777777777,0.2113888888888888,0.2191666666666666,0.98,0.98,0.6916666666666668,0.6530555555555556,0.3552777777777778,0.4005555555555556,0.0,0.0,0.0,0.0
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,0,3,11,False,0.0,0.9861111111111108,0.9861111111111108,0.6386111111111109,0.6138888888888888,0.8052777777777775,0.7836111111111109,0.5475,0.5330555555555555,0.0,0.0,0.7,0.7305555555555554,0.9861111111111108,0.9861111111111108,0.0,0.0,0.9861111111111108,0.9861111111111108,0.7,0.7305555555555554,0.3522222222222222,0.3363888888888889,0.0,0.0,0.1344444444444444,0.1269444444444444,0.0,0.0,0.0,0.0
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,0,3,12,False,0.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.2586111111111111,0.2527777777777777,0.0,0.0,0.7974999999999999,0.8047222222222221,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.0,0.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.0,0.0,0.0,0.0,0.5825000000000001,0.6050000000000001,0.0,0.015,0.0,0.0
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,2,3,13,False,0.0,0.8911111111111113,0.900277777777778,0.9966666666666668,0.9966666666666668,0.6819444444444445,0.6966666666666667,0.1725,0.1966666666666666,0.9966666666666668,0.9966666666666668,0.3152777777777778,0.2711111111111111,0.9966666666666668,0.9966666666666668,0.0,0.0,0.9966666666666668,0.9966666666666668,0.1694444444444444,0.1469444444444444,0.0,0.0,0.1125,0.1269444444444444,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.9966666666666668,0.0,0.0
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,0,3,14,False,2.0,0.0163888888888888,0.0,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.999722222222222,0.9855555555555552,0.999722222222222,0.999722222222222,0.4147222222222222,0.3997222222222221,0.999722222222222,0.999722222222222,0.1691666666666667,0.1755555555555555,0.999722222222222,0.999722222222222,0.1111111111111111,0.1336111111111111,0.0,0.0,0.2172222222222222,0.1508333333333333,0.1508333333333333,0.1213888888888889,0.999722222222222,0.999722222222222,0.0,0.0
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,1,3,15,False,0.0,0.8877777777777778,0.9102777777777776,1.0,1.0,1.0,1.0,0.4002777777777777,0.4799999999999999,1.0,1.0,0.1691666666666666,0.1988888888888889,1.0,1.0,0.7327777777777778,0.7475,1.0,1.0,1.0,1.0,0.1475,0.155,0.0,0.0,0.8433333333333333,0.8519444444444444,1.0,1.0,0.6294444444444444,0.6513888888888888
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,0,3,16,False,1.0,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.8975000000000001,0.9125,0.8819444444444445,0.8975000000000001,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,0,3,17,False,0.0,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.5011111111111112,0.5016666666666668,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,0,3,18,False,0.0,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.7363888888888886,0.7144444444444442,0.5183333333333334,0.5319444444444446,0.9802777777777776,0.9802777777777776,0.6,0.5702777777777778,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,1,3,19,False,0.0,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.62,0.6347222222222222,0.8763888888888891,0.8766666666666669,0.985277777777778,0.985277777777778,0.2272222222222222,0.2502777777777777,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,1,3,20,False,1.0,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.7547222222222223,0.7194444444444444,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.3711111111111111,0.4561111111111111,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,0,3,21,False,1.0,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.2533333333333333,0.2675,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.5533333333333335,0.5105555555555555
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,0,3,22,False,0.0,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.8988888888888888,0.8847222222222222,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.418611111111111,0.4327777777777777
