,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month
2021-08-27 01:00:00+00:00,0.0,13.8,6.1,7,0,4,1,False,0.0,8
2021-08-27 02:00:00+00:00,0.0,13.8,7.8,7,0,4,2,False,0.0,8
2021-08-27 03:00:00+00:00,0.0,13.9,6.5,7,0,4,3,False,0.0,8
2021-08-27 04:00:00+00:00,0.0,13.9,7.4,7,1,4,4,False,0.0,8
2021-08-27 05:00:00+00:00,0.0,13.8,6.8,7,2,4,5,False,1.0,8
2021-08-27 06:00:00+00:00,0.0,13.8,6.4,7,4,4,6,False,2.0,8
2021-08-27 07:00:00+00:00,0.0,14.0,8.3,5,0,4,7,False,4.0,8
2021-08-27 08:00:00+00:00,0.0,15.1,5.8,5,1,4,8,False,0.0,8
2021-08-27 09:00:00+00:00,0.0,16.4,5,5,1,4,9,False,1.0,8
2021-08-27 10:00:00+00:00,0.0,16.6,7,4,0,4,10,False,1.0,8
2021-08-27 11:00:00+00:00,0.0,16.9,6,4,0,4,11,False,0.0,8
2021-08-27 12:00:00+00:00,0.0,17.3,7,4,1,4,12,False,0.0,8
2021-08-27 13:00:00+00:00,0.0,17.2,6.9,6,1,4,13,False,1.0,8
2021-08-27 14:00:00+00:00,0.0,17.6,7.2,6,2,4,14,False,1.0,8
2021-08-27 15:00:00+00:00,0.0,17.9,6.4,6,2,4,15,False,2.0,8
2021-08-27 16:00:00+00:00,0.0,16.3,5.7,7,2,4,16,False,2.0,8
2021-08-27 17:00:00+00:00,0.0,16.1,3.4,7,0,4,17,False,2.0,8
2021-08-27 18:00:00+00:00,0.0,15.9,4.5,7,1,4,18,False,0.0,8
2021-08-27 19:00:00+00:00,0.0,15.5,3.8,6,0,4,19,False,1.0,8
2021-08-27 20:00:00+00:00,0.0,15.0,3.1,6,0,4,20,False,0.0,8
2021-08-27 21:00:00+00:00,0.0,15.0,3.3,6,0,4,21,False,0.0,8
2021-08-27 22:00:00+00:00,0.0,14.9,3.3,6,0,4,22,False,0.0,8
2021-08-27 23:00:00+00:00,0.0,14.9,3.8,6,0,4,23,False,0.0,8
2021-08-28 00:00:00+00:00,0.0,14.7,3.8,6,0,5,0,False,0.0,8
2021-08-28 01:00:00+00:00,0.0,14.7,4.1,6,0,5,1,False,0.0,8
2021-08-28 02:00:00+00:00,0.0,14.6,3.5,6,0,5,2,False,0.0,8
2021-08-28 03:00:00+00:00,0.0,14.8,5.2,6,0,5,3,False,0.0,8
2021-08-28 04:00:00+00:00,0.0,14.7,5.3,6,0,5,4,False,0.0,8
2021-08-28 05:00:00+00:00,0.0,14.6,3.5,6,0,5,5,False,0.0,8
2021-08-28 06:00:00+00:00,0.0,14.5,3,6,1,5,6,False,0.0,8
2021-08-28 07:00:00+00:00,0.0,14.7,4.1,7,0,5,7,False,1.0,8
2021-08-28 08:00:00+00:00,0.0,16.3,4.1,7,1,5,8,False,0.0,8
2021-08-28 09:00:00+00:00,0.0,16.8,5,7,2,5,9,False,1.0,8
2021-08-28 10:00:00+00:00,0.0,17.1,5.7,3,2,5,10,False,2.0,8
2021-08-28 11:00:00+00:00,0.0,19.1,3.2,3,0,5,11,False,2.0,8
2021-08-28 12:00:00+00:00,0.0,19.4,4.8,3,0,5,12,False,0.0,8
2021-08-28 13:00:00+00:00,0.0,20.0,5.6,2,3,5,13,False,0.0,8
2021-08-28 14:00:00+00:00,0.0,20.8,4.4,2,0,5,14,False,3.0,8
2021-08-28 15:00:00+00:00,0.0,21.2,4.3,2,3,5,15,False,0.0,8
2021-08-28 16:00:00+00:00,0.0,21.3,4,5,1,5,16,False,3.0,8
2021-08-28 17:00:00+00:00,0.0,20.5,3.1,5,4,5,17,False,1.0,8
2021-08-28 18:00:00+00:00,0.0,20.2,2.4,5,1,5,18,False,4.0,8
2021-08-28 19:00:00+00:00,0.0,19.3,1.7,6,2,5,19,False,1.0,8
2021-08-28 20:00:00+00:00,0.0,17.7,2.1,6,1,5,20,False,2.0,8
2021-08-28 21:00:00+00:00,0.0,16.2,1.8,6,1,5,21,False,1.0,8
2021-08-28 22:00:00+00:00,0.0,16.6,2.5,5,0,5,22,False,1.0,8
2021-08-28 23:00:00+00:00,0.0,16.0,1.9,5,0,5,23,False,0.0,8
2021-08-29 00:00:00+00:00,0.0,14.8,1.8,5,0,6,0,False,0.0,8
2021-08-29 01:00:00+00:00,0.0,13.9,1.9,5,0,6,1,False,0.0,8
2021-08-29 02:00:00+00:00,0.0,13.4,2.2,5,0,6,2,False,0.0,8
2021-08-29 03:00:00+00:00,0.0,13.4,1.8,5,0,6,3,False,0.0,8
2021-08-29 04:00:00+00:00,0.0,13.0,3.3,5,0,6,4,False,0.0,8
2021-08-29 05:00:00+00:00,0.0,11.5,0.4,5,0,6,5,False,0.0,8
2021-08-29 06:00:00+00:00,0.0,11.6,0.5,5,0,6,6,False,0.0,8
2021-08-29 07:00:00+00:00,0.0,14.9,0.2,2,0,6,7,False,0.0,8
2021-08-29 08:00:00+00:00,0.0,17.0,1,2,1,6,8,False,0.0,8
2021-08-29 09:00:00+00:00,0.0,19.4,2.4,2,0,6,9,False,1.0,8
2021-08-29 10:00:00+00:00,0.0,20.8,3.1,1,7,6,10,False,0.0,8
2021-08-29 11:00:00+00:00,0.0,21.8,2.8,1,1,6,11,False,7.0,8
2021-08-29 12:00:00+00:00,0.0,22.9,3.2,1,5,6,12,False,1.0,8
2021-08-29 13:00:00+00:00,0.0,23.8,3.5,1,2,6,13,False,5.0,8
2021-08-29 14:00:00+00:00,0.0,25.0,1.9,1,8,6,14,False,2.0,8
2021-08-29 15:00:00+00:00,0.0,24.9,3,1,6,6,15,False,8.0,8
2021-08-29 16:00:00+00:00,0.0,25.1,3.3,1,0,6,16,False,6.0,8
2021-08-29 17:00:00+00:00,0.0,24.6,3.8,1,0,6,17,False,0.0,8
2021-08-29 18:00:00+00:00,0.0,23.6,2.5,1,0,6,18,False,0.0,8
2021-08-29 19:00:00+00:00,0.0,21.9,1.6,2,2,6,19,False,0.0,8
2021-08-29 20:00:00+00:00,0.0,18.1,1.7,2,0,6,20,False,2.0,8
2021-08-29 21:00:00+00:00,0.0,16.9,2.5,2,0,6,21,False,0.0,8
2021-08-29 22:00:00+00:00,0.0,15.4,1.2,1,0,6,22,False,0.0,8
2021-08-29 23:00:00+00:00,0.0,15.6,2.4,1,0,6,23,False,0.0,8
2021-08-30 00:00:00+00:00,0.0,15.3,2.5,1,0,0,0,False,0.0,8
2021-08-30 01:00:00+00:00,0.0,14.5,1.3,1,0,0,1,False,0.0,8
2021-08-30 02:00:00+00:00,0.0,13.9,1,1,0,0,2,False,0.0,8
2021-08-30 03:00:00+00:00,0.0,12.5,1.1,1,0,0,3,False,0.0,8
2021-08-30 04:00:00+00:00,0.0,13.9,2.2,1,0,0,4,False,0.0,8
2021-08-30 05:00:00+00:00,0.0,13.3,3.2,1,0,0,5,False,0.0,8
2021-08-30 06:00:00+00:00,0.0,12.1,1,1,2,0,6,False,0.0,8
2021-08-30 07:00:00+00:00,0.0,15.8,0.6,1,1,0,7,False,2.0,8
2021-08-30 08:00:00+00:00,0.0,17.8,0.6,1,1,0,8,False,1.0,8
2021-08-30 09:00:00+00:00,0.0,19.7,0.6,1,1,0,9,False,1.0,8
2021-08-30 10:00:00+00:00,0.0,20.7,1.2,2,5,0,10,False,1.0,8
2021-08-30 11:00:00+00:00,0.0,22.6,0.8,2,5,0,11,False,5.0,8
2021-08-30 12:00:00+00:00,0.0,23.1,1.9,2,0,0,12,False,5.0,8
2021-08-30 13:00:00+00:00,0.0,23.6,2.3,2,7,0,13,False,0.0,8
2021-08-30 14:00:00+00:00,0.0,24.1,2.2,2,4,0,14,False,7.0,8
2021-08-30 15:00:00+00:00,0.0,24.8,1.9,2,4,0,15,False,4.0,8
2021-08-30 16:00:00+00:00,0.0,23.4,2.4,6,1,0,16,False,4.0,8
2021-08-30 17:00:00+00:00,0.0,24.2,1.5,6,2,0,17,False,1.0,8
2021-08-30 18:00:00+00:00,0.0,22.2,1.4,6,1,0,18,False,2.0,8
2021-08-30 19:00:00+00:00,0.0,20.0,0.9,5,2,0,19,False,1.0,8
2021-08-30 20:00:00+00:00,0.0,17.7,2,5,0,0,20,False,2.0,8
2021-08-30 21:00:00+00:00,0.0,15.7,2.4,5,0,0,21,False,0.0,8
2021-08-30 22:00:00+00:00,0.0,15.2,2.7,0,0,0,22,False,0.0,8
2021-08-30 23:00:00+00:00,0.0,14.2,1.8,0,0,0,23,False,0.0,8
2021-08-31 00:00:00+00:00,0.0,13.3,2.1,0,0,1,0,False,0.0,8
2021-08-31 01:00:00+00:00,0.0,13.0,1.2,0,0,1,1,False,0.0,8
2021-08-31 02:00:00+00:00,0.0,13.0,2.8,0,0,1,2,False,0.0,8
2021-08-31 03:00:00+00:00,0.0,12.5,1.2,0,0,1,3,False,0.0,8
2021-08-31 04:00:00+00:00,0.0,14.3,3.2,0,0,1,4,False,0.0,8
2021-08-31 05:00:00+00:00,0.0,15.0,3.4,0,1,1,5,False,0.0,8
2021-08-31 06:00:00+00:00,0.0,15.2,4.4,0,3,1,6,False,1.0,8
2021-08-31 07:00:00+00:00,0.0,15.7,5.9,1,1,1,7,False,3.0,8
2021-08-31 08:00:00+00:00,0.0,16.8,4,1,1,1,8,False,1.0,8
2021-08-31 09:00:00+00:00,0.0,18.2,2.6,1,0,1,9,False,1.0,8
2021-08-31 10:00:00+00:00,0.0,19.0,3.4,3,1,1,10,False,0.0,8
2021-08-31 11:00:00+00:00,0.0,20.5,2.6,3,3,1,11,False,1.0,8
2021-08-31 12:00:00+00:00,0.0,22.3,3.1,3,0,1,12,False,3.0,8
2021-08-31 13:00:00+00:00,0.0,23.1,1.4,0,3,1,13,False,0.0,8
2021-08-31 14:00:00+00:00,0.0,23.8,2.4,0,2,1,14,False,3.0,8
2021-08-31 15:00:00+00:00,0.0,24.0,2,0,6,1,15,False,2.0,8
2021-08-31 16:00:00+00:00,0.0,24.4,1.5,2,2,1,16,False,6.0,8
2021-08-31 17:00:00+00:00,0.0,24.1,1.9,2,2,1,17,False,2.0,8
2021-08-31 18:00:00+00:00,0.0,22.4,0.9,2,0,1,18,False,2.0,8
2021-08-31 19:00:00+00:00,0.0,20.8,2.5,2,0,1,19,False,0.0,8
2021-08-31 20:00:00+00:00,0.0,18.0,1.7,2,1,1,20,False,0.0,8
