,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-06-01 00:00:00+00:00,-0.15453961534193736,-2.3390852030239104,-0.1367971611123186,-1.7544936681265235,0,2,0,False,
2022-06-01 01:00:00+00:00,-0.15453961534193736,-2.430881273015714,-1.4700624084607168,-1.7544936681265235,0,2,1,False,0.0
2022-06-01 02:00:00+00:00,-0.15453961534193736,-2.076810717333042,2.2944512311112306,-1.7544936681265235,0,2,2,False,0.0
2022-06-01 03:00:00+00:00,-0.15453961534193736,-2.4177675487311703,0.09848494136092797,-1.7544936681265235,0,2,3,False,0.0
2022-06-01 04:00:00+00:00,-0.15453961534193736,-2.4177675487311703,1.118040718744997,-1.7544936681265235,0,2,4,False,0.0
2022-06-01 05:00:00+00:00,-0.15453961534193736,-2.352198927308453,1.039613351253915,-1.7544936681265235,0,2,5,False,0.0
2022-06-01 06:00:00+00:00,-0.15453961534193736,-2.443994997300257,-0.7642161010409767,-1.7544936681265235,0,2,6,False,0.0
2022-06-01 07:00:00+00:00,-0.15453961534193736,-2.522677343007518,-1.0779255710053057,-0.19494374090294705,0,2,7,False,0.0
2022-06-01 08:00:00+00:00,-0.15453961534193736,-2.5489047915766045,-1.4700624084607168,-0.19494374090294705,0,2,8,False,0.0
2022-06-01 09:00:00+00:00,-0.15453961534193736,-2.562018515861148,-0.1367971611123186,-0.19494374090294705,0,2,9,False,0.0
2022-06-01 10:00:00+00:00,-0.15453961534193736,-2.6275871372838653,-0.9994982035142234,-0.9747187045147353,0,2,10,False,0.0
2022-06-01 11:00:00+00:00,-0.15453961534193736,-2.4571087215848006,-0.8426434685320588,-0.9747187045147353,0,2,11,False,0.0
2022-06-01 12:00:00+00:00,-0.15453961534193736,-2.404653824446627,-0.9210708360231412,-0.9747187045147353,0,2,12,False,0.0
2022-06-01 13:00:00+00:00,-0.15453961534193736,-2.207947960178476,-0.6857887335498944,-0.9747187045147353,0,2,13,False,0.0
2022-06-01 14:00:00+00:00,-0.15453961534193736,-2.3653126515929968,-1.7053445109339636,-0.9747187045147353,0,2,14,False,0.0
2022-06-01 15:00:00+00:00,-0.15453961534193736,-2.37842637587754,-1.23478030598747,-0.9747187045147353,0,2,15,False,0.0
2022-06-01 16:00:00+00:00,-0.15453961534193736,-2.7193832072756687,-1.862199245916128,-1.3646061863206294,0,2,16,False,0.0
2022-06-01 17:00:00+00:00,-0.15453961534193736,-2.8636341744056466,-0.6073613660588121,-1.3646061863206294,0,2,17,False,0.0
2022-06-01 18:00:00+00:00,-0.15453961534193736,-2.9685439686819937,-0.9994982035142234,-1.3646061863206294,0,2,18,False,0.0
2022-06-01 19:00:00+00:00,-0.15453961534193736,-3.0341125901047103,-0.52893399856773,-1.7544936681265235,0,2,19,False,0.0
2022-06-01 20:00:00+00:00,-0.15453961534193736,-3.0341125901047103,0.25533967634309257,-1.7544936681265235,1,2,20,False,0.0
2022-06-01 21:00:00+00:00,-0.15453961534193736,-3.0996812115274275,-0.4505066310766477,-1.7544936681265235,0,2,21,False,1.0
2022-06-01 22:00:00+00:00,-0.15453961534193736,-3.0603400386737976,-0.1367971611123186,0.19494374090294705,0,2,22,False,0.0
2022-06-01 23:00:00+00:00,-0.15453961534193736,-2.9292027958283637,-0.37207926358556553,0.19494374090294705,0,2,23,False,0.0
2022-06-02 00:00:00+00:00,-0.15453961534193736,-1.4473519516749584,-1.156352938496388,1.3646061863206294,0,3,0,False,0.0
2022-06-02 01:00:00+00:00,-0.15453961534193736,-1.5522617459513057,-0.1367971611123186,1.3646061863206294,0,3,1,False,0.0
2022-06-02 02:00:00+00:00,-0.15453961534193736,-1.7096264373658265,0.09848494136092797,1.3646061863206294,0,3,2,False,0.0
2022-06-02 03:00:00+00:00,-0.15453961534193736,-1.6702852645121962,2.529733333584477,1.3646061863206294,0,3,3,False,0.0
2022-06-02 04:00:00+00:00,-0.15453961534193736,-1.5784891945203925,3.078724906022053,1.3646061863206294,0,3,4,False,0.0
2022-06-02 05:00:00+00:00,-0.15453961534193736,-1.6965127130812832,2.372878598602313,1.3646061863206294,0,3,5,False,0.0
2022-06-02 06:00:00+00:00,-0.15453961534193736,-1.8932185773494343,1.3533228212182435,1.3646061863206294,0,3,6,False,0.0
2022-06-02 07:00:00+00:00,-0.15453961534193736,-1.9587871987721512,1.3533228212182435,-0.5848312227088411,0,3,7,False,0.0
2022-06-02 08:00:00+00:00,-0.15453961534193736,-1.9587871987721512,0.9611859837628327,-0.5848312227088411,0,3,8,False,0.0
2022-06-02 09:00:00+00:00,-0.15453961534193736,-1.8801048530648907,-0.2152245286034009,-0.5848312227088411,0,3,9,False,0.0
2022-06-02 10:00:00+00:00,-0.15453961534193736,-1.8407636802112606,1.3533228212182435,0.19494374090294705,0,3,10,False,0.0
2022-06-02 11:00:00+00:00,-0.15453961534193736,-1.6833989887967395,-0.2936518960944832,0.19494374090294705,0,3,11,False,0.0
2022-06-02 12:00:00+00:00,-0.15453961534193736,-1.7096264373658265,1.118040718744997,0.19494374090294705,0,3,12,False,0.0
2022-06-02 13:00:00+00:00,-0.15453961534193736,-1.4473519516749584,1.7454596586736548,-0.5848312227088411,0,3,13,False,0.0
2022-06-02 14:00:00+00:00,-0.15453961534193736,-1.473579400244045,0.8827586162717503,-0.5848312227088411,0,3,14,False,0.0
2022-06-02 15:00:00+00:00,-0.15453961534193736,-1.5260342973822187,0.5690491463074215,-0.5848312227088411,0,3,15,False,0.0
2022-06-02 16:00:00+00:00,-0.15453961534193736,-1.5391480216667621,1.039613351253915,-0.5848312227088411,0,3,16,False,0.0
2022-06-02 17:00:00+00:00,-0.15453961534193736,-1.7620813345040003,0.8827586162717503,-0.5848312227088411,0,3,17,False,0.0
2022-06-02 18:00:00+00:00,-0.15453961534193736,-1.9325597502030645,-0.8426434685320588,-0.5848312227088411,0,3,18,False,0.0
2022-06-02 19:00:00+00:00,-0.15453961534193736,-1.9719009230566946,-0.05836979362123665,-0.19494374090294705,0,3,19,False,0.0
2022-06-02 20:00:00+00:00,-0.15453961534193736,-2.1948342358939326,-1.5484897759517993,-0.19494374090294705,0,3,20,False,0.0
2022-06-02 21:00:00+00:00,-0.15453961534193736,-2.2735165816011933,-0.9994982035142234,-0.19494374090294705,0,3,21,False,0.0
2022-06-02 22:00:00+00:00,-0.15453961534193736,-2.37842637587754,-0.4505066310766477,-0.9747187045147353,0,3,22,False,0.0
2022-06-02 23:00:00+00:00,-0.15453961534193736,-2.2866303058857365,-0.2152245286034009,-0.9747187045147353,0,3,23,False,0.0
2022-06-03 00:00:00+00:00,-0.15453961534193736,-2.0243558201948684,-0.7642161010409767,-0.9747187045147353,0,4,0,False,0.0
2022-06-03 01:00:00+00:00,-0.15453961534193736,-2.0636969930484983,-1.156352938496388,-0.9747187045147353,0,4,1,False,0.0
2022-06-03 02:00:00+00:00,-0.15453961534193736,-2.116151890186672,-0.8426434685320588,-0.9747187045147353,0,4,2,False,0.0
2022-06-03 03:00:00+00:00,-0.15453961534193736,-2.2604028573166497,-1.6269171434428815,-0.9747187045147353,0,4,3,False,0.0
2022-06-03 04:00:00+00:00,-0.15453961534193736,-2.29974403017028,-0.9994982035142234,-0.9747187045147353,0,4,4,False,0.0
2022-06-03 05:00:00+00:00,-0.15453961534193736,-2.2604028573166497,-0.52893399856773,-0.9747187045147353,0,4,5,False,0.0
2022-06-03 06:00:00+00:00,-0.15453961534193736,-2.3128577544548232,-1.0779255710053057,-0.9747187045147353,0,4,6,False,0.0
2022-06-03 07:00:00+00:00,-0.15453961534193736,-2.352198927308453,-1.23478030598747,-1.7544936681265235,0,4,7,False,0.0
2022-06-03 08:00:00+00:00,-0.15453961534193736,-2.2866303058857365,-1.3916350409696345,-1.7544936681265235,0,4,8,False,0.0
2022-06-03 09:00:00+00:00,-0.15453961534193736,-1.7358538859349133,-1.5484897759517993,-1.7544936681265235,0,4,9,False,0.0
2022-06-03 10:00:00+00:00,-0.15453961534193736,-1.7358538859349133,-0.4505066310766477,-1.3646061863206294,0,4,10,False,0.0
2022-06-03 11:00:00+00:00,-0.15453961534193736,-1.4342382273904148,-0.7642161010409767,-1.3646061863206294,0,4,11,False,0.0
2022-06-03 12:00:00+00:00,-0.15453961534193736,-1.2375323631222637,-0.8426434685320588,-1.3646061863206294,0,4,12,False,0.0
2022-06-03 13:00:00+00:00,-0.15453961534193736,-0.9359167045777654,-0.9994982035142234,-1.3646061863206294,0,4,13,False,0.0
2022-06-03 14:00:00+00:00,-0.15453961534193736,-0.9490304288623087,0.17691230885201029,-1.3646061863206294,0,4,14,False,0.0
2022-06-03 15:00:00+00:00,-0.15453961534193736,-0.7916657374477879,-0.1367971611123186,-1.3646061863206294,0,4,15,False,0.0
2022-06-03 16:00:00+00:00,-0.15453961534193736,-0.8047794617323313,0.6474765137985038,0.19494374090294705,0,4,16,False,0.0
2022-06-03 17:00:00+00:00,-0.15453961534193736,-0.9096892560086786,-0.2936518960944832,0.19494374090294705,0,4,17,False,0.0
2022-06-03 18:00:00+00:00,-0.15453961534193736,-1.1063951202768296,-1.6269171434428815,0.19494374090294705,0,4,18,False,0.0
2022-06-03 19:00:00+00:00,-0.15453961534193736,-1.2244186388377205,-0.05836979362123665,0.9747187045147353,0,4,19,False,0.0
2022-06-03 20:00:00+00:00,-0.15453961534193736,-1.3031009845449806,0.25533967634309257,0.9747187045147353,0,4,20,False,0.0
2022-06-03 21:00:00+00:00,-0.15453961534193736,-1.6047166430894793,-0.8426434685320588,0.9747187045147353,0,4,21,False,0.0
2022-06-03 22:00:00+00:00,-0.15453961534193736,-1.72274016165037,-0.7642161010409767,-0.5848312227088411,0,4,22,False,0.0
2022-06-03 23:00:00+00:00,-0.15453961534193736,-1.7883087830730868,-0.4505066310766477,-0.5848312227088411,0,4,23,False,0.0
2022-06-04 00:00:00+00:00,-0.15453961534193736,-2.155493063040302,-1.0779255710053057,-1.7544936681265235,0,5,0,False,0.0
2022-06-04 01:00:00+00:00,-0.15453961534193736,-2.2210616844630193,-1.156352938496388,-1.7544936681265235,0,5,1,False,0.0
2022-06-04 02:00:00+00:00,-0.15453961534193736,-2.076810717333042,-1.0779255710053057,-1.7544936681265235,0,5,2,False,0.0
2022-06-04 03:00:00+00:00,-0.15453961534193736,-2.1292656144712154,-0.1367971611123186,-1.7544936681265235,0,5,3,False,0.0
2022-06-04 04:00:00+00:00,-0.15453961534193736,-2.352198927308453,-1.23478030598747,-1.7544936681265235,0,5,4,False,0.0
2022-06-04 05:00:00+00:00,-0.15453961534193736,-2.443994997300257,-0.8426434685320588,-1.7544936681265235,0,5,5,False,0.0
2022-06-04 06:00:00+00:00,-0.15453961534193736,-2.404653824446627,-0.6073613660588121,-1.7544936681265235,0,5,6,False,0.0
2022-06-04 07:00:00+00:00,-0.15453961534193736,-2.2210616844630193,-0.2936518960944832,1.3646061863206294,0,5,7,False,0.0
2022-06-04 08:00:00+00:00,-0.15453961534193736,-1.9587871987721512,-1.4700624084607168,1.3646061863206294,0,5,8,False,0.0
2022-06-04 09:00:00+00:00,-0.15453961534193736,-1.8014225073576302,-0.8426434685320588,1.3646061863206294,0,5,9,False,0.0
2022-06-04 10:00:00+00:00,-0.15453961534193736,-1.6702852645121962,0.17691230885201029,1.3646061863206294,0,5,10,False,0.0
2022-06-04 11:00:00+00:00,-0.15453961534193736,-1.4998068488131318,-0.7642161010409767,1.3646061863206294,0,5,11,False,0.0
2022-06-04 12:00:00+00:00,-0.15453961534193736,-1.3031009845449806,-1.23478030598747,1.3646061863206294,0,5,12,False,0.0
2022-06-04 13:00:00+00:00,-0.15453961534193736,-1.2506460874068073,-0.8426434685320588,1.3646061863206294,0,5,13,False,0.0
2022-06-04 14:00:00+00:00,-0.15453961534193736,-1.211304914553177,-0.52893399856773,1.3646061863206294,0,5,14,False,0.0
2022-06-04 15:00:00+00:00,-0.15453961534193736,-1.1588500174150034,-1.23478030598747,1.3646061863206294,0,5,15,False,0.0
2022-06-04 16:00:00+00:00,-0.15453961534193736,-1.1719637416995465,-0.9994982035142234,1.3646061863206294,0,5,16,False,0.0
2022-06-04 17:00:00+00:00,-0.15453961534193736,-1.211304914553177,-0.6857887335498944,1.3646061863206294,0,5,17,False,0.0
2022-06-04 18:00:00+00:00,-0.15453961534193736,-1.2637598116913507,-0.8426434685320588,1.3646061863206294,0,5,18,False,0.0
2022-06-04 19:00:00+00:00,-0.15453961534193736,-1.3817833302522413,-1.0779255710053057,0.5848312227088411,0,5,19,False,0.0
2022-06-04 20:00:00+00:00,-0.15453961534193736,-1.72274016165037,-0.05836979362123665,0.5848312227088411,0,5,20,False,0.0
2022-06-04 21:00:00+00:00,-0.15453961534193736,-1.8014225073576302,0.9611859837628327,0.5848312227088411,0,5,21,False,0.0
2022-06-04 22:00:00+00:00,-0.15453961534193736,-1.8407636802112606,0.5690491463074215,0.19494374090294705,0,5,22,False,0.0
2022-06-04 23:00:00+00:00,-0.15453961534193736,-1.8407636802112606,1.2748954537271615,0.19494374090294705,0,5,23,False,0.0
2022-06-05 00:00:00+00:00,-0.15453961534193736,-0.8047794617323313,-1.3132076734785525,-0.9747187045147353,0,6,0,False,0.0
2022-06-05 01:00:00+00:00,-0.15453961534193736,-1.0277127745695693,-1.23478030598747,-0.9747187045147353,0,6,1,False,0.0
2022-06-05 02:00:00+00:00,-0.15453961534193736,-1.0932813959922865,-0.8426434685320588,-0.9747187045147353,0,6,2,False,0.0
2022-06-05 03:00:00+00:00,-0.15453961534193736,-1.2244186388377205,-0.6073613660588121,-0.9747187045147353,0,6,3,False,0.0
2022-06-05 04:00:00+00:00,-0.15453961534193736,-1.342442157398611,-1.0779255710053057,-0.9747187045147353,0,6,4,False,0.0
2022-06-05 05:00:00+00:00,-0.15453961534193736,-1.3162147088295242,-0.37207926358556553,-0.9747187045147353,0,6,5,False,0.0
2022-06-05 06:00:00+00:00,-0.15453961534193736,-0.9490304288623087,-1.156352938496388,-0.9747187045147353,0,6,6,False,0.0
2022-06-05 07:00:00+00:00,-0.15453961534193736,-0.5687324246105498,-1.156352938496388,-0.9747187045147353,0,6,7,False,0.0
2022-06-05 08:00:00+00:00,-0.15453961534193736,-0.41136773319602904,-0.4505066310766477,-0.9747187045147353,0,6,8,False,0.0
2022-06-05 09:00:00+00:00,-0.15453961534193736,-0.21466186892787792,0.09848494136092797,-0.9747187045147353,0,6,9,False,0.0
2022-06-05 10:00:00+00:00,-0.15453961534193736,0.008271443909359934,0.25533967634309257,-0.9747187045147353,1,6,10,False,0.0
2022-06-05 11:00:00+00:00,-0.15453961534193736,0.16563613532388097,1.1964680862360793,-0.9747187045147353,3,6,11,False,1.0
2022-06-05 12:00:00+00:00,-0.15453961534193736,0.38856944816111905,0.6474765137985038,-0.9747187045147353,0,6,12,False,3.0
2022-06-05 13:00:00+00:00,-0.15453961534193736,0.4147968967302058,1.9023143936558193,0.5848312227088411,2,6,13,False,0.0
2022-06-05 14:00:00+00:00,-0.15453961534193736,0.5328204152910962,1.3533228212182435,0.5848312227088411,0,6,14,False,2.0
2022-06-05 15:00:00+00:00,-0.15453961534193736,0.3623419995920319,1.6670322911825728,0.5848312227088411,0,6,15,False,0.0
2022-06-05 16:00:00+00:00,-0.15453961534193736,0.323000826738402,1.3533228212182435,0.9747187045147353,0,6,16,False,0.0
2022-06-05 17:00:00+00:00,-0.15453961534193736,0.2705459296002281,1.7454596586736548,0.9747187045147353,1,6,17,False,0.0
2022-06-05 18:00:00+00:00,-0.15453961534193736,-0.10975207465153056,1.1964680862360793,0.9747187045147353,0,6,18,False,1.0
2022-06-05 19:00:00+00:00,-0.15453961534193736,-0.1753206960742476,0.8827586162717503,0.9747187045147353,0,6,19,False,0.0
2022-06-05 20:00:00+00:00,0.0038691803546582184,-0.21466186892787792,-0.52893399856773,0.9747187045147353,0,6,20,False,0.0
2022-06-05 21:00:00+00:00,0.3206867717478494,-0.28023049035059494,-0.2936518960944832,0.9747187045147353,0,6,21,False,0.0
2022-06-05 22:00:00+00:00,0.0038691803546582184,-0.3064579389196817,0.020057573869845663,0.9747187045147353,0,6,22,False,0.0
2022-06-05 23:00:00+00:00,0.3206867717478494,-0.38514028462694233,-0.1367971611123186,0.9747187045147353,0,6,23,False,0.0
2022-06-06 00:00:00+00:00,-0.15453961534193736,-0.345799111773312,-1.3132076734785525,-0.5848312227088411,0,0,0,False,0.0
2022-06-06 01:00:00+00:00,-0.15453961534193736,-0.3720265603423987,-0.05836979362123665,-0.5848312227088411,0,0,1,False,0.0
2022-06-06 02:00:00+00:00,-0.15453961534193736,-0.35891283605785534,-0.6857887335498944,-0.5848312227088411,0,0,2,False,0.0
2022-06-06 03:00:00+00:00,-0.15453961534193736,-0.21466186892787792,0.8827586162717503,-0.5848312227088411,0,0,3,False,0.0
2022-06-06 04:00:00+00:00,-0.15453961534193736,-0.25400304178150823,0.7259038812895857,-0.5848312227088411,0,0,4,False,0.0
2022-06-06 05:00:00+00:00,-0.15453961534193736,-0.031069728944270153,-0.6857887335498944,-0.5848312227088411,0,0,5,False,0.0
2022-06-06 06:00:00+00:00,-0.15453961534193736,0.1525224110393376,-0.1367971611123186,-0.5848312227088411,0,0,6,False,0.0
2022-06-06 07:00:00+00:00,-0.15453961534193736,0.323000826738402,-0.4505066310766477,-0.9747187045147353,0,0,7,False,0.0
2022-06-06 08:00:00+00:00,-0.15453961534193736,0.4279106210147489,-0.2936518960944832,-0.9747187045147353,0,0,8,False,0.0
2022-06-06 09:00:00+00:00,-0.15453961534193736,0.5328204152910962,-0.37207926358556553,-0.9747187045147353,0,0,9,False,0.0
2022-06-06 10:00:00+00:00,-0.15453961534193736,0.8475497981201383,-0.9994982035142234,-0.19494374090294705,1,0,10,False,0.0
2022-06-06 11:00:00+00:00,-0.15453961534193736,0.9524595923964853,-0.9994982035142234,-0.19494374090294705,0,0,11,False,1.0
2022-06-06 12:00:00+00:00,-0.15453961534193736,1.0704831109573762,-0.52893399856773,-0.19494374090294705,1,0,12,False,0.0
2022-06-06 13:00:00+00:00,-0.15453961534193736,1.2540752509409838,0.5690491463074215,0.19494374090294705,1,0,13,False,1.0
2022-06-06 14:00:00+00:00,-0.15453961534193736,1.293416423794614,0.6474765137985038,0.19494374090294705,2,0,14,False,1.0
2022-06-06 15:00:00+00:00,-0.15453961534193736,1.358985045217331,1.118040718744997,0.19494374090294705,0,0,15,False,2.0
2022-06-06 16:00:00+00:00,-0.15453961534193736,1.3720987695018747,0.020057573869845663,-0.9747187045147353,0,0,16,False,0.0
