Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_396.0,dock_availability_396.0,bike_availability_557.0,dock_availability_557.0,bike_availability_553.0,dock_availability_553.0,bike_availability_526.0,dock_availability_526.0,num_bikes_available
2021-09-01 00:00:00+00:00,0.0,-4.2,1.3,8,0,2,0,False,,9,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,6
2021-09-01 01:00:00+00:00,0.0,-4.4,1.1,8,0,2,1,False,0.0,9,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,6
2021-09-01 02:00:00+00:00,0.0,-4.5,0.3,8,0,2,2,False,0.0,9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,6
2021-09-01 03:00:00+00:00,0.0,-4.6,0.2,8,0,2,3,False,0.0,9,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,6
2021-09-01 04:00:00+00:00,0.0,-4.6,0.8,8,0,2,4,False,0.0,9,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,6
2021-09-01 05:00:00+00:00,0.0,-4.6,1.0,8,0,2,5,False,0.0,9,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,6
2021-09-01 06:00:00+00:00,0.0,-4.7,0.6,8,1,2,6,False,0.0,9,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,7
2021-09-01 07:00:00+00:00,0.0,-4.5,0.6,8,0,2,7,False,1.0,9,0.8433333333333335,0.6550000000000001,0.8433333333333335,0.8433333333333335,0.5786111111111112,0.3680555555555556,0.8433333333333335,0.8433333333333335,10
2021-09-01 08:00:00+00:00,0.0,-4.7,0.4,8,2,2,8,False,0.0,9,0.0,0.0,0.4327777777777778,0.0583333333333333,0.0,0.0,0.2244444444444444,0.0,17
2021-09-01 09:00:00+00:00,0.0,-4.7,0.5,8,1,2,9,False,2.0,9,0.0913888888888889,0.1305555555555555,0.0,0.0,0.4252777777777778,0.5977777777777777,0.0,0.0,20
2021-09-01 10:00:00+00:00,0.0,-4.8,0.8,7,0,2,10,False,1.0,9,0.6008333333333333,0.5230555555555556,0.0,0.0,0.2738888888888889,0.0,0.0,0.0,20
2021-09-01 11:00:00+00:00,0.0,-4.5,0.6,7,0,2,11,False,0.0,9,0.0,0.0,0.0,0.0,0.0,0.3405555555555555,0.0,0.0,20
2021-09-01 12:00:00+00:00,0.0,-3.7,2.1,7,4,2,12,False,0.0,9,0.0,0.0,0.5230555555555556,0.0083333333333333,0.0083333333333333,0.0,0.0,0.0,20
2021-09-01 13:00:00+00:00,0.0,-5.0,2.7,7,6,2,13,False,4.0,9,0.1294444444444444,0.6419444444444444,0.1294444444444444,0.6419444444444444,0.0,0.0,0.0,0.0,20
2021-09-01 14:00:00+00:00,0.0,-5.1,1.0,7,7,2,14,False,6.0,9,0.0194444444444444,0.6672222222222223,0.0063888888888888,0.09,0.1211111111111111,0.1855555555555555,0.0,0.0,20
2021-09-01 15:00:00+00:00,0.0,-5.5,1.3,7,12,2,15,False,7.0,9,0.7358333333333333,0.695,0.9616666666666666,0.9616666666666666,0.3,0.82,0.3,0.82,20
2021-09-01 16:00:00+00:00,0.0,-5.1,1.8,7,3,2,16,False,12.0,9,0.8775000000000001,0.9847222222222222,0.9847222222222222,0.9847222222222222,0.9847222222222222,0.9847222222222222,0.9847222222222222,0.9847222222222222,15
2021-09-01 17:00:00+00:00,0.0,-5.4,1.1,7,4,2,17,False,3.0,9,0.3938888888888889,0.5158333333333334,0.9005555555555556,0.9005555555555556,0.9005555555555556,0.9005555555555556,0.9005555555555556,0.9005555555555556,14
2021-09-01 18:00:00+00:00,0.0,-5.5,1.5,7,0,2,18,False,4.0,9,0.7980555555555555,0.5186111111111111,0.9005555555555556,0.9005555555555556,0.5186111111111111,0.6536111111111111,0.9005555555555556,0.9005555555555556,8
2021-09-01 19:00:00+00:00,0.0,-6.0,1.1,8,1,2,19,False,0.0,9,0.5688888888888889,0.775,0.9108333333333334,0.9108333333333334,0.5688888888888889,0.775,0.9108333333333334,0.9108333333333334,7
2021-09-01 20:00:00+00:00,0.0,-6.0,0.8,8,0,2,20,False,1.0,9,0.9169444444444445,0.9169444444444445,0.9169444444444445,0.9169444444444445,0.9169444444444445,0.9169444444444445,0.9169444444444445,0.9169444444444445,4
