Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_463.0,dock_availability_463.0,bike_availability_401.0,dock_availability_401.0,num_bikes_available
2021-09-01 00:00:00+00:00,0.0,-4.2,1.3,8,0,2,0,False,,9,0.0,0.0,0.4597222222222222,0.4969444444444444,18
2021-09-01 01:00:00+00:00,0.0,-4.4,1.1,8,0,2,1,False,0.0,9,0.0,0.0,0.5197222222222222,0.5197222222222222,18
2021-09-01 02:00:00+00:00,0.0,-4.5,0.3,8,0,2,2,False,0.0,9,0.0,0.0,0.5555555555555556,0.5555555555555556,18
2021-09-01 03:00:00+00:00,0.0,-4.6,0.2,8,0,2,3,False,0.0,9,0.0,0.0,0.6375,0.6375,18
2021-09-01 04:00:00+00:00,0.0,-4.6,0.8,8,1,2,4,False,0.0,9,0.0,0.0,0.8680555555555556,0.8680555555555556,18
2021-09-01 05:00:00+00:00,0.0,-4.6,1.0,8,6,2,5,False,1.0,9,0.0,0.0,0.8680555555555556,0.8680555555555556,18
2021-09-01 06:00:00+00:00,0.0,-4.7,0.6,8,11,2,6,False,6.0,9,0.0,0.0,0.58,0.58,18
2021-09-01 07:00:00+00:00,0.0,-4.5,0.6,8,6,2,7,False,11.0,9,0.2647222222222222,0.4752777777777778,0.8433333333333335,0.8433333333333335,17
2021-09-01 08:00:00+00:00,0.0,-4.7,0.4,8,1,2,8,False,6.0,9,0.5005555555555555,0.4163888888888889,0.8558333333333334,0.8558333333333334,14
2021-09-01 09:00:00+00:00,0.0,-4.7,0.5,8,3,2,9,False,1.0,9,0.8652777777777777,0.8652777777777777,0.8652777777777777,0.8652777777777777,5
2021-09-01 10:00:00+00:00,0.0,-4.8,0.8,7,1,2,10,False,3.0,9,0.8630555555555556,0.8630555555555556,0.8630555555555556,0.8630555555555556,1
2021-09-01 11:00:00+00:00,0.0,-4.5,0.6,7,1,2,11,False,1.0,9,0.505,0.3405555555555555,0.8652777777777778,0.8652777777777778,1
2021-09-01 12:00:00+00:00,0.0,-3.7,2.1,7,7,2,12,False,1.0,9,0.9586111111111112,0.9586111111111112,0.9586111111111112,0.9586111111111112,0
2021-09-01 13:00:00+00:00,0.0,-5.0,2.7,7,5,2,13,False,7.0,9,0.9569444444444446,0.9569444444444446,0.9569444444444446,0.9569444444444446,1
2021-09-01 14:00:00+00:00,0.0,-5.1,1.0,7,7,2,14,False,5.0,9,0.9622222222222224,0.9622222222222224,0.9622222222222224,0.9622222222222224,2
2021-09-01 15:00:00+00:00,0.0,-5.5,1.3,7,3,2,15,False,7.0,9,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,1
2021-09-01 16:00:00+00:00,0.0,-5.1,1.8,7,4,2,16,False,3.0,9,0.9847222222222222,0.9847222222222222,0.9847222222222222,0.9847222222222222,1
2021-09-01 17:00:00+00:00,0.0,-5.4,1.1,7,1,2,17,False,4.0,9,0.9005555555555556,0.9005555555555556,0.731111111111111,0.3847222222222222,6
2021-09-01 18:00:00+00:00,0.0,-5.5,1.5,7,3,2,18,False,1.0,9,0.9005555555555556,0.9005555555555556,0.5675,0.9005555555555556,9
2021-09-01 19:00:00+00:00,0.0,-6.0,1.1,8,1,2,19,False,3.0,9,0.9108333333333334,0.9108333333333334,0.3419444444444444,0.1358333333333333,15
2021-09-01 20:00:00+00:00,0.0,-6.0,0.8,8,2,2,20,False,1.0,9,0.9169444444444445,0.9169444444444445,0.5766666666666665,0.8688888888888888,16
2021-09-01 21:00:00+00:00,0.0,-6.0,0.8,8,0,2,21,False,2.0,9,0.9358333333333334,0.9358333333333334,0.9358333333333334,0.9358333333333334,15
2021-09-01 22:00:00+00:00,0.1,-5.8,1.0,8,0,2,22,False,0.0,9,0.9419444444444444,0.9419444444444444,0.8283333333333334,0.6341666666666667,16
2021-09-01 23:00:00+00:00,0.1,-5.3,0.5,8,0,2,23,False,0.0,9,0.971388888888889,0.971388888888889,0.0,0.0,16
2021-09-02 00:00:00+00:00,0.0,-5.4,6.1,7,0,3,0,False,0.0,9,0.9730555555555556,0.9730555555555556,0.0,0.0,16
2021-09-02 01:00:00+00:00,0.0,-5.8,6.4,7,0,3,1,False,0.0,9,0.9786111111111112,0.9786111111111112,0.0,0.0,16
2021-09-02 02:00:00+00:00,0.1,-6.1,5.3,7,0,3,2,False,0.0,9,0.975,0.975,0.0,0.0,16
2021-09-02 03:00:00+00:00,0.0,-6.1,4.9,7,1,3,3,False,0.0,9,0.9763888888888888,0.9763888888888888,0.0,0.0,16
2021-09-02 04:00:00+00:00,0.2,-5.8,4.9,7,1,3,4,False,1.0,9,0.9572222222222222,0.9572222222222222,0.0,0.0,16
2021-09-02 05:00:00+00:00,0.0,-5.8,5.3,7,9,3,5,False,1.0,9,0.9808333333333334,0.9808333333333334,0.0,0.0,16
2021-09-02 06:00:00+00:00,0.0,-6.0,6.1,7,7,3,6,False,9.0,9,0.9752777777777778,0.9752777777777778,0.0,0.0,15
2021-09-02 07:00:00+00:00,0.0,-6.1,5.6,7,8,3,7,False,7.0,9,0.9952777777777778,0.9952777777777778,0.2097222222222222,0.6005555555555555,14
2021-09-02 08:00:00+00:00,0.0,-6.3,5.4,7,4,3,8,False,8.0,9,0.9872222222222222,0.9872222222222222,0.9872222222222222,0.9872222222222222,7
2021-09-02 09:00:00+00:00,0.0,-6.5,5.7,7,6,3,9,False,4.0,9,0.9997222222222224,0.9997222222222224,0.9997222222222224,0.9997222222222224,7
2021-09-02 10:00:00+00:00,0.0,-6.4,5.5,7,2,3,10,False,6.0,9,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,3
2021-09-02 11:00:00+00:00,0.0,-5.7,5.9,7,0,3,11,False,2.0,9,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,2
2021-09-02 12:00:00+00:00,0.0,-4.4,5.2,7,3,3,12,False,0.0,9,0.6194444444444445,0.6194444444444445,0.6194444444444445,0.6194444444444445,0
2021-09-02 13:00:00+00:00,0.0,-3.8,4.0,3,3,3,13,False,3.0,9,0.5930555555555556,0.5930555555555556,0.5930555555555556,0.5930555555555556,0
2021-09-02 14:00:00+00:00,0.0,-3.5,4.9,3,3,3,14,False,3.0,9,0.5383333333333333,0.5383333333333333,0.5383333333333333,0.5383333333333333,1
2021-09-02 15:00:00+00:00,0.0,-3.9,4.1,3,8,3,15,False,3.0,9,0.8038888888888889,0.8038888888888889,0.7094444444444444,0.4747222222222222,5
2021-09-02 16:00:00+00:00,0.0,-4.7,3.6,2,2,3,16,False,8.0,9,0.9052777777777776,0.9052777777777776,0.1594444444444444,0.2391666666666667,7
2021-09-02 17:00:00+00:00,0.0,-5.9,4.4,2,0,3,17,False,2.0,9,0.9747222222222222,0.9747222222222222,0.1708333333333333,0.0,10
2021-09-02 18:00:00+00:00,0.0,-7.1,2.9,2,0,3,18,False,0.0,9,0.8208333333333333,0.8208333333333333,0.4161111111111111,0.6972222222222222,14
2021-09-02 19:00:00+00:00,0.0,-7.6,2.5,4,0,3,19,False,0.0,9,0.7313888888888889,0.4405555555555555,0.1255555555555555,0.0,16
2021-09-02 20:00:00+00:00,0.0,-7.7,2.7,4,1,3,20,False,0.0,9,0.2991666666666667,0.1516666666666666,0.0,0.0275,17
2021-09-02 21:00:00+00:00,0.0,-8.3,1.7,4,1,3,21,False,1.0,9,0.2083333333333333,0.1702777777777778,0.14,0.0025,17
2021-09-02 22:00:00+00:00,0.0,-9.6,1.6,4,0,3,22,False,1.0,9,0.2683333333333333,0.1563888888888888,0.6138888888888889,0.4508333333333333,17
2021-09-02 23:00:00+00:00,0.0,-10.3,0.8,4,0,3,23,False,0.0,9,0.7424999999999999,0.901388888888889,0.0,0.0,17
2021-09-03 00:00:00+00:00,0.0,-2.3,0.5,6,0,4,0,False,0.0,9,0.9047222222222224,0.4786111111111112,0.795,0.955,16
2021-09-03 01:00:00+00:00,0.0,-1.5,1.1,6,0,4,1,False,0.0,9,0.0,0.0,0.9583333333333331,0.9583333333333331,17
2021-09-03 02:00:00+00:00,0.0,-1.8,0.5,6,0,4,2,False,0.0,9,0.0,0.0,0.7822222222222223,0.7822222222222223,17
2021-09-03 03:00:00+00:00,0.0,-2.0,1.5,6,1,4,3,False,0.0,9,0.0,0.0,0.7938888888888888,0.7938888888888888,17
2021-09-03 04:00:00+00:00,0.0,-1.9,0.7,6,3,4,4,False,1.0,9,0.0,0.0,0.988611111111111,0.988611111111111,17
2021-09-03 05:00:00+00:00,0.0,-1.7,1.1,6,2,4,5,False,3.0,9,0.0,0.0,0.9058333333333332,0.9058333333333332,17
2021-09-03 06:00:00+00:00,0.0,-2.0,0.7,6,14,4,6,False,2.0,9,0.0,0.0,0.9630555555555554,0.9630555555555554,16
2021-09-03 07:00:00+00:00,0.0,-2.6,1.0,8,6,4,7,False,14.0,9,0.3408333333333333,0.9677777777777776,0.9677777777777776,0.9677777777777776,14
2021-09-03 08:00:00+00:00,0.0,-0.7,0.9,8,0,4,8,False,6.0,9,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,13
2021-09-03 09:00:00+00:00,0.0,0.7,1.1,8,1,4,9,False,0.0,9,0.4502777777777778,0.1886111111111111,0.9861111111111112,0.9861111111111112,4
2021-09-03 10:00:00+00:00,0.0,1.2,1.1,3,1,4,10,False,1.0,9,0.085,0.7033333333333333,0.9216666666666666,0.9216666666666666,1
2021-09-03 11:00:00+00:00,0.0,4.2,1.0,3,1,4,11,False,1.0,9,0.8894444444444445,0.8894444444444445,0.8894444444444445,0.8894444444444445,4
2021-09-03 12:00:00+00:00,0.0,6.0,1.5,3,1,4,12,False,1.0,9,0.8955555555555555,0.8955555555555555,0.8955555555555555,0.8955555555555555,5
2021-09-03 13:00:00+00:00,0.0,6.2,2.0,3,5,4,13,False,1.0,9,0.31,0.6691666666666667,0.7772222222222223,0.7772222222222223,5
2021-09-03 14:00:00+00:00,0.0,5.7,1.8,3,4,4,14,False,5.0,9,0.9319444444444444,0.9319444444444444,0.9319444444444444,0.9319444444444444,9
2021-09-03 15:00:00+00:00,0.0,6.3,3.0,3,3,4,15,False,4.0,9,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,9
2021-09-03 16:00:00+00:00,0.0,6.1,2.3,6,1,4,16,False,3.0,9,0.3011111111111111,0.3011111111111111,0.3011111111111111,0.3011111111111111,8
2021-09-03 17:00:00+00:00,0.0,5.8,1.4,6,2,4,17,False,1.0,9,0.9708333333333334,0.2725,0.0944444444444444,0.0975,12
2021-09-03 18:00:00+00:00,0.0,5.0,1.0,6,0,4,18,False,2.0,9,0.0,0.0,0.0,0.0,17
2021-09-03 19:00:00+00:00,0.0,4.6,1.3,6,1,4,19,False,0.0,9,0.2705555555555555,0.7125,0.0,0.0,17
