Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_521.0,dock_availability_521.0,bike_availability_385.0,dock_availability_385.0,bike_availability_500.0,dock_availability_500.0,num_bikes_available
2021-09-01 00:00:00+00:00,0.0,-4.2,1.3,8,0,2,0,False,,9,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,0.616111111111111,6
2021-09-01 01:00:00+00:00,0.0,-4.4,1.1,8,0,2,1,False,0.0,9,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,0.5197222222222222,7
2021-09-01 02:00:00+00:00,0.0,-4.5,0.3,8,0,2,2,False,0.0,9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,7
2021-09-01 03:00:00+00:00,0.0,-4.6,0.2,8,0,2,3,False,0.0,9,0.6375,0.6375,0.6375,0.6375,0.6375,0.6375,7
2021-09-01 04:00:00+00:00,0.0,-4.6,0.8,8,1,2,4,False,0.0,9,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,7
2021-09-01 05:00:00+00:00,0.0,-4.6,1.0,8,5,2,5,False,1.0,9,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,0.8680555555555556,7
2021-09-01 06:00:00+00:00,0.0,-4.7,0.6,8,1,2,6,False,5.0,9,0.58,0.58,0.58,0.58,0.58,0.58,7
2021-09-01 07:00:00+00:00,0.0,-4.5,0.6,8,2,2,7,False,1.0,9,0.8433333333333335,0.8433333333333335,0.8433333333333335,0.8433333333333335,0.5786111111111112,0.3680555555555556,7
2021-09-01 08:00:00+00:00,0.0,-4.7,0.4,8,1,2,8,False,2.0,9,0.7880555555555556,0.4977777777777777,0.8558333333333334,0.8558333333333334,0.6313888888888889,0.8558333333333334,9
2021-09-01 09:00:00+00:00,0.0,-4.7,0.5,8,3,2,9,False,1.0,9,0.4252777777777778,0.5977777777777777,0.8652777777777777,0.8652777777777777,0.44,0.2675,9
2021-09-01 10:00:00+00:00,0.0,-4.8,0.8,7,2,2,10,False,3.0,9,0.5230555555555556,0.32,0.8630555555555556,0.8630555555555556,0.0777777777777777,0.2486111111111111,9
2021-09-01 11:00:00+00:00,0.0,-4.5,0.6,7,5,2,11,False,2.0,9,0.3602777777777777,0.8652777777777778,0.8652777777777778,0.8652777777777778,0.8652777777777778,0.8652777777777778,9
2021-09-01 12:00:00+00:00,0.0,-3.7,2.1,7,4,2,12,False,5.0,9,0.6233333333333333,0.27,0.9586111111111112,0.9586111111111112,0.9586111111111112,0.9586111111111112,9
2021-09-01 13:00:00+00:00,0.0,-5.0,2.7,7,4,2,13,False,4.0,9,0.6419444444444444,0.0,0.9569444444444446,0.9569444444444446,0.9569444444444446,0.9569444444444446,7
2021-09-01 14:00:00+00:00,0.0,-5.1,1.0,7,2,2,14,False,4.0,9,0.0569444444444444,0.8152777777777778,0.9622222222222224,0.9622222222222224,0.9622222222222224,0.9622222222222224,7
2021-09-01 15:00:00+00:00,0.0,-5.5,1.3,7,10,2,15,False,2.0,9,0.3,0.82,0.9616666666666666,0.9616666666666666,0.9616666666666666,0.9616666666666666,6
2021-09-01 16:00:00+00:00,0.0,-5.1,1.8,7,4,2,16,False,10.0,9,0.9055555555555556,0.1863888888888888,0.9847222222222222,0.9847222222222222,0.9847222222222222,0.9847222222222222,4
2021-09-01 17:00:00+00:00,0.0,-5.4,1.1,7,2,2,17,False,4.0,9,0.3297222222222222,0.7402777777777778,0.731111111111111,0.3847222222222222,0.9005555555555556,0.9005555555555556,7
2021-09-01 18:00:00+00:00,0.0,-5.5,1.5,7,5,2,18,False,2.0,9,0.7433333333333333,0.4227777777777777,0.1572222222222222,0.4777777777777777,0.9005555555555556,0.9005555555555556,4
2021-09-01 19:00:00+00:00,0.0,-6.0,1.1,8,1,2,19,False,5.0,9,0.775,0.9108333333333334,0.9108333333333334,0.9108333333333334,0.9108333333333334,0.9108333333333334,7
2021-09-01 20:00:00+00:00,0.0,-6.0,0.8,8,4,2,20,False,1.0,9,0.9169444444444445,0.9102777777777776,0.9169444444444445,0.9169444444444445,0.9169444444444445,0.9169444444444445,6
2021-09-01 21:00:00+00:00,0.0,-6.0,0.8,8,1,2,21,False,4.0,9,0.0,0.0,0.9358333333333334,0.9358333333333334,0.9358333333333334,0.9358333333333334,3
2021-09-01 22:00:00+00:00,0.1,-5.8,1.0,8,2,2,22,False,1.0,9,0.8541666666666667,0.9419444444444444,0.9419444444444444,0.9419444444444444,0.9419444444444444,0.9419444444444444,6
2021-09-01 23:00:00+00:00,0.1,-5.3,0.5,8,0,2,23,False,2.0,9,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,4
2021-09-02 00:00:00+00:00,0.0,-5.4,6.1,7,0,3,0,False,0.0,9,0.9730555555555556,0.9730555555555556,0.9730555555555556,0.9730555555555556,0.9730555555555556,0.9730555555555556,4
2021-09-02 01:00:00+00:00,0.0,-5.8,6.4,7,0,3,1,False,0.0,9,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,2
2021-09-02 02:00:00+00:00,0.1,-6.1,5.3,7,0,3,2,False,0.0,9,0.975,0.975,0.975,0.975,0.975,0.975,2
