Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_553.0,dock_availability_553.0,bike_availability_577.0,dock_availability_577.0,bike_availability_576.0,dock_availability_576.0,bike_availability_545.0,dock_availability_545.0,bike_availability_2330.0,dock_availability_2330.0,bike_availability_549.0,dock_availability_549.0
2022-07-15 00:00:00+00:00,0.0,13.0,4.0,7,0,4,0,False,0.0,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668,0.9816666666666668
2022-07-15 01:00:00+00:00,0.0,12.5,5.5,7,0,4,1,False,0.0,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664,0.9816666666666664
2022-07-15 02:00:00+00:00,0.0,11.7,2.8,7,0,4,2,False,0.0,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224,0.9297222222222224
2022-07-15 03:00:00+00:00,0.0,8.8,0.7,7,0,4,3,False,0.0,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776,0.9427777777777776
2022-07-15 04:00:00+00:00,0.0,7.7,0.9,7,0,4,4,False,0.0,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222,0.994722222222222
2022-07-15 05:00:00+00:00,0.0,8.6,1.5,7,0,4,5,False,0.0,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328,0.9883333333333328
2022-07-15 06:00:00+00:00,0.0,11.7,1.4,7,0,4,6,False,0.0,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.9966666666666666,0.4613888888888889,0.4466666666666666
2022-07-15 07:00:00+00:00,0.0,14.6,2.3,4,0,4,7,False,0.0,0.977222222222222,0.977222222222222,0.977222222222222,0.977222222222222,0.977222222222222,0.977222222222222,0.977222222222222,0.977222222222222,0.7633333333333332,0.7480555555555555,0.0,0.0
2022-07-15 08:00:00+00:00,0.0,16.3,2.1,4,3,4,8,False,0.0,0.2683333333333333,0.2533333333333333,0.9925,0.9925,0.9925,0.9925,0.9925,0.9925,0.0,0.0,0.0,0.0
2022-07-15 09:00:00+00:00,0.0,17.6,2.5,4,3,4,9,False,3.0,0.6566666666666667,0.6333333333333333,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0
2022-07-15 10:00:00+00:00,0.0,18.5,1.6,2,1,4,10,False,3.0,0.9969444444444449,0.9969444444444449,0.9969444444444449,0.9969444444444449,0.9969444444444449,0.9969444444444449,0.9969444444444449,0.9969444444444449,0.0,0.0,0.0,0.0483333333333333
2022-07-15 11:00:00+00:00,0.0,19.6,2.6,2,4,4,11,False,1.0,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.975,0.6283333333333333,0.6294444444444444,0.8322222222222222,0.8163888888888888
2022-07-15 12:00:00+00:00,0.0,19.6,2.8,2,3,4,12,False,4.0,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.995,0.0,0.0,0.4791666666666666,0.5194444444444444
2022-07-15 13:00:00+00:00,0.0,19.3,3.4,3,6,4,13,False,3.0,0.6774999999999999,0.6855555555555555,0.962222222222222,0.962222222222222,0.962222222222222,0.962222222222222,0.962222222222222,0.962222222222222,0.3597222222222222,0.3683333333333333,0.4730555555555555,0.4561111111111111
2022-07-15 14:00:00+00:00,0.0,18.9,4.1,3,5,4,14,False,6.0,0.1758333333333333,0.1508333333333333,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.9780555555555556,0.0,0.0,0.5636111111111111,0.5605555555555555
2022-07-15 15:00:00+00:00,0.0,20.1,3.9,3,7,4,15,False,5.0,0.4044444444444444,0.4272222222222221,0.9924999999999998,0.9924999999999998,0.9924999999999998,0.9924999999999998,0.9924999999999998,0.9924999999999998,0.1963888888888888,0.1980555555555555,0.9911111111111108,0.9924999999999998
2022-07-15 16:00:00+00:00,0.0,19.8,4.7,6,3,4,16,False,7.0,0.9725,0.9725,0.9725,0.9725,0.9725,0.9725,0.9725,0.9725,0.9233333333333336,0.932777777777778,0.6794444444444446,0.6550000000000001
2022-07-15 17:00:00+00:00,0.1,18.6,4.0,6,5,4,17,False,3.0,0.996388888888889,0.996388888888889,0.996388888888889,0.996388888888889,0.996388888888889,0.996388888888889,0.996388888888889,0.996388888888889,0.3788888888888889,0.3486111111111111,0.9366666666666666,0.996388888888889
2022-07-15 18:00:00+00:00,0.0,18.8,4.5,6,3,4,18,False,5.0,0.9777777777777774,0.9777777777777774,0.9777777777777774,0.9777777777777774,0.9777777777777774,0.9777777777777774,0.9777777777777774,0.9777777777777774,0.0,0.0,0.9777777777777774,0.9777777777777774
2022-07-15 19:00:00+00:00,0.0,17.8,2.6,6,3,4,19,False,3.0,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.0,0.0,0.998611111111111,0.998611111111111
