Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,bike_availability_10,dock_availability_10,bike_availability_11,dock_availability_11,bike_availability_12,dock_availability_12,availability,dock_availability
2022-07-01 13:00:00+00:00,0.2,-3.1,4.8,0,4,4,13,False,1.0,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.0,0.0,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108
2022-07-01 14:00:00+00:00,0.4,-2.8,4.5,0,8,4,14,False,4.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.668611111111111,0.6461111111111111,0.0625,0.0475,0.2711111111111111,0.2861111111111111,0.6871296296296295,0.0475,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442
2022-07-01 15:00:00+00:00,0.5,-3.1,3.9,0,5,4,15,False,8.0,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.0,0.0,0.0,0.0,0.9658333333333332,0.9658333333333332,0.6438888888888888,0.0,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332
2022-07-01 16:00:00+00:00,0.8,-3.1,4.7,0,0,4,16,False,5.0,0.513611111111111,0.498611111111111,0.9605555555555552,0.9605555555555552,0.709722222222222,0.7091666666666665,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.0522222222222222,0.0525,0.0152777777777777,0.015,0.9605555555555552,0.9605555555555552,0.6454629629629627,0.015,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552
2022-07-01 17:00:00+00:00,0.2,-2.8,3.9,0,3,4,17,False,0.0,0.5361111111111111,0.5677777777777777,0.9855555555555552,0.9855555555555552,0.4405555555555555,0.4236111111111111,0.7633333333333333,0.7488888888888888,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9180555555555552,0.9174999999999998,0.0,0.0,0.9855555555555552,0.9855555555555552,0.6570370370370368,0.0,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552
2022-07-01 18:00:00+00:00,0.0,-3.1,4.3,0,2,4,18,False,3.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.3161111111111111,0.2927777777777778,0.7169444444444442,0.7319444444444442,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.6944444444444442,0.7169444444444442,0.0155555555555555,0.0147222222222222,0.9791666666666669,0.9791666666666669,0.6579629629629631,0.0147222222222222,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-07-01 19:00:00+00:00,0.1,-3.3,6.1,8,2,4,19,False,2.0,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.0697222222222222,0.1377777777777777,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.883333333333333,0.8452777777777775,0.0,0.0,0.9441666666666664,0.9441666666666664,0.6294444444444443,0.0,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664
2022-07-01 20:00:00+00:00,0.3,-3.3,6.5,8,1,4,20,False,2.0,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.5605555555555556,0.5375,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.5483333333333333,0.5644444444444444,0.0,0.0,0.8438888888888887,0.8361111111111109,0.6657407407407405,0.0,0.8495833333333331,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108
2022-07-01 21:00:00+00:00,0.2,-3.2,5.7,8,3,4,21,False,1.0,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.75,0.7113888888888888,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.0,0.0,0.2294444444444444,0.2680555555555555,0.652962962962963,0.0,0.55875,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445
2022-07-01 22:00:00+00:00,0.4,-3.1,5.5,8,5,4,22,False,3.0,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.0838888888888888,0.0827777777777777,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.5133333333333333,0.4841666666666667,0.0,0.0,0.6594444444444444,0.6591666666666666,0.6551851851851851,0.0,0.9751388888888888,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776
