Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_1,dock_availability_1,bike_availability_2,dock_availability_2,bike_availability_3,dock_availability_3,bike_availability_4,dock_availability_4,bike_availability_5,dock_availability_5,bike_availability_6,dock_availability_6,bike_availability_7,dock_availability_7,bike_availability_8,dock_availability_8,bike_availability_9,dock_availability_9,bike_availability_10,dock_availability_10,availability,dock_availability
2022-07-01 11:00:00+00:00,0.6,-4.2,4.1,0,0,4,11,False,1.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.1002777777777777,0.0775,0.15,0.15,0.4966666666666666,0.4972222222222222,0.0,0.0,0.0,0.0,0.4898611111111112,0.0,0.8145370370370371,0.4991666666666666,0.4188888888888889,0.9797222222222224,0.9797222222222224,0.9797222222222224
2022-07-01 12:00:00+00:00,0.5,-4.0,4.5,0,1,4,12,False,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.0,0.0,0.8650000000000001,0.9041666666666668,0.8211111111111111,0.7977777777777778,0.1349999999999999,0.1494444444444444,0.0,0.0,0.4909722222222222,0.0,0.9819444444444444,0.9819444444444444,0.5871296296296297,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-07-01 13:00:00+00:00,0.2,-3.1,4.8,0,1,4,13,False,1.0,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.0,0.0,0.8963888888888885,0.8813888888888884,0.1838888888888889,0.1602777777777778,0.714722222222222,0.6930555555555554,0.1661111111111111,0.1813888888888889,0.5877777777777776,0.2116666666666667,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.8513888888888885,0.8349999999999996
2022-07-01 14:00:00+00:00,0.4,-2.8,4.5,0,7,4,14,False,1.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.2027777777777777,0.2180555555555555,0.8533333333333332,0.8669444444444442,0.9994444444444442,0.9994444444444442,0.0,0.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.6871296296296295,0.0475,0.9895370370370368,0.9994444444444442,0.0711111111111111,0.0861111111111111
2022-07-01 15:00:00+00:00,0.5,-3.1,3.9,0,1,4,15,False,7.0,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.4583333333333333,0.5180555555555555,0.5530555555555555,0.5197222222222222,0.7288888888888889,0.7816666666666667,0.2358333333333333,0.3513888888888889,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.6438888888888888,0.0,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332
2022-07-01 16:00:00+00:00,0.8,-3.1,4.7,0,2,4,16,False,1.0,0.9605555555555552,0.9605555555555552,0.709722222222222,0.7091666666666665,0.7705555555555553,0.7555555555555554,0.8005555555555554,0.7777777777777776,0.7891666666666665,0.802222222222222,0.6744444444444443,0.5730555555555557,0.9605555555555552,0.9605555555555552,0.7036111111111109,0.4313888888888888,0.6454629629629627,0.015,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552
2022-07-01 17:00:00+00:00,0.2,-2.8,3.9,0,2,4,17,False,2.0,0.9855555555555552,0.9855555555555552,0.4405555555555555,0.4236111111111111,0.0,0.0,0.0938888888888889,0.0461111111111111,0.9855555555555552,0.962222222222222,0.3233333333333333,0.3099999999999999,0.9855555555555552,0.9855555555555552,0.970972222222222,0.9719444444444444,0.6570370370370368,0.0,0.8885185185185183,0.9855555555555552,0.9855555555555552,0.9855555555555552
2022-07-01 18:00:00+00:00,0.0,-3.1,4.3,0,0,4,18,False,2.0,0.5805555555555557,0.5652777777777779,0.3161111111111111,0.2927777777777778,0.5625000000000001,0.5780555555555557,0.5358333333333334,0.5202777777777778,0.5497222222222221,0.5488888888888888,0.1827777777777777,0.1830555555555555,0.4972222222222224,0.4816666666666668,0.9791666666666669,0.9791666666666669,0.6579629629629631,0.0147222222222222,0.422962962962963,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-07-01 19:00:00+00:00,0.1,-3.3,6.1,8,0,4,19,False,0.0,0.5788888888888889,0.548611111111111,0.0697222222222222,0.1377777777777777,0.1652777777777777,0.1275,0.2172222222222222,0.1436111111111111,0.1,0.1002777777777777,0.0,0.0,0.679722222222222,0.6947222222222221,0.9441666666666664,0.9441666666666664,0.6294444444444443,0.0,0.3561111111111111,0.3497222222222222,0.8130555555555553,0.7511111111111108
2022-07-01 20:00:00+00:00,0.3,-3.3,6.5,8,0,4,20,False,0.0,0.5972222222222222,0.6788888888888888,0.5605555555555556,0.5375,0.0,0.0,0.5875,0.6027777777777779,0.1919444444444444,0.2149999999999999,0.0,0.0,0.7819444444444443,0.7669444444444443,0.9986111111111108,0.9986111111111108,0.6657407407407405,0.0,0.5352777777777776,0.7677777777777776,0.0,0.0
2022-07-01 21:00:00+00:00,0.2,-3.2,5.7,8,5,4,21,False,0.0,0.811388888888889,0.8502777777777779,0.75,0.7113888888888888,0.0,0.0,0.9794444444444445,0.9794444444444445,0.7833333333333333,0.79,0.0,0.0,0.0,0.0,0.9794444444444445,0.9794444444444445,0.652962962962963,0.0,0.9794444444444445,0.9794444444444445,0.0,0.0
2022-07-01 22:00:00+00:00,0.4,-3.1,5.5,8,2,4,22,False,5.0,0.9827777777777776,0.9827777777777776,0.0838888888888888,0.0827777777777777,0.4694444444444444,0.4986111111111111,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.4158333333333333,0.4694444444444444,0.2022222222222222,0.2102777777777777,0.9827777777777776,0.9827777777777776,0.6551851851851851,0.0,0.9827777777777776,0.9827777777777776,0.0,0.0
2022-07-01 23:00:00+00:00,0.1,-3.4,6.8,8,0,4,23,False,2.0,0.9799999999999998,0.9799999999999998,0.7188888888888889,0.7583333333333333,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.5130555555555556,0.4977777777777778,0.9799999999999998,0.9799999999999998,0.4534259259259259,0.0,0.9143518518518516,0.9799999999999998,0.8977777777777775,0.9130555555555552
2022-07-02 00:00:00+00:00,0.0,-4.1,1.4,2,0,5,0,False,0.0,0.9980555555555556,0.9980555555555556,0.9172222222222224,0.9175,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.0,0.0,0.9980555555555556,0.9980555555555556,0.6272222222222222,0.0,0.7624074074074074,0.9980555555555556,0.9683333333333336,0.9461111111111112
2022-07-02 01:00:00+00:00,0.0,-4.7,1.0,2,0,5,1,False,0.0,0.9972222222222222,0.9972222222222222,0.1319444444444444,0.1172222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.0,0.0,0.9972222222222222,0.9972222222222222,0.6648148148148149,0.0,0.3324074074074074,0.9972222222222222,0.0,0.0
2022-07-02 02:00:00+00:00,0.0,-5.1,0.7,2,0,5,2,False,0.0,0.9797222222222222,0.9797222222222222,0.0,0.0,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.0,0.0,0.9797222222222222,0.9797222222222222,0.6531481481481481,0.0,0.326574074074074,0.9797222222222222,0.0,0.0
2022-07-02 03:00:00+00:00,0.0,-3.7,1.7,2,0,5,3,False,0.0,0.9980555555555554,0.9980555555555554,0.0,0.0,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.0,0.0,0.9980555555555554,0.9980555555555554,0.6653703703703703,0.0,0.4731481481481481,0.9980555555555554,0.0,0.0
2022-07-02 04:00:00+00:00,0.0,-3.2,2.0,2,0,5,4,False,0.0,0.9669444444444446,0.9669444444444446,0.0,0.0,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.0,0.0,0.9669444444444446,0.9669444444444446,0.6446296296296298,0.0,0.6446296296296298,0.9669444444444446,0.0,0.0
2022-07-02 05:00:00+00:00,0.0,-2.8,1.8,2,0,5,5,False,0.0,0.9994444444444442,0.9994444444444442,0.0,0.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.0,0.0,0.9994444444444442,0.9994444444444442,0.6662962962962962,0.0,0.6662962962962962,0.9994444444444442,0.0,0.0
2022-07-02 06:00:00+00:00,0.0,-2.6,1.7,2,0,5,6,False,0.0,0.9825,0.9825,0.0,0.0,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.9825,0.9825,0.655,0.0,0.655,0.9825,0.0,0.0
2022-07-02 07:00:00+00:00,0.0,-3.6,0.9,1,0,5,7,False,0.0,0.9974999999999996,0.9974999999999996,0.0,0.0,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.6280555555555556,0.6133333333333334,0.9974999999999996,0.9974999999999996,0.0,0.0,0.9974999999999996,0.9974999999999996,0.6649999999999997,0.0,0.953333333333333,0.9974999999999996,0.0,0.0
2022-07-02 08:00:00+00:00,0.0,-3.0,1.2,1,0,5,8,False,0.0,0.9819444444444444,0.9819444444444444,0.8033333333333333,0.8327777777777777,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.0824999999999999,0.1047222222222222,0.9819444444444444,0.9819444444444444,0.0,0.0,0.9819444444444444,0.9819444444444444,0.6546296296296296,0.0,0.9470370370370368,0.9819444444444444,0.0,0.0
2022-07-02 09:00:00+00:00,0.0,1.4,1.4,1,2,5,9,False,0.0,0.9611111111111112,0.9611111111111112,0.836388888888889,0.8136111111111112,0.9611111111111112,0.9611111111111112,0.1483333333333333,0.1183333333333333,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.0,0.0,0.8798611111111112,0.8983333333333333,0.6407407407407408,0.0,0.7673148148148149,0.9611111111111112,0.0,0.0
2022-07-02 10:00:00+00:00,0.0,-0.2,1.5,1,1,5,10,False,2.0,0.9988888888888886,0.9988888888888886,0.0,0.0,0.1594444444444444,0.1611111111111111,0.4466666666666667,0.4861111111111111,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.0,0.0,0.1645833333333333,0.0,0.6884259259259258,0.0827777777777777,0.9988888888888886,0.9988888888888886,0.0,0.0
2022-07-02 11:00:00+00:00,0.0,3.1,1.6,1,1,5,11,False,1.0,0.9977777777777772,0.9977777777777772,0.0,0.0,0.5683333333333334,0.5838888888888889,0.3027777777777777,0.2788888888888888,0.9977777777777772,0.9977777777777772,0.6130555555555555,0.5977777777777777,0.0,0.0,0.1179166666666666,0.0,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.2522222222222222,0.2675
2022-07-02 12:00:00+00:00,0.0,6.6,3.0,1,1,5,12,False,1.0,0.998611111111111,0.998611111111111,0.3497222222222222,0.3883333333333333,0.7680555555555554,0.7508333333333332,0.7858333333333333,0.8013888888888888,0.0691666666666666,0.0455555555555555,0.6338888888888888,0.6491666666666666,0.0,0.0,0.1672222222222222,0.0,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.6447222222222222,0.6141666666666666
2022-07-02 13:00:00+00:00,0.0,7.3,2.5,1,2,5,13,False,1.0,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.1855555555555555,0.1852777777777778,0.980833333333333,0.980833333333333,0.2561111111111111,0.2633333333333333,0.2311111111111111,0.2163888888888888,0.0,0.0,0.4587499999999999,0.0,0.741759259259259,0.2480555555555555,0.980833333333333,0.980833333333333,0.4236111111111111,0.415
2022-07-02 14:00:00+00:00,0.0,7.7,2.1,1,5,5,14,False,2.0,0.9805555555555554,0.9805555555555554,0.8647222222222221,0.8641666666666665,0.0,0.0,0.6813888888888888,0.6649999999999999,0.2733333333333334,0.3044444444444445,0.3600000000000001,0.3936111111111111,0.0,0.0,0.4902777777777777,0.0,0.7396296296296295,0.2661111111111111,0.9805555555555556,0.9805555555555554,0.1733333333333333,0.1727777777777777
2022-07-02 15:00:00+00:00,0.0,7.0,2.5,1,4,5,15,False,5.0,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.3313888888888889,0.3472222222222222,0.1091666666666666,0.1630555555555555,0.3330555555555555,0.3336111111111111,0.6,0.5613888888888888,0.0,0.0,0.489861111111111,0.0,0.7481481481481479,0.7974999999999998,0.7538888888888887,0.979722222222222,0.1661111111111111,0.1663888888888889
2022-07-02 16:00:00+00:00,0.0,5.5,1.9,2,2,5,16,False,4.0,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.5002777777777777,0.4772222222222222,0.0744444444444444,0.0791666666666666,0.0,0.0,0.3674999999999999,0.3519444444444444,0.5305555555555556,0.5458333333333334,0.488472222222222,0.0,0.7556481481481478,0.976944444444444,0.9615740740740736,0.976944444444444,0.7025,0.6941666666666666
2022-07-02 17:00:00+00:00,0.0,3.1,1.3,2,1,5,17,False,2.0,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.3680555555555555,0.3444444444444444,0.0,0.0,0.0461111111111111,0.0461111111111111,0.9341666666666664,0.9105555555555552,0.4895833333333332,0.2466666666666666,0.9802777777777776,0.9802777777777776,0.8392592592592591,0.9802777777777776,0.5952777777777778,0.571111111111111
2022-07-02 18:00:00+00:00,0.0,0.8,0.5,2,3,5,18,False,1.0,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.5202777777777778,0.5277777777777779,0.21,0.2169444444444444,0.3508333333333333,0.3833333333333332,0.0,0.0,0.5318055555555554,0.0838888888888888,0.6120370370370368,0.0,0.8191666666666664,0.979444444444444,0.1941666666666666,0.1791666666666666
2022-07-02 19:00:00+00:00,0.0,0.4,0.9,8,2,5,19,False,3.0,0.9799999999999998,0.9799999999999998,0.8891666666666664,0.8811111111111108,0.9799999999999998,0.9799999999999998,0.6272222222222221,0.6511111111111111,0.5088888888888888,0.5499999999999999,0.6863888888888888,0.7005555555555555,0.0,0.0,0.7737499999999999,0.5997222222222222,0.2825,0.0,0.7089814814814813,0.9799999999999998,0.2372222222222222,0.2383333333333333
2022-07-02 20:00:00+00:00,0.0,0.2,0.3,8,2,5,20,False,2.0,0.4266666666666667,0.4108333333333334,0.2608333333333333,0.2444444444444445,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.0,0.0,0.9390277777777778,0.8291666666666667,0.1148148148148148,0.0,0.9619444444444446,0.9786111111111112,0.1794444444444444,0.2511111111111111
2022-07-02 21:00:00+00:00,0.0,-0.2,0.4,8,2,5,21,False,2.0,0.0,0.0,0.7986111111111112,0.8538888888888889,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.9,0.8844444444444445,0.0,0.0,0.523611111111111,0.0633333333333333,0.5331481481481481,0.0,0.9379629629629628,0.9994444444444444,0.86,0.8444444444444444
2022-07-02 22:00:00+00:00,0.0,0.6,0.7,8,1,5,22,False,2.0,0.9352777777777777,0.9833333333333332,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.2508333333333333,0.2336111111111111,0.0,0.0,0.4997222222222221,0.0,0.7000925925925925,0.2016666666666666,0.6662962962962962,0.9994444444444442,0.165,0.1972222222222222
2022-07-02 23:00:00+00:00,0.0,1.1,0.8,8,0,5,23,False,1.0,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.4491666666666667,0.4650000000000001,0.0,0.0,0.4812499999999999,0.0,0.9624999999999998,0.9624999999999998,0.7617592592592591,0.9624999999999998,0.2977777777777778,0.3130555555555556
2022-07-03 00:00:00+00:00,0.0,0.3,1.7,3,0,6,0,False,0.0,0.5652777777777778,0.4658333333333333,0.7355555555555556,0.6994444444444445,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.5652777777777778,0.4658333333333333,0.0,0.0,0.875138888888889,0.8050000000000003,0.998888888888889,0.998888888888889,0.4824074074074074,0.998888888888889,0.4505555555555555,0.3994444444444444
2022-07-03 01:00:00+00:00,0.0,-0.2,0.8,3,0,6,1,False,0.0,0.0,0.0,0.4466666666666666,0.4308333333333333,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.0,0.0,0.0,0.0,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.6646296296296296,0.9969444444444444,0.0,0.0
2022-07-03 02:00:00+00:00,0.0,0.1,0.9,3,0,6,2,False,0.0,0.0,0.0,0.0,0.0,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.0,0.0,0.0,0.0,0.9672222222222222,0.9672222222222222,0.967222222222222,0.9672222222222222,0.6448148148148148,0.9672222222222222,0.0,0.0
2022-07-03 03:00:00+00:00,0.0,0.2,0.8,3,0,6,3,False,0.0,0.0,0.0,0.0,0.0,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.0,0.0,0.0,0.0,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.666111111111111,0.9991666666666664,0.0,0.0
2022-07-03 04:00:00+00:00,0.0,0.4,1.0,3,1,6,4,False,0.0,0.0,0.0,0.0,0.0,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.0,0.0,0.0,0.0,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.6435185185185187,0.965277777777778,0.0,0.0
2022-07-03 05:00:00+00:00,0.0,0.2,1.4,3,0,6,5,False,1.0,0.0,0.0,0.1841666666666666,0.1836111111111111,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.0,0.0,0.0,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.6527777777777779,0.9791666666666669,0.0,0.0
2022-07-03 06:00:00+00:00,0.0,-0.3,1.0,3,0,6,6,False,0.0,0.1508333333333333,0.1719444444444444,0.0,0.0,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.0,0.0,0.0,0.0,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.655925925925926,0.983888888888889,0.2666666666666666,0.2880555555555555
2022-07-03 07:00:00+00:00,0.0,-0.9,1.4,3,0,6,7,False,0.0,0.9788888888888888,0.9788888888888888,0.0,0.0,0.9788888888888888,0.9788888888888888,0.7127777777777778,0.6986111111111112,0.9788888888888888,0.9788888888888888,0.0,0.0,0.0,0.0,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.7245370370370369,0.9788888888888888,0.1841666666666666,0.1630555555555555
2022-07-03 08:00:00+00:00,0.0,-0.5,1.5,3,1,6,8,False,0.0,0.9808333333333336,0.9808333333333336,0.0,0.0,0.9808333333333336,0.9808333333333336,0.0,0.0,0.732777777777778,0.666388888888889,0.0,0.0,0.0,0.0,0.9808333333333336,0.9808333333333336,0.9541666666666668,0.9808333333333336,0.9101851851851852,0.7761111111111112,0.0,0.0
2022-07-03 09:00:00+00:00,0.0,1.9,0.8,3,1,6,9,False,1.0,0.9780555555555558,0.9780555555555558,0.7813888888888891,0.8263888888888891,0.9780555555555558,0.9780555555555558,0.0,0.0,0.5619444444444446,0.5977777777777779,0.0,0.0,0.0,0.0,0.9780555555555558,0.9780555555555558,0.9428703703703706,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.0,0.0
2022-07-03 10:00:00+00:00,0.0,3.0,1.1,5,0,6,10,False,1.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.548611111111111,0.5630555555555554,0.9791666666666669,0.9791666666666669,0.1986111111111111,0.213611111111111,0.0,0.0,0.8054166666666667,0.6163888888888889,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.5847222222222221,0.6663888888888889
2022-07-03 11:00:00+00:00,0.0,4.6,1.6,5,0,6,11,False,0.0,0.9838888888888888,0.9838888888888888,0.3683333333333333,0.3683333333333333,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.0,0.0,0.8427777777777778,0.7161111111111113,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.8777777777777778,0.8702777777777777
2022-07-03 12:00:00+00:00,0.0,5.8,1.4,5,0,6,12,False,0.0,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.0,0.0,0.9836111111111108,0.9836111111111108,0.7374999999999998,0.3733333333333333,0.9836111111111108,0.9836111111111108,0.0,0.0
2022-07-03 13:00:00+00:00,0.0,7.2,2.0,6,1,6,13,False,0.0,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.0,0.0,0.9288888888888888,0.9288888888888888,0.3096296296296296,0.0,0.9288888888888888,0.9288888888888888,0.0,0.0
