Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,availability,dock_availability
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,5,2,22,False,5.0,0.1327777777777777,0.1022222222222222,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,5.0,0.0,0.0,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,0.0,0.0,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0,0.0,0.0,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0,0.0,0.0,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,0,3,3,False,0.0,0.0,0.0,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,1,3,4,False,0.0,0.0,0.0,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,5,3,5,False,1.0,0.1686111111111111,0.1825,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,10,3,6,False,5.0,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,2,3,7,False,10.0,0.9877777777777776,0.9877777777777776,0.5038888888888888,0.4819444444444443,0.5038888888888888,0.4819444444444443,0.5038888888888888,0.4819444444444443,0.9222916666666666,0.9877777777777776
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,5,3,8,False,2.0,0.9988888888888886,0.9988888888888886,0.0,0.0,0.0,0.0,0.0,0.0,0.6552083333333333,0.7441666666666665
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,3,3,9,False,5.0,0.9652777777777776,0.9652777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.1884722222222222,0.1222222222222222
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,3,3,10,False,3.0,0.98,0.98,0.0227777777777777,0.0472222222222222,0.0227777777777777,0.0472222222222222,0.0227777777777777,0.0472222222222222,0.1948611111111111,0.0155555555555555
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,10,3,11,False,3.0,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.2438888888888888,0.6138888888888888
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,5,3,12,False,10.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.8379166666666665,0.9858333333333332
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,18,3,13,False,5.0,0.9966666666666668,0.957777777777778,0.8911111111111113,0.900277777777778,0.8911111111111113,0.900277777777778,0.8911111111111113,0.900277777777778,0.9966666666666668,0.9966666666666668
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,16,3,14,False,18.0,0.0,0.0,0.0163888888888888,0.0,0.0163888888888888,0.0,0.0163888888888888,0.0,0.7874999999999998,0.999722222222222
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,18,3,15,False,16.0,0.0,0.0,0.8877777777777778,0.9102777777777776,0.8877777777777778,0.9102777777777776,0.8877777777777778,0.9102777777777776,0.9608333333333332,1.0
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,9,3,16,False,18.0,0.6736111111111109,0.7124999999999999,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,12,3,17,False,9.0,0.7647222222222223,0.7352777777777778,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,5,3,18,False,12.0,0.5427777777777779,0.5652777777777778,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9079861111111108,0.9802777777777776
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,9,3,19,False,5.0,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,0.8559722222222224,0.985277777777778
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,13,3,20,False,9.0,0.5605555555555556,0.5391666666666667,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.927013888888889,0.9844444444444446
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,11,3,21,False,13.0,0.0,0.0,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.5561111111111111,0.9855555555555556
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,5,3,22,False,11.0,0.2972222222222222,0.2974999999999999,0.985,0.985,0.985,0.985,0.985,0.985,0.77625,0.985
2022-06-02 23:00:00+00:00,0.0,-3.3,2.1,2,0,3,23,False,5.0,0.9122222222222224,0.9263888888888888,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.8961111111111111,0.9766666666666668
2022-06-03 00:00:00+00:00,0.0,-1.3,1.4,2,0,4,0,False,0.0,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9551388888888888,0.9802777777777778
2022-06-03 01:00:00+00:00,0.0,-1.6,0.9,2,0,4,1,False,0.0,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222
2022-06-03 02:00:00+00:00,0.0,-2.0,1.3,2,0,4,2,False,0.0,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668
2022-06-03 03:00:00+00:00,0.0,-3.1,0.3,2,0,4,3,False,0.0,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666
2022-06-03 04:00:00+00:00,0.0,-3.4,1.1,2,1,4,4,False,0.0,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825
2022-06-03 05:00:00+00:00,0.0,-3.1,1.7,2,5,4,5,False,1.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112
2022-06-03 06:00:00+00:00,0.0,-3.5,1.0,2,13,4,6,False,5.0,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666
2022-06-03 07:00:00+00:00,0.0,-3.8,0.8,0,1,4,7,False,13.0,0.9677777777777776,0.9677777777777776,0.8738888888888887,0.8502777777777776,0.8738888888888887,0.8502777777777776,0.8738888888888887,0.8502777777777776,0.819861111111111,0.9677777777777776
2022-06-03 08:00:00+00:00,0.0,-3.3,0.6,0,5,4,8,False,1.0,0.9325,0.9325,0.0,0.0,0.0,0.0,0.0,0.0,0.7129861111111112,0.7763888888888889
2022-06-03 09:00:00+00:00,0.0,0.9,0.4,0,9,4,9,False,5.0,0.9850000000000004,0.9850000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.3134722222222223,0.1141666666666666
2022-06-03 10:00:00+00:00,0.0,0.9,1.8,1,6,4,10,False,9.0,0.9830555555555552,0.9830555555555552,0.6272222222222222,0.6494444444444445,0.6272222222222222,0.6494444444444445,0.6272222222222222,0.6494444444444445,0.4502777777777776,0.8388888888888888
2022-06-03 11:00:00+00:00,0.0,3.2,1.4,1,10,4,11,False,6.0,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.8313194444444443,0.9861111111111108
2022-06-03 12:00:00+00:00,0.0,4.7,1.3,1,8,4,12,False,10.0,0.9669444444444442,0.9669444444444442,0.5694444444444443,0.5547222222222221,0.5694444444444443,0.5547222222222221,0.5694444444444443,0.5547222222222221,0.804097222222222,0.9669444444444442
2022-06-03 13:00:00+00:00,0.0,7.0,1.1,1,2,4,13,False,8.0,0.9930555555555556,0.9930555555555556,0.2005555555555556,0.24,0.2005555555555556,0.24,0.2005555555555556,0.24,0.8017361111111112,0.9930555555555556
2022-06-03 14:00:00+00:00,0.0,6.9,2.6,1,13,4,14,False,2.0,0.9875000000000004,0.9875000000000004,0.0455555555555555,0.0680555555555555,0.0455555555555555,0.0680555555555555,0.0455555555555555,0.0680555555555555,0.9875000000000004,0.9875000000000004
2022-06-03 15:00:00+00:00,0.0,8.1,2.2,1,8,4,15,False,13.0,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.847013888888889,0.3874999999999999
2022-06-03 16:00:00+00:00,0.0,8.0,3.2,5,5,4,16,False,8.0,0.9875000000000002,0.9875000000000002,0.6508333333333335,0.6583333333333335,0.6508333333333335,0.6583333333333335,0.6508333333333335,0.6583333333333335,0.9223611111111112,0.7497222222222223
2022-06-03 17:00:00+00:00,0.0,7.2,2.0,5,6,4,17,False,5.0,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556
2022-06-03 18:00:00+00:00,0.0,5.7,0.3,5,4,4,18,False,6.0,0.941111111111111,0.9716666666666663,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.6016666666666666,0.2019444444444444
2022-06-03 19:00:00+00:00,0.0,4.8,2.3,7,8,4,19,False,4.0,0.0702777777777777,0.0305555555555555,0.9847222222222218,0.9847222222222218,0.9847222222222218,0.9847222222222218,0.9847222222222218,0.9847222222222218,0.8715277777777775,0.9847222222222218
2022-06-03 20:00:00+00:00,0.0,4.2,2.7,7,7,4,20,False,8.0,0.2686111111111111,0.2833333333333333,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.8881944444444442,0.9866666666666664
2022-06-03 21:00:00+00:00,0.0,1.9,1.3,7,3,4,21,False,7.0,0.2908333333333334,0.2472222222222222,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.8238194444444444,0.9991666666666668
2022-06-03 22:00:00+00:00,0.0,1.0,1.4,3,4,4,22,False,3.0,0.0794444444444444,0.0947222222222222,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.738125,0.9841666666666667
2022-06-03 23:00:00+00:00,0.0,0.5,1.8,3,0,4,23,False,4.0,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.985,0.73875,0.985
2022-06-04 00:00:00+00:00,0.0,-2.3,1.0,0,0,5,0,False,0.0,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.7383333333333332,0.9844444444444442
2022-06-04 01:00:00+00:00,0.0,-2.8,0.9,0,0,5,1,False,0.0,0.0972222222222222,0.0691666666666666,0.9922222222222224,0.9922222222222224,0.9922222222222224,0.9922222222222224,0.9922222222222224,0.9922222222222224,0.7441666666666669,0.9922222222222224
2022-06-04 02:00:00+00:00,0.0,-1.7,1.0,0,0,5,2,False,0.0,0.0,0.0,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.7437499999999998,0.9916666666666664
2022-06-04 03:00:00+00:00,0.0,-2.1,2.2,0,0,5,3,False,0.0,0.0,0.0,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.7393749999999999,0.9858333333333332
2022-06-04 04:00:00+00:00,0.0,-3.8,0.8,0,1,5,4,False,0.0,0.0,0.0,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.7360416666666666,0.9813888888888888
2022-06-04 05:00:00+00:00,0.0,-4.5,1.3,0,1,5,5,False,1.0,0.0,0.0,0.975277777777778,0.975277777777778,0.975277777777778,0.975277777777778,0.975277777777778,0.975277777777778,0.7314583333333335,0.975277777777778
2022-06-04 06:00:00+00:00,0.0,-4.2,1.6,0,0,5,6,False,1.0,0.0,0.0,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.7374999999999998,0.9833333333333332
2022-06-04 07:00:00+00:00,0.0,-2.8,2.0,8,0,5,7,False,0.0,0.0,0.0,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.8600694444444446,0.9836111111111112
2022-06-04 08:00:00+00:00,0.0,-0.8,0.5,8,1,5,8,False,0.0,0.0,0.0,0.9858333333333336,0.9858333333333336,0.9858333333333336,0.9858333333333336,0.9858333333333336,0.9858333333333336,0.9858333333333336,0.9858333333333336
2022-06-04 09:00:00+00:00,0.0,0.4,1.3,8,7,5,9,False,1.0,0.2638888888888888,0.2783333333333332,0.9677777777777782,0.9677777777777782,0.9677777777777782,0.9677777777777782,0.9677777777777782,0.9677777777777782,0.9477083333333336,0.8663888888888893
2022-06-04 10:00:00+00:00,0.0,1.4,2.6,8,6,5,10,False,7.0,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.7227777777777779,0.5319444444444446
2022-06-04 11:00:00+00:00,0.0,2.7,1.4,8,4,5,11,False,6.0,0.9797222222222224,0.9797222222222224,0.2022222222222222,0.1588888888888888,0.2022222222222222,0.1588888888888888,0.2022222222222222,0.1588888888888888,0.7347916666666667,0.9797222222222224
2022-06-04 12:00:00+00:00,0.0,4.2,0.8,8,8,5,12,False,4.0,0.9033333333333334,0.9033333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.8752083333333334,0.9033333333333334
2022-06-04 13:00:00+00:00,0.0,4.6,1.3,8,13,5,13,False,8.0,0.9952777777777778,0.9952777777777778,0.1286111111111111,0.205,0.1286111111111111,0.205,0.1286111111111111,0.205,0.7713888888888889,0.9952777777777778
2022-06-04 14:00:00+00:00,0.0,4.9,1.7,8,7,5,14,False,13.0,0.719722222222222,0.713611111111111,0.4600000000000001,0.5041666666666668,0.4600000000000001,0.5041666666666668,0.4600000000000001,0.5041666666666668,0.6168055555555554,0.5036111111111111
2022-06-04 15:00:00+00:00,0.0,5.3,0.8,8,9,5,15,False,7.0,0.1652777777777777,0.1716666666666666,0.2583333333333333,0.2288888888888888,0.2583333333333333,0.2288888888888888,0.2583333333333333,0.2288888888888888,0.6633333333333332,0.6566666666666666
2022-06-04 16:00:00+00:00,0.0,5.2,1.1,8,11,5,16,False,9.0,0.3136111111111111,0.3383333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.7108333333333335,0.5369444444444446
2022-06-04 17:00:00+00:00,0.0,4.9,1.5,8,6,5,17,False,11.0,0.0933333333333333,0.0,0.0994444444444444,0.1591666666666666,0.0994444444444444,0.1591666666666666,0.0994444444444444,0.1591666666666666,0.611736111111111,0.5111111111111111
2022-06-04 18:00:00+00:00,0.0,4.5,1.3,8,3,5,18,False,6.0,0.7469444444444444,0.6580555555555556,0.97,0.97,0.97,0.97,0.97,0.97,0.5131249999999999,0.7044444444444444
2022-06-04 19:00:00+00:00,0.0,3.6,1.0,6,3,5,19,False,3.0,0.1886111111111111,0.2024999999999999,0.9894444444444443,0.9216666666666664,0.9894444444444443,0.9216666666666664,0.9894444444444443,0.9216666666666664,0.3603472222222222,0.2466666666666666
2022-06-04 20:00:00+00:00,0.0,1.0,2.3,6,10,5,20,False,3.0,0.4794444444444444,0.5244444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.2699305555555555,0.0683333333333333
2022-06-04 21:00:00+00:00,0.0,0.4,3.6,6,10,5,21,False,10.0,0.9908333333333332,0.9908333333333332,0.4930555555555555,0.4755555555555555,0.4930555555555555,0.4755555555555555,0.4930555555555555,0.4755555555555555,0.4744444444444444,0.3436111111111111
2022-06-04 22:00:00+00:00,0.0,0.1,3.1,5,13,5,22,False,10.0,0.1891666666666666,0.0441666666666666,0.0375,0.0291666666666666,0.0375,0.0291666666666666,0.0375,0.0291666666666666,0.6608333333333332,0.2780555555555555
2022-06-04 23:00:00+00:00,0.0,0.1,4.0,5,0,5,23,False,13.0,0.7494444444444444,0.7641666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9097222222222222,0.991388888888889
2022-06-05 00:00:00+00:00,0.0,8.0,0.7,2,0,6,0,False,0.0,0.9833333333333332,0.9833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9125,0.9833333333333332
2022-06-05 01:00:00+00:00,0.0,6.3,0.8,2,1,6,1,False,0.0,0.952777777777778,0.952777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.952777777777778,0.952777777777778
2022-06-05 02:00:00+00:00,0.0,5.8,1.3,2,0,6,2,False,1.0,0.9824999999999996,0.9824999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.9824999999999996,0.9824999999999996
2022-06-05 03:00:00+00:00,0.0,4.8,1.6,2,0,6,3,False,0.0,0.9883333333333332,0.9883333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.9883333333333332,0.9883333333333332
2022-06-05 04:00:00+00:00,0.0,3.9,1.0,2,0,6,4,False,0.0,0.9880555555555556,0.9880555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.9880555555555556,0.9880555555555556
2022-06-05 05:00:00+00:00,0.0,4.1,1.9,2,1,6,5,False,0.0,0.9902777777777778,0.9902777777777778,0.0849999999999999,0.0847222222222222,0.0849999999999999,0.0847222222222222,0.0849999999999999,0.0847222222222222,0.9902777777777778,0.9902777777777778
2022-06-05 06:00:00+00:00,0.0,6.9,0.9,2,2,6,6,False,1.0,0.9858333333333336,0.9858333333333336,0.1219444444444444,0.0933333333333333,0.1219444444444444,0.0933333333333333,0.1219444444444444,0.0933333333333333,0.9858333333333336,0.9858333333333336
2022-06-05 07:00:00+00:00,0.0,9.8,0.9,2,0,6,7,False,2.0,0.964444444444444,0.964444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.964444444444444,0.964444444444444
2022-06-05 08:00:00+00:00,0.0,11.0,1.8,2,3,6,8,False,0.0,0.9838888888888888,0.9838888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.8525,0.9838888888888888
2022-06-05 09:00:00+00:00,0.0,12.5,2.5,2,4,6,9,False,3.0,0.9933333333333332,0.9933333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.7449999999999999,0.9933333333333332
2022-06-05 10:00:00+00:00,0.0,14.2,2.7,2,2,6,10,False,4.0,0.953888888888889,0.953888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.7154166666666668,0.953888888888889
2022-06-05 11:00:00+00:00,0.0,15.4,3.9,2,6,6,11,False,2.0,0.9891666666666667,0.9891666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.7418750000000001,0.9891666666666667
2022-06-05 12:00:00+00:00,0.0,17.1,3.2,2,9,6,12,False,6.0,0.9891666666666666,0.9891666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.741875,0.9891666666666666
2022-06-05 13:00:00+00:00,0.0,17.3,4.8,6,9,6,13,False,9.0,0.987222222222222,0.987222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.7477777777777777,0.987222222222222
2022-06-05 14:00:00+00:00,0.0,18.2,4.1,6,4,6,14,False,9.0,0.9905555555555556,0.9905555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.7429166666666667,0.9905555555555556
2022-06-05 15:00:00+00:00,0.0,16.9,4.5,6,6,6,15,False,4.0,0.9816666666666664,0.9816666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.6304166666666665,0.4772222222222222
2022-06-05 16:00:00+00:00,0.0,16.6,4.1,7,7,6,16,False,6.0,0.9736111111111112,0.9736111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.8031944444444445,0.2625
2022-06-05 17:00:00+00:00,0.0,16.2,4.6,7,4,6,17,False,7.0,0.9850000000000002,0.9850000000000002,0.2261111111111111,0.2624999999999999,0.2261111111111111,0.2624999999999999,0.2261111111111111,0.2624999999999999,0.8017361111111113,0.7877777777777778
