Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_547,dock_availability_547,bike_availability_7,dock_availability_7,availability,dock_availability
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,,0.9963888888888884,0.9963888888888884,0.8856790123456786,0.9963888888888884,0.9963888888888884,0.9963888888888884
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0,0.9797222222222224,0.9797222222222224,0.8708641975308644,0.9797222222222224,0.9797222222222224,0.9797222222222224
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0,0.9866666666666666,0.9866666666666666,0.8770370370370368,0.9866666666666666,0.9866666666666666,0.9866666666666666
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,0,2,3,False,0.0,0.9819444444444444,0.9819444444444444,0.8728395061728395,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,0,2,4,False,0.0,0.978888888888889,0.978888888888889,0.8701234567901236,0.978888888888889,0.978888888888889,0.978888888888889
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,2,2,5,False,0.0,0.9966666666666671,0.9966666666666671,0.9866666666666672,0.9966666666666671,0.9966666666666671,0.9966666666666671
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,0,2,6,False,2.0,0.984722222222222,0.984722222222222,0.9148765432098764,0.984722222222222,0.984722222222222,0.984722222222222
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,0,2,7,False,0.0,0.9783333333333334,0.9783333333333334,0.8655555555555555,0.9636111111111112,0.9555555555555556,0.9636111111111112
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,1,2,8,False,0.0,0.7830555555555554,0.7680555555555554,0.8037654320987655,0.9880555555555556,0.9880555555555556,0.9880555555555556
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,0,2,9,False,1.0,0.3683333333333332,0.3458333333333332,0.5689197530864196,0.9908333333333332,0.9908333333333332,0.9908333333333332
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,1,2,10,False,0.0,0.0,0.0,0.3652160493827161,0.6797222222222224,0.6797222222222224,0.6797222222222224
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,1,2,11,False,1.0,0.7788888888888889,0.8016666666666666,0.4277777777777778,0.5038888888888889,0.5266666666666667,0.5038888888888889
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,1,2,12,False,1.0,0.0391666666666666,0.0163888888888888,0.0744444444444444,0.0527777777777777,0.0394444444444444,0.0527777777777777
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,1,2,13,False,1.0,0.6733333333333332,0.6741666666666666,0.2330246913580246,0.6175,0.6244444444444445,0.6175
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,1,2,14,False,1.0,0.0,0.0,0.2315432098765431,0.6233333333333332,0.6011111111111109,0.6233333333333332
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,0,2,15,False,1.0,0.8955555555555554,0.9183333333333332,0.3649691358024691,0.8119444444444442,0.8433333333333332,0.8119444444444442
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,1,2,16,False,0.0,0.982222222222222,0.982222222222222,0.6458333333333334,0.2616666666666666,0.2466666666666666,0.2616666666666666
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,3,2,17,False,1.0,0.9513888888888888,0.9349999999999998,0.6626851851851852,0.9911111111111108,0.9911111111111108,0.9911111111111108
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,1,2,18,False,3.0,0.0,0.0,0.5975308641975307,0.989444444444444,0.989444444444444,0.989444444444444
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,0,2,19,False,1.0,0.0769444444444444,0.1005555555555555,0.7125925925925926,0.9933333333333332,0.9933333333333332,0.9933333333333332
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,0,2,20,False,0.0,0.9983333333333332,0.9983333333333332,0.9400617283950616,0.9983333333333332,0.9983333333333332,0.9983333333333332
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,0,2,21,False,0.0,0.9899999999999995,0.9899999999999995,0.9620679012345674,0.9899999999999995,0.9899999999999995,0.9899999999999995
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,0,2,22,False,0.0,0.9877777777777776,0.9877777777777776,0.8780246913580245,0.9877777777777776,0.9877777777777776,0.9877777777777776
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,0.0,0.979722222222222,0.979722222222222,0.870864197530864,0.979722222222222,0.979722222222222,0.979722222222222
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,0.9847222222222224,0.9847222222222224,0.8753086419753088,0.9847222222222224,0.9847222222222224,0.9847222222222224
