started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2022-02-01 05:41:58.007000+00:00,2022-02-01 05:59:18.442000+00:00,1040,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708
2022-02-01 05:42:27.809000+00:00,2022-02-01 05:58:28.107000+00:00,960,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,378,Colosseum Kino,langs Fridtjof Nansens vei,59.92984300295666,10.711284727205708
2022-02-01 05:46:02.233000+00:00,2022-02-01 05:52:12.126000+00:00,369,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2022-02-01 05:46:15.987000+00:00,2022-02-01 05:52:23.473000+00:00,367,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2022-02-01 05:50:01.145000+00:00,2022-02-01 05:55:26.445000+00:00,325,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,585,Nordre gate,ved Grünerbrua,59.92114988507087,10.754714015938562
2022-02-01 05:50:22.868000+00:00,2022-02-01 05:56:09.352000+00:00,346,462,Stensparken,ved Sporveisgata,59.92714,10.730981,413,Majorstuen,på Vinkelplassen,59.929045,10.716926
2022-02-01 05:52:25.726000+00:00,2022-02-01 05:57:31.818000+00:00,306,557,Akersgata,ved Grensen,59.9141971,10.7428828,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2022-02-01 05:52:41.692000+00:00,2022-02-01 06:05:40.821000+00:00,779,592,Badebakken,langs Maridalsveien,59.94558091179507,10.760323881579982,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2022-02-01 05:53:41.324000+00:00,2022-02-01 05:57:34.241000+00:00,232,444,AHO,langs Maridalsveien,59.925265,10.750462,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232
2022-02-01 05:53:42.628000+00:00,2022-02-01 05:57:56.471000+00:00,253,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745
2022-02-01 05:54:30.641000+00:00,2022-02-01 05:59:09.943000+00:00,279,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232
2022-02-01 05:54:46.604000+00:00,2022-02-01 05:57:31.471000+00:00,164,412,Jakob kirke,langs Torggata,59.917866,10.754898,553,Skråninga,ved Torggata,59.9139786,10.7474667
2022-02-01 05:55:52.719000+00:00,2022-02-01 06:05:45.548000+00:00,592,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2022-02-01 05:57:24.437000+00:00,2022-02-01 06:02:43.087000+00:00,318,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2022-02-01 06:01:56.771000+00:00,2022-02-01 06:08:26.621000+00:00,389,436,Vestkanttorvet,langs Tidemands gate,59.9244031,10.7130691,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2022-02-01 06:16:26.088000+00:00,2022-02-01 06:29:40.728000+00:00,794,542,Grünerhagen Nord,ved Sofienberggata,59.9224256,10.7554274,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2022-02-01 06:16:30.002000+00:00,2022-02-01 06:22:42.533000+00:00,372,555,Griffenfeldts gate,ved Colletts gate,59.9337026,10.7519299,586,Københavngata busstopp,ved Fagerheim tennisklubb,59.9294565845173,10.769121495700826
2022-02-01 06:16:50.315000+00:00,2022-02-01 06:23:31.927000+00:00,401,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
2022-02-01 06:17:28.003000+00:00,2022-02-01 06:26:44.084000+00:00,556,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 06:18:45.057000+00:00,2022-02-01 06:22:41.410000+00:00,236,507,Jens Bjelkes Gate,ved Trondheimsveien,59.91914743024347,10.76412958416006,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211
2022-02-01 06:19:30.311000+00:00,2022-02-01 06:25:00.735000+00:00,330,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2022-02-01 06:24:37.385000+00:00,2022-02-01 06:30:34.418000+00:00,357,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2022-02-01 06:25:30.685000+00:00,2022-02-01 06:31:03.419000+00:00,332,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287
2022-02-01 06:28:17.768000+00:00,2022-02-01 06:33:25.828000+00:00,308,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2022-02-01 06:28:58.241000+00:00,2022-02-01 06:35:31.885000+00:00,393,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 06:30:41.870000+00:00,2022-02-01 06:35:07.572000+00:00,265,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2022-02-01 06:30:55.386000+00:00,2022-02-01 06:35:06.736000+00:00,251,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2022-02-01 06:32:10.656000+00:00,2022-02-01 06:46:07.575000+00:00,836,454,Furulund,langs Vækerøveien,59.9198098,10.651118,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2022-02-01 06:32:36.082000+00:00,2022-02-01 06:37:13.903000+00:00,277,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2022-02-01 06:33:55.798000+00:00,2022-02-01 06:43:12.127000+00:00,556,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215
2022-02-01 06:34:04.390000+00:00,2022-02-01 06:45:35.187000+00:00,690,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2022-02-01 06:34:41.024000+00:00,2022-02-01 06:44:22.381000+00:00,581,738,Lodalen busstopp,langs Dyvekes vei,59.9034528,10.777958,599,Paléhaven,langs Strandgata,59.910331,10.75011
2022-02-01 06:35:00.648000+00:00,2022-02-01 06:42:31.059000+00:00,450,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372,558,Dokkveien,ved Støperigata,59.910974,10.7277001
2022-02-01 06:36:12.827000+00:00,2022-02-01 06:39:28.549000+00:00,195,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2022-02-01 06:36:15.420000+00:00,2022-02-01 06:42:12.316000+00:00,356,746,Bygdøy allé,ved parkeringsplassen,59.919001,10.692321,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2022-02-01 06:40:12.047000+00:00,2022-02-01 06:48:49.330000+00:00,517,393,Hans Nielsen Hauges plass,langs Hans Nielsen Hauges gate,59.939244,10.774319,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449
2022-02-01 06:43:02.639000+00:00,2022-02-01 06:55:37.689000+00:00,755,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,389,Pilestredet Studenthus,ved Stensberggata,59.9205528,10.7342854
2022-02-01 06:45:32.089000+00:00,2022-02-01 06:51:22.578000+00:00,350,511,Henrik Ibsens gate,ved Parkveien,59.915088,10.7222803,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2022-02-01 06:46:21.941000+00:00,2022-02-01 07:00:07.412000+00:00,825,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2022-02-01 06:48:17.750000+00:00,2022-02-01 06:56:00.103000+00:00,462,596,Idioten,langs Ullevålsveien,59.931020132184614,10.736036647971048,459,Valkyrieplassen,ved Bogstadveien,59.9281319,10.71842
2022-02-01 06:48:55.503000+00:00,2022-02-01 06:55:21.748000+00:00,386,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058,509,Kjeld Stubs gate,ved hjørnet Tordenskiolds gate,59.912711,10.735595
2022-02-01 06:49:42.246000+00:00,2022-02-01 06:56:06.588000+00:00,384,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058,2332,Legevakten,Hjørnet av Hausmannsgata and Storgata,59.91629601075576,10.757376666842816
2022-02-01 06:51:54.079000+00:00,2022-02-01 06:55:04.416000+00:00,190,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2022-02-01 06:52:37.781000+00:00,2022-02-01 07:10:07.541000+00:00,1049,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958,498,HasleLinje,ved Anders Winsvolds vei,59.92763407981436,10.799249379762283
2022-02-01 06:52:38.331000+00:00,2022-02-01 07:00:07.925000+00:00,449,548,Colbjørnsens gate,ved Skovveien,59.91731888534716,10.716909039918278,429,Thune,ved bomringen,59.92208,10.68588
2022-02-01 06:54:03.460000+00:00,2022-02-01 07:21:51.421000+00:00,1667,512,Ensjø T-bane,langs Ensjøveien,59.9131891,10.7897605,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449
2022-02-01 06:55:57.255000+00:00,2022-02-01 07:03:51.531000+00:00,474,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232
2022-02-01 06:56:03.177000+00:00,2022-02-01 07:08:20.258000+00:00,737,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2022-02-01 06:56:45.848000+00:00,2022-02-01 07:10:19.958000+00:00,814,1919,Kværnerveien,Ved Kværnerveien 5,59.90591083488326,10.778592132296495,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2022-02-01 06:59:17.662000+00:00,2022-02-01 07:09:57.472000+00:00,639,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615
2022-02-01 07:00:32.435000+00:00,2022-02-01 07:05:58.744000+00:00,326,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754
2022-02-01 07:00:35.232000+00:00,2022-02-01 07:05:05.665000+00:00,270,599,Paléhaven,langs Strandgata,59.910331,10.75011,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2022-02-01 07:01:41.085000+00:00,2022-02-01 07:06:37.237000+00:00,296,470,St. Hanshaugen park nord,krysset Colletts gt / Geitmyrsveien,59.92979845370007,10.743540765932096,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2022-02-01 07:03:35.257000+00:00,2022-02-01 07:14:25.244000+00:00,649,748,Hydroparken,langs Drammensveien,59.914145,10.715505,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2022-02-01 07:04:03.510000+00:00,2022-02-01 07:16:26.433000+00:00,742,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2022-02-01 07:04:04.160000+00:00,2022-02-01 07:09:35.877000+00:00,331,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2022-02-01 07:08:54.389000+00:00,2022-02-01 07:33:00.403000+00:00,1446,483,Hausmanns gate,ved Røde Kors,59.915451,10.758328,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2022-02-01 07:10:53.952000+00:00,2022-02-01 07:13:50.511000+00:00,176,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2022-02-01 07:12:26.015000+00:00,2022-02-01 07:20:04.651000+00:00,458,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857
2022-02-01 07:16:20.301000+00:00,2022-02-01 07:26:43.936000+00:00,623,553,Skråninga,ved Torggata,59.9139786,10.7474667,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2022-02-01 07:16:22.678000+00:00,2022-02-01 07:21:58.697000+00:00,336,459,Valkyrieplassen,ved Bogstadveien,59.9281319,10.71842,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179
2022-02-01 07:17:29.005000+00:00,2022-02-01 07:26:15.387000+00:00,526,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2022-02-01 07:20:55.435000+00:00,2022-02-01 07:23:10.306000+00:00,134,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339,445,Sjølyst,Drammensveien ved rundkjøring,59.921673,10.67666
2022-02-01 07:22:27.091000+00:00,2022-02-01 07:24:03.208000+00:00,96,787,Kirkegata 15,ved Kunnskapsdepartamentet,59.91015615055511,10.743456971511705,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 07:23:24.928000+00:00,2022-02-01 07:32:15.568000+00:00,530,622,Pilestredet 63,ved trikkestoppet,59.9238826,10.7313627,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2022-02-01 07:25:16.462000+00:00,2022-02-01 07:37:26.062000+00:00,729,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072,530,Holbergs plass,ved Welhavens gate,59.9193095,10.7343051
2022-02-01 07:25:18.524000+00:00,2022-02-01 07:36:51.251000+00:00,692,444,AHO,langs Maridalsveien,59.925265,10.750462,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515
2022-02-01 07:28:28.139000+00:00,2022-02-01 07:43:06.208000+00:00,878,2304,Hedmarksgata,ved Jordal Amfi,59.91178403655783,10.783884345957915,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2022-02-01 07:29:07.104000+00:00,2022-02-01 07:37:40.145000+00:00,513,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2022-02-01 07:29:34.435000+00:00,2022-02-01 07:40:15.280000+00:00,640,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388
2022-02-01 07:31:05.622000+00:00,2022-02-01 07:39:01.764000+00:00,476,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2022-02-01 07:31:17.870000+00:00,2022-02-01 07:36:23.390000+00:00,305,609,Fred Olsens gate,ved Karl Johans gate,59.9110506,10.7493737,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 07:31:46.503000+00:00,2022-02-01 07:37:32.983000+00:00,346,603,Frogner plass,i rundkjøringen,59.9225392,10.7045406,429,Thune,ved bomringen,59.92208,10.68588
2022-02-01 07:33:15.486000+00:00,2022-02-01 07:47:40.132000+00:00,864,600,Dyvekes bru,ved skatepark,59.905323,10.7689579,562,Slottsparken Øst,ved Nordraaks plass,59.917485,10.732128
2022-02-01 07:34:21.897000+00:00,2022-02-01 07:40:23.559000+00:00,361,553,Skråninga,ved Torggata,59.9139786,10.7474667,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2022-02-01 07:34:34.797000+00:00,2022-02-01 07:41:12.560000+00:00,397,2332,Legevakten,Hjørnet av Hausmannsgata and Storgata,59.91629601075576,10.757376666842816,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 07:34:43.336000+00:00,2022-02-01 07:39:45.186000+00:00,301,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2022-02-01 07:35:17.583000+00:00,2022-02-01 07:45:26.147000+00:00,608,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061
2022-02-01 07:37:11.558000+00:00,2022-02-01 07:42:48.222000+00:00,336,413,Majorstuen,på Vinkelplassen,59.929045,10.716926,626,Drammensveien,ved Ingar Nilsens vei,59.9204038,10.691147
2022-02-01 07:37:25.101000+00:00,2022-02-01 07:56:44.857000+00:00,1159,597,Fredensborg,ved rundkjøringen,59.920995,10.750358,524,Volvat,langs Sørkedalsveien,59.9330870371029,10.703967938028702
2022-02-01 07:41:47.637000+00:00,2022-02-01 07:43:34.942000+00:00,107,389,Pilestredet Studenthus,ved Stensberggata,59.9205528,10.7342854,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2022-02-01 07:42:47.960000+00:00,2022-02-01 07:49:08.365000+00:00,380,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,615,Munkedamsveien,ved Haakon VIIs gate,59.9135227,10.7301061
2022-02-01 07:44:10.118000+00:00,2022-02-01 07:47:56.762000+00:00,226,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,616,Salt,ved Langkaia,59.906922167198275,10.746530272588245
2022-02-01 07:44:12.525000+00:00,2022-02-01 07:50:36.661000+00:00,384,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939
2022-02-01 07:44:45.143000+00:00,2022-02-01 07:52:29.525000+00:00,464,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2022-02-01 07:47:56.016000+00:00,2022-02-01 08:06:53.289000+00:00,1137,563,Huitfeldts gate,ved Observatoriegata,59.9126844,10.7229003,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 07:52:14.844000+00:00,2022-02-01 07:58:42.424000+00:00,387,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615,441,Vippetangen øst,nærmest Operaen,59.903989,10.741077
2022-02-01 07:53:26.985000+00:00,2022-02-01 08:06:58.915000+00:00,811,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915,404,Oslo Handelsgymnasium,ved Solligata,59.914306,10.720202
2022-02-01 07:53:27.901000+00:00,2022-02-01 07:58:12.901000+00:00,285,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2022-02-01 07:53:35.188000+00:00,2022-02-01 08:00:09.349000+00:00,394,557,Akersgata,ved Grensen,59.9141971,10.7428828,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 07:54:37.088000+00:00,2022-02-01 07:56:50.953000+00:00,133,627,Skøyen Stasjon,langs Hoffsveien,59.922723981014094,10.67862514536896,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2022-02-01 08:00:15.529000+00:00,2022-02-01 08:05:49.188000+00:00,333,557,Akersgata,ved Grensen,59.9141971,10.7428828,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2022-02-01 08:03:04.586000+00:00,2022-02-01 08:13:11.676000+00:00,607,468,Skillebekk,langs Drammensveien,59.912793405455375,10.710103028570302,545,Arkaden Sør,langs Dronningens gate,59.9119691,10.7478583
2022-02-01 08:05:34.072000+00:00,2022-02-01 08:08:58.510000+00:00,204,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892
2022-02-01 08:08:01.121000+00:00,2022-02-01 08:17:54.194000+00:00,593,738,Lodalen busstopp,langs Dyvekes vei,59.9034528,10.777958,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2022-02-01 08:11:26.351000+00:00,2022-02-01 08:16:48.933000+00:00,322,464,Sukkerbiten,ved gangbroen,59.905124380703484,10.753763553726515,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2022-02-01 08:24:26.878000+00:00,2022-02-01 08:29:43.830000+00:00,316,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388
2022-02-01 08:24:35.441000+00:00,2022-02-01 08:29:24.124000+00:00,288,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179
2022-02-01 08:26:59.555000+00:00,2022-02-01 08:30:28.540000+00:00,208,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939,2308,Gunerius,utenfor Storgata 33,59.91459878869395,10.753398500006654
2022-02-01 08:30:40.148000+00:00,2022-02-01 08:52:55.876000+00:00,1335,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516
2022-02-01 08:33:22.494000+00:00,2022-02-01 08:44:38.616000+00:00,676,2332,Legevakten,Hjørnet av Hausmannsgata and Storgata,59.91629601075576,10.757376666842816,435,Fram-gården,langs Bygdøy Allé,59.915424,10.714577
2022-02-01 08:33:32.009000+00:00,2022-02-01 08:48:16.686000+00:00,884,377,Tøyenparken,ved Caltexløkka,59.915667,10.7775665,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2022-02-01 08:36:07.611000+00:00,2022-02-01 08:51:30.152000+00:00,922,2328,The Hub,Mellom Oslo City og The Hub hotel,59.912522370233745,10.750910185807754,432,St. Hanshaugen park sør,ved dammen,59.924821,10.739909
2022-02-01 08:37:03.358000+00:00,2022-02-01 08:39:27.488000+00:00,144,521,Jess Carlsens gate,ved Hausmanns gate,59.9186359,10.7523939,385,Søndre gate,ved Ankerbrua,59.918632,10.757867
2022-02-01 08:37:30.230000+00:00,2022-02-01 08:48:08.452000+00:00,638,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2022-02-01 08:46:56.718000+00:00,2022-02-01 09:00:47.578000+00:00,830,572,Skøyen,under broen,59.92226850808104,10.679579749668129,533,Sørvest for Slottsparken,langs Henrik Ibsens gate,59.915262,10.7253157
2022-02-01 09:04:47.203000+00:00,2022-02-01 09:07:54.030000+00:00,186,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,557,Akersgata,ved Grensen,59.9141971,10.7428828
2022-02-01 09:05:34.175000+00:00,2022-02-01 09:06:35.968000+00:00,61,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133
2022-02-01 09:06:47.970000+00:00,2022-02-01 09:11:03.355000+00:00,255,2280,Klingenberggata,By Olav V street,59.913150534075015,10.732281291700133,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2022-02-01 09:16:58.212000+00:00,2022-02-01 09:31:15.975000+00:00,857,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,570,Frøen T-bane,langs Slemdalsveien,59.9347352,10.7096985
2022-02-01 09:25:13.148000+00:00,2022-02-01 09:29:12.613000+00:00,239,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179
2022-02-01 09:26:00.517000+00:00,2022-02-01 09:33:50.826000+00:00,470,483,Hausmanns gate,ved Røde Kors,59.915451,10.758328,400,OsloMet,langs Pilestredet,59.919927,10.735428
2022-02-01 09:59:13.605000+00:00,2022-02-01 10:03:07.409000+00:00,233,626,Drammensveien,ved Ingar Nilsens vei,59.9204038,10.691147,559,Hoffsveien,ved Tingstuveien,59.923898,10.6760339
2022-02-01 10:06:06.582000+00:00,2022-02-01 10:19:52.618000+00:00,826,435,Fram-gården,langs Bygdøy Allé,59.915424,10.714577,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058
2022-02-01 10:18:10.531000+00:00,2022-02-01 10:21:01.494000+00:00,170,611,Bankplassen,ved Kirkegata,59.908454,10.741869,553,Skråninga,ved Torggata,59.9139786,10.7474667
