datetime,bike_availability,dock_availability
2021-12-16 10:00:00,0.9894444444444441,0.9894444444444441
2021-12-16 11:00:00,0.9969444444444444,0.9969444444444444
2021-12-16 12:00:00,0.9919444444444442,0.9919444444444442
2021-12-16 13:00:00,0.9983333333333331,0.9983333333333331
2021-12-16 14:00:00,0.9869444444444438,0.9869444444444438
2021-12-16 15:00:00,0.9883333333333334,0.9883333333333334
2021-12-16 16:00:00,0.9861111111111108,0.9861111111111108
2021-12-16 17:00:00,0.9780555555555557,0.9780555555555557
2021-12-16 18:00:00,0.9852777777777773,0.9852777777777773
2021-12-16 19:00:00,0.965,0.965
2021-12-16 20:00:00,0.984722222222222,0.984722222222222
2021-12-16 21:00:00,0.9874999999999999,0.9874999999999999
2021-12-16 22:00:00,0.9980555555555551,0.9980555555555551
2021-12-16 23:00:00,0.9863888888888888,0.9863888888888888
2021-12-17 00:00:00,0.9875,0.9875
2021-12-17 01:00:00,0.9355555555555556,0.9355555555555556
2021-12-17 02:00:00,0.9880555555555556,0.9880555555555556
2021-12-17 03:00:00,0.972777777777778,0.972777777777778
2021-12-17 04:00:00,0.9600000000000002,0.9600000000000002
2021-12-17 05:00:00,0.9838888888888887,0.9838888888888887
2021-12-17 06:00:00,0.9863888888888891,0.9863888888888891
2021-12-17 07:00:00,0.981111111111111,0.981111111111111
2021-12-17 08:00:00,0.9747222222222219,0.9747222222222219
2021-12-17 09:00:00,0.9758333333333332,0.9758333333333332
2021-12-17 10:00:00,0.9644444444444447,0.9644444444444447
2021-12-17 11:00:00,0.945,0.945
2021-12-17 12:00:00,0.9663888888888886,0.9663888888888886
2021-12-17 13:00:00,0.9708333333333333,0.9708333333333333
2021-12-17 14:00:00,0.9805555555555556,0.9805555555555556
2021-12-17 15:00:00,0.9825,0.9825
2021-12-17 16:00:00,0.9844444444444445,0.9844444444444445
2021-12-17 17:00:00,0.9505555555555554,0.9505555555555554
2021-12-17 18:00:00,0.9883333333333327,0.9883333333333327
2021-12-17 19:00:00,0.9788888888888889,0.9788888888888889
2021-12-17 20:00:00,0.998611111111111,0.998611111111111
2021-12-17 21:00:00,0.9861111111111106,0.9861111111111106
2021-12-17 22:00:00,0.9875,0.9875
2021-12-17 23:00:00,0.9686111111111114,0.9686111111111114
2021-12-18 00:00:00,0.9863888888888889,0.9863888888888889
2021-12-18 01:00:00,0.9827777777777778,0.9827777777777778
2021-12-18 02:00:00,0.9836111111111112,0.9836111111111112
2021-12-18 03:00:00,0.979722222222222,0.979722222222222
2021-12-18 04:00:00,0.9819444444444445,0.9819444444444445
2021-12-18 05:00:00,0.966111111111111,0.966111111111111
2021-12-18 06:00:00,0.9891666666666665,0.9891666666666665
2021-12-18 07:00:00,0.9991666666666668,0.9991666666666668
2021-12-18 08:00:00,0.9858333333333336,0.9858333333333336
2021-12-18 09:00:00,0.9816666666666667,0.9816666666666667
2021-12-18 10:00:00,0.9813888888888886,0.9813888888888886
2021-12-18 11:00:00,0.9855555555555557,0.9855555555555557
2021-12-18 12:00:00,0.9716666666666666,0.9716666666666666
2021-12-18 13:00:00,0.9866666666666668,0.9866666666666668
2021-12-18 14:00:00,0.9811111111111113,0.9811111111111113
2021-12-18 15:00:00,0.9666666666666667,0.9666666666666667
2021-12-18 16:00:00,0.9805555555555553,0.9805555555555553
2021-12-18 17:00:00,0.9855555555555555,0.9855555555555555
2021-12-18 18:00:00,0.983611111111111,0.983611111111111
2021-12-18 19:00:00,0.9819444444444447,0.9819444444444447
2021-12-18 20:00:00,0.9847222222222225,0.9847222222222225
2021-12-18 21:00:00,0.9855555555555559,0.9855555555555559
2021-12-18 22:00:00,0.9847222222222223,0.9847222222222223
2021-12-18 23:00:00,0.9838888888888889,0.9838888888888889
2021-12-19 00:00:00,0.9849999999999999,0.9849999999999999
2021-12-19 01:00:00,0.9969444444444441,0.9969444444444441
2021-12-19 02:00:00,0.9647222222222221,0.9647222222222221
2021-12-19 03:00:00,0.9883333333333333,0.9883333333333333
2021-12-19 04:00:00,0.9830555555555556,0.9830555555555556
2021-12-19 05:00:00,0.9863888888888889,0.9863888888888889
2021-12-19 06:00:00,0.9988888888888886,0.9988888888888886
2021-12-19 07:00:00,0.9841666666666664,0.9841666666666664
2021-12-19 08:00:00,0.9880555555555556,0.9880555555555556
2021-12-19 09:00:00,0.9902777777777777,0.9902777777777777
2021-12-19 10:00:00,0.9827777777777779,0.9827777777777779
2021-12-19 11:00:00,0.9877777777777778,0.9877777777777778
2021-12-19 12:00:00,0.9916666666666666,0.9916666666666666
2021-12-19 13:00:00,0.9816666666666666,0.9816666666666666
2021-12-19 14:00:00,0.9866666666666664,0.9866666666666664
2021-12-19 15:00:00,0.9836111111111112,0.9836111111111112
2021-12-19 16:00:00,0.9811111111111113,0.9811111111111113
2021-12-19 17:00:00,0.9880555555555557,0.9880555555555557
2021-12-19 18:00:00,0.9813888888888893,0.9813888888888893
2021-12-19 19:00:00,0.9852777777777779,0.9852777777777779
2021-12-19 20:00:00,0.9808333333333332,0.9808333333333332
2021-12-19 21:00:00,0.955,0.955
2021-12-19 22:00:00,0.9872222222222221,0.9872222222222221
2021-12-19 23:00:00,0.9902777777777779,0.9902777777777779
2021-12-20 00:00:00,0.9874999999999999,0.9874999999999999
2021-12-20 01:00:00,0.9147222222222222,0.9147222222222222
2021-12-20 02:00:00,0.987777777777778,0.987777777777778
2021-12-20 03:00:00,0.9822222222222218,0.9822222222222218
2021-12-20 04:00:00,0.9874999999999999,0.9874999999999999
2021-12-20 05:00:00,0.9866666666666662,0.9866666666666662
