started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-12-01 06:08:16.503000+00:00,2021-12-01 06:13:29.166000+00:00,312,569,Botanisk hage sør-vest,ved Sars' gate,59.91783548782385,10.766373769557958,448,Oslo Plaza,ved rundkjøringen,59.91218291295141,10.7544337247013
2021-12-01 06:10:28.675000+00:00,2021-12-01 06:24:51.803000+00:00,863,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388
2021-12-01 06:12:26.392000+00:00,2021-12-01 06:25:30.090000+00:00,783,613,Schives gate,ved Arno Bergs plass,59.92095635370271,10.714055629614734,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2021-12-01 06:13:12.907000+00:00,2021-12-01 06:17:23.549000+00:00,250,522,Mandalls gate,ved Grønlandsleiret,59.9123469,10.7638147,465,Bjørvika,under broen Nylandsveien,59.909006,10.75618
2021-12-01 06:14:54.158000+00:00,2021-12-01 06:19:28.817000+00:00,274,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796,511,Henrik Ibsens gate,ved Parkveien,59.915088,10.7222803
2021-12-01 06:21:38.404000+00:00,2021-12-01 06:39:52.315000+00:00,1093,384,Vår Frelsers gravlund sør,langs Ullevålsveien,59.919463,10.743829,428,Olav Kyrres plass,ved den sveitsiske ambassade,59.9193337,10.6968953
2021-12-01 06:22:35.338000+00:00,2021-12-01 06:28:45.590000+00:00,370,605,Økernveien,ved Ensjøveien bussholdeplass,59.9167376,10.779916,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268
2021-12-01 06:23:32.358000+00:00,2021-12-01 06:30:59.824000+00:00,447,503,Fagerheimgata,ved Dælenenga busstopp,59.927605868377185,10.76598469881135,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2021-12-01 06:24:57.980000+00:00,2021-12-01 06:31:42.432000+00:00,404,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2021-12-01 06:26:08.665000+00:00,2021-12-01 06:32:08.728000+00:00,360,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2021-12-01 06:28:17.664000+00:00,2021-12-01 06:57:03.154000+00:00,1725,447,Kværnerbyen,langs Smeltedigelen,59.904473,10.786167,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449
2021-12-01 06:29:24.816000+00:00,2021-12-01 06:41:35.851000+00:00,731,2305,Hesselbergs Gate,ved Toftes Gate,59.92774803110845,10.761265771390583,599,Paléhaven,langs Strandgata,59.910331,10.75011
2021-12-01 06:29:40.217000+00:00,2021-12-01 06:34:40.551000+00:00,300,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655,623,7 Juni Plassen,langs Henrik Ibsens gate,59.9150596,10.7312715
2021-12-01 06:30:06.012000+00:00,2021-12-01 06:33:28.928000+00:00,202,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232
2021-12-01 06:30:46.769000+00:00,2021-12-01 06:39:15.500000+00:00,508,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2021-12-01 06:31:06.579000+00:00,2021-12-01 06:48:45.615000+00:00,1059,497,Sirkustomta,langs Finnmarksgata,59.919252,10.774712,543,Fyrstikktorget,ved Karoline Kristiansens vei,59.91381587564694,10.798093360118871
2021-12-01 06:31:15.461000+00:00,2021-12-01 06:41:26.784000+00:00,611,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2021-12-01 06:31:25.555000+00:00,2021-12-01 06:50:58.520000+00:00,1172,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468,429,Thune,ved bomringen,59.92208,10.68588
2021-12-01 06:31:28.220000+00:00,2021-12-01 06:45:20.335000+00:00,832,454,Furulund,langs Vækerøveien,59.9198098,10.651118,484,Karenslyst allé,ved Skabos vei,59.92033,10.683814
2021-12-01 06:31:29.585000+00:00,2021-12-01 06:42:58.631000+00:00,689,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,553,Skråninga,ved Torggata,59.9139786,10.7474667
2021-12-01 06:32:07.656000+00:00,2021-12-01 06:36:00.881000+00:00,233,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926
2021-12-01 06:32:14.373000+00:00,2021-12-01 06:49:03.069000+00:00,1008,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2021-12-01 06:32:29.991000+00:00,2021-12-01 06:51:33.607000+00:00,1143,436,Vestkanttorvet,langs Tidemands gate,59.9244031,10.7130691,1023,Professor Aschehougs plass,ved Kristian IVs gate,59.9147672,10.740971
2021-12-01 06:32:59.949000+00:00,2021-12-01 06:38:05.367000+00:00,305,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,523,Tøyenbekken,ved Rubina Ranas gate,59.9115945,10.7617736
2021-12-01 06:33:39.149000+00:00,2021-12-01 06:40:40.401000+00:00,421,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2021-12-01 06:33:41.100000+00:00,2021-12-01 06:51:23.590000+00:00,1062,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915,508,Majorstuen T-bane,ved passasje mot Sørkedalsveien,59.92985724219502,10.714566236770679
2021-12-01 06:33:57.663000+00:00,2021-12-01 06:39:03.291000+00:00,305,475,Hausmanns bru,langs Nylandsveien,59.9146509,10.7598719,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2021-12-01 06:35:21.503000+00:00,2021-12-01 06:36:53.305000+00:00,91,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503
2021-12-01 06:35:55.499000+00:00,2021-12-01 06:54:33.933000+00:00,1118,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,553,Skråninga,ved Torggata,59.9139786,10.7474667
2021-12-01 06:36:27.850000+00:00,2021-12-01 06:55:55.443000+00:00,1167,424,Birkelunden,langs Seilduksgata,59.9256113,10.760926,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516
2021-12-01 06:36:56.324000+00:00,2021-12-01 07:30:44.789000+00:00,3228,739,Hammersborg Torg,langs Møllergata,59.91652053839767,10.749202233135232,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2021-12-01 06:37:01.972000+00:00,2021-12-01 06:44:07.678000+00:00,425,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998
2021-12-01 06:37:22.942000+00:00,2021-12-01 06:51:48.805000+00:00,865,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062,611,Bankplassen,ved Kirkegata,59.908454,10.741869
2021-12-01 06:37:36.748000+00:00,2021-12-01 06:49:17.869000+00:00,701,444,AHO,langs Maridalsveien,59.925265,10.750462,1755,Aker Brygge,ved trikkestopp,59.91118372188379,10.730034556850455
2021-12-01 06:37:51.901000+00:00,2021-12-01 06:53:43.481000+00:00,951,555,Griffenfeldts gate,ved Colletts gate,59.9337026,10.7519299,529,Friggfeltet,langs Slemdalsveien,59.9327726,10.7114661
2021-12-01 06:38:41.571000+00:00,2021-12-01 06:52:53.490000+00:00,851,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,2315,Rostockgata,utenfor Bjørvika visningssenter,59.90691970255054,10.760311802881915
2021-12-01 06:39:10.849000+00:00,2021-12-01 06:54:19.333000+00:00,908,420,Bjølsendumpa,langs Treschows gate,59.94032925181832,10.766136667493829,562,Slottsparken Øst,ved Nordraaks plass,59.917485,10.732128
2021-12-01 06:39:56.677000+00:00,2021-12-01 06:41:36.451000+00:00,99,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503
2021-12-01 06:40:50.563000+00:00,2021-12-01 06:48:42.218000+00:00,471,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2021-12-01 06:40:52.299000+00:00,2021-12-01 07:33:03.014000+00:00,3130,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2021-12-01 06:40:52.738000+00:00,2021-12-01 06:47:51.250000+00:00,418,462,Stensparken,ved Sporveisgata,59.92714,10.730981,590,Majorstua skole,langs Bogstadveien,59.9294351,10.7136816
2021-12-01 06:41:46.224000+00:00,2021-12-01 06:56:35.485000+00:00,889,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,623,7 Juni Plassen,langs Henrik Ibsens gate,59.9150596,10.7312715
2021-12-01 06:42:19.790000+00:00,2021-12-01 06:52:14.982000+00:00,595,431,Chr. Michelsens Gate,ved Fjellgata,59.927292,10.773185,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
