Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_557.0,dock_availability_557.0,bike_availability_526.0,dock_availability_526.0,num_bikes_available
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,,6,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0,6,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0,6,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,0,2,3,False,0.0,6,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,0,2,4,False,0.0,6,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,2,2,5,False,0.0,6,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,0,2,6,False,2.0,6,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,0,2,7,False,0.0,6,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,1
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,1,2,8,False,0.0,6,0.5663888888888888,0.5513888888888888,0.8069444444444442,0.7991666666666665,8
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,1,2,9,False,1.0,6,0.0,0.0,0.2577777777777778,0.2730555555555556,15
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,0,2,10,False,1.0,6,0.1052777777777777,0.1213888888888888,0.2891666666666667,0.2752777777777778,15
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,1,2,11,False,0.0,6,0.0,0.0,0.1311111111111111,0.1305555555555555,15
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,1,2,12,False,1.0,6,0.0527777777777777,0.0147222222222222,0.0,0.0,15
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,3,2,13,False,1.0,6,0.0,0.0,0.0,0.0383333333333333,15
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,5,2,14,False,3.0,6,0.7677777777777779,0.7844444444444445,0.9908333333333332,0.9908333333333332,14
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,5,2,15,False,5.0,6,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,14
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,5,2,16,False,5.0,6,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222,11
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,0,2,17,False,5.0,6,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,10
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,1,2,18,False,0.0,6,0.989444444444444,0.989444444444444,0.989444444444444,0.989444444444444,7
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,2,2,19,False,1.0,6,0.9933333333333332,0.9933333333333332,0.9933333333333332,0.9933333333333332,3
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,0,2,20,False,2.0,6,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,4
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,2,2,21,False,0.0,6,0.9899999999999995,0.9899999999999995,0.9899999999999995,0.9899999999999995,5
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,1,2,22,False,2.0,6,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,3
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,1.0,6,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,3
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,6,0.9847222222222224,0.9847222222222224,0.9847222222222224,0.9847222222222224,1
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0,6,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,0
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0,6,0.9808333333333332,0.9808333333333332,0.9808333333333332,0.9808333333333332,0
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,0,3,3,False,0.0,6,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,0,3,4,False,0.0,6,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,0
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,2,3,5,False,0.0,6,0.984444444444444,0.984444444444444,0.984444444444444,0.984444444444444,0
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,1,3,6,False,2.0,6,0.9861111111111108,0.9861111111111108,0.9861111111111108,0.9861111111111108,0
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,1,3,7,False,1.0,6,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,3
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,0,3,8,False,1.0,6,0.7508333333333332,0.7347222222222222,0.924722222222222,0.9030555555555554,7
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,0,3,9,False,0.0,6,0.6433333333333333,0.6655555555555556,0.0688888888888888,0.0836111111111111,14
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,2,3,10,False,0.0,6,0.98,0.98,0.0147222222222222,0.0222222222222222,15
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,3,3,11,False,2.0,6,0.8052777777777775,0.7836111111111109,0.0,0.0,15
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,1,3,12,False,3.0,6,0.9005555555555556,0.915277777777778,0.0,0.0,15
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,1,3,13,False,1.0,6,0.9966666666666668,0.9966666666666668,0.0655555555555555,0.0586111111111111,13
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,8,3,14,False,1.0,6,0.999722222222222,0.999722222222222,0.4988888888888889,0.4988888888888889,13
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,2,3,15,False,8.0,6,1.0,1.0,0.4516666666666666,0.5313888888888888,14
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,2,3,16,False,2.0,6,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,13
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,1,3,17,False,2.0,6,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,6
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,1,3,18,False,1.0,6,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,6
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,3,3,19,False,1.0,6,0.985277777777778,0.985277777777778,0.985277777777778,0.985277777777778,7
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,4,3,20,False,3.0,6,0.9844444444444446,0.9844444444444446,0.9844444444444446,0.9844444444444446,8
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,3,3,21,False,4.0,6,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,11
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,0,3,22,False,3.0,6,0.985,0.985,0.985,0.985,8
2022-06-02 23:00:00+00:00,0.0,-3.3,2.1,2,0,3,23,False,0.0,6,0.9766666666666668,0.9766666666666668,0.9766666666666668,0.9766666666666668,4
2022-06-03 00:00:00+00:00,0.0,-1.3,1.4,2,0,4,0,False,0.0,6,0.9802777777777778,0.9802777777777778,0.9802777777777778,0.9802777777777778,2
2022-06-03 01:00:00+00:00,0.0,-1.6,0.9,2,0,4,1,False,0.0,6,0.9897222222222222,0.9897222222222222,0.9897222222222222,0.9897222222222222,2
2022-06-03 02:00:00+00:00,0.0,-2.0,1.3,2,0,4,2,False,0.0,6,0.9916666666666668,0.9916666666666668,0.9916666666666668,0.9916666666666668,2
2022-06-03 03:00:00+00:00,0.0,-3.1,0.3,2,0,4,3,False,0.0,6,0.9891666666666666,0.9891666666666666,0.9891666666666666,0.9891666666666666,2
2022-06-03 04:00:00+00:00,0.0,-3.4,1.1,2,0,4,4,False,0.0,6,0.9825,0.9825,0.9825,0.9825,2
2022-06-03 05:00:00+00:00,0.0,-3.1,1.7,2,1,4,5,False,0.0,6,0.9861111111111112,0.9861111111111112,0.9861111111111112,0.9861111111111112,2
2022-06-03 06:00:00+00:00,0.0,-3.5,1.0,2,0,4,6,False,1.0,6,0.9916666666666666,0.9916666666666666,0.9916666666666666,0.9916666666666666,2
2022-06-03 07:00:00+00:00,0.0,-3.8,0.8,0,0,4,7,False,0.0,6,0.9677777777777776,0.9677777777777776,0.9677777777777776,0.9677777777777776,5
2022-06-03 08:00:00+00:00,0.0,-3.3,0.6,0,1,4,8,False,0.0,6,0.826111111111111,0.8325,0.9325,0.9325,7
2022-06-03 09:00:00+00:00,0.0,0.9,0.4,0,0,4,9,False,1.0,6,0.6905555555555555,0.7188888888888888,0.2619444444444445,0.2177777777777778,15
2022-06-03 10:00:00+00:00,0.0,0.9,1.8,1,0,4,10,False,0.0,6,0.9830555555555552,0.9830555555555552,0.0,0.0,15
2022-06-03 11:00:00+00:00,0.0,3.2,1.4,1,2,4,11,False,0.0,6,0.9861111111111108,0.9861111111111108,0.2241666666666666,0.2311111111111111,15
2022-06-03 12:00:00+00:00,0.0,4.7,1.3,1,2,4,12,False,2.0,6,0.9669444444444442,0.9669444444444442,0.6477777777777778,0.6658333333333333,15
2022-06-03 13:00:00+00:00,0.0,7.0,1.1,1,0,4,13,False,2.0,6,0.9930555555555556,0.9930555555555556,0.954722222222222,0.9325,15
2022-06-03 14:00:00+00:00,0.0,6.9,2.6,1,5,4,14,False,0.0,6,0.9875000000000004,0.9875000000000004,0.2058333333333333,0.2205555555555555,13
2022-06-03 15:00:00+00:00,0.0,8.1,2.2,1,4,4,15,False,5.0,6,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,11
2022-06-03 16:00:00+00:00,0.0,8.0,3.2,5,0,4,16,False,4.0,6,0.9875000000000002,0.9875000000000002,0.8583333333333335,0.8669444444444446,11
2022-06-03 17:00:00+00:00,0.0,7.2,2.0,5,1,4,17,False,0.0,6,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,8
2022-06-03 18:00:00+00:00,0.0,5.7,0.3,5,0,4,18,False,1.0,6,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,5
2022-06-03 19:00:00+00:00,0.0,4.8,2.3,7,0,4,19,False,0.0,6,0.9847222222222218,0.9847222222222218,0.9847222222222218,0.9847222222222218,7
2022-06-03 20:00:00+00:00,0.0,4.2,2.7,7,1,4,20,False,0.0,6,0.9866666666666664,0.9866666666666664,0.9866666666666664,0.9866666666666664,8
2022-06-03 21:00:00+00:00,0.0,1.9,1.3,7,1,4,21,False,1.0,6,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,8
2022-06-03 22:00:00+00:00,0.0,1.0,1.4,3,1,4,22,False,1.0,6,0.9841666666666667,0.9841666666666667,0.9841666666666667,0.9841666666666667,8
2022-06-03 23:00:00+00:00,0.0,0.5,1.8,3,0,4,23,False,1.0,6,0.985,0.985,0.985,0.985,7
2022-06-04 00:00:00+00:00,0.0,-2.3,1.0,0,0,5,0,False,0.0,6,0.9844444444444442,0.9844444444444442,0.9844444444444442,0.9844444444444442,7
2022-06-04 01:00:00+00:00,0.0,-2.8,0.9,0,0,5,1,False,0.0,6,0.9922222222222224,0.9922222222222224,0.9922222222222224,0.9922222222222224,8
2022-06-04 02:00:00+00:00,0.0,-1.7,1.0,0,0,5,2,False,0.0,6,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664,9
2022-06-04 03:00:00+00:00,0.0,-2.1,2.2,0,0,5,3,False,0.0,6,0.9858333333333332,0.9858333333333332,0.9858333333333332,0.9858333333333332,9
2022-06-04 04:00:00+00:00,0.0,-3.8,0.8,0,0,5,4,False,0.0,6,0.9813888888888888,0.9813888888888888,0.9813888888888888,0.9813888888888888,9
2022-06-04 05:00:00+00:00,0.0,-4.5,1.3,0,2,5,5,False,0.0,6,0.975277777777778,0.975277777777778,0.975277777777778,0.975277777777778,9
2022-06-04 06:00:00+00:00,0.0,-4.2,1.6,0,0,5,6,False,2.0,6,0.9833333333333332,0.9833333333333332,0.9833333333333332,0.9833333333333332,9
2022-06-04 07:00:00+00:00,0.0,-2.8,2.0,8,2,5,7,False,0.0,6,0.9836111111111112,0.9836111111111112,0.9836111111111112,0.9836111111111112,11
2022-06-04 08:00:00+00:00,0.0,-0.8,0.5,8,2,5,8,False,2.0,6,0.9858333333333336,0.9858333333333336,0.9858333333333336,0.9858333333333336,9
