Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_412.0,dock_availability_412.0,bike_availability_385.0,dock_availability_385.0,bike_availability_2332.0,dock_availability_2332.0,bike_availability_2334.0,dock_availability_2334.0,num_bikes_available
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,,6,0.0,0.0,0.0,0.0,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,9
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0,6,0.0,0.0,0.0,0.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,9
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0,6,0.0,0.0,0.0,0.0,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,9
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,0,2,3,False,0.0,6,0.0,0.0,0.0,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,9
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,0,2,4,False,0.0,6,0.0,0.0,0.0,0.0,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,9
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,0,2,5,False,0.0,6,0.0,0.0,0.0,0.0,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,9
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,2,2,6,False,0.0,6,0.1194444444444444,0.1330555555555555,0.0,0.0,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,9
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,2,2,7,False,2.0,6,0.2694444444444444,0.2666666666666666,0.6208333333333333,0.6433333333333333,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,9
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,2,2,8,False,2.0,6,0.3675,0.3472222222222222,0.9880555555555556,0.9880555555555556,0.9061111111111112,0.8916666666666666,0.9880555555555556,0.9880555555555556,9
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,1,2,9,False,2.0,6,0.1819444444444444,0.2333333333333333,0.9908333333333332,0.9908333333333332,0.1575,0.1352777777777777,0.1255555555555555,0.1025,8
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,0,2,10,False,1.0,6,0.1580555555555555,0.1572222222222222,0.9816666666666668,0.9816666666666668,0.0,0.0,0.0,0.0,10
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,0,2,11,False,0.0,6,0.6588888888888889,0.6880555555555555,0.986388888888889,0.986388888888889,0.0805555555555555,0.1027777777777777,0.3644444444444444,0.3636111111111111,8
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,1,2,12,False,0.0,6,0.7847222222222222,0.7072222222222222,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.6597222222222222,0.7041666666666667,7
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,3,2,13,False,1.0,6,0.9372222222222222,0.9830555555555552,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,0.9899999999999998,7
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,0,2,14,False,3.0,6,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.5844444444444444,0.5697222222222222,0.8833333333333333,0.8519444444444444,7
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,0,2,15,False,0.0,6,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.9874999999999996,0.7730555555555556,0.7888888888888888,0.6052777777777778,0.6205555555555555,6
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,1,2,16,False,0.0,6,0.7511111111111111,0.7575,0.6827777777777778,0.6508333333333333,0.982222222222222,0.982222222222222,0.7583333333333333,0.7355555555555555,3
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,1,2,17,False,1.0,6,0.4713888888888889,0.4497222222222222,0.5672222222222222,0.5738888888888888,0.9911111111111108,0.9911111111111108,0.0,0.0,7
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,0,2,18,False,1.0,6,0.8399999999999996,0.858333333333333,0.22,0.2597222222222222,0.989444444444444,0.989444444444444,0.0,0.0,10
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,0,2,19,False,0.0,6,0.5741666666666666,0.5977777777777777,0.0,0.0,0.9933333333333332,0.9933333333333332,0.0,0.0,10
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,1,2,20,False,0.0,6,0.465,0.4494444444444445,0.0,0.0,0.0963888888888888,0.0647222222222222,0.0,0.0,10
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,0,2,21,False,1.0,6,0.7066666666666667,0.6847222222222223,0.0,0.0,0.0,0.0,0.0,0.0,10
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,0,2,22,False,0.0,6,0.9877777777777776,0.9877777777777776,0.2555555555555555,0.2333333333333333,0.0,0.0,0.5202777777777776,0.5433333333333332,11
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,0.0,6,0.979722222222222,0.979722222222222,0.8644444444444445,0.8788888888888889,0.0,0.0,0.979722222222222,0.979722222222222,10
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,6,0.9847222222222224,0.9847222222222224,0.5969444444444445,0.5825,0.0,0.0,0.5613888888888888,0.5688888888888889,11
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0,6,0.9841666666666667,0.9841666666666667,0.0,0.0,0.0,0.0,0.9841666666666667,0.9841666666666667,11
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0,6,0.9808333333333332,0.9808333333333332,0.0,0.0,0.0,0.0,0.9808333333333332,0.9808333333333332,11
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,0,3,3,False,0.0,6,0.9911111111111108,0.9911111111111108,0.0,0.0,0.0,0.0,0.9911111111111108,0.9911111111111108,11
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,0,3,4,False,0.0,6,0.9866666666666664,0.9866666666666664,0.0,0.0,0.0,0.0,0.9866666666666664,0.9866666666666664,11
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,1,3,5,False,0.0,6,0.984444444444444,0.984444444444444,0.0,0.0,0.0,0.0,0.984444444444444,0.984444444444444,11
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,4,3,6,False,1.0,6,0.9861111111111108,0.9861111111111108,0.8344444444444443,0.849722222222222,0.0,0.0,0.9861111111111108,0.9861111111111108,11
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,0,3,7,False,4.0,6,0.9877777777777776,0.9877777777777776,0.3230555555555555,0.3224999999999999,0.2519444444444444,0.2508333333333333,0.9877777777777776,0.9877777777777776,11
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,3,3,8,False,0.0,6,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.0,0.0,0.9988888888888886,0.9988888888888886,10
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,0,3,9,False,3.0,6,0.6305555555555555,0.6,0.9652777777777776,0.9652777777777776,0.0,0.0,0.8380555555555554,0.808611111111111,6
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,0,3,10,False,0.0,6,0.0,0.0,0.98,0.98,0.0,0.0,0.0,0.0,6
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,0,3,11,False,0.0,6,0.1366666666666666,0.1438888888888888,0.9861111111111108,0.9861111111111108,0.3863888888888889,0.3861111111111111,0.0,0.0,4
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,2,3,12,False,0.0,6,0.5019444444444445,0.4786111111111112,0.9858333333333332,0.9858333333333332,0.0,0.0,0.9669444444444446,0.9858333333333332,4
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,2,3,13,False,2.0,6,0.0,0.0,0.9966666666666668,0.9966666666666668,0.0,0.0,0.2999999999999999,0.2855555555555555,4
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,0,3,14,False,2.0,6,0.1916666666666666,0.1991666666666666,0.999722222222222,0.999722222222222,0.2008333333333333,0.1508333333333333,0.0,0.0,5
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,2,3,15,False,0.0,6,0.69,0.7491666666666665,1.0,1.0,0.0,0.0,0.5249999999999999,0.561111111111111,3
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,0,3,16,False,2.0,6,0.5666666666666668,0.6036111111111112,0.9836111111111112,0.9836111111111112,0.957777777777778,0.9836111111111112,0.9836111111111112,0.9836111111111112,1
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,0,3,17,False,0.0,6,0.5744444444444444,0.5769444444444444,0.5305555555555556,0.5155555555555555,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,3
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,1,3,18,False,0.0,6,0.6241666666666665,0.6327777777777777,0.9802777777777776,0.9802777777777776,0.8980555555555553,0.8833333333333331,0.9802777777777776,0.9802777777777776,5
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,0,3,19,False,1.0,6,0.8980555555555558,0.9025000000000002,0.8458333333333334,0.8325000000000001,0.0,0.0,0.955277777777778,0.9333333333333336,5
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,0,3,20,False,0.0,6,0.9844444444444446,0.9844444444444446,0.7902777777777779,0.7258333333333334,0.0,0.0,0.0,0.0,5
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,0,3,21,False,0.0,6,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.9855555555555556,0.0,0.0,0.0,0.0,5
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,0,3,22,False,0.0,6,0.985,0.985,0.985,0.985,0.3247222222222222,0.3469444444444444,0.0,0.0,5
2022-06-02 23:00:00+00:00,0.0,-3.3,2.1,2,0,3,23,False,0.0,6,0.9766666666666668,0.9766666666666668,0.4311111111111111,0.4163888888888888,0.9766666666666668,0.9766666666666668,0.0,0.0,5
2022-06-03 00:00:00+00:00,0.0,-1.3,1.4,2,0,4,0,False,0.0,6,0.9802777777777778,0.9802777777777778,0.0788888888888888,0.0863888888888888,0.9802777777777778,0.9802777777777778,0.0,0.0,6
2022-06-03 01:00:00+00:00,0.0,-1.6,0.9,2,0,4,1,False,0.0,6,0.9897222222222222,0.9897222222222222,0.0,0.0,0.9897222222222222,0.9897222222222222,0.0,0.0,6
2022-06-03 02:00:00+00:00,0.0,-2.0,1.3,2,0,4,2,False,0.0,6,0.9916666666666668,0.9916666666666668,0.0,0.0,0.9916666666666668,0.9916666666666668,0.0,0.0,6
2022-06-03 03:00:00+00:00,0.0,-3.1,0.3,2,0,4,3,False,0.0,6,0.9891666666666666,0.9891666666666666,0.0,0.0,0.9891666666666666,0.9891666666666666,0.0,0.0,6
2022-06-03 04:00:00+00:00,0.0,-3.4,1.1,2,0,4,4,False,0.0,6,0.9825,0.9825,0.0,0.0,0.9825,0.9825,0.0,0.0,6
2022-06-03 05:00:00+00:00,0.0,-3.1,1.7,2,0,4,5,False,0.0,6,0.9861111111111112,0.9861111111111112,0.0,0.0,0.9861111111111112,0.9861111111111112,0.0,0.0,6
2022-06-03 06:00:00+00:00,0.0,-3.5,1.0,2,4,4,6,False,0.0,6,0.9916666666666666,0.9916666666666666,0.0,0.0,0.9916666666666666,0.9916666666666666,0.0,0.0,6
2022-06-03 07:00:00+00:00,0.0,-3.8,0.8,0,1,4,7,False,4.0,6,0.9677777777777776,0.9677777777777776,0.5155555555555555,0.5383333333333333,0.9677777777777776,0.9677777777777776,0.0,0.0,6
2022-06-03 08:00:00+00:00,0.0,-3.3,0.6,0,1,4,8,False,1.0,6,0.9325,0.9325,0.9325,0.9325,0.9325,0.9325,0.0,0.0,6
2022-06-03 09:00:00+00:00,0.0,0.9,0.4,0,1,4,9,False,1.0,6,0.5508333333333334,0.5361111111111112,0.9850000000000004,0.9850000000000004,0.3808333333333333,0.2991666666666667,0.2477777777777778,0.2636111111111111,2
