Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_2330.0,dock_availability_2330.0,bike_availability_576.0,dock_availability_576.0,bike_availability_553.0,dock_availability_553.0,bike_availability_549.0,dock_availability_549.0,bike_availability_545.0,dock_availability_545.0,bike_availability_577.0,dock_availability_577.0,num_bikes_available
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,,6,0.0,0.0,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0.9963888888888884,0
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0,6,0.0,0.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0,6,0.0,0.0,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0.9866666666666666,0
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,0,2,3,False,0.0,6,0.0,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,0,2,4,False,0.0,6,0.0,0.0,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0.978888888888889,0
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,1,2,5,False,0.0,6,0.9066666666666672,0.9283333333333338,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0.9966666666666671,0
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,1,2,6,False,1.0,6,0.7027777777777777,0.6886111111111111,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0.984722222222222,0
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,0,2,7,False,1.0,6,0.0,0.0,0.9555555555555556,0.9636111111111112,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,0.9783333333333334,2
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,2,2,8,False,0.0,6,0.0,0.0,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.7038888888888887,0.6786111111111109,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,7
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,1,2,9,False,2.0,6,0.0,0.0,0.9908333333333332,0.9908333333333332,0.0502777777777777,0.035,0.0,0.0,0.9908333333333332,0.9908333333333332,0.47,0.4469444444444445,22
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,1,2,10,False,1.0,6,0.0611111111111111,0.0766666666666666,0.6797222222222224,0.6797222222222224,0.4969444444444446,0.5275000000000002,0.1127777777777777,0.1294444444444444,0.582777777777778,0.5522222222222224,0.0,0.0,22
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,3,2,11,False,1.0,6,0.986388888888889,0.986388888888889,0.5266666666666667,0.5038888888888889,0.986388888888889,0.986388888888889,0.0,0.0230555555555555,0.0,0.0,0.0,0.0,22
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,2,2,12,False,3.0,6,0.0847222222222222,0.0683333333333333,0.0394444444444444,0.0527777777777777,0.9838888888888888,0.9838888888888888,0.1211111111111111,0.0994444444444444,0.0,0.0,0.0,0.0,22
