Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_4,dock_availability_4,bike_availability_523,dock_availability_523,availability,dock_availability
2022-05-01 00:00:00+00:00,0.0,-3.0,3.1,6,0.0,6,0,False,,0.9877777777777776,0.9877777777777776,0.0,0.0,,0.4036111111111111
2022-05-01 01:00:00+00:00,0.0,-3.8,1.1,6,0.0,6,1,False,0.0,0.9908333333333332,0.9908333333333332,0.0,0.0,,0.9908333333333332
2022-05-01 02:00:00+00:00,0.0,-3.8,2.8,6,0.0,6,2,False,0.0,0.9811111111111108,0.9811111111111108,0.0,0.0,,0.9811111111111108
2022-05-01 03:00:00+00:00,0.0,-4.0,2.6,6,1.0,6,3,False,0.0,0.9924999999999996,0.9924999999999996,0.0,0.0,,0.9924999999999996
2022-05-01 04:00:00+00:00,0.0,-3.6,3.4,6,2.0,6,4,False,1.0,0.9905555555555552,0.9905555555555552,0.0,0.0,,0.9905555555555552
2022-05-01 05:00:00+00:00,0.0,-3.7,3.0,6,1.0,6,5,False,2.0,0.9891666666666664,0.9891666666666664,0.0,0.0,,0.9891666666666664
2022-05-01 06:00:00+00:00,0.0,-3.8,1.7,6,3.0,6,6,False,1.0,0.7691666666666667,0.9866666666666668,0.0,0.0,,0.9866666666666668
2022-05-01 07:00:00+00:00,0.0,-5.2,1.4,4,3.0,6,7,False,3.0,0.6527777777777776,0.9791666666666664,0.0,0.0,,0.9791666666666664
2022-05-01 08:00:00+00:00,0.0,-3.9,2.4,4,6.0,6,8,False,3.0,0.6335185185185187,0.950277777777778,0.4808333333333333,0.5036111111111111,,0.950277777777778
2022-05-01 09:00:00+00:00,0.0,-3.3,3.4,4,28.0,6,9,False,6.0,0.657962962962963,0.9869444444444444,0.9869444444444444,0.9869444444444444,,0.9869444444444444
2022-05-01 10:00:00+00:00,0.0,-3.5,1.6,6,16.0,6,10,False,28.0,0.6466666666666666,0.97,0.97,0.97,,0.97
