Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_3,dock_availability_3,availability,dock_availability
2022-05-01 00:00:00+00:00,0.0,-3.0,3.1,6,0.0,6,0,False,,0.7408333333333332,0.9877777777777776,0.9877777777777776,0.9877777777777776
2022-05-01 01:00:00+00:00,0.0,-3.8,1.1,6,0.0,6,1,False,0.0,0.7431249999999999,0.9908333333333332,0.8621296296296294,0.9908333333333332
2022-05-01 02:00:00+00:00,0.0,-3.8,2.8,6,0.0,6,2,False,0.0,0.7358333333333331,0.9811111111111108,0.8175925925925923,0.9811111111111108
2022-05-01 03:00:00+00:00,0.0,-4.0,2.6,6,3.0,6,3,False,0.0,0.7443749999999997,0.9924999999999996,0.827083333333333,0.9924999999999996
2022-05-01 04:00:00+00:00,0.0,-3.6,3.4,6,1.0,6,4,False,3.0,0.7429166666666664,0.9905555555555552,0.8254629629629626,0.9905555555555552
2022-05-01 05:00:00+00:00,0.0,-3.7,3.0,6,1.0,6,5,False,1.0,0.7418749999999998,0.9891666666666664,0.978148148148148,0.9891666666666664
2022-05-01 06:00:00+00:00,0.0,-3.8,1.7,6,2.0,6,6,False,1.0,0.7400000000000001,0.9866666666666668,0.9866666666666668,0.9866666666666668
2022-05-01 07:00:00+00:00,0.0,-5.2,1.4,4,3.0,6,7,False,2.0,0.7343749999999998,0.9791666666666664,0.9791666666666664,0.9791666666666664
2022-05-01 08:00:00+00:00,0.0,-3.9,2.4,4,14.0,6,8,False,3.0,0.7127083333333335,0.950277777777778,0.950277777777778,0.950277777777778
2022-05-01 09:00:00+00:00,0.0,-3.3,3.4,4,13.0,6,9,False,14.0,0.7402083333333334,0.9869444444444444,0.9869444444444444,0.9869444444444444
2022-05-01 10:00:00+00:00,0.0,-3.5,1.6,6,19.0,6,10,False,13.0,0.9377083333333333,0.97,0.97,0.97
2022-05-01 11:00:00+00:00,0.0,-2.7,2.2,6,6.0,6,11,False,19.0,0.987222222222222,0.987222222222222,0.987222222222222,0.987222222222222
2022-05-01 12:00:00+00:00,0.0,-2.3,1.4,6,13.0,6,12,False,6.0,0.985,0.985,0.8819907407407407,0.985
2022-05-01 13:00:00+00:00,0.0,-1.4,3.6,2,19.0,6,13,False,13.0,0.9511111111111112,0.9511111111111112,0.7925925925925927,0.9511111111111112
2022-05-01 14:00:00+00:00,0.0,-0.9,1.3,2,12.0,6,14,False,19.0,0.9852777777777778,0.9852777777777778,0.981712962962963,0.9852777777777778
2022-05-01 15:00:00+00:00,0.0,-0.3,4.3,2,6.0,6,15,False,12.0,0.9863888888888884,0.9863888888888884,0.9863888888888884,0.9863888888888884
2022-05-01 16:00:00+00:00,0.0,0.0,3.7,2,11.0,6,16,False,6.0,0.9905555555555554,0.9905555555555554,0.9905555555555556,0.9905555555555554
2022-05-01 17:00:00+00:00,0.0,-0.4,2.3,2,12.0,6,17,False,11.0,0.9997222222222224,0.9997222222222224,0.9997222222222224,0.9997222222222224
2022-05-01 18:00:00+00:00,0.0,-0.7,3.6,2,7.0,6,18,False,12.0,0.9897222222222222,0.9897222222222222,0.9897222222222224,0.9897222222222222
2022-05-01 19:00:00+00:00,0.0,-0.9,5.4,0,10.0,6,19,False,7.0,0.9855555555555554,0.9855555555555554,0.9855555555555554,0.9855555555555554
2022-05-01 20:00:00+00:00,0.0,-1.3,3.3,0,3.0,6,20,False,10.0,0.995,0.995,0.995,0.995
2022-05-01 21:00:00+00:00,0.0,-1.3,4.6,0,4.0,6,21,False,3.0,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552
2022-05-01 22:00:00+00:00,0.0,-1.2,5.5,0,0.0,6,22,False,4.0,0.9802777777777776,0.9802777777777776,0.8797222222222221,0.9802777777777776
2022-05-01 23:00:00+00:00,0.0,-0.7,6.2,0,0.0,6,23,False,0.0,0.9830555555555552,0.9830555555555552,0.9780555555555552,0.9830555555555552
2022-05-02 00:00:00+00:00,0.0,-1.6,1.7,0,0.0,0,0,False,0.0,0.9699999999999998,0.9699999999999998,0.8083333333333331,0.9699999999999998
