Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0.0,2,0,False,,0.9510984848484844,0.9963888888888884
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0.0,2,1,False,0.0,0.9351893939393938,0.9797222222222224
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0.0,2,2,False,0.0,0.941818181818182,0.9866666666666666
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,0.0,2,3,False,0.0,0.937310606060606,0.9819444444444444
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,10.0,2,4,False,0.0,0.9343939393939394,0.978888888888889
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,20.0,2,5,False,10.0,0.9513636363636369,0.9966666666666671
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,49.0,2,6,False,20.0,0.9740782828282826,0.984722222222222
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,28.0,2,7,False,49.0,0.9585353535353532,0.9783333333333334
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,25.0,2,8,False,28.0,0.8810732323232325,0.9880555555555556
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,24.0,2,9,False,25.0,0.74405303030303,0.9908333333333332
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,24.0,2,10,False,24.0,0.8762373737373739,0.9816666666666668
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,20.0,2,11,False,24.0,0.8242929292929296,0.986388888888889
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,36.0,2,12,False,20.0,0.796603535353535,0.9838888888888888
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,56.0,2,13,False,36.0,0.79885101010101,0.9899999999999998
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,86.0,2,14,False,56.0,0.8549747474747473,0.9908333333333332
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,77.0,2,15,False,86.0,0.8184595959595956,0.9874999999999996
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,27.0,2,16,False,77.0,0.9559848484848484,0.982222222222222
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,27.0,2,17,False,27.0,0.9486111111111108,0.9911111111111108
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,21.0,2,18,False,27.0,0.94510101010101,0.989444444444444
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,22.0,2,19,False,21.0,0.9481818181818176,0.9933333333333332
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,14.0,2,20,False,22.0,0.9746338383838384,0.9983333333333332
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,14.0,2,21,False,14.0,0.9899999999999994,0.9899999999999995
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,5.0,2,22,False,14.0,0.987777777777778,0.9877777777777776
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0.0,2,23,False,5.0,0.9797222222222218,0.979722222222222
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0.0,3,0,False,0.0,0.984722222222222,0.9847222222222224
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0.0,3,1,False,0.0,0.9841666666666667,0.9841666666666667
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0.0,3,2,False,0.0,0.9808333333333332,0.9808333333333332
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,1.0,3,3,False,0.0,0.9911111111111108,0.9911111111111108
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,6.0,3,4,False,1.0,0.986666666666666,0.9866666666666664
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,18.0,3,5,False,6.0,0.9844444444444442,0.984444444444444
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,56.0,3,6,False,18.0,0.9828787878787876,0.9861111111111108
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,21.0,3,7,False,56.0,0.9131439393939396,0.9877777777777776
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,19.0,3,8,False,21.0,0.9296590909090908,0.9988888888888886
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,21.0,3,9,False,19.0,0.771073232323232,0.9652777777777776
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,30.0,3,10,False,21.0,0.8123737373737376,0.98
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,26.0,3,11,False,30.0,0.830732323232323,0.9861111111111108
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,14.0,3,12,False,26.0,0.8406691919191918,0.9858333333333332
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,40.0,3,13,False,14.0,0.8735101010101008,0.9966666666666668
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,89.0,3,14,False,40.0,0.9612499999999996,0.999722222222222
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,63.0,3,15,False,89.0,0.9911742424242423,1.0
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,49.0,3,16,False,63.0,0.9754040404040404,0.9836111111111112
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,30.0,3,17,False,49.0,0.9273484848484848,0.9805555555555554
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,24.0,3,18,False,30.0,0.9137752525252524,0.9802777777777776
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,26.0,3,19,False,24.0,0.967676767676768,0.985277777777778
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,17.0,3,20,False,26.0,0.9844444444444446,0.9844444444444446
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,26.0,3,21,False,17.0,0.9855555555555556,0.9855555555555556
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,7.0,3,22,False,26.0,0.9456186868686868,0.985
