Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_523,dock_availability_523,availability,dock_availability
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,,0.9963888888888884,0.9963888888888884,0.8718402777777776,0.0
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0,0.9797222222222224,0.9797222222222224,0.8182465277777778,0.0
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0,0.9866666666666666,0.9866666666666666,0.8016666666666665,0.0
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,4,2,3,False,0.0,0.9819444444444444,0.9819444444444444,0.7978298611111111,0.0
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,4,2,4,False,4.0,0.978888888888889,0.978888888888889,0.7953472222222223,0.0
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,37,2,5,False,4.0,0.9966666666666671,0.9966666666666671,0.8007118055555562,0.0
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,49,2,6,False,37.0,0.984722222222222,0.984722222222222,0.8075520833333334,0.0
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,23,2,7,False,49.0,0.9783333333333334,0.9783333333333334,0.7956770833333334,0.6433333333333333
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,15,2,8,False,23.0,0.5130555555555556,0.518611111111111,0.8400173611111112,0.9880555555555556
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,12,2,9,False,15.0,0.9908333333333332,0.9908333333333332,0.5460069444444443,0.9908333333333332
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,17,2,10,False,12.0,0.9816666666666668,0.9816666666666668,0.5536284722222222,0.9816666666666668
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,15,2,11,False,17.0,0.986388888888889,0.986388888888889,0.6491319444444446,0.986388888888889
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,17,2,12,False,15.0,0.9838888888888888,0.9838888888888888,0.7558506944444443,0.9838888888888888
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,37,2,13,False,17.0,0.9899999999999998,0.9899999999999998,0.8050347222222223,0.9899999999999998
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,42,2,14,False,37.0,0.9908333333333332,0.9908333333333332,0.7568576388888886,0.9908333333333332
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,40,2,15,False,42.0,0.9874999999999996,0.9874999999999996,0.8507118055555551,0.9874999999999996
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,28,2,16,False,40.0,0.982222222222222,0.982222222222222,0.8292881944444441,0.6508333333333333
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,16,2,17,False,28.0,0.9911111111111108,0.9911111111111108,0.7555381944444444,0.5738888888888888
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,19,2,18,False,16.0,0.989444444444444,0.989444444444444,0.7305729166666665,0.2597222222222222
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,14,2,19,False,19.0,0.9933333333333332,0.9933333333333332,0.750954861111111,0.0
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,13,2,20,False,14.0,0.9983333333333332,0.9983333333333332,0.6337847222222222,0.0
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,11,2,21,False,13.0,0.9899999999999995,0.9899999999999995,0.6680729166666665,0.0
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,3,2,22,False,11.0,0.9877777777777776,0.9877777777777776,0.7739062499999998,0.2333333333333333
