Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-06-01 00:00:00+00:00,0.0,-3.7,2.2,0,0,2,0,False,,0.8967499999999996,0.9963888888888884
2022-06-01 01:00:00+00:00,0.0,-4.4,0.5,0,0,2,1,False,0.0,0.8817500000000003,0.9797222222222224
2022-06-01 02:00:00+00:00,0.0,-1.7,5.3,0,0,2,2,False,0.0,0.8879999999999999,0.9866666666666666
2022-06-01 03:00:00+00:00,0.0,-4.3,2.5,0,4,2,3,False,0.0,0.88375,0.9819444444444444
2022-06-01 04:00:00+00:00,0.0,-4.3,3.8,0,12,2,4,False,4.0,0.881,0.978888888888889
2022-06-01 05:00:00+00:00,0.0,-3.8,3.7,0,34,2,5,False,12.0,0.9380000000000004,0.9966666666666671
2022-06-01 06:00:00+00:00,0.0,-4.5,1.4,0,49,2,6,False,34.0,0.9847222222222224,0.984722222222222
2022-06-01 07:00:00+00:00,0.0,-5.1,1.0,4,14,2,7,False,49.0,0.9783333333333332,0.9783333333333334
2022-06-01 08:00:00+00:00,0.0,-5.3,0.5,4,9,2,8,False,14.0,0.9880555555555556,0.9880555555555556
2022-06-01 09:00:00+00:00,0.0,-5.4,2.2,4,9,2,9,False,9.0,0.990833333333333,0.9908333333333332
2022-06-01 10:00:00+00:00,0.0,-5.9,1.1,2,8,2,10,False,9.0,0.9816666666666668,0.9816666666666668
2022-06-01 11:00:00+00:00,0.0,-4.6,1.3,2,2,2,11,False,8.0,0.9863888888888892,0.986388888888889
2022-06-01 12:00:00+00:00,0.0,-4.2,1.2,2,9,2,12,False,2.0,0.9838888888888888,0.9838888888888888
2022-06-01 13:00:00+00:00,0.0,-2.7,1.5,2,15,2,13,False,9.0,0.99,0.9899999999999998
2022-06-01 14:00:00+00:00,0.0,-3.9,0.2,2,13,2,14,False,15.0,0.990833333333333,0.9908333333333332
2022-06-01 15:00:00+00:00,0.0,-4.0,0.8,2,29,2,15,False,13.0,0.9874999999999996,0.9874999999999996
2022-06-01 16:00:00+00:00,0.0,-6.6,0.0,1,17,2,16,False,29.0,0.982222222222222,0.982222222222222
2022-06-01 17:00:00+00:00,0.0,-7.7,1.6,1,12,2,17,False,17.0,0.9911111111111108,0.9911111111111108
2022-06-01 18:00:00+00:00,0.0,-8.5,1.1,1,5,2,18,False,12.0,0.9338888888888884,0.989444444444444
2022-06-01 19:00:00+00:00,0.0,-9.0,1.7,0,6,2,19,False,5.0,0.9647499999999998,0.9933333333333332
2022-06-01 20:00:00+00:00,0.0,-9.0,2.7,0,3,2,20,False,6.0,0.903472222222222,0.9983333333333332
2022-06-01 21:00:00+00:00,0.0,-9.5,1.8,0,4,2,21,False,3.0,0.8909999999999995,0.9899999999999995
2022-06-01 22:00:00+00:00,0.0,-9.2,2.2,5,1,2,22,False,4.0,0.8202777777777778,0.9877777777777776
2022-06-01 23:00:00+00:00,0.0,-8.2,1.9,5,0,2,23,False,1.0,0.8021666666666665,0.979722222222222
2022-06-02 00:00:00+00:00,0.0,3.1,0.9,8,0,3,0,False,0.0,0.7877777777777779,0.9847222222222224
2022-06-02 01:00:00+00:00,0.0,2.3,2.2,8,0,3,1,False,0.0,0.7873333333333334,0.9841666666666667
2022-06-02 02:00:00+00:00,0.0,1.1,2.5,8,0,3,2,False,0.0,0.7846666666666665,0.9808333333333332
2022-06-02 03:00:00+00:00,0.0,1.4,5.6,8,3,3,3,False,0.0,0.7928888888888885,0.9911111111111108
2022-06-02 04:00:00+00:00,0.0,2.1,6.3,8,11,3,4,False,3.0,0.7893333333333331,0.9866666666666664
2022-06-02 05:00:00+00:00,0.0,1.2,5.4,8,35,3,5,False,11.0,0.8260555555555552,0.984444444444444
2022-06-02 06:00:00+00:00,0.0,-0.3,4.1,8,51,3,6,False,35.0,0.8847499999999997,0.9861111111111108
2022-06-02 07:00:00+00:00,0.0,-0.8,4.1,3,23,3,7,False,51.0,0.9826388888888888,0.9877777777777776
2022-06-02 08:00:00+00:00,0.0,-0.8,3.6,3,3,3,8,False,23.0,0.9988888888888884,0.9988888888888886
2022-06-02 09:00:00+00:00,0.0,-0.2,2.1,3,4,3,9,False,3.0,0.9652777777777776,0.9652777777777776
2022-06-02 10:00:00+00:00,0.0,0.1,4.1,5,7,3,10,False,4.0,0.9800000000000002,0.98
2022-06-02 11:00:00+00:00,0.0,1.3,2.0,5,7,3,11,False,7.0,0.9861111111111108,0.9861111111111108
2022-06-02 12:00:00+00:00,0.0,1.1,3.8,5,9,3,12,False,7.0,0.9858333333333332,0.9858333333333332
2022-06-02 13:00:00+00:00,0.0,3.1,4.6,3,10,3,13,False,9.0,0.9966666666666668,0.9966666666666668
2022-06-02 14:00:00+00:00,0.0,2.9,3.5,3,13,3,14,False,10.0,0.999722222222222,0.999722222222222
2022-06-02 15:00:00+00:00,0.0,2.5,3.1,3,32,3,15,False,13.0,1.0,1.0
2022-06-02 16:00:00+00:00,0.0,2.4,3.7,3,19,3,16,False,32.0,0.9836111111111112,0.9836111111111112
2022-06-02 17:00:00+00:00,0.0,0.7,3.5,3,14,3,17,False,19.0,0.9776388888888888,0.9805555555555554
2022-06-02 18:00:00+00:00,0.0,-0.6,1.3,3,18,3,18,False,14.0,0.9802777777777776,0.9802777777777776
2022-06-02 19:00:00+00:00,0.0,-0.9,2.3,4,8,3,19,False,18.0,0.985277777777778,0.985277777777778
2022-06-02 20:00:00+00:00,0.0,-2.6,0.4,4,9,3,20,False,8.0,0.9844444444444445,0.9844444444444446
2022-06-02 21:00:00+00:00,0.0,-3.2,1.1,4,5,3,21,False,9.0,0.9855555555555556,0.9855555555555556
2022-06-02 22:00:00+00:00,0.0,-4.0,1.8,2,1,3,22,False,5.0,0.9721111111111111,0.8341666666666666
2022-06-02 23:00:00+00:00,0.0,-3.3,2.1,2,0,3,23,False,1.0,0.952,0.708888888888889
2022-06-03 00:00:00+00:00,0.0,-1.3,1.4,2,0,4,0,False,0.0,0.8822499999999998,0.0
2022-06-03 01:00:00+00:00,0.0,-1.6,0.9,2,0,4,1,False,0.0,0.89075,0.0
2022-06-03 02:00:00+00:00,0.0,-2.0,1.3,2,0,4,2,False,0.0,0.8925000000000003,0.0
2022-06-03 03:00:00+00:00,0.0,-3.1,0.3,2,3,4,3,False,0.0,0.89025,0.0
2022-06-03 04:00:00+00:00,0.0,-3.4,1.1,2,5,4,4,False,3.0,0.8842500000000001,0.0
2022-06-03 05:00:00+00:00,0.0,-3.1,1.7,2,27,4,5,False,5.0,0.8874999999999998,0.0
2022-06-03 06:00:00+00:00,0.0,-3.5,1.0,2,37,4,6,False,27.0,0.8924999999999998,0.0
2022-06-03 07:00:00+00:00,0.0,-3.8,0.8,0,15,4,7,False,37.0,0.9635,0.9541666666666664
2022-06-03 08:00:00+00:00,0.0,-3.3,0.6,0,5,4,8,False,15.0,0.9325,0.9325
2022-06-03 09:00:00+00:00,0.0,0.9,0.4,0,7,4,9,False,5.0,0.9850000000000004,0.9850000000000004
2022-06-03 10:00:00+00:00,0.0,0.9,1.8,1,6,4,10,False,7.0,0.9830555555555552,0.9830555555555552
2022-06-03 11:00:00+00:00,0.0,3.2,1.4,1,6,4,11,False,6.0,0.9861111111111108,0.9861111111111108
2022-06-03 12:00:00+00:00,0.0,4.7,1.3,1,7,4,12,False,6.0,0.966944444444444,0.9669444444444442
2022-06-03 13:00:00+00:00,0.0,7.0,1.1,1,5,4,13,False,7.0,0.9930555555555556,0.9930555555555556
2022-06-03 14:00:00+00:00,0.0,6.9,2.6,1,14,4,14,False,5.0,0.9875000000000004,0.9875000000000004
2022-06-03 15:00:00+00:00,0.0,8.1,2.2,1,15,4,15,False,14.0,0.9930555555555556,0.9930555555555556
2022-06-03 16:00:00+00:00,0.0,8.0,3.2,5,15,4,16,False,15.0,0.949277777777778,0.9875000000000002
2022-06-03 17:00:00+00:00,0.0,7.2,2.0,5,10,4,17,False,15.0,0.921888888888889,0.9855555555555556
2022-06-03 18:00:00+00:00,0.0,5.7,0.3,5,6,4,18,False,10.0,0.9858333333333332,0.9858333333333332
2022-06-03 19:00:00+00:00,0.0,4.8,2.3,7,5,4,19,False,6.0,0.9120277777777774,0.5572222222222221
2022-06-03 20:00:00+00:00,0.0,4.2,2.7,7,9,4,20,False,5.0,0.9014999999999996,0.1494444444444444
2022-06-03 21:00:00+00:00,0.0,1.9,1.3,7,2,4,21,False,9.0,0.890638888888889,0.2694444444444445
2022-06-03 22:00:00+00:00,0.0,1.0,1.4,3,4,4,22,False,2.0,0.88575,0.9841666666666667
2022-06-03 23:00:00+00:00,0.0,0.5,1.8,3,0,4,23,False,4.0,0.9763055555555556,0.985
2022-06-04 00:00:00+00:00,0.0,-2.3,1.0,0,0,5,0,False,0.0,0.8829999999999997,0.3994444444444444
2022-06-04 01:00:00+00:00,0.0,-2.8,0.9,0,0,5,1,False,0.0,0.793777777777778,0.0
2022-06-04 02:00:00+00:00,0.0,-1.7,1.0,0,0,5,2,False,0.0,0.7933333333333331,0.0
2022-06-04 03:00:00+00:00,0.0,-2.1,2.2,0,1,5,3,False,0.0,0.7886666666666665,0.0
2022-06-04 04:00:00+00:00,0.0,-3.8,0.8,0,4,5,4,False,1.0,0.785111111111111,0.0
2022-06-04 05:00:00+00:00,0.0,-4.5,1.3,0,2,5,5,False,4.0,0.7802222222222225,0.0
2022-06-04 06:00:00+00:00,0.0,-4.2,1.6,0,6,5,6,False,2.0,0.9040833333333332,0.5438888888888889
2022-06-04 07:00:00+00:00,0.0,-2.8,2.0,8,13,5,7,False,6.0,0.9836111111111112,0.9836111111111112
2022-06-04 08:00:00+00:00,0.0,-0.8,0.5,8,14,5,8,False,13.0,0.9858333333333336,0.9858333333333336
2022-06-04 09:00:00+00:00,0.0,0.4,1.3,8,16,5,9,False,14.0,0.8826111111111115,0.1016666666666666
2022-06-04 10:00:00+00:00,0.0,1.4,2.6,8,22,5,10,False,16.0,0.8378055555555554,0.2422222222222222
2022-06-04 11:00:00+00:00,0.0,2.7,1.4,8,33,5,11,False,22.0,0.9369166666666672,0.8386111111111111
2022-06-04 12:00:00+00:00,0.0,4.2,0.8,8,14,5,12,False,33.0,0.8980555555555556,0.9033333333333334
2022-06-04 13:00:00+00:00,0.0,4.6,1.3,8,20,5,13,False,14.0,0.9952777777777776,0.9952777777777778
2022-06-04 14:00:00+00:00,0.0,4.9,1.7,8,14,5,14,False,20.0,0.9761111111111108,0.9761111111111108
2022-06-04 15:00:00+00:00,0.0,5.3,0.8,8,26,5,15,False,14.0,0.982222222222222,0.982222222222222
2022-06-04 16:00:00+00:00,0.0,5.2,1.1,8,6,5,16,False,26.0,0.9972222222222225,0.9972222222222225
2022-06-04 17:00:00+00:00,0.0,4.9,1.5,8,15,5,17,False,6.0,0.999722222222222,0.999722222222222
2022-06-04 18:00:00+00:00,0.0,4.5,1.3,8,7,5,18,False,15.0,0.97,0.97
2022-06-04 19:00:00+00:00,0.0,3.6,1.0,6,7,5,19,False,7.0,0.9894444444444443,0.9894444444444443
