Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,availability,dock_availability
2022-09-01 00:00:00+00:00,0.0,-2.5,3.4,8,0,3,0,False,,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558,0.9830555555555558
2022-09-01 01:00:00+00:00,0.0,-2.5,4.1,8,0,3,1,False,0.0,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004,0.9825000000000004
2022-09-01 02:00:00+00:00,0.0,-2.3,3.6,8,0,3,2,False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2022-09-01 03:00:00+00:00,0.0,-2.0,4.3,8,1,3,3,False,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-09-01 04:00:00+00:00,0.0,-1.7,4.1,8,4,3,4,False,1.0,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114,0.9836111111111114
2022-09-01 05:00:00+00:00,0.0,-1.8,3.7,8,3,3,5,False,4.0,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222
2022-09-01 06:00:00+00:00,0.0,-1.9,3.5,8,11,3,6,False,3.0,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889
2022-09-01 07:00:00+00:00,0.0,-1.7,3.7,8,2,3,7,False,11.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9009722222222222,0.9972222222222222
2022-09-01 08:00:00+00:00,0.0,-1.6,3.9,8,7,3,8,False,2.0,0.7177777777777776,0.7172222222222221,0.7177777777777776,0.7172222222222221,0.7177777777777776,0.7172222222222221,0.7177777777777776,0.7172222222222221,0.3078472222222221,0.4988888888888887
2022-09-01 09:00:00+00:00,0.0,-1.6,3.5,8,5,3,9,False,7.0,0.3638888888888889,0.3677777777777778,0.3638888888888889,0.3677777777777778,0.3638888888888889,0.3677777777777778,0.3638888888888889,0.3677777777777778,0.3547222222222221,0.6788888888888888
2022-09-01 10:00:00+00:00,0.0,-1.5,4.0,7,4,3,10,False,5.0,0.1047222222222222,0.0927777777777777,0.1047222222222222,0.0927777777777777,0.1047222222222222,0.0927777777777777,0.1047222222222222,0.0927777777777777,0.6818749999999998,0.7516666666666664
2022-09-01 11:00:00+00:00,0.0,-1.2,4.7,7,11,3,11,False,4.0,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9559027777777778,0.9825
