dateTime,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,availability,Mean_close_count_last_hour
2022-08-01 01:00:00,0.2,-3.5,6.1,0,0,,False,0,8,1,0
2022-08-01 02:00:00,0.1,-3.4,6.1,1,0,0.0,False,0,8,1,0
2022-08-01 03:00:00,0.3,-3.5,4.1,2,0,0.0,False,0,8,1,0
2022-08-01 04:00:00,0.2,-3.5,4.3,3,0,0.0,False,0,8,1,0
2022-08-01 05:00:00,0.2,-3.4,4.3,4,0,0.0,False,0,8,1,0
2022-08-01 06:00:00,0.2,-3.5,5.0,5,0,0.0,False,0,8,1,0
2022-08-01 07:00:00,0.0,-3.3,4.0,6,0,0.0,False,0,8,1,1
2022-08-01 08:00:00,0.3,-3.7,3.6,7,0,0.0,False,0,8,1,1
2022-08-01 09:00:00,0.2,-3.6,3.6,8,0,0.0,False,0,8,1,0
2022-08-01 10:00:00,0.3,-3.7,2.6,9,1,0.0,False,0,8,1,0
2022-08-01 11:00:00,0.0,-3.5,3.9,10,0,1.0,False,0,8,1,1
2022-08-01 12:00:00,0.1,-3.3,2.6,11,0,0.0,False,0,8,1,0
2022-08-01 13:00:00,0.1,-3.0,2.4,12,0,0.0,False,0,8,1,0
2022-08-01 14:00:00,0.0,-2.6,2.0,13,0,0.0,False,0,8,1,0
2022-08-01 15:00:00,0.0,-2.5,1.7,14,0,0.0,False,0,8,1,1
2022-08-01 16:00:00,0.0,-2.6,2.5,15,1,0.0,False,0,8,1,2
2022-08-01 17:00:00,0.0,-3.0,2.4,16,0,1.0,False,0,8,1,1
2022-08-01 18:00:00,0.0,-2.7,2.5,17,0,0.0,False,0,8,1,0
2022-08-01 19:00:00,0.0,-2.8,2.9,18,0,0.0,False,0,8,1,0
2022-08-01 20:00:00,0.0,-2.8,2.7,19,0,0.0,False,0,8,1,0
2022-08-01 21:00:00,0.0,-2.7,3.1,20,1,0.0,False,0,8,1,0
