Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_2280.0,dock_availability_2280.0,bike_availability_623.0,dock_availability_623.0,bike_availability_387.0,dock_availability_387.0,bike_availability_430.0,dock_availability_430.0,bike_availability_615.0,dock_availability_615.0
2022-09-07 11:00:00+00:00,0.0,18.9,2.0,3,2,2,11,False,2.0,0.9836111111111112,0.9836111111111112,0.0,0.0,0.8833333333333335,0.8841666666666669,0.9836111111111112,0.9836111111111112,0.0644444444444444,0.0627777777777777
2022-09-07 12:00:00+00:00,0.0,18.6,4.7,3,2,2,12,False,2.0,0.9836111111111112,0.9836111111111112,0.0,0.0,0.4691666666666667,0.45,0.9836111111111112,0.9836111111111112,0.0,0.0
2022-09-07 13:00:00+00:00,0.0,20.1,4.8,5,4,2,13,False,2.0,0.6819444444444442,0.6749999999999998,0.5047222222222222,0.5055555555555555,0.1161111111111111,0.1341666666666666,0.9811111111111112,0.9811111111111112,0.7661111111111113,0.7844444444444445
2022-09-07 14:00:00+00:00,0.0,20.2,6.2,5,3,2,14,False,4.0,0.1708333333333333,0.1475,0.3586111111111111,0.3763888888888889,0.0861111111111111,0.0677777777777777,0.9783333333333332,0.9783333333333332,0.9783333333333332,0.9783333333333332
2022-09-07 15:00:00+00:00,0.0,19.5,5.9,5,4,2,15,False,3.0,0.2461111111111111,0.2644444444444445,0.9783333333333332,0.9783333333333332,0.8938888888888888,0.8997222222222222,0.9783333333333332,0.9783333333333332,0.9783333333333332,0.9783333333333332
2022-09-07 16:00:00+00:00,0.0,21.0,5.6,5,2,2,16,False,4.0,0.4252777777777777,0.4299999999999999,0.9772222222222222,0.9772222222222222,0.9733333333333334,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222,0.9772222222222222
2022-09-07 17:00:00+00:00,0.0,19.4,5.9,5,3,2,17,False,2.0,0.714166666666667,0.7088888888888891,0.997777777777778,0.997777777777778,0.4713888888888887,0.4483333333333332,0.997777777777778,0.997777777777778,0.997777777777778,0.997777777777778
2022-09-07 18:00:00+00:00,0.0,19.7,6.4,5,4,2,18,False,3.0,0.9783333333333336,0.9783333333333336,0.9783333333333336,0.9783333333333336,0.9783333333333336,0.9783333333333336,0.9783333333333336,0.9783333333333336,0.9783333333333336,0.9783333333333336
2022-09-07 19:00:00+00:00,0.0,18.4,3.5,6,2,2,19,False,4.0,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888
2022-09-07 20:00:00+00:00,0.0,17.5,4.4,6,1,2,20,False,2.0,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778,0.980277777777778
2022-09-07 21:00:00+00:00,0.0,16.7,3.6,6,1,2,21,False,1.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224
2022-09-07 22:00:00+00:00,0.0,15.8,3.4,4,0,2,22,False,1.0,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778,0.982777777777778
2022-09-07 23:00:00+00:00,0.0,14.7,3.8,4,0,2,23,False,0.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002
