Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability,dock_availability_x,availability,dock_availability_y
2022-07-01 00:00:00+00:00,0.0,-7.1,2.2,5,0,4,0,False,,0.999722222222222,0.999722222222222,0.9680555555555552,0.9833333333333332,0.999722222222222,0.999722222222222,0.9997222222222218,0.999722222222222
2022-07-01 01:00:00+00:00,0.0,-8.1,0.4,5,0,4,1,False,0.0,0.9627777777777776,0.9627777777777776,0.9627777777777776,0.9627777777777776,0.9627777777777776,0.9627777777777776,0.9627777777777776,0.9627777777777776
2022-07-01 02:00:00+00:00,0.0,-7.9,2.4,5,0,4,2,False,0.0,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668,0.9991666666666668
2022-07-01 03:00:00+00:00,0.0,-7.3,0.2,5,0,4,3,False,0.0,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556,0.9830555555555556
2022-07-01 04:00:00+00:00,0.0,-6.0,3.4,5,1,4,4,False,0.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-07-01 05:00:00+00:00,0.0,-5.7,3.4,5,0,4,5,False,1.0,0.9658333333333337,0.9658333333333337,0.9658333333333337,0.9658333333333337,0.9658333333333337,0.9658333333333337,0.9658333333333337,0.9658333333333337
2022-07-01 06:00:00+00:00,0.1,-5.7,4.9,5,3,4,6,False,0.0,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664
2022-07-01 07:00:00+00:00,0.4,-5.5,4.2,0,3,4,7,False,3.0,0.9977777777777778,0.9977777777777778,0.9977777777777778,0.9977777777777778,0.9977777777777778,0.9977777777777778,0.9977777777777778,0.9977777777777778
2022-07-01 08:00:00+00:00,0.6,-5.7,5.1,0,2,4,8,False,3.0,0.9605555555555556,0.9605555555555556,0.9605555555555556,0.9605555555555556,0.9605555555555556,0.9605555555555556,0.9605555555555556,0.9605555555555556
2022-07-01 09:00:00+00:00,1.2,-5.5,4.8,0,7,4,9,False,2.0,0.5452777777777779,0.5602777777777778,0.981388888888889,0.981388888888889,0.5452777777777779,0.5602777777777778,0.8599074074074075,0.593888888888889
2022-07-01 10:00:00+00:00,0.6,-5.0,3.8,0,0,4,10,False,7.0,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.6875925925925928,0.1019444444444444
2022-07-01 11:00:00+00:00,0.6,-4.2,4.1,0,1,4,11,False,0.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.8145370370370371,0.4991666666666666
2022-07-01 12:00:00+00:00,0.5,-4.0,4.5,0,5,4,12,False,1.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-07-01 13:00:00+00:00,0.2,-3.1,4.8,0,3,4,13,False,5.0,0.8513888888888885,0.8349999999999996,0.9786111111111108,0.9786111111111108,0.8513888888888885,0.8349999999999996,0.9786111111111108,0.9786111111111108
2022-07-01 14:00:00+00:00,0.4,-2.8,4.5,0,3,4,14,False,3.0,0.0711111111111111,0.0861111111111111,0.9994444444444442,0.9994444444444442,0.0711111111111111,0.0861111111111111,0.6871296296296295,0.0475
2022-07-01 15:00:00+00:00,0.5,-3.1,3.9,0,0,4,15,False,3.0,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.6438888888888888,0.0
2022-07-01 16:00:00+00:00,0.8,-3.1,4.7,0,1,4,16,False,0.0,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.6454629629629627,0.015
2022-07-01 17:00:00+00:00,0.2,-2.8,3.9,0,4,4,17,False,1.0,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.6570370370370368,0.0
2022-07-01 18:00:00+00:00,0.0,-3.1,4.3,0,2,4,18,False,4.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.6579629629629631,0.0147222222222222
2022-07-01 19:00:00+00:00,0.1,-3.3,6.1,8,0,4,19,False,2.0,0.8130555555555553,0.7511111111111108,0.9441666666666664,0.9441666666666664,0.8130555555555553,0.7511111111111108,0.6294444444444443,0.0
2022-07-01 20:00:00+00:00,0.3,-3.3,6.5,8,0,4,20,False,0.0,0.0,0.0,0.9986111111111108,0.9986111111111108,0.0,0.0,0.6657407407407405,0.0
2022-07-01 21:00:00+00:00,0.2,-3.2,5.7,8,2,4,21,False,0.0,0.0,0.0,0.9794444444444445,0.9794444444444445,0.0,0.0,0.652962962962963,0.0
2022-07-01 22:00:00+00:00,0.4,-3.1,5.5,8,1,4,22,False,2.0,0.0,0.0,0.9827777777777776,0.9827777777777776,0.0,0.0,0.6551851851851851,0.0
2022-07-01 23:00:00+00:00,0.1,-3.4,6.8,8,0,4,23,False,1.0,0.8977777777777775,0.9130555555555552,0.9799999999999998,0.9799999999999998,0.8977777777777775,0.9130555555555552,0.4534259259259259,0.0
2022-07-02 00:00:00+00:00,0.0,-4.1,1.4,2,0,5,0,False,0.0,0.9683333333333336,0.9461111111111112,0.9980555555555556,0.9980555555555556,0.9683333333333336,0.9461111111111112,0.6272222222222222,0.0
2022-07-02 01:00:00+00:00,0.0,-4.7,1.0,2,0,5,1,False,0.0,0.0,0.0,0.9972222222222222,0.9972222222222222,0.0,0.0,0.6648148148148149,0.0
2022-07-02 02:00:00+00:00,0.0,-5.1,0.7,2,0,5,2,False,0.0,0.0,0.0,0.9797222222222222,0.9797222222222222,0.0,0.0,0.6531481481481481,0.0
2022-07-02 03:00:00+00:00,0.0,-3.7,1.7,2,0,5,3,False,0.0,0.0,0.0,0.9980555555555554,0.9980555555555554,0.0,0.0,0.6653703703703703,0.0
2022-07-02 04:00:00+00:00,0.0,-3.2,2.0,2,0,5,4,False,0.0,0.0,0.0,0.9669444444444446,0.9669444444444446,0.0,0.0,0.6446296296296298,0.0
2022-07-02 05:00:00+00:00,0.0,-2.8,1.8,2,0,5,5,False,0.0,0.0,0.0,0.9994444444444442,0.9994444444444442,0.0,0.0,0.6662962962962962,0.0
2022-07-02 06:00:00+00:00,0.0,-2.6,1.7,2,1,5,6,False,0.0,0.0,0.0,0.9825,0.9825,0.0,0.0,0.655,0.0
2022-07-02 07:00:00+00:00,0.0,-3.6,0.9,1,1,5,7,False,1.0,0.0,0.0,0.9974999999999996,0.9974999999999996,0.0,0.0,0.6649999999999997,0.0
2022-07-02 08:00:00+00:00,0.0,-3.0,1.2,1,4,5,8,False,1.0,0.0,0.0,0.9819444444444444,0.9819444444444444,0.0,0.0,0.6546296296296296,0.0
2022-07-02 09:00:00+00:00,0.0,1.4,1.4,1,3,5,9,False,4.0,0.0,0.0,0.9611111111111112,0.9611111111111112,0.0,0.0,0.6407407407407408,0.0
2022-07-02 10:00:00+00:00,0.0,-0.2,1.5,1,1,5,10,False,3.0,0.0,0.0,0.9988888888888886,0.9988888888888886,0.0,0.0,0.6884259259259258,0.0827777777777777
2022-07-02 11:00:00+00:00,0.0,3.1,1.6,1,4,5,11,False,1.0,0.2522222222222222,0.2675,0.9977777777777772,0.9977777777777772,0.2522222222222222,0.2675,0.9977777777777772,0.9977777777777772
2022-07-02 12:00:00+00:00,0.0,6.6,3.0,1,5,5,12,False,4.0,0.6447222222222222,0.6141666666666666,0.998611111111111,0.998611111111111,0.6447222222222222,0.6141666666666666,0.998611111111111,0.998611111111111
2022-07-02 13:00:00+00:00,0.0,7.3,2.5,1,2,5,13,False,5.0,0.4236111111111111,0.415,0.980833333333333,0.980833333333333,0.4236111111111111,0.415,0.741759259259259,0.2480555555555555
2022-07-02 14:00:00+00:00,0.0,7.7,2.1,1,6,5,14,False,2.0,0.1733333333333333,0.1727777777777777,0.9805555555555554,0.9805555555555554,0.1733333333333333,0.1727777777777777,0.7396296296296295,0.2661111111111111
2022-07-02 15:00:00+00:00,0.0,7.0,2.5,1,2,5,15,False,6.0,0.1661111111111111,0.1663888888888889,0.979722222222222,0.979722222222222,0.1661111111111111,0.1663888888888889,0.7481481481481479,0.7974999999999998
2022-07-02 16:00:00+00:00,0.0,5.5,1.9,2,1,5,16,False,2.0,0.7025,0.6941666666666666,0.976944444444444,0.976944444444444,0.7025,0.6941666666666666,0.7556481481481478,0.976944444444444
2022-07-02 17:00:00+00:00,0.0,3.1,1.3,2,1,5,17,False,1.0,0.5952777777777778,0.571111111111111,0.9802777777777776,0.9802777777777776,0.5952777777777778,0.571111111111111,0.9802777777777776,0.9802777777777776
2022-07-02 18:00:00+00:00,0.0,0.8,0.5,2,2,5,18,False,1.0,0.1941666666666666,0.1791666666666666,0.979444444444444,0.979444444444444,0.1941666666666666,0.1791666666666666,0.6120370370370368,0.0
2022-07-02 19:00:00+00:00,0.0,0.4,0.9,8,3,5,19,False,2.0,0.2372222222222222,0.2383333333333333,0.4633333333333332,0.4305555555555555,0.2372222222222222,0.2383333333333333,0.2825,0.0
2022-07-02 20:00:00+00:00,0.0,0.2,0.3,8,1,5,20,False,3.0,0.1794444444444444,0.2511111111111111,0.1830555555555555,0.1822222222222221,0.1794444444444444,0.2511111111111111,0.1148148148148148,0.0
2022-07-02 21:00:00+00:00,0.0,-0.2,0.4,8,1,5,21,False,1.0,0.86,0.8444444444444444,0.9961111111111112,0.9994444444444444,0.86,0.8444444444444444,0.5331481481481481,0.0
2022-07-02 22:00:00+00:00,0.0,0.6,0.7,8,1,5,22,False,1.0,0.165,0.1972222222222222,0.9994444444444442,0.9994444444444442,0.165,0.1972222222222222,0.7000925925925925,0.2016666666666666
2022-07-02 23:00:00+00:00,0.0,1.1,0.8,8,0,5,23,False,1.0,0.2977777777777778,0.3130555555555556,0.9624999999999998,0.9624999999999998,0.2977777777777778,0.3130555555555556,0.9624999999999998,0.9624999999999998
2022-07-03 00:00:00+00:00,0.0,0.3,1.7,3,0,6,0,False,0.0,0.4505555555555555,0.3994444444444444,0.998888888888889,0.998888888888889,0.4505555555555555,0.3994444444444444,0.998888888888889,0.998888888888889
2022-07-03 01:00:00+00:00,0.0,-0.2,0.8,3,0,6,1,False,0.0,0.0,0.0,0.9969444444444444,0.9969444444444444,0.0,0.0,0.9969444444444444,0.9969444444444444
2022-07-03 02:00:00+00:00,0.0,0.1,0.9,3,0,6,2,False,0.0,0.0,0.0,0.9672222222222222,0.9672222222222222,0.0,0.0,0.967222222222222,0.9672222222222222
2022-07-03 03:00:00+00:00,0.0,0.2,0.8,3,0,6,3,False,0.0,0.0,0.0,0.9991666666666664,0.9991666666666664,0.0,0.0,0.9991666666666664,0.9991666666666664
2022-07-03 04:00:00+00:00,0.0,0.4,1.0,3,1,6,4,False,0.0,0.0,0.0,0.965277777777778,0.965277777777778,0.0,0.0,0.965277777777778,0.965277777777778
2022-07-03 05:00:00+00:00,0.0,0.2,1.4,3,0,6,5,False,1.0,0.0,0.0,0.9791666666666669,0.9791666666666669,0.0,0.0,0.9791666666666669,0.9791666666666669
2022-07-03 06:00:00+00:00,0.0,-0.3,1.0,3,1,6,6,False,0.0,0.2666666666666666,0.2880555555555555,0.983888888888889,0.983888888888889,0.2666666666666666,0.2880555555555555,0.983888888888889,0.983888888888889
2022-07-03 07:00:00+00:00,0.0,-0.9,1.4,3,1,6,7,False,1.0,0.1841666666666666,0.1630555555555555,0.9788888888888888,0.9788888888888888,0.1841666666666666,0.1630555555555555,0.9788888888888888,0.9788888888888888
2022-07-03 08:00:00+00:00,0.0,-0.5,1.5,3,0,6,8,False,1.0,0.0,0.0,0.9808333333333336,0.9808333333333336,0.0,0.0,0.9541666666666668,0.9808333333333336
2022-07-03 09:00:00+00:00,0.0,1.9,0.8,3,1,6,9,False,0.0,0.0,0.0,0.9780555555555558,0.9780555555555558,0.0,0.0,0.9428703703703706,0.9780555555555558
2022-07-03 10:00:00+00:00,0.0,3.0,1.1,5,0,6,10,False,1.0,0.5847222222222221,0.6663888888888889,0.9791666666666669,0.9791666666666669,0.5847222222222221,0.6663888888888889,0.9791666666666669,0.9791666666666669
