dateTime,availability 0,availability 1,availability 2,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2020-08-04 05:00:00,1,1,0,0.0,1.1,1.3,4,1,0.0,False,1,8,0.3333333333333333
2020-08-04 06:00:00,1,1,0,0.0,0.7,0.8,5,6,1.0,False,1,8,0.6666666666666666
2020-08-04 07:00:00,0,1,0,0.0,2.0,0.4,6,8,6.0,False,1,8,0.6666666666666666
2020-08-04 08:00:00,0,1,0,0.0,3.5,0.7,7,0,8.0,False,1,8,5.333333333333333
2020-08-04 09:00:00,0,0,1,0.0,5.7,2.8,8,0,0.0,False,1,8,1.0
2020-08-04 10:00:00,0,0,0,0.0,7.2,5.3,9,0,0.0,False,1,8,0.3333333333333333
2020-08-04 11:00:00,0,0,0,0.0,8.0,7.2,10,1,0.0,False,1,8,1.0
2020-08-04 12:00:00,0,0,0,0.0,7.9,4.8,11,4,1.0,False,1,8,1.3333333333333333
2020-08-04 13:00:00,0,0,0,0.0,8.5,4.8,12,7,4.0,False,1,8,0.0
2020-08-04 14:00:00,0,0,0,0.0,9.1,5.9,13,6,7.0,False,1,8,1.0
2020-08-04 15:00:00,1,0,0,0.0,9.4,4.2,14,3,6.0,False,1,8,1.6666666666666667
2020-08-04 16:00:00,1,1,0,0.0,9.9,5.0,15,7,3.0,False,1,8,3.3333333333333335
2020-08-04 17:00:00,0,1,1,0.0,10.4,5.3,16,2,7.0,False,1,8,2.3333333333333335
2020-08-04 18:00:00,0,1,0,0.0,11.0,3.0,17,0,2.0,False,1,8,2.0
2020-08-04 19:00:00,1,0,1,0.0,10.3,5.0,18,4,0.0,False,1,8,2.0
2020-08-04 20:00:00,0,1,1,0.0,8.9,2.4,19,2,4.0,False,1,8,3.0
2020-08-04 21:00:00,1,1,1,0.0,9.7,4.2,20,0,2.0,False,1,8,2.0
2020-08-04 22:00:00,1,1,1,0.0,9.6,3.2,21,3,0.0,False,1,8,1.3333333333333333
2020-08-04 23:00:00,1,1,1,0.0,9.0,3.4,22,1,3.0,False,1,8,1.3333333333333333
2020-08-04 00:00:00,1,1,1,0.0,7.3,4.8,23,0,1.0,False,1,8,0.0
2020-08-05 01:00:00,1,1,1,0.0,8.5,2.4,0,0,,False,2,8,0.0
2020-08-05 02:00:00,1,1,1,0.0,7.7,1.9,1,0,0.0,False,2,8,0.0
2020-08-05 03:00:00,1,1,1,0.0,7.3,1.3,2,0,0.0,False,2,8,0.0
2020-08-05 04:00:00,1,1,1,0.0,6.5,0.4,3,0,0.0,False,2,8,0.0
2020-08-05 05:00:00,1,1,1,0.0,5.9,1.1,4,1,0.0,False,2,8,0.3333333333333333
2020-08-05 06:00:00,1,1,1,0.0,7.6,2.3,5,1,1.0,False,2,8,0.6666666666666666
2020-08-05 07:00:00,1,1,0,0.0,8.2,1.8,6,1,1.0,False,2,8,2.0
2020-08-05 08:00:00,1,1,0,0.0,9.2,3.2,7,1,1.0,False,2,8,2.0
2020-08-05 09:00:00,1,1,0,0.0,10.9,2.2,8,0,1.0,False,2,8,1.0
2020-08-05 10:00:00,0,0,1,0.0,10.9,3.6,9,0,0.0,False,2,8,1.3333333333333333
2020-08-05 11:00:00,1,0,1,0.0,11.2,4.9,10,0,0.0,False,2,8,0.6666666666666666
2020-08-05 12:00:00,1,1,1,0.0,12.0,3.3,11,0,0.0,False,2,8,0.3333333333333333
2020-08-05 13:00:00,1,1,1,0.0,13.0,3.6,12,0,0.0,False,2,8,0.6666666666666666
2020-08-05 14:00:00,1,0,1,0.0,13.7,4.7,13,1,0.0,False,2,8,1.0
2020-08-05 15:00:00,1,0,1,0.0,14.5,6.1,14,2,1.0,False,2,8,3.3333333333333335
2020-08-05 16:00:00,1,0,1,0.1,14.4,6.6,15,1,2.0,False,2,8,1.6666666666666667
2020-08-05 17:00:00,1,1,1,0.1,15.4,4.3,16,2,1.0,False,2,8,1.3333333333333333
2020-08-05 18:00:00,1,1,1,0.0,14.7,4.6,17,1,2.0,False,2,8,1.6666666666666667
2020-08-05 19:00:00,1,1,1,0.0,14.4,5.4,18,0,1.0,False,2,8,2.0
2020-08-05 20:00:00,1,1,1,0.1,13.1,4.0,19,0,0.0,False,2,8,1.0
2020-08-05 21:00:00,1,1,1,0.0,11.6,1.9,20,1,0.0,False,2,8,2.0
2020-08-05 22:00:00,1,1,1,0.0,10.6,3.9,21,2,1.0,False,2,8,1.3333333333333333
2020-08-05 23:00:00,1,1,1,0.0,9.4,3.2,22,0,2.0,False,2,8,1.0
2020-08-05 00:00:00,1,1,1,0.0,7.8,0.9,23,0,0.0,False,2,8,0.0
2020-08-06 01:00:00,1,1,0,0.0,11.7,2.1,0,0,,False,3,8,0.0
2020-08-06 02:00:00,1,1,1,0.0,11.7,2.3,1,0,0.0,False,3,8,0.0
2020-08-06 03:00:00,1,1,1,0.0,11.5,2.0,2,0,0.0,False,3,8,0.0
2020-08-06 04:00:00,1,1,1,0.2,11.2,1.8,3,0,0.0,False,3,8,0.0
2020-08-06 05:00:00,1,1,1,0.7,10.8,0.6,4,0,0.0,False,3,8,0.3333333333333333
2020-08-06 06:00:00,1,1,1,0.2,10.9,0.1,5,2,0.0,False,3,8,1.0
2020-08-06 07:00:00,1,1,1,0.1,10.8,1.8,6,0,2.0,False,3,8,2.0
2020-08-06 08:00:00,1,0,1,0.0,10.4,5.6,7,10,0.0,False,3,8,1.0
2020-08-06 09:00:00,0,1,0,0.0,10.2,5.2,8,0,10.0,False,3,8,3.3333333333333335
2020-08-06 10:00:00,0,0,0,0.3,10.2,3.3,9,2,0.0,False,3,8,4.0
2020-08-06 11:00:00,1,0,1,0.1,10.9,3.9,10,0,2.0,False,3,8,1.0
2020-08-06 12:00:00,1,1,0,0.0,12.0,4.8,11,2,0.0,False,3,8,2.6666666666666665
2020-08-06 13:00:00,0,1,0,0.0,12.7,5.3,12,2,2.0,False,3,8,2.3333333333333335
2020-08-06 14:00:00,0,1,0,0.0,13.1,4.6,13,1,2.0,False,3,8,1.0
2020-08-06 15:00:00,0,0,1,0.0,13.6,4.3,14,2,1.0,False,3,8,1.3333333333333333
2020-08-06 16:00:00,0,0,1,0.0,14.1,3.0,15,2,2.0,False,3,8,2.3333333333333335
2020-08-06 17:00:00,1,0,0,0.0,14.8,2.1,16,4,2.0,False,3,8,2.3333333333333335
2020-08-06 18:00:00,0,0,1,0.0,14.7,1.9,17,1,4.0,False,3,8,2.6666666666666665
2020-08-06 19:00:00,1,0,0,0.0,15.3,2.1,18,2,1.0,False,3,8,1.6666666666666667
2020-08-06 20:00:00,1,0,0,0.0,15.3,1.6,19,2,2.0,False,3,8,2.0
2020-08-06 21:00:00,1,1,0,0.0,14.1,2.4,20,3,2.0,False,3,8,2.3333333333333335
2020-08-06 22:00:00,0,1,1,0.0,13.6,2.0,21,3,3.0,False,3,8,1.0
2020-08-06 23:00:00,0,1,0,0.0,13.1,2.5,22,0,3.0,False,3,8,1.0
2020-08-06 00:00:00,0,1,1,0.0,12.5,1.5,23,0,0.0,False,3,8,0.0
2020-08-07 01:00:00,1,1,1,1.9,8.4,2.9,0,0,,False,4,8,0.0
2020-08-07 02:00:00,0,0,1,0.2,8.5,1.8,1,0,0.0,False,4,8,0.0
2020-08-07 03:00:00,0,0,1,0.0,8.9,1.0,2,0,0.0,False,4,8,0.0
2020-08-07 04:00:00,0,0,1,0.0,7.9,2.0,3,0,0.0,False,4,8,0.0
2020-08-07 05:00:00,0,0,1,0.0,8.2,4.7,4,1,0.0,False,4,8,0.0
2020-08-07 06:00:00,0,0,1,0.0,8.1,2.6,5,0,1.0,False,4,8,0.3333333333333333
2020-08-07 07:00:00,0,0,1,0.0,10.4,1.5,6,1,0.0,False,4,8,0.3333333333333333
2020-08-07 08:00:00,0,0,0,0.0,12.2,2.0,7,6,1.0,False,4,8,1.0
2020-08-07 09:00:00,0,0,0,0.0,12.9,3.9,8,3,6.0,False,4,8,2.3333333333333335
2020-08-07 10:00:00,0,0,1,0.0,15.2,3.4,9,1,3.0,False,4,8,1.6666666666666667
2020-08-07 11:00:00,1,0,1,0.0,15.7,3.9,10,0,1.0,False,4,8,0.0
2020-08-07 12:00:00,0,0,0,0.0,15.6,3.1,11,1,0.0,False,4,8,0.3333333333333333
2020-08-07 13:00:00,0,0,0,0.0,15.6,3.6,12,3,1.0,False,4,8,1.3333333333333333
2020-08-07 14:00:00,0,0,0,0.0,16.7,4.2,13,1,3.0,False,4,8,3.6666666666666665
2020-08-07 15:00:00,0,1,0,0.0,18.5,3.4,14,4,1.0,False,4,8,6.666666666666667
2020-08-07 16:00:00,1,1,1,0.0,14.5,6.2,15,9,4.0,False,4,8,3.6666666666666665
2020-08-07 17:00:00,1,1,1,0.1,16.4,5.3,16,2,9.0,False,4,8,2.3333333333333335
2020-08-07 18:00:00,0,0,1,0.0,16.8,2.8,17,4,2.0,False,4,8,2.6666666666666665
2020-08-07 19:00:00,0,1,1,0.0,16.9,3.1,18,4,4.0,False,4,8,4.0
2020-08-07 20:00:00,0,1,1,0.0,16.0,2.9,19,1,4.0,False,4,8,0.6666666666666666
2020-08-07 21:00:00,0,0,0,0.0,15.5,1.7,20,1,1.0,False,4,8,1.0
2020-08-07 22:00:00,0,0,0,0.0,14.5,0.3,21,0,1.0,False,4,8,1.0
2020-08-07 23:00:00,0,0,1,0.7,12.4,2.1,22,2,0.0,False,4,8,0.3333333333333333
2020-08-07 00:00:00,0,0,0,1.3,10.6,3.2,23,0,2.0,False,4,8,0.0
2020-08-08 01:00:00,0,0,0,0.0,16.9,0.6,0,0,,False,5,8,0.0
2020-08-08 02:00:00,0,1,0,0.0,15.6,1.5,1,0,0.0,False,5,8,0.0
2020-08-08 03:00:00,0,1,0,0.0,15.2,2.2,2,0,0.0,False,5,8,0.0
2020-08-08 04:00:00,0,1,0,0.0,15.2,2.4,3,0,0.0,False,5,8,0.0
2020-08-08 05:00:00,0,1,0,0.0,14.8,2.1,4,2,0.0,False,5,8,0.3333333333333333
2020-08-08 06:00:00,0,1,0,0.0,14.6,1.6,5,0,2.0,False,5,8,0.3333333333333333
2020-08-08 07:00:00,0,1,0,0.0,15.4,1.5,6,0,0.0,False,5,8,0.6666666666666666
2020-08-08 08:00:00,0,1,0,0.0,19.0,0.7,7,0,0.0,False,5,8,0.3333333333333333
2020-08-08 09:00:00,0,0,1,0.0,20.2,0.5,8,0,0.0,False,5,8,0.3333333333333333
2020-08-08 10:00:00,0,0,0,0.0,21.2,1.9,9,1,0.0,False,5,8,0.0
2020-08-08 11:00:00,0,0,0,0.0,21.6,2.0,10,1,1.0,False,5,8,0.6666666666666666
2020-08-08 12:00:00,0,0,0,0.0,23.1,1.9,11,2,1.0,False,5,8,1.6666666666666667
2020-08-08 13:00:00,1,0,0,0.0,23.2,2.5,12,2,2.0,False,5,8,2.0
2020-08-08 14:00:00,0,0,0,0.0,22.9,3.0,13,3,2.0,False,5,8,0.0
2020-08-08 15:00:00,0,0,0,0.0,24.0,3.0,14,0,3.0,False,5,8,2.0
2020-08-08 16:00:00,0,0,0,0.0,25.5,2.5,15,6,0.0,False,5,8,1.0
2020-08-08 17:00:00,0,0,0,0.0,25.7,3.0,16,2,6.0,False,5,8,3.0
2020-08-08 18:00:00,0,1,0,0.0,25.0,3.7,17,4,2.0,False,5,8,1.3333333333333333
2020-08-08 19:00:00,1,1,0,0.0,24.1,3.1,18,2,4.0,False,5,8,1.3333333333333333
2020-08-08 20:00:00,1,1,0,0.0,22.4,2.7,19,3,2.0,False,5,8,1.3333333333333333
2020-08-08 21:00:00,1,0,0,0.0,21.1,2.8,20,7,3.0,False,5,8,2.0
2020-08-08 22:00:00,1,1,1,0.0,19.6,2.4,21,2,7.0,False,5,8,0.6666666666666666
2020-08-08 23:00:00,0,1,0,0.0,18.2,1.2,22,1,2.0,False,5,8,1.6666666666666667
2020-08-08 00:00:00,0,1,1,0.0,17.0,0.6,23,0,1.0,False,5,8,0.0
2020-08-09 01:00:00,1,1,0,0.0,12.2,4.2,0,0,,False,6,8,0.0
2020-08-09 02:00:00,1,1,0,0.0,12.8,3.2,1,0,0.0,False,6,8,0.0
2020-08-09 03:00:00,1,1,1,0.0,13.2,2.4,2,0,0.0,False,6,8,0.0
2020-08-09 04:00:00,1,1,1,0.0,12.6,0.9,3,0,0.0,False,6,8,0.0
2020-08-09 05:00:00,1,1,1,0.0,10.6,1.8,4,0,0.0,False,6,8,0.0
2020-08-09 06:00:00,1,1,1,0.0,10.0,0.7,5,0,0.0,False,6,8,0.3333333333333333
2020-08-09 07:00:00,1,1,1,0.0,9.9,2.0,6,0,0.0,False,6,8,1.0
2020-08-09 08:00:00,0,1,1,0.0,13.5,2.8,7,1,0.0,False,6,8,0.3333333333333333
2020-08-09 09:00:00,0,1,0,0.0,13.8,1.2,8,0,1.0,False,6,8,1.3333333333333333
2020-08-09 10:00:00,0,1,0,0.0,16.5,2.2,9,3,0.0,False,6,8,0.0
2020-08-09 11:00:00,0,0,0,0.0,15.5,2.8,10,0,3.0,False,6,8,0.6666666666666666
2020-08-09 12:00:00,0,0,1,0.0,17.4,4.1,11,2,0.0,False,6,8,1.0
2020-08-09 13:00:00,0,0,1,0.0,16.5,3.2,12,0,2.0,False,6,8,0.0
2020-08-09 14:00:00,0,0,0,0.0,19.2,3.8,13,2,0.0,False,6,8,2.6666666666666665
2020-08-09 15:00:00,0,1,0,0.0,19.9,3.6,14,1,2.0,False,6,8,1.0
2020-08-09 16:00:00,0,0,0,0.0,21.8,3.2,15,2,1.0,False,6,8,2.0
2020-08-09 17:00:00,1,0,0,0.0,22.0,2.6,16,7,2.0,False,6,8,2.3333333333333335
2020-08-09 18:00:00,0,0,1,0.0,19.5,4.1,17,3,7.0,False,6,8,2.0
2020-08-09 19:00:00,0,0,1,0.0,18.4,3.5,18,1,3.0,False,6,8,3.3333333333333335
2020-08-09 20:00:00,0,0,1,0.0,16.8,5.8,19,0,1.0,False,6,8,3.3333333333333335
2020-08-09 21:00:00,1,1,1,0.0,14.5,2.4,20,0,0.0,False,6,8,2.3333333333333335
2020-08-09 22:00:00,0,1,1,0.0,13.1,2.1,21,0,0.0,False,6,8,0.3333333333333333
2020-08-09 23:00:00,0,0,1,0.0,13.1,2.9,22,0,0.0,False,6,8,0.3333333333333333
2020-08-09 00:00:00,1,1,1,0.0,12.4,2.2,23,0,0.0,False,6,8,0.0
2020-08-10 01:00:00,1,1,1,0.5,10.5,0.9,0,0,,False,0,8,0.0
2020-08-10 02:00:00,1,0,1,0.0,10.5,0.2,1,0,0.0,False,0,8,0.0
2020-08-10 03:00:00,1,0,1,0.0,10.7,1.4,2,0,0.0,False,0,8,0.0
2020-08-10 04:00:00,1,0,1,0.0,10.5,1.0,3,1,0.0,False,0,8,0.0
2020-08-10 05:00:00,1,0,1,0.0,10.6,1.6,4,0,1.0,False,0,8,0.3333333333333333
2020-08-10 06:00:00,1,0,1,0.0,10.3,1.7,5,2,0.0,False,0,8,0.3333333333333333
2020-08-10 07:00:00,0,0,1,0.0,10.4,0.9,6,0,2.0,False,0,8,4.333333333333333
2020-08-10 08:00:00,0,0,1,0.0,10.3,1.9,7,14,0.0,False,0,8,3.3333333333333335
2020-08-10 09:00:00,0,0,0,0.0,10.5,1.2,8,6,14.0,False,0,8,3.3333333333333335
2020-08-10 10:00:00,0,0,0,0.0,10.8,2.1,9,1,6.0,False,0,8,2.0
2020-08-10 11:00:00,0,0,1,0.0,11.1,2.7,10,3,1.0,False,0,8,0.0
2020-08-10 12:00:00,0,0,0,0.0,10.7,1.9,11,4,3.0,False,0,8,1.0
2020-08-10 13:00:00,0,1,0,0.0,10.9,2.3,12,2,4.0,False,0,8,1.3333333333333333
2020-08-10 14:00:00,0,1,0,0.0,12.0,2.1,13,3,2.0,False,0,8,1.6666666666666667
2020-08-10 15:00:00,0,0,0,0.0,11.1,3.8,14,5,3.0,False,0,8,1.0
2020-08-10 16:00:00,0,1,0,0.0,11.3,2.3,15,5,5.0,False,0,8,2.3333333333333335
2020-08-10 17:00:00,0,1,0,0.0,11.1,2.5,16,1,5.0,False,0,8,5.0
2020-08-10 18:00:00,1,1,1,0.0,11.1,1.1,17,1,1.0,False,0,8,2.3333333333333335
2020-08-10 19:00:00,0,1,0,0.0,11.2,1.9,18,3,1.0,False,0,8,2.0
2020-08-10 20:00:00,1,1,1,0.0,10.9,1.8,19,3,3.0,False,0,8,3.3333333333333335
2020-08-10 21:00:00,1,1,0,0.0,11.0,3.2,20,0,3.0,False,0,8,1.6666666666666667
2020-08-10 22:00:00,1,1,1,0.5,10.1,2.2,21,2,0.0,False,0,8,1.0
2020-08-10 23:00:00,1,1,0,1.8,9.8,2.4,22,2,2.0,False,0,8,2.3333333333333335
2020-08-10 00:00:00,1,1,1,0.7,9.6,3.4,23,0,2.0,False,0,8,0.0
2020-08-11 01:00:00,1,1,1,0.0,2.8,1.4,0,0,,False,1,8,0.0
2020-08-11 02:00:00,1,1,1,0.0,2.4,1.3,1,0,0.0,False,1,8,0.0
2020-08-11 03:00:00,1,1,1,0.0,1.8,0.9,2,0,0.0,False,1,8,0.0
2020-08-11 04:00:00,1,1,1,0.0,1.7,0.9,3,0,0.0,False,1,8,0.0
2020-08-11 05:00:00,1,1,1,0.0,1.1,1.5,4,0,0.0,False,1,8,1.0
2020-08-11 06:00:00,1,1,1,0.0,1.0,1.4,5,1,0.0,False,1,8,1.3333333333333333
2020-08-11 07:00:00,1,1,1,0.0,0.3,0.0,6,10,1.0,False,1,8,0.6666666666666666
2020-08-11 08:00:00,0,1,0,0.0,0.1,0.7,7,1,10.0,False,1,8,5.666666666666667
2020-08-11 09:00:00,0,0,0,0.0,0.3,0.7,8,1,1.0,False,1,8,4.333333333333333
2020-08-11 10:00:00,0,1,0,0.0,0.2,1.1,9,2,1.0,False,1,8,3.0
2020-08-11 11:00:00,0,0,1,0.0,1.5,0.2,10,1,2.0,False,1,8,0.3333333333333333
2020-08-11 12:00:00,0,0,0,0.0,3.2,0.4,11,3,1.0,False,1,8,1.0
2020-08-11 13:00:00,0,0,0,0.0,4.4,1.3,12,1,3.0,False,1,8,1.0
2020-08-11 14:00:00,0,0,0,0.0,5.4,1.0,13,6,1.0,False,1,8,1.0
2020-08-11 15:00:00,0,0,0,0.0,3.9,1.3,14,4,6.0,False,1,8,1.3333333333333333
2020-08-11 16:00:00,0,0,0,0.0,2.6,1.7,15,4,4.0,False,1,8,2.0
2020-08-11 17:00:00,0,0,1,0.0,2.1,0.3,16,2,4.0,False,1,8,4.0
2020-08-11 18:00:00,1,0,1,0.0,2.4,0.2,17,2,2.0,False,1,8,5.0
2020-08-11 19:00:00,0,1,0,0.0,2.1,0.8,18,1,2.0,False,1,8,1.6666666666666667
2020-08-11 20:00:00,0,1,0,0.0,1.1,1.1,19,3,1.0,False,1,8,1.6666666666666667
2020-08-11 21:00:00,0,0,0,0.0,0.9,1.5,20,2,3.0,False,1,8,3.3333333333333335
2020-08-11 22:00:00,0,1,1,0.0,0.7,1.6,21,1,2.0,False,1,8,1.6666666666666667
2020-08-11 23:00:00,0,1,1,0.0,0.8,1.2,22,1,1.0,False,1,8,2.3333333333333335
2020-08-11 00:00:00,0,1,1,0.0,0.3,1.7,23,0,1.0,False,1,8,0.0
2020-08-12 01:00:00,1,0,1,0.5,4.2,3.1,0,0,,False,2,8,0.0
2020-08-12 02:00:00,1,0,1,0.2,3.8,3.0,1,0,0.0,False,2,8,0.0
2020-08-12 03:00:00,1,0,1,0.2,3.7,3.2,2,0,0.0,False,2,8,0.0
2020-08-12 04:00:00,1,0,1,0.1,3.7,4.1,3,1,0.0,False,2,8,0.0
2020-08-12 05:00:00,1,0,1,0.0,3.7,3.9,4,2,1.0,False,2,8,0.3333333333333333
2020-08-12 06:00:00,1,0,1,0.0,3.7,3.8,5,0,2.0,False,2,8,1.0
