Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-05-01 00:00:00+00:00,0.0,-3.0,3.1,6,0.0,6,0,False,,0.6068650793650793,0.0
2022-05-01 01:00:00+00:00,0.0,-3.8,1.1,6,0.0,6,1,False,0.0,0.5661904761904761,0.0
2022-05-01 02:00:00+00:00,0.0,-3.8,2.8,6,0.0,6,2,False,0.0,0.5606349206349205,0.0
2022-05-01 03:00:00+00:00,0.0,-4.0,2.6,6,0.0,6,3,False,0.0,0.567142857142857,0.0
2022-05-01 04:00:00+00:00,0.0,-3.6,3.4,6,1.0,6,4,False,0.0,0.5660317460317458,0.0
2022-05-01 05:00:00+00:00,0.0,-3.7,3.0,6,0.0,6,5,False,1.0,0.5652380952380951,0.0
2022-05-01 06:00:00+00:00,0.0,-3.8,1.7,6,1.0,6,6,False,0.0,0.5638095238095239,0.0
2022-05-01 07:00:00+00:00,0.0,-5.2,1.4,4,3.0,6,7,False,1.0,0.5595238095238094,0.0
2022-05-01 08:00:00+00:00,0.0,-3.9,2.4,4,4.0,6,8,False,3.0,0.5430158730158732,0.0
2022-05-01 09:00:00+00:00,0.0,-3.3,3.4,4,9.0,6,9,False,4.0,0.6317460317460316,0.0
2022-05-01 10:00:00+00:00,0.0,-3.5,1.6,6,16.0,6,10,False,9.0,0.5615476190476191,0.0
2022-05-01 11:00:00+00:00,0.0,-2.7,2.2,6,8.0,6,11,False,16.0,0.564126984126984,0.0
2022-05-01 12:00:00+00:00,0.0,-2.3,1.4,6,19.0,6,12,False,8.0,0.6937301587301586,0.0
2022-05-01 13:00:00+00:00,0.0,-1.4,3.6,2,15.0,6,13,False,19.0,0.744325396825397,0.0
2022-05-01 14:00:00+00:00,0.0,-0.9,1.3,2,19.0,6,14,False,15.0,0.8275793650793651,0.0
2022-05-01 15:00:00+00:00,0.0,-0.3,4.3,2,23.0,6,15,False,19.0,0.702380952380952,0.0
2022-05-01 16:00:00+00:00,0.0,0.0,3.7,2,24.0,6,16,False,23.0,0.6332936507936507,0.0
2022-05-01 17:00:00+00:00,0.0,-0.4,2.3,2,10.0,6,17,False,24.0,0.7140873015873017,0.0
2022-05-01 18:00:00+00:00,0.0,-0.7,3.6,2,8.0,6,18,False,10.0,0.7470634920634921,0.0
2022-05-01 19:00:00+00:00,0.0,-0.9,5.4,0,8.0,6,19,False,8.0,0.723174603174603,0.0
2022-05-01 20:00:00+00:00,0.0,-1.3,3.3,0,0.0,6,20,False,8.0,0.7107142857142856,0.0
2022-05-01 21:00:00+00:00,0.0,-1.3,4.6,0,3.0,6,21,False,0.0,0.7039682539682538,0.0
2022-05-01 22:00:00+00:00,0.0,-1.2,5.5,0,0.0,6,22,False,3.0,0.7001984126984125,0.0
2022-05-01 23:00:00+00:00,0.0,-0.7,6.2,0,0.0,6,23,False,0.0,0.7021825396825394,0.0
2022-05-02 00:00:00+00:00,0.0,-1.6,1.7,0,0.0,0,0,False,0.0,0.6928571428571427,0.0
2022-05-02 01:00:00+00:00,0.0,-2.3,1.9,0,0.0,0,1,False,0.0,0.6916666666666664,0.0
2022-05-02 02:00:00+00:00,0.0,-3.5,0.4,0,0.0,0,2,False,0.0,0.7081349206349206,0.0
2022-05-02 03:00:00+00:00,0.0,-3.5,1.6,0,1.0,0,3,False,0.0,0.7013888888888891,0.0
2022-05-02 04:00:00+00:00,0.0,-2.7,1.0,0,5.0,0,4,False,1.0,0.70515873015873,0.0
