Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,bike_availability_x,dock_availability_x,bike_availability_y,dock_availability_y,availability,dock_availability
2022-07-01 11:00:00+00:00,0.6,-4.2,4.1,0,1,4,11,False,0.0,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.9797222222222224,0.4841666666666666,0.4991666666666666,0.0,0.0,0.0,0.0,0.9797222222222224,0.9797222222222224
2022-07-01 12:00:00+00:00,0.5,-4.0,4.5,0,1,4,12,False,1.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.0,0.0,0.5141666666666667,0.5505555555555556,0.9819444444444444,0.9819444444444444
2022-07-01 13:00:00+00:00,0.2,-3.1,4.8,0,5,4,13,False,1.0,0.8513888888888885,0.8349999999999996,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.0,0.0,0.9786111111111108,0.9786111111111108,0.9786111111111108,0.9786111111111108
2022-07-01 14:00:00+00:00,0.4,-2.8,4.5,0,3,4,14,False,5.0,0.0711111111111111,0.0861111111111111,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.0625,0.0475,0.2711111111111111,0.2861111111111111,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442
2022-07-01 15:00:00+00:00,0.5,-3.1,3.9,0,3,4,15,False,3.0,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.0,0.0,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332,0.9658333333333332
2022-07-01 16:00:00+00:00,0.8,-3.1,4.7,0,2,4,16,False,3.0,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.513611111111111,0.498611111111111,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.0152777777777777,0.015,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.9605555555555552,0.709722222222222,0.7091666666666665
2022-07-01 17:00:00+00:00,0.2,-2.8,3.9,0,3,4,17,False,2.0,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.5361111111111111,0.5677777777777777,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.0,0.0,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.9855555555555552,0.4405555555555555,0.4236111111111111
2022-07-01 18:00:00+00:00,0.0,-3.1,4.3,0,4,4,18,False,3.0,0.9791666666666669,0.9791666666666669,0.5805555555555557,0.5652777777777779,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.0155555555555555,0.0147222222222222,0.9791666666666669,0.9791666666666669,0.1475,0.1138888888888888,0.3161111111111111,0.2927777777777778
2022-07-01 19:00:00+00:00,0.1,-3.3,6.1,8,0,4,19,False,4.0,0.8130555555555553,0.7511111111111108,0.5788888888888889,0.548611111111111,0.9441666666666664,0.9441666666666664,0.3955555555555555,0.3497222222222222,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.9441666666666664,0.0,0.0,0.9441666666666664,0.9441666666666664,0.2688888888888889,0.2630555555555555,0.0697222222222222,0.1377777777777777
2022-07-01 20:00:00+00:00,0.3,-3.3,6.5,8,1,4,20,False,0.0,0.0,0.0,0.5972222222222222,0.6788888888888888,0.9986111111111108,0.9986111111111108,0.737222222222222,0.7677777777777776,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.9986111111111108,0.0,0.0,0.8438888888888887,0.8361111111111109,0.3224999999999999,0.3155555555555555,0.5605555555555556,0.5375
2022-07-01 21:00:00+00:00,0.2,-3.2,5.7,8,6,4,21,False,1.0,0.0,0.0,0.811388888888889,0.8502777777777779,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.9794444444444445,0.0,0.0,0.2294444444444444,0.2680555555555555,0.9794444444444445,0.9794444444444445,0.75,0.7113888888888888
2022-07-01 22:00:00+00:00,0.4,-3.1,5.5,8,3,4,22,False,6.0,0.0,0.0,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.9827777777777776,0.0,0.0,0.6594444444444444,0.6591666666666666,0.9827777777777776,0.9827777777777776,0.0838888888888888,0.0827777777777777
2022-07-01 23:00:00+00:00,0.1,-3.4,6.8,8,0,4,23,False,3.0,0.8977777777777775,0.9130555555555552,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.3802777777777778,0.3341666666666667,0.0,0.0,0.0,0.0,0.7830555555555554,0.7602777777777776,0.7188888888888889,0.7583333333333333
2022-07-02 00:00:00+00:00,0.0,-4.1,1.4,2,0,5,0,False,0.0,0.9683333333333336,0.9461111111111112,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.9980555555555556,0.8836111111111111,0.8986111111111112,0.0,0.0,0.0,0.0,0.5544444444444444,0.5633333333333334,0.9172222222222224,0.9175
2022-07-02 01:00:00+00:00,0.0,-4.7,1.0,2,0,5,1,False,0.0,0.0,0.0,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.9972222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.1319444444444444,0.1172222222222222
2022-07-02 02:00:00+00:00,0.0,-5.1,0.7,2,0,5,2,False,0.0,0.0,0.0,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.9797222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02 03:00:00+00:00,0.0,-3.7,1.7,2,0,5,3,False,0.0,0.0,0.0,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.9980555555555554,0.0,0.0,0.0,0.0,0.421388888888889,0.4361111111111112,0.0,0.0
2022-07-02 04:00:00+00:00,0.0,-3.2,2.0,2,0,5,4,False,0.0,0.0,0.0,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.9669444444444446,0.0,0.0,0.0,0.0,0.9669444444444446,0.9669444444444446,0.0,0.0
2022-07-02 05:00:00+00:00,0.0,-2.8,1.8,2,0,5,5,False,0.0,0.0,0.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.0,0.0,0.0,0.0,0.9994444444444442,0.9994444444444442,0.0,0.0
2022-07-02 06:00:00+00:00,0.0,-2.6,1.7,2,1,5,6,False,0.0,0.0,0.0,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.9825,0.0,0.0,0.0,0.0,0.9825,0.9825,0.0,0.0
2022-07-02 07:00:00+00:00,0.0,-3.6,0.9,1,0,5,7,False,1.0,0.0,0.0,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.9974999999999996,0.0,0.0,0.0,0.0,0.9974999999999996,0.9974999999999996,0.0,0.0
2022-07-02 08:00:00+00:00,0.0,-3.0,1.2,1,0,5,8,False,0.0,0.0,0.0,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.0,0.0,0.0,0.0,0.877222222222222,0.8619444444444443,0.8033333333333333,0.8327777777777777
2022-07-02 09:00:00+00:00,0.0,1.4,1.4,1,0,5,9,False,0.0,0.0,0.0,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.9611111111111112,0.0,0.0,0.0,0.0,0.3797222222222222,0.3930555555555555,0.836388888888889,0.8136111111111112
2022-07-02 10:00:00+00:00,0.0,-0.2,1.5,1,2,5,10,False,0.0,0.0,0.0,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.9988888888888886,0.0675,0.0827777777777777,0.0,0.0,0.9988888888888886,0.9988888888888886,0.0,0.0
2022-07-02 11:00:00+00:00,0.0,3.1,1.6,1,2,5,11,False,2.0,0.2522222222222222,0.2675,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.9977777777777772,0.0,0.0,0.9977777777777772,0.9977777777777772,0.0,0.0
2022-07-02 12:00:00+00:00,0.0,6.6,3.0,1,2,5,12,False,2.0,0.6447222222222222,0.6141666666666666,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.998611111111111,0.0,0.0,0.998611111111111,0.998611111111111,0.3497222222222222,0.3883333333333333
2022-07-02 13:00:00+00:00,0.0,7.3,2.5,1,5,5,13,False,2.0,0.4236111111111111,0.415,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.2636111111111111,0.2480555555555555,0.7480555555555556,0.7633333333333333,0.980833333333333,0.980833333333333,0.980833333333333,0.980833333333333
2022-07-02 14:00:00+00:00,0.0,7.7,2.1,1,4,5,14,False,5.0,0.1733333333333333,0.1727777777777777,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.2577777777777778,0.2661111111111111,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.9805555555555554,0.8647222222222221,0.8641666666666665
2022-07-02 15:00:00+00:00,0.0,7.0,2.5,1,5,5,15,False,4.0,0.1661111111111111,0.1663888888888889,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.979722222222222,0.8847222222222222,0.8458333333333333,0.979722222222222,0.979722222222222,0.4666666666666665,0.4502777777777776,0.7980555555555553,0.7974999999999998,0.979722222222222,0.979722222222222,0.3022222222222221,0.3038888888888889,0.979722222222222,0.979722222222222
2022-07-02 16:00:00+00:00,0.0,5.5,1.9,2,4,5,16,False,5.0,0.7025,0.6941666666666666,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.0,0.0,0.976944444444444,0.976944444444444,0.3130555555555555,0.3283333333333333,0.976944444444444,0.976944444444444,0.976944444444444,0.976944444444444,0.9308333333333332,0.9299999999999996,0.976944444444444,0.976944444444444
2022-07-02 17:00:00+00:00,0.0,3.1,1.3,2,3,5,17,False,4.0,0.5952777777777778,0.571111111111111,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.4905555555555555,0.5133333333333333,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.9802777777777776,0.8058333333333333,0.7983333333333332,0.5572222222222222,0.5269444444444444,0.9802777777777776,0.9802777777777776
2022-07-02 18:00:00+00:00,0.0,0.8,0.5,2,0,5,18,False,3.0,0.1941666666666666,0.1791666666666666,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.979444444444444,0.8455555555555553,0.8299999999999997,0.979444444444444,0.979444444444444,0.0111111111111111,0.0,0.979444444444444,0.979444444444444,0.4986111111111112,0.5308333333333334,0.979444444444444,0.979444444444444
2022-07-02 19:00:00+00:00,0.0,0.4,0.9,8,4,5,19,False,0.0,0.2372222222222222,0.2383333333333333,0.9799999999999998,0.9799999999999998,0.4633333333333332,0.4305555555555555,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.9799999999999998,0.2638888888888889,0.2869444444444444,0.5836111111111111,0.5430555555555555,0.0,0.0,0.9799999999999998,0.9799999999999998,0.1669444444444444,0.1511111111111111,0.8891666666666664,0.8811111111111108
2022-07-02 20:00:00+00:00,0.0,0.2,0.3,8,4,5,20,False,4.0,0.1794444444444444,0.2511111111111111,0.4266666666666667,0.4108333333333334,0.1830555555555555,0.1822222222222221,0.9786111111111112,0.9786111111111112,0.3488888888888889,0.3311111111111112,0.0,0.0,0.3444444444444445,0.4152777777777778,0.0,0.0,0.8994444444444445,0.8291666666666667,0.9286111111111112,0.952777777777778,0.2608333333333333,0.2444444444444445
2022-07-02 21:00:00+00:00,0.0,-0.2,0.4,8,1,5,21,False,4.0,0.86,0.8444444444444444,0.0,0.0,0.9961111111111112,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.0,0.0,0.6,0.6411111111111111,0.9994444444444444,0.9994444444444444,0.0,0.0,0.0,0.0,0.815,0.7813888888888889,0.7986111111111112,0.8538888888888889
2022-07-02 22:00:00+00:00,0.0,0.6,0.7,8,1,5,22,False,1.0,0.165,0.1972222222222222,0.9352777777777777,0.9833333333333332,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.0,0.0,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.9994444444444442,0.1013888888888888,0.2016666666666666,0.8558333333333331,0.8708333333333331,0.0,0.0,0.9994444444444442,0.9994444444444442
2022-07-02 23:00:00+00:00,0.0,1.1,0.8,8,0,5,23,False,1.0,0.2977777777777778,0.3130555555555556,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.4650000000000001,0.4802777777777778,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.9624999999999998,0.3602777777777779,0.3519444444444444,0.9624999999999998,0.9624999999999998
2022-07-03 00:00:00+00:00,0.0,0.3,1.7,3,0,6,0,False,0.0,0.4505555555555555,0.3994444444444444,0.5652777777777778,0.4658333333333333,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.1636111111111111,0.1488888888888888,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.998888888888889,0.2008333333333333,0.2238888888888889,0.7355555555555556,0.6994444444444445
2022-07-03 01:00:00+00:00,0.0,-0.2,0.8,3,0,6,1,False,0.0,0.0,0.0,0.0,0.0,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.0,0.0,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.9969444444444444,0.4466666666666666,0.4308333333333333
2022-07-03 02:00:00+00:00,0.0,0.1,0.9,3,0,6,2,False,0.0,0.0,0.0,0.0,0.0,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.0,0.0,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.9672222222222222,0.0,0.0
2022-07-03 03:00:00+00:00,0.0,0.2,0.8,3,1,6,3,False,0.0,0.0,0.0,0.0,0.0,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.0,0.0,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.9991666666666664,0.0,0.0
2022-07-03 04:00:00+00:00,0.0,0.4,1.0,3,0,6,4,False,1.0,0.0,0.0,0.0,0.0,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.0,0.0,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.965277777777778,0.0,0.0
2022-07-03 05:00:00+00:00,0.0,0.2,1.4,3,0,6,5,False,0.0,0.0,0.0,0.0,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.0,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.1841666666666666,0.1836111111111111
2022-07-03 06:00:00+00:00,0.0,-0.3,1.0,3,0,6,6,False,0.0,0.2666666666666666,0.2880555555555555,0.1508333333333333,0.1719444444444444,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.0,0.0,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.983888888888889,0.0,0.0
2022-07-03 07:00:00+00:00,0.0,-0.9,1.4,3,1,6,7,False,0.0,0.1841666666666666,0.1630555555555555,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.0,0.0,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.0,0.0
2022-07-03 08:00:00+00:00,0.0,-0.5,1.5,3,0,6,8,False,1.0,0.0,0.0,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.768888888888889,0.7761111111111112,0.0,0.0,0.9008333333333336,0.9000000000000002,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.9808333333333336,0.0,0.0
2022-07-03 09:00:00+00:00,0.0,1.9,0.8,3,1,6,9,False,0.0,0.0,0.0,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.0,0.0,0.8725000000000002,0.8794444444444446,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.9780555555555558,0.7813888888888891,0.8263888888888891
2022-07-03 10:00:00+00:00,0.0,3.0,1.1,5,5,6,10,False,1.0,0.5847222222222221,0.6663888888888889,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.0,0.0,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.4161111111111111,0.3944444444444444,0.9791666666666669,0.9791666666666669,0.9791666666666669,0.9791666666666669
2022-07-03 11:00:00+00:00,0.0,4.6,1.6,5,0,6,11,False,5.0,0.8777777777777778,0.8702777777777777,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.0,0.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.0,0.0,0.9838888888888888,0.9838888888888888,0.3683333333333333,0.3683333333333333
2022-07-03 12:00:00+00:00,0.0,5.8,1.4,5,0,6,12,False,0.0,0.0,0.0,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.6111111111111109,0.6124999999999998,0.9836111111111108,0.9836111111111108,0.8474999999999998,0.7786111111111109,0.3813888888888888,0.3733333333333333,0.0,0.0,0.9836111111111108,0.9836111111111108,0.9836111111111108,0.9836111111111108
2022-07-03 13:00:00+00:00,0.0,7.2,2.0,6,0,6,13,False,0.0,0.0,0.0,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.0,0.0,0.9288888888888888,0.9288888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.9288888888888888,0.9288888888888888,0.9288888888888888,0.9288888888888888
