dateTime,availability 0,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2020-11-27 11:00:00,1,0.0,-2.0,0.3,10,0,0.0,False,4,11,0
2020-11-27 12:00:00,1,0.0,0.6,0.3,11,0,0.0,False,4,11,0
2020-11-27 13:00:00,1,0.0,0.5,1.0,12,0,0.0,False,4,11,0
2020-11-27 14:00:00,1,0.0,1.9,0.7,13,0,0.0,False,4,11,0
2020-11-27 15:00:00,1,0.0,0.4,1.1,14,0,0.0,False,4,11,1
2020-11-27 16:00:00,1,0.0,-0.1,0.7,15,0,0.0,False,4,11,1
2020-11-27 17:00:00,1,0.0,-1.6,1.0,16,0,0.0,False,4,11,0
2020-11-27 18:00:00,1,0.0,-1.4,2.3,17,0,0.0,False,4,11,0
2020-11-27 19:00:00,1,0.0,-1.4,2.7,18,0,0.0,False,4,11,0
2020-11-27 20:00:00,1,0.0,-2.0,1.4,19,0,0.0,False,4,11,0
2020-11-27 21:00:00,1,0.0,-2.6,1.7,20,0,0.0,False,4,11,0
2020-11-27 22:00:00,1,0.0,-3.3,1.2,21,1,0.0,False,4,11,0
2020-11-27 23:00:00,1,0.0,-3.3,1.2,22,0,1.0,False,4,11,0
2020-11-27 00:00:00,1,0.0,-3.7,1.3,23,0,0.0,False,4,11,0
2020-11-28 01:00:00,1,0.0,-4.4,0.5,0,0,,False,5,11,0
2020-11-28 02:00:00,1,0.0,-4.5,1.7,1,0,0.0,False,5,11,0
2020-11-28 03:00:00,1,0.0,-4.3,0.7,2,0,0.0,False,5,11,0
2020-11-28 04:00:00,1,0.0,-4.7,0.2,3,0,0.0,False,5,11,0
2020-11-28 05:00:00,1,0.0,-4.5,0.1,4,0,0.0,False,5,11,0
2020-11-28 06:00:00,1,0.0,-3.6,1.0,5,0,0.0,False,5,11,0
2020-11-28 07:00:00,1,0.0,-3.1,0.5,6,0,0.0,False,5,11,0
2020-11-28 08:00:00,1,0.0,-3.0,0.9,7,0,0.0,False,5,11,0
2020-11-28 09:00:00,1,0.0,-2.6,0.8,8,0,0.0,False,5,11,0
2020-11-28 10:00:00,1,0.0,-2.3,0.4,9,0,0.0,False,5,11,0
2020-11-28 11:00:00,1,0.0,-2.0,0.3,10,0,0.0,False,5,11,0
2020-11-28 12:00:00,1,0.0,-1.3,0.8,11,0,0.0,False,5,11,1
2020-11-28 13:00:00,1,0.0,-1.0,0.7,12,0,0.0,False,5,11,0
2020-11-28 14:00:00,1,0.0,-0.9,0.4,13,0,0.0,False,5,11,0
2020-11-28 15:00:00,1,0.0,-0.6,0.4,14,1,0.0,False,5,11,0
2020-11-28 16:00:00,1,0.0,-0.6,1.1,15,0,1.0,False,5,11,0
2020-11-28 17:00:00,1,0.0,-1.0,0.1,16,0,0.0,False,5,11,0
2020-11-28 18:00:00,1,0.0,-1.8,0.8,17,0,0.0,False,5,11,0
2020-11-28 19:00:00,1,0.0,-1.5,0.5,18,1,0.0,False,5,11,0
2020-11-28 20:00:00,1,0.0,-1.0,0.5,19,0,1.0,False,5,11,0
2020-11-28 21:00:00,1,0.0,-1.1,1.0,20,0,0.0,False,5,11,0
2020-11-28 22:00:00,1,0.0,-1.1,1.1,21,3,0.0,False,5,11,0
2020-11-28 23:00:00,1,0.0,-1.4,1.0,22,0,3.0,False,5,11,1
2020-11-28 00:00:00,0,0.0,-1.3,0.6,23,0,0.0,False,5,11,0
2020-11-29 01:00:00,0,0.0,-1.4,1.0,0,0,,False,6,11,0
2020-11-29 02:00:00,0,0.0,-1.4,1.0,1,0,0.0,False,6,11,0
2020-11-29 03:00:00,0,0.0,-1.4,1.4,2,0,0.0,False,6,11,0
2020-11-29 04:00:00,0,0.0,-1.5,1.3,3,0,0.0,False,6,11,0
2020-11-29 05:00:00,0,0.0,-1.6,1.4,4,0,0.0,False,6,11,0
2020-11-29 06:00:00,0,0.0,-1.7,1.0,5,0,0.0,False,6,11,0
2020-11-29 07:00:00,0,0.0,-1.9,1.7,6,1,0.0,False,6,11,0
2020-11-29 08:00:00,0,0.0,-2.0,0.5,7,0,1.0,False,6,11,0
2020-11-29 09:00:00,0,0.0,-2.1,1.3,8,0,0.0,False,6,11,0
2020-11-29 10:00:00,0,0.0,-2.1,2.1,9,0,0.0,False,6,11,0
2020-11-29 11:00:00,0,0.0,-2.3,2.5,10,0,0.0,False,6,11,0
2020-11-29 12:00:00,0,0.0,-2.6,1.9,11,0,0.0,False,6,11,0
2020-11-29 13:00:00,1,0.0,-2.7,1.5,12,0,0.0,False,6,11,0
2020-11-29 14:00:00,1,0.0,-2.8,1.2,13,0,0.0,False,6,11,0
2020-11-29 15:00:00,1,0.0,-2.8,0.9,14,1,0.0,False,6,11,0
2020-11-29 16:00:00,1,0.0,-2.8,1.8,15,0,1.0,False,6,11,0
2020-11-29 17:00:00,1,0.0,-2.7,1.7,16,0,0.0,False,6,11,0
2020-11-29 18:00:00,1,0.0,-2.5,0.7,17,0,0.0,False,6,11,0
2020-11-29 19:00:00,1,0.0,-2.5,1.1,18,0,0.0,False,6,11,0
2020-11-29 20:00:00,1,0.0,-2.7,1.8,19,0,0.0,False,6,11,0
2020-11-29 21:00:00,1,0.0,-2.8,1.5,20,0,0.0,False,6,11,0
2020-11-29 22:00:00,1,0.0,-3.1,0.7,21,4,0.0,False,6,11,0
2020-11-29 23:00:00,1,0.0,-3.1,1.1,22,0,4.0,False,6,11,0
2020-11-29 00:00:00,1,0.0,-3.0,1.3,23,1,0.0,False,6,11,0
2020-11-30 01:00:00,1,0.0,-2.9,0.9,0,0,,False,0,11,0
2020-11-30 02:00:00,1,0.0,-2.7,0.7,1,0,0.0,False,0,11,0
2020-11-30 03:00:00,1,0.0,-2.5,0.7,2,0,0.0,False,0,11,0
2020-11-30 04:00:00,1,0.0,-2.2,0.3,3,0,0.0,False,0,11,0
2020-11-30 05:00:00,1,0.0,-2.0,0.9,4,0,0.0,False,0,11,0
2020-11-30 06:00:00,1,0.0,-1.9,0.6,5,0,0.0,False,0,11,0
2020-11-30 07:00:00,1,0.0,-1.5,1.4,6,0,0.0,False,0,11,0
2020-11-30 08:00:00,1,0.0,-1.3,0.6,7,0,0.0,False,0,11,0
2020-11-30 09:00:00,1,0.0,-0.8,1.1,8,1,0.0,False,0,11,0
2020-11-30 10:00:00,1,0.0,-0.6,0.5,9,0,1.0,False,0,11,0
2020-11-30 11:00:00,1,0.0,-0.3,0.7,10,0,0.0,False,0,11,0
2020-11-30 12:00:00,1,0.0,0.2,0.8,11,0,0.0,False,0,11,0
2020-11-30 13:00:00,1,0.0,0.7,1.4,12,0,0.0,False,0,11,0
2020-11-30 14:00:00,1,0.0,1.5,0.4,13,0,0.0,False,0,11,0
2020-11-30 15:00:00,1,0.0,2.1,0.8,14,1,0.0,False,0,11,0
2020-11-30 16:00:00,1,0.1,2.4,0.8,15,0,1.0,False,0,11,0
2020-11-30 17:00:00,1,0.3,2.8,0.5,16,0,0.0,False,0,11,0
2020-11-30 18:00:00,1,0.7,2.7,1.2,17,0,0.0,False,0,11,0
2020-11-30 19:00:00,1,1.4,3.0,0.3,18,0,0.0,False,0,11,0
2020-11-30 20:00:00,1,1.1,3.3,0.9,19,1,0.0,False,0,11,0
2020-11-30 21:00:00,1,0.8,3.9,1.2,20,0,1.0,False,0,11,0
2020-11-30 22:00:00,1,1.2,4.4,1.3,21,1,0.0,False,0,11,0
2020-11-30 23:00:00,1,1.4,4.5,1.6,22,0,1.0,False,0,11,0
2020-11-30 00:00:00,1,0.9,4.4,1.5,23,0,0.0,False,0,11,0
