,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month
2021-07-06 19:00:00+00:00,0.0,16.7,3,8,0,1,19,False,0.0,7
2021-07-06 20:00:00+00:00,0.0,15.0,3,8,0,1,20,False,0.0,7
2021-07-06 21:00:00+00:00,0.0,15.0,1.9,8,0,1,21,False,0.0,7
2021-07-06 22:00:00+00:00,0.0,14.6,3,8,0,1,22,False,0.0,7
2021-07-06 23:00:00+00:00,0.0,14.4,2.5,8,0,1,23,False,0.0,7
2021-07-07 00:00:00+00:00,3.5,16.3,3.2,8,0,2,0,False,0.0,7
2021-07-07 01:00:00+00:00,0.1,16.4,1.7,8,0,2,1,False,0.0,7
2021-07-07 02:00:00+00:00,0.0,16.1,0.9,8,0,2,2,False,0.0,7
2021-07-07 03:00:00+00:00,0.1,16.4,1.3,8,0,2,3,False,0.0,7
2021-07-07 04:00:00+00:00,0.0,16.1,2.3,8,0,2,4,False,0.0,7
2021-07-07 05:00:00+00:00,0.0,16.1,1.5,8,0,2,5,False,0.0,7
2021-07-07 06:00:00+00:00,0.0,16.6,2.8,8,0,2,6,False,0.0,7
2021-07-07 07:00:00+00:00,0.0,17.1,3.3,7,3,2,7,False,0.0,7
2021-07-07 08:00:00+00:00,0.0,18.0,3,7,1,2,8,False,3.0,7
2021-07-07 09:00:00+00:00,0.0,18.4,4.4,7,0,2,9,False,1.0,7
2021-07-07 10:00:00+00:00,0.0,20.0,5.1,3,0,2,10,False,0.0,7
2021-07-07 11:00:00+00:00,0.0,20.7,5.8,3,0,2,11,False,0.0,7
2021-07-07 12:00:00+00:00,0.3,19.2,5.8,3,1,2,12,False,0.0,7
2021-07-07 13:00:00+00:00,0.1,18.6,5.8,6,0,2,13,False,1.0,7
2021-07-07 14:00:00+00:00,0.1,21.3,5.6,6,0,2,14,False,0.0,7
2021-07-07 15:00:00+00:00,0.1,19.7,7.2,6,0,2,15,False,0.0,7
2021-07-07 16:00:00+00:00,0.1,19.7,6.5,6,2,2,16,False,0.0,7
2021-07-07 17:00:00+00:00,0.1,20.0,5.5,6,0,2,17,False,2.0,7
2021-07-07 18:00:00+00:00,0.1,19.5,6.5,6,1,2,18,False,0.0,7
2021-07-07 19:00:00+00:00,0.1,18.6,5.4,5,0,2,19,False,1.0,7
2021-07-07 20:00:00+00:00,0.0,17.9,5.1,5,1,2,20,False,0.0,7
2021-07-07 21:00:00+00:00,0.1,17.2,4.8,5,0,2,21,False,1.0,7
2021-07-07 22:00:00+00:00,0.0,16.4,4,2,0,2,22,False,0.0,7
2021-07-07 23:00:00+00:00,0.0,16.0,4.1,2,0,2,23,False,0.0,7
2021-07-13 00:00:00+00:00,0.0,15.0,2.4,5,0,1,0,False,0.0,7
2021-07-13 01:00:00+00:00,0.0,14.7,2.2,5,0,1,1,False,0.0,7
2021-07-13 02:00:00+00:00,0.0,14.3,2.3,5,0,1,2,False,0.0,7
2021-07-13 03:00:00+00:00,0.0,13.2,0.9,5,0,1,3,False,0.0,7
2021-07-13 04:00:00+00:00,0.0,13.0,1.2,5,0,1,4,False,0.0,7
2021-07-13 05:00:00+00:00,0.0,14.1,0.1,5,0,1,5,False,0.0,7
2021-07-13 06:00:00+00:00,0.0,17.2,0.3,5,0,1,6,False,0.0,7
2021-07-13 07:00:00+00:00,0.0,19.6,1.3,6,1,1,7,False,0.0,7
2021-07-13 08:00:00+00:00,0.0,21.5,1,6,1,1,8,False,1.0,7
2021-07-13 09:00:00+00:00,0.0,22.7,1.8,6,3,1,9,False,1.0,7
2021-07-13 10:00:00+00:00,0.0,24.0,2,5,0,1,10,False,3.0,7
2021-07-13 11:00:00+00:00,0.0,24.1,2.4,5,0,1,11,False,0.0,7
2021-07-13 12:00:00+00:00,0.0,25.1,2.2,5,1,1,12,False,0.0,7
2021-07-13 13:00:00+00:00,0.0,25.7,2.1,4,1,1,13,False,1.0,7
2021-07-13 14:00:00+00:00,0.0,25.7,2.3,4,2,1,14,False,1.0,7
2021-07-13 15:00:00+00:00,0.0,25.7,2.6,4,0,1,15,False,2.0,7
2021-07-13 16:00:00+00:00,0.0,26.7,2.6,3,1,1,16,False,0.0,7
2021-07-13 17:00:00+00:00,0.0,26.8,1.7,3,0,1,17,False,1.0,7
2021-07-13 18:00:00+00:00,0.0,26.8,2.2,3,0,1,18,False,0.0,7
2021-07-13 19:00:00+00:00,0.0,26.5,2.6,3,0,1,19,False,0.0,7
2021-07-13 20:00:00+00:00,0.0,25.3,2.6,3,0,1,20,False,0.0,7
2021-07-13 21:00:00+00:00,0.0,23.5,3.1,3,0,1,21,False,0.0,7
2021-07-13 22:00:00+00:00,0.0,21.6,2.7,3,0,1,22,False,0.0,7
2021-07-13 23:00:00+00:00,0.0,21.5,2.7,3,0,1,23,False,0.0,7
2021-07-14 00:00:00+00:00,0.0,21.4,2.7,3,0,2,0,False,0.0,7
2021-07-14 01:00:00+00:00,0.0,21.3,3.1,3,0,2,1,False,0.0,7
2021-07-14 02:00:00+00:00,0.0,21.9,3.6,3,0,2,2,False,0.0,7
2021-07-14 03:00:00+00:00,0.0,21.6,3.1,3,0,2,3,False,0.0,7
2021-07-14 04:00:00+00:00,0.0,21.1,2.9,3,0,2,4,False,0.0,7
2021-07-14 05:00:00+00:00,0.0,21.1,3,3,0,2,5,False,0.0,7
2021-07-14 06:00:00+00:00,0.0,21.5,3.1,3,0,2,6,False,0.0,7
2021-07-14 07:00:00+00:00,0.0,21.7,3,8,0,2,7,False,0.0,7
2021-07-14 08:00:00+00:00,0.0,21.4,3.9,8,0,2,8,False,0.0,7
2021-07-14 09:00:00+00:00,0.1,20.2,2.7,8,0,2,9,False,0.0,7
2021-07-14 10:00:00+00:00,0.0,21.8,3.9,8,0,2,10,False,0.0,7
2021-07-14 11:00:00+00:00,0.0,24.2,3.4,8,1,2,11,False,0.0,7
2021-07-14 12:00:00+00:00,0.0,24.2,2.8,8,0,2,12,False,1.0,7
2021-07-14 13:00:00+00:00,0.0,24.1,3.2,8,0,2,13,False,0.0,7
2021-07-14 14:00:00+00:00,0.0,23.9,2.6,8,0,2,14,False,0.0,7
2021-07-14 15:00:00+00:00,1.8,22.5,1.8,8,0,2,15,False,0.0,7
2021-07-14 16:00:00+00:00,0.2,24.3,2.4,6,0,2,16,False,0.0,7
2021-07-14 17:00:00+00:00,0.0,23.6,2,6,0,2,17,False,0.0,7
2021-07-14 18:00:00+00:00,0.0,22.4,2.7,6,0,2,18,False,0.0,7
2021-07-14 19:00:00+00:00,0.0,22.4,4.2,4,0,2,19,False,0.0,7
2021-07-14 20:00:00+00:00,0.0,21.6,3,4,0,2,20,False,0.0,7
2021-07-14 21:00:00+00:00,0.0,20.7,2.5,4,0,2,21,False,0.0,7
2021-07-14 22:00:00+00:00,0.0,19.8,2.1,3,0,2,22,False,0.0,7
2021-07-14 23:00:00+00:00,0.0,19.3,3,3,0,2,23,False,0.0,7
2021-07-15 00:00:00+00:00,0.0,18.4,2.6,3,0,3,0,False,0.0,7
2021-07-15 01:00:00+00:00,0.0,17.7,1.7,3,0,3,1,False,0.0,7
2021-07-15 02:00:00+00:00,0.0,17.6,1.4,3,0,3,2,False,0.0,7
2021-07-15 03:00:00+00:00,0.0,17.1,1.6,3,0,3,3,False,0.0,7
2021-07-15 04:00:00+00:00,0.0,18.0,0.7,3,0,3,4,False,0.0,7
2021-07-15 05:00:00+00:00,0.0,18.4,0.2,3,0,3,5,False,0.0,7
2021-07-15 06:00:00+00:00,0.0,19.0,0.9,3,1,3,6,False,0.0,7
2021-07-15 07:00:00+00:00,0.0,19.7,0.6,8,1,3,7,False,1.0,7
2021-07-15 08:00:00+00:00,0.0,20.5,0.9,8,0,3,8,False,1.0,7
2021-07-15 09:00:00+00:00,0.0,21.6,2.4,8,0,3,9,False,0.0,7
2021-07-15 10:00:00+00:00,0.0,23.9,1.7,2,1,3,10,False,0.0,7
2021-07-15 11:00:00+00:00,0.0,24.9,2.6,2,1,3,11,False,1.0,7
2021-07-15 12:00:00+00:00,0.0,26.7,2.3,2,0,3,12,False,1.0,7
2021-07-15 13:00:00+00:00,0.0,27.8,2.6,3,1,3,13,False,0.0,7
2021-07-15 14:00:00+00:00,0.0,28.6,2.7,3,1,3,14,False,1.0,7
2021-07-15 15:00:00+00:00,0.0,29.5,3.6,3,1,3,15,False,1.0,7
2021-07-15 16:00:00+00:00,0.0,29.7,4.5,2,0,3,16,False,1.0,7
2021-07-15 17:00:00+00:00,0.0,29.6,3.9,2,1,3,17,False,0.0,7
2021-07-15 18:00:00+00:00,0.0,29.2,3.2,2,1,3,18,False,1.0,7
2021-07-15 19:00:00+00:00,0.0,28.0,4.4,1,1,3,19,False,1.0,7
2021-07-15 20:00:00+00:00,0.1,25.9,3.7,1,0,3,20,False,1.0,7
2021-07-15 21:00:00+00:00,0.0,23.1,1.5,1,0,3,21,False,0.0,7
2021-07-15 22:00:00+00:00,0.0,21.9,2.3,0,0,3,22,False,0.0,7
2021-07-15 23:00:00+00:00,0.0,20.6,2.8,0,0,3,23,False,0.0,7
2021-07-16 00:00:00+00:00,0.0,21.0,4.5,0,0,4,0,False,0.0,7
2021-07-16 01:00:00+00:00,0.0,20.1,5.6,0,0,4,1,False,0.0,7
2021-07-16 02:00:00+00:00,0.0,19.0,4,0,0,4,2,False,0.0,7
2021-07-16 03:00:00+00:00,0.0,18.2,4.6,0,0,4,3,False,0.0,7
2021-07-16 04:00:00+00:00,0.0,17.7,4.5,0,0,4,4,False,0.0,7
2021-07-16 05:00:00+00:00,0.0,17.7,4.3,0,0,4,5,False,0.0,7
2021-07-16 06:00:00+00:00,0.0,18.6,4.2,0,0,4,6,False,0.0,7
2021-07-16 07:00:00+00:00,0.0,19.8,3,1,1,4,7,False,0.0,7
2021-07-16 08:00:00+00:00,0.0,20.2,3.3,1,0,4,8,False,1.0,7
2021-07-16 09:00:00+00:00,0.0,21.2,3.9,1,0,4,9,False,0.0,7
2021-07-16 10:00:00+00:00,0.0,22.0,3.1,5,0,4,10,False,0.0,7
2021-07-16 11:00:00+00:00,0.0,23.2,2.1,5,0,4,11,False,0.0,7
2021-07-16 12:00:00+00:00,0.0,24.0,1.7,5,1,4,12,False,0.0,7
2021-07-16 13:00:00+00:00,0.0,24.6,1.5,1,0,4,13,False,1.0,7
2021-07-16 14:00:00+00:00,0.0,26.4,3.5,1,0,4,14,False,0.0,7
2021-07-16 15:00:00+00:00,0.0,26.0,2.8,1,0,4,15,False,0.0,7
2021-07-16 16:00:00+00:00,0.0,26.3,3,1,1,4,16,False,0.0,7
2021-07-16 17:00:00+00:00,0.0,26.5,1.7,1,2,4,17,False,1.0,7
2021-07-16 18:00:00+00:00,0.0,25.9,2.7,1,0,4,18,False,2.0,7
2021-07-16 19:00:00+00:00,0.0,25.5,2.9,1,0,4,19,False,0.0,7
2021-07-16 20:00:00+00:00,0.0,23.7,2.4,1,0,4,20,False,0.0,7
2021-07-16 21:00:00+00:00,0.0,22.2,2.6,1,0,4,21,False,0.0,7
2021-07-16 22:00:00+00:00,0.0,20.7,1.5,1,0,4,22,False,0.0,7
2021-07-16 23:00:00+00:00,0.0,19.3,2.3,1,0,4,23,False,0.0,7
2021-07-17 00:00:00+00:00,0.0,18.5,1.1,1,0,5,0,False,0.0,7
2021-07-17 01:00:00+00:00,0.0,19.2,1.6,1,0,5,1,False,0.0,7
2021-07-17 02:00:00+00:00,0.0,18.9,2.4,1,0,5,2,False,0.0,7
2021-07-17 03:00:00+00:00,0.0,16.4,0.4,1,0,5,3,False,0.0,7
2021-07-17 04:00:00+00:00,0.0,15.6,1.4,1,0,5,4,False,0.0,7
2021-07-17 05:00:00+00:00,0.0,15.2,1.1,1,0,5,5,False,0.0,7
2021-07-17 06:00:00+00:00,0.0,17.8,1.6,1,0,5,6,False,0.0,7
2021-07-17 07:00:00+00:00,0.0,20.2,0.7,0,0,5,7,False,0.0,7
2021-07-17 08:00:00+00:00,0.0,21.9,1.8,0,0,5,8,False,0.0,7
2021-07-17 09:00:00+00:00,0.0,22.8,3,0,0,5,9,False,0.0,7
2021-07-17 10:00:00+00:00,0.0,24.2,2.6,0,0,5,10,False,0.0,7
2021-07-17 11:00:00+00:00,0.0,24.5,2.7,0,0,5,11,False,0.0,7
2021-07-17 12:00:00+00:00,0.0,25.0,3.2,0,0,5,12,False,0.0,7
2021-07-17 13:00:00+00:00,0.0,26.1,3.4,0,2,5,13,False,0.0,7
2021-07-17 14:00:00+00:00,0.0,27.2,3.8,0,0,5,14,False,2.0,7
2021-07-17 15:00:00+00:00,0.0,26.6,4.4,0,1,5,15,False,0.0,7
2021-07-17 16:00:00+00:00,0.0,26.6,4.3,3,0,5,16,False,1.0,7
2021-07-17 17:00:00+00:00,0.0,27.1,4.2,3,0,5,17,False,0.0,7
2021-07-17 18:00:00+00:00,0.0,25.7,4,3,0,5,18,False,0.0,7
2021-07-17 19:00:00+00:00,0.0,24.9,4.5,6,0,5,19,False,0.0,7
2021-07-17 20:00:00+00:00,0.0,23.1,3.9,6,0,5,20,False,0.0,7
2021-07-17 21:00:00+00:00,0.0,21.3,2.8,6,0,5,21,False,0.0,7
2021-07-17 22:00:00+00:00,0.0,20.5,2.5,5,0,5,22,False,0.0,7
2021-07-17 23:00:00+00:00,0.0,19.5,2,5,0,5,23,False,0.0,7
2021-07-18 00:00:00+00:00,0.0,18.5,3.5,5,0,6,0,False,0.0,7
2021-07-18 01:00:00+00:00,0.0,17.9,3.2,5,0,6,1,False,0.0,7
2021-07-18 02:00:00+00:00,0.0,17.0,1.2,5,0,6,2,False,0.0,7
2021-07-18 03:00:00+00:00,0.0,15.8,3.5,5,0,6,3,False,0.0,7
2021-07-18 04:00:00+00:00,0.0,15.3,2,5,0,6,4,False,0.0,7
2021-07-18 05:00:00+00:00,0.0,15.2,4.3,5,0,6,5,False,0.0,7
2021-07-18 06:00:00+00:00,0.0,16.1,2,5,0,6,6,False,0.0,7
2021-07-18 07:00:00+00:00,0.0,18.0,3.7,1,0,6,7,False,0.0,7
2021-07-18 08:00:00+00:00,0.0,19.4,1.9,1,0,6,8,False,0.0,7
2021-07-18 09:00:00+00:00,0.0,20.1,3.4,1,0,6,9,False,0.0,7
2021-07-18 10:00:00+00:00,0.0,21.1,4.2,1,0,6,10,False,0.0,7
2021-07-18 11:00:00+00:00,0.0,21.2,2.9,1,2,6,11,False,0.0,7
2021-07-18 12:00:00+00:00,0.0,20.5,3.7,1,0,6,12,False,2.0,7
2021-07-18 13:00:00+00:00,0.0,20.8,2.1,7,0,6,13,False,0.0,7
2021-07-18 14:00:00+00:00,0.0,21.3,1.9,7,0,6,14,False,0.0,7
2021-07-18 15:00:00+00:00,0.0,22.0,2.8,7,1,6,15,False,0.0,7
2021-07-18 16:00:00+00:00,0.0,21.2,4.1,7,0,6,16,False,1.0,7
2021-07-18 17:00:00+00:00,0.0,20.5,4.6,7,0,6,17,False,0.0,7
2021-07-18 18:00:00+00:00,0.0,20.7,2.8,7,0,6,18,False,0.0,7
2021-07-18 19:00:00+00:00,0.0,20.8,4.9,4,0,6,19,False,0.0,7
