Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_469.0,dock_availability_469.0,bike_availability_476.0,dock_availability_476.0,bike_availability_530.0,dock_availability_530.0,bike_availability_400.0,dock_availability_400.0,num_bikes_available
2021-08-02 20:00:00+00:00,0.0,-4.7,5.5,7,0,0,20,False,0.0,8,0.861388888888889,0.861388888888889,0.861388888888889,0.861388888888889,0.861388888888889,0.861388888888889,0.861388888888889,0.861388888888889,0
2021-08-02 21:00:00+00:00,0.0,-4.8,4.8,7,0,0,21,False,0.0,8,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0
2021-08-02 22:00:00+00:00,0.0,-4.9,6.9,7,0,0,22,False,0.0,8,0.9680555555555556,0.9680555555555556,0.9680555555555556,0.9680555555555556,0.9680555555555556,0.9680555555555556,0.9680555555555556,0.9680555555555556,0
2021-08-02 23:00:00+00:00,0.0,-5.1,6.5,7,0,0,23,False,0.0,8,0.6991666666666667,0.6991666666666667,0.6991666666666667,0.6991666666666667,0.6991666666666667,0.6991666666666667,0.6991666666666667,0.6991666666666667,0
2021-08-03 00:00:00+00:00,0.0,-3.7,0.8,2,0,1,0,False,0.0,8,0.9872222222222222,0.9872222222222222,0.9872222222222222,0.9872222222222222,0.9872222222222222,0.9872222222222222,0.9872222222222222,0.9872222222222222,0
2021-08-03 01:00:00+00:00,0.0,-3.7,1.2,2,0,1,1,False,0.0,8,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0.9947222222222224,0
2021-08-03 02:00:00+00:00,0.0,-3.7,1.9,2,0,1,2,False,0.0,8,0.8091666666666666,0.8091666666666666,0.8091666666666666,0.8091666666666666,0.8091666666666666,0.8091666666666666,0.8091666666666666,0.8091666666666666,0
2021-08-03 03:00:00+00:00,0.0,-4.5,2.4,2,0,1,3,False,0.0,8,0.8077777777777777,0.8077777777777777,0.8077777777777777,0.8077777777777777,0.8077777777777777,0.8077777777777777,0.8077777777777777,0.8077777777777777,0
2021-08-03 04:00:00+00:00,0.0,-3.7,0.7,2,0,1,4,False,0.0,8,0.8230555555555555,0.8230555555555555,0.8230555555555555,0.8230555555555555,0.8230555555555555,0.8230555555555555,0.8230555555555555,0.8230555555555555,0
2021-08-03 05:00:00+00:00,0.0,-4.4,0.9,2,0,1,5,False,0.0,8,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333,0.8308333333333333,0
2021-08-03 06:00:00+00:00,0.0,-5.5,0.5,2,1,1,6,False,0.0,8,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0
2021-08-03 07:00:00+00:00,0.0,-4.6,2.0,3,1,1,7,False,1.0,8,0.8941666666666666,0.8941666666666666,0.8941666666666666,0.8941666666666666,0.8941666666666666,0.8941666666666666,0.8941666666666666,0.8941666666666666,0
2021-08-03 08:00:00+00:00,0.0,-4.1,0.6,3,0,1,8,False,1.0,8,0.9516666666666668,0.9516666666666668,0.9516666666666668,0.9516666666666668,0.6591666666666667,0.5827777777777777,0.9516666666666668,0.9516666666666668,1
2021-08-03 09:00:00+00:00,0.0,-1.6,1.0,3,0,1,9,False,0.0,8,0.8183333333333332,0.8183333333333332,0.4508333333333333,0.0,0.8183333333333332,0.8183333333333332,0.8183333333333332,0.8183333333333332,0
2021-08-03 10:00:00+00:00,0.0,-0.6,1.1,3,0,1,10,False,0.0,8,0.8802777777777777,0.8802777777777777,0.0,0.1694444444444444,0.42,0.0694444444444444,0.8802777777777777,0.8802777777777777,0
2021-08-03 11:00:00+00:00,0.0,1.4,1.2,3,0,1,11,False,0.0,8,0.8802777777777778,0.8802777777777778,0.8802777777777778,0.8802777777777778,0.0,0.0,0.8802777777777778,0.8802777777777778,0
2021-08-03 12:00:00+00:00,0.0,2.5,2.2,3,1,1,12,False,0.0,8,0.8841666666666665,0.8841666666666665,0.8841666666666665,0.8841666666666665,0.6447222222222223,0.8841666666666665,0.8841666666666665,0.8841666666666665,0
2021-08-03 13:00:00+00:00,0.0,3.4,2.6,2,1,1,13,False,1.0,8,0.8927777777777778,0.8927777777777778,0.8927777777777778,0.8927777777777778,0.8927777777777778,0.8927777777777778,0.8927777777777778,0.8927777777777778,0
2021-08-03 14:00:00+00:00,0.0,3.4,3.5,2,0,1,14,False,1.0,8,0.8891666666666668,0.8891666666666668,0.8891666666666668,0.8891666666666668,0.8891666666666668,0.8891666666666668,0.8891666666666668,0.8891666666666668,1
2021-08-03 15:00:00+00:00,0.0,3.4,3.8,2,0,1,15,False,0.0,8,0.8911111111111112,0.8911111111111112,0.8911111111111112,0.8911111111111112,0.8911111111111112,0.8911111111111112,0.8911111111111112,0.8911111111111112,2
2021-08-03 16:00:00+00:00,0.0,3.4,4.3,7,1,1,16,False,0.0,8,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.7933333333333333,0.7933333333333333,0
2021-08-03 17:00:00+00:00,0.0,2.5,3.1,7,0,1,17,False,1.0,8,0.7669444444444444,0.7669444444444444,0.7669444444444444,0.7669444444444444,0.7669444444444444,0.7669444444444444,0.7669444444444444,0.7669444444444444,0
2021-08-03 18:00:00+00:00,0.0,1.0,3.6,7,0,1,18,False,0.0,8,0.8002777777777778,0.8002777777777778,0.8002777777777778,0.8002777777777778,0.7622222222222222,0.7175,0.8002777777777778,0.8002777777777778,1
2021-08-03 19:00:00+00:00,0.0,0.1,3.3,6,0,1,19,False,0.0,8,0.8891666666666667,0.8891666666666667,0.6588888888888889,0.7030555555555555,0.3827777777777778,0.5361111111111111,0.8891666666666667,0.8891666666666667,1
2021-08-03 20:00:00+00:00,0.0,-0.8,2.0,6,0,1,20,False,0.0,8,0.8011111111111111,0.8011111111111111,0.3874999999999999,0.1952777777777777,0.7580555555555555,0.6613888888888888,0.8011111111111111,0.8011111111111111,2
2021-08-03 21:00:00+00:00,0.0,-1.1,1.7,6,0,1,21,False,0.0,8,0.5455555555555556,0.5455555555555556,0.0,0.0,0.5455555555555556,0.5455555555555556,0.5455555555555556,0.5455555555555556,2
2021-08-03 22:00:00+00:00,0.0,-2.0,0.2,6,1,1,22,False,0.0,8,0.8174999999999999,0.8174999999999999,0.0,0.2730555555555555,0.8174999999999999,0.8174999999999999,0.8174999999999999,0.8174999999999999,3
2021-08-03 23:00:00+00:00,0.0,-2.3,0.6,6,0,1,23,False,1.0,8,0.6244444444444445,0.6244444444444445,0.6244444444444445,0.6244444444444445,0.6244444444444445,0.6244444444444445,0.6244444444444445,0.6244444444444445,4
2021-08-04 00:00:00+00:00,0.0,-0.2,1.1,6,0,2,0,False,0.0,8,0.6275000000000001,0.6275000000000001,0.0508333333333333,0.0,0.6275000000000001,0.6275000000000001,0.6275000000000001,0.6275000000000001,4
2021-08-04 01:00:00+00:00,0.0,0.4,2.8,6,0,2,1,False,0.0,8,0.3733333333333333,0.3733333333333333,0.0,0.0,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.3733333333333333,3
2021-08-04 02:00:00+00:00,0.0,-0.4,0.6,6,0,2,2,False,0.0,8,0.4744444444444444,0.4744444444444444,0.0,0.0,0.4744444444444444,0.4744444444444444,0.4744444444444444,0.4744444444444444,3
2021-08-04 03:00:00+00:00,0.0,0.6,1.5,6,0,2,3,False,0.0,8,0.5758333333333334,0.5758333333333334,0.0,0.0,0.5758333333333334,0.5758333333333334,0.5758333333333334,0.5758333333333334,3
2021-08-04 04:00:00+00:00,0.0,-0.3,0.7,6,0,2,4,False,0.0,8,0.5752777777777778,0.5752777777777778,0.0,0.0,0.5752777777777778,0.5752777777777778,0.5752777777777778,0.5752777777777778,3
2021-08-04 05:00:00+00:00,0.0,-1.2,1.0,6,1,2,5,False,0.0,8,0.5819444444444445,0.5819444444444445,0.0,0.0,0.5819444444444445,0.5819444444444445,0.5819444444444445,0.5819444444444445,3
2021-08-04 06:00:00+00:00,0.0,-0.9,1.0,6,0,2,6,False,1.0,8,0.6722222222222223,0.6722222222222223,0.0,0.0,0.6722222222222223,0.6722222222222223,0.6722222222222223,0.6722222222222223,3
2021-08-04 07:00:00+00:00,0.0,1.2,0.3,4,1,2,7,False,0.0,8,0.6775000000000001,0.6775000000000001,0.0,0.0738888888888888,0.6775000000000001,0.6775000000000001,0.6775000000000001,0.6775000000000001,3
2021-08-04 08:00:00+00:00,0.0,2.7,1.2,4,1,2,8,False,1.0,8,0.6924999999999999,0.6924999999999999,0.6924999999999999,0.6924999999999999,0.6924999999999999,0.6924999999999999,0.6924999999999999,0.6924999999999999,2
2021-08-04 09:00:00+00:00,0.0,3.8,2.5,4,1,2,9,False,1.0,8,0.6977777777777778,0.6977777777777778,0.5866666666666667,0.5483333333333333,0.6977777777777778,0.6977777777777778,0.6977777777777778,0.6977777777777778,5
2021-08-04 10:00:00+00:00,0.0,5.1,1.3,3,0,2,10,False,1.0,8,0.8247222222222224,0.8247222222222224,0.0,0.0,0.8247222222222224,0.8247222222222224,0.8247222222222224,0.8247222222222224,4
2021-08-04 11:00:00+00:00,0.0,5.0,4.0,3,0,2,11,False,0.0,8,0.7205555555555556,0.7205555555555556,0.0930555555555555,0.6508333333333334,0.7205555555555556,0.7205555555555556,0.7205555555555556,0.7205555555555556,3
2021-08-04 12:00:00+00:00,0.0,5.8,4.0,3,0,2,12,False,0.0,8,0.6883333333333334,0.6883333333333334,0.6883333333333334,0.6883333333333334,0.6883333333333334,0.6883333333333334,0.6883333333333334,0.6883333333333334,2
2021-08-04 13:00:00+00:00,0.0,6.3,5.0,6,0,2,13,False,0.0,8,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,0.9263888888888888,2
2021-08-04 14:00:00+00:00,0.0,6.0,3.7,6,1,2,14,False,0.0,8,0.9244444444444444,0.9244444444444444,0.9244444444444444,0.9244444444444444,0.5352777777777777,0.3830555555555555,0.9244444444444444,0.9244444444444444,2
2021-08-04 15:00:00+00:00,0.0,4.8,6.2,6,0,2,15,False,1.0,8,0.9277777777777776,0.9277777777777776,0.9277777777777776,0.9277777777777776,0.0,0.0,0.9277777777777776,0.9277777777777776,2
2021-08-04 16:00:00+00:00,0.0,4.6,4.5,8,0,2,16,False,0.0,8,0.9977777777777778,0.9977777777777778,0.9977777777777778,0.9977777777777778,0.0,0.0,0.9977777777777778,0.9977777777777778,4
2021-08-04 17:00:00+00:00,0.1,3.7,5.5,8,0,2,17,False,0.0,8,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.9788888888888888,0.8297222222222222,0.8480555555555556,0.9788888888888888,0.9788888888888888,3
2021-08-04 18:00:00+00:00,0.0,3.2,5.7,8,0,2,18,False,0.0,8,0.9952777777777776,0.9952777777777776,0.9952777777777776,0.9952777777777776,0.9952777777777776,0.9952777777777776,0.9952777777777776,0.9952777777777776,3
2021-08-04 19:00:00+00:00,0.0,2.7,4.7,8,0,2,19,False,0.0,8,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,0.9983333333333332,4
2021-08-04 20:00:00+00:00,0.0,3.1,6.1,8,0,2,20,False,0.0,8,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,5
2021-08-04 21:00:00+00:00,0.0,3.1,6.2,8,0,2,21,False,0.0,8,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,0.971388888888889,5
2021-08-04 22:00:00+00:00,0.0,3.8,3.8,8,0,2,22,False,0.0,8,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,0.9880555555555556,5
2021-08-04 23:00:00+00:00,0.0,4.9,3.9,8,0,2,23,False,0.0,8,0.9852777777777776,0.9852777777777776,0.9852777777777776,0.9852777777777776,0.9852777777777776,0.9852777777777776,0.9852777777777776,0.9852777777777776,6
2021-08-05 00:00:00+00:00,0.0,3.0,1.8,3,0,3,0,False,0.0,8,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,0.9644444444444444,7
2021-08-05 01:00:00+00:00,0.0,2.1,2.1,3,0,3,1,False,0.0,8,0.9594444444444444,0.9594444444444444,0.9594444444444444,0.9594444444444444,0.9594444444444444,0.9594444444444444,0.9594444444444444,0.9594444444444444,7
2021-08-05 02:00:00+00:00,0.0,1.5,2.9,3,0,3,2,False,0.0,8,0.966388888888889,0.966388888888889,0.966388888888889,0.966388888888889,0.966388888888889,0.966388888888889,0.966388888888889,0.966388888888889,7
2021-08-05 03:00:00+00:00,0.0,1.4,2.5,3,0,3,3,False,0.0,8,0.9688888888888888,0.9688888888888888,0.9688888888888888,0.9688888888888888,0.9688888888888888,0.9688888888888888,0.9688888888888888,0.9688888888888888,7
2021-08-05 04:00:00+00:00,0.0,0.5,1.9,3,0,3,4,False,0.0,8,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,0.9786111111111112,7
2021-08-05 05:00:00+00:00,0.0,0.7,2.3,3,0,3,5,False,0.0,8,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,0.9988888888888888,7
2021-08-05 06:00:00+00:00,0.0,3.5,0.6,3,2,3,6,False,0.0,8,0.7705555555555555,0.7705555555555555,0.7705555555555555,0.7705555555555555,0.7705555555555555,0.7705555555555555,0.7705555555555555,0.7705555555555555,8
2021-08-05 07:00:00+00:00,0.0,6.2,0.5,0,1,3,7,False,2.0,8,0.7833333333333334,0.7833333333333334,0.7833333333333334,0.7833333333333334,0.7833333333333334,0.7833333333333334,0.7833333333333334,0.7833333333333334,8
2021-08-05 08:00:00+00:00,0.0,7.2,1.6,0,1,3,8,False,1.0,8,0.9558333333333332,0.9558333333333332,0.9558333333333332,0.9558333333333332,0.9558333333333332,0.9558333333333332,0.9558333333333332,0.9558333333333332,8
2021-08-05 09:00:00+00:00,0.0,8.7,2.1,0,2,3,9,False,1.0,8,0.9519444444444444,0.9519444444444444,0.9519444444444444,0.9519444444444444,0.9519444444444444,0.9519444444444444,0.9519444444444444,0.9519444444444444,8
2021-08-05 10:00:00+00:00,0.0,10.3,2.3,1,3,3,10,False,2.0,8,0.8372222222222222,0.8372222222222222,0.8372222222222222,0.8372222222222222,0.8372222222222222,0.8372222222222222,0.8372222222222222,0.8372222222222222,7
2021-08-05 11:00:00+00:00,0.0,11.8,3.3,1,0,3,11,False,3.0,8,0.9208333333333332,0.9208333333333332,0.9208333333333332,0.9208333333333332,0.9208333333333332,0.9208333333333332,0.9208333333333332,0.9208333333333332,6
2021-08-05 12:00:00+00:00,0.0,12.2,3.8,1,1,3,12,False,0.0,8,0.963611111111111,0.963611111111111,0.963611111111111,0.963611111111111,0.963611111111111,0.963611111111111,0.963611111111111,0.963611111111111,4
2021-08-05 13:00:00+00:00,0.0,13.0,3.8,2,1,3,13,False,1.0,8,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,1
2021-08-05 14:00:00+00:00,0.0,12.4,3.5,2,0,3,14,False,1.0,8,0.9927777777777778,0.9927777777777778,0.9927777777777778,0.9927777777777778,0.9927777777777778,0.9927777777777778,0.9927777777777778,0.9927777777777778,1
2021-08-05 15:00:00+00:00,0.0,11.6,5.9,2,1,3,15,False,0.0,8,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,0.9905555555555556,1
2021-08-05 16:00:00+00:00,0.0,12.2,7.6,5,1,3,16,False,1.0,8,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0.9938888888888888,0
2021-08-05 17:00:00+00:00,0.0,10.9,4.9,5,0,3,17,False,1.0,8,0.8447222222222223,0.8447222222222223,0.8447222222222223,0.8447222222222223,0.8447222222222223,0.8447222222222223,0.8447222222222223,0.8447222222222223,1
2021-08-05 18:00:00+00:00,0.0,11.0,4.0,5,0,3,18,False,0.0,8,0.8438888888888889,0.8438888888888889,0.8438888888888889,0.8438888888888889,0.8438888888888889,0.8438888888888889,0.8438888888888889,0.8438888888888889,2
2021-08-05 19:00:00+00:00,0.0,9.4,5.4,6,1,3,19,False,0.0,8,0.4952777777777777,0.4952777777777777,0.4952777777777777,0.4952777777777777,0.4952777777777777,0.1747222222222222,0.4952777777777777,0.4952777777777777,1
2021-08-05 20:00:00+00:00,0.0,8.2,4.7,6,1,3,20,False,1.0,8,0.8633333333333333,0.8633333333333333,0.8633333333333333,0.8633333333333333,0.7313888888888889,0.8633333333333333,0.8633333333333333,0.8633333333333333,1
2021-08-05 21:00:00+00:00,0.1,7.0,4.5,6,0,3,21,False,1.0,8,0.9372222222222222,0.9372222222222222,0.9372222222222222,0.9372222222222222,0.3391666666666666,0.1911111111111111,0.9372222222222222,0.9372222222222222,1
2021-08-05 22:00:00+00:00,0.0,6.4,3.7,7,0,3,22,False,0.0,8,0.9394444444444444,0.9394444444444444,0.9394444444444444,0.9394444444444444,0.0,0.0,0.9394444444444444,0.9394444444444444,0
