dateTime,availability 0,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2020-07-01 01:00:00,1,0.0,4.8,5.3,0,0,,False,2,7,0
2020-07-01 02:00:00,1,0.0,4.0,3.4,1,0,0.0,False,2,7,0
2020-07-01 03:00:00,1,0.0,4.0,3.1,2,0,0.0,False,2,7,0
2020-07-01 04:00:00,1,0.0,4.2,1.9,3,0,0.0,False,2,7,0
2020-07-01 05:00:00,1,0.0,3.7,1.6,4,0,0.0,False,2,7,0
2020-07-01 06:00:00,1,0.0,3.5,2.0,5,1,0.0,False,2,7,0
2020-07-01 07:00:00,1,0.0,3.6,2.5,6,3,1.0,False,2,7,0
2020-07-01 08:00:00,1,0.0,3.3,1.8,7,0,3.0,False,2,7,2
2020-07-01 09:00:00,1,0.0,3.9,1.9,8,0,0.0,False,2,7,1
2020-07-01 10:00:00,1,0.0,3.7,1.8,9,0,0.0,False,2,7,0
2020-07-01 11:00:00,1,0.0,4.0,1.2,10,0,0.0,False,2,7,1
2020-07-01 12:00:00,1,0.0,4.5,1.9,11,0,0.0,False,2,7,0
2020-07-01 13:00:00,0,0.0,4.3,1.9,12,1,0.0,False,2,7,0
2020-07-01 14:00:00,1,0.0,4.4,2.5,13,9,1.0,False,2,7,0
2020-07-01 15:00:00,1,0.0,4.2,3.0,14,0,9.0,False,2,7,0
2020-07-01 16:00:00,1,0.0,4.1,2.7,15,0,0.0,False,2,7,0
2020-07-01 17:00:00,1,0.0,4.0,3.5,16,0,0.0,False,2,7,2
2020-07-01 18:00:00,1,0.0,4.0,2.7,17,0,0.0,False,2,7,2
2020-07-01 19:00:00,1,0.0,5.4,4.5,18,0,0.0,False,2,7,0
2020-07-01 20:00:00,1,0.0,5.9,7.5,19,2,0.0,False,2,7,1
2020-07-01 21:00:00,1,0.0,6.1,6.5,20,3,2.0,False,2,7,1
2020-07-01 22:00:00,1,0.0,6.3,8.7,21,1,3.0,False,2,7,2
2020-07-01 23:00:00,1,0.0,6.0,5.6,22,0,1.0,False,2,7,0
2020-07-01 00:00:00,1,0.1,5.8,3.8,23,0,0.0,False,2,7,0
2020-07-02 01:00:00,1,0.0,1.5,1.2,0,0,,False,3,7,0
2020-07-02 02:00:00,1,0.0,0.1,1.1,1,0,0.0,False,3,7,0
2020-07-02 03:00:00,1,0.0,-0.2,2.3,2,0,0.0,False,3,7,0
2020-07-02 04:00:00,1,0.0,0.2,1.7,3,0,0.0,False,3,7,0
2020-07-02 05:00:00,1,0.0,-1.3,0.6,4,0,0.0,False,3,7,0
2020-07-02 06:00:00,1,0.0,-1.8,1.6,5,0,0.0,False,3,7,1
2020-07-02 07:00:00,1,0.0,-1.7,1.3,6,1,0.0,False,3,7,1
2020-07-02 08:00:00,1,0.0,-2.1,0.1,7,1,1.0,False,3,7,0
2020-07-02 09:00:00,1,0.0,-2.4,0.6,8,0,1.0,False,3,7,0
2020-07-02 10:00:00,1,0.0,-0.8,0.9,9,1,0.0,False,3,7,0
2020-07-02 11:00:00,1,0.0,0.5,0.5,10,2,1.0,False,3,7,0
2020-07-02 12:00:00,1,0.0,0.7,1.4,11,1,2.0,False,3,7,2
2020-07-02 13:00:00,1,0.0,0.9,0.5,12,1,1.0,False,3,7,0
2020-07-02 14:00:00,1,0.0,1.1,1.1,13,5,1.0,False,3,7,0
2020-07-02 15:00:00,1,0.0,1.2,2.1,14,2,5.0,False,3,7,1
2020-07-02 16:00:00,1,0.0,1.5,1.5,15,2,2.0,False,3,7,1
2020-07-02 17:00:00,1,0.0,1.8,1.7,16,2,2.0,False,3,7,1
2020-07-02 18:00:00,1,0.0,1.9,1.3,17,2,2.0,False,3,7,0
2020-07-02 19:00:00,1,0.0,2.1,2.2,18,0,2.0,False,3,7,0
2020-07-02 20:00:00,1,0.1,2.0,1.4,19,0,0.0,False,3,7,1
2020-07-02 21:00:00,1,0.1,2.0,1.7,20,4,0.0,False,3,7,0
2020-07-02 22:00:00,1,0.0,2.0,1.9,21,0,4.0,False,3,7,4
2020-07-02 23:00:00,1,0.0,2.3,2.3,22,0,0.0,False,3,7,0
2020-07-02 00:00:00,1,0.0,2.1,2.0,23,0,0.0,False,3,7,0
2020-07-03 01:00:00,1,0.0,-2.9,2.8,0,0,,False,4,7,0
2020-07-03 02:00:00,1,0.0,-3.0,2.8,1,0,0.0,False,4,7,0
2020-07-03 03:00:00,1,0.0,-3.5,3.9,2,0,0.0,False,4,7,0
