Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,bike_availability_495.0,dock_availability_495.0,bike_availability_491.0,dock_availability_491.0,bike_availability_483.0,dock_availability_483.0,bike_availability_2339.0,dock_availability_2339.0
2022-05-20 13:00:00+00:00,0.0,18.6,4.3,4,1,4,13,False,0.0,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444
2022-05-20 14:00:00+00:00,0.0,18.2,5.9,4,1,4,14,False,1.0,0.9988888888888884,0.9988888888888884,0.9988888888888884,0.9988888888888884,0.9988888888888884,0.9988888888888884,0.9988888888888884,0.9988888888888884
2022-05-20 15:00:00+00:00,0.0,18.1,3.3,4,1,4,15,False,1.0,0.9513888888888884,0.9513888888888884,0.9513888888888884,0.9513888888888884,0.9513888888888884,0.9513888888888884,0.9513888888888884,0.9513888888888884
2022-05-20 16:00:00+00:00,0.0,16.9,5.3,4,3,4,16,False,1.0,0.9833333333333336,0.9833333333333336,0.8697222222222225,0.8547222222222225,0.9833333333333336,0.9833333333333336,0.9833333333333336,0.9833333333333336
2022-05-20 17:00:00+00:00,0.0,16.7,5.3,4,1,4,17,False,3.0,0.2438888888888888,0.2341666666666667,0.5674999999999999,0.5833333333333333,0.9916666666666664,0.9916666666666664,0.9916666666666664,0.9916666666666664
2022-05-20 18:00:00+00:00,0.0,16.3,3.9,4,3,4,18,False,1.0,0.9697222222222222,0.9325,0.1805555555555555,0.2255555555555555,0.9919444444444444,0.9919444444444444,0.9919444444444444,0.9919444444444444
2022-05-20 19:00:00+00:00,0.0,15.2,4.1,7,0,4,19,False,3.0,0.9819444444444444,0.9819444444444444,0.3338888888888889,0.2958333333333333,0.9819444444444444,0.9819444444444444,0.9819444444444444,0.9819444444444444
2022-05-20 20:00:00+00:00,0.0,14.5,2.3,7,1,4,20,False,0.0,0.9927777777777772,0.9927777777777772,0.0,0.0,0.9927777777777772,0.9927777777777772,0.9927777777777772,0.9927777777777772
2022-05-20 21:00:00+00:00,0.1,13.4,4.3,7,0,4,21,False,1.0,0.9838888888888888,0.9838888888888888,0.0,0.0,0.9838888888888888,0.9838888888888888,0.9838888888888888,0.9838888888888888
2022-05-20 22:00:00+00:00,0.3,12.5,3.2,7,0,4,22,False,0.0,0.5397222222222223,0.5247222222222223,0.0,0.0,0.9994444444444444,0.9994444444444444,0.9994444444444444,0.9994444444444444
2022-05-20 23:00:00+00:00,2.9,11.5,3.1,7,0,4,23,False,0.0,0.0661111111111111,0.0736111111111111,0.0,0.0,0.9822222222222222,0.9822222222222222,0.9822222222222222,0.9822222222222222
2022-05-21 00:00:00+00:00,0.3,11.6,1.8,7,0,5,0,False,0.0,0.9869444444444444,0.9869444444444444,0.0,0.0,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444
2022-05-21 01:00:00+00:00,1.5,11.3,2.5,7,0,5,1,False,0.0,0.9927777777777778,0.9927777777777778,0.0,0.0,0.9927777777777778,0.9927777777777778,0.9927777777777778,0.9927777777777778
2022-05-21 02:00:00+00:00,0.0,11.4,1.6,7,0,5,2,False,0.0,0.9666666666666668,0.9666666666666668,0.0,0.0,0.9666666666666668,0.9666666666666668,0.9666666666666668,0.9666666666666668
2022-05-21 03:00:00+00:00,1.0,11.0,1.4,7,0,5,3,False,0.0,0.982222222222222,0.982222222222222,0.0,0.0,0.982222222222222,0.982222222222222,0.982222222222222,0.982222222222222
2022-05-21 04:00:00+00:00,0.0,10.9,0.8,7,0,5,4,False,0.0,0.9927777777777782,0.9927777777777782,0.0,0.0,0.9927777777777782,0.9927777777777782,0.9927777777777782,0.9927777777777782
