,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-04-15 01:00:00+00:00,0.0,4.6,2.5,2,0,4,1,False,0.0
2022-04-15 02:00:00+00:00,0.0,3.6,2.6,2,0,4,2,False,0.0
2022-04-15 03:00:00+00:00,0.0,3.3,3,2,0,4,3,False,0.0
2022-04-15 04:00:00+00:00,0.0,3.1,3,2,0,4,4,False,0.0
2022-04-15 05:00:00+00:00,0.0,2.6,2.9,2,0,4,5,False,0.0
2022-04-15 06:00:00+00:00,0.0,2.5,1.7,2,0,4,6,False,0.0
2022-04-15 07:00:00+00:00,0.0,4.5,0.7,0,1,4,7,False,0.0
2022-04-15 08:00:00+00:00,0.0,6.6,1,0,1,4,8,False,1.0
2022-04-15 09:00:00+00:00,0.0,9.1,0.9,0,0,4,9,False,1.0
2022-04-15 10:00:00+00:00,0.0,10.8,2.1,2,4,4,10,False,0.0
2022-04-15 11:00:00+00:00,0.0,10.4,3,2,4,4,11,False,4.0
2022-04-15 12:00:00+00:00,0.0,11.4,1.9,2,3,4,12,False,4.0
2022-04-15 13:00:00+00:00,0.0,12.3,3.1,2,0,4,13,False,3.0
2022-04-15 14:00:00+00:00,0.0,12.3,3,2,2,4,14,False,0.0
2022-04-15 15:00:00+00:00,0.0,12.9,2.9,2,4,4,15,False,2.0
2022-04-15 16:00:00+00:00,0.0,13.3,2.7,1,4,4,16,False,4.0
2022-04-15 17:00:00+00:00,0.0,12.5,2.4,1,1,4,17,False,4.0
2022-04-15 18:00:00+00:00,0.0,12.1,2.1,1,2,4,18,False,1.0
2022-04-15 19:00:00+00:00,0.0,10.7,1.3,3,1,4,19,False,2.0
2022-04-15 20:00:00+00:00,0.0,8.1,1,3,0,4,20,False,1.0
2022-04-15 21:00:00+00:00,0.0,5.6,0.7,3,0,4,21,False,0.0
2022-04-15 22:00:00+00:00,0.0,4.4,0.8,4,0,4,22,False,0.0
2022-04-15 23:00:00+00:00,0.0,3.7,1.9,4,0,4,23,False,0.0
2022-04-16 00:00:00+00:00,0.0,2.6,1.4,4,0,5,0,False,0.0
2022-04-16 01:00:00+00:00,0.0,2.0,1.5,4,0,5,1,False,0.0
2022-04-16 02:00:00+00:00,0.0,1.0,0.7,4,0,5,2,False,0.0
2022-04-16 03:00:00+00:00,0.0,1.1,0.8,4,0,5,3,False,0.0
2022-04-16 04:00:00+00:00,0.0,0.2,0.7,4,0,5,4,False,0.0
2022-04-16 05:00:00+00:00,0.0,0.0,1.5,4,0,5,5,False,0.0
2022-04-16 06:00:00+00:00,0.0,1.0,1.9,4,1,5,6,False,0.0
2022-04-16 07:00:00+00:00,0.0,5.1,0,2,0,5,7,False,1.0
2022-04-16 08:00:00+00:00,0.0,5.8,0.6,2,0,5,8,False,0.0
2022-04-16 09:00:00+00:00,0.0,7.8,1.2,2,0,5,9,False,0.0
2022-04-16 10:00:00+00:00,0.0,9.4,2,6,0,5,10,False,0.0
2022-04-16 11:00:00+00:00,0.0,11.7,1.9,6,1,5,11,False,0.0
2022-04-16 12:00:00+00:00,0.0,12.7,3.2,6,3,5,12,False,1.0
2022-04-16 13:00:00+00:00,0.0,14.1,3.6,4,0,5,13,False,3.0
2022-04-16 14:00:00+00:00,0.0,14.3,2.6,4,4,5,14,False,0.0
2022-04-16 15:00:00+00:00,0.0,14.3,2.8,4,0,5,15,False,4.0
2022-04-16 16:00:00+00:00,0.0,14.6,3.9,3,2,5,16,False,0.0
2022-04-16 17:00:00+00:00,0.0,12.6,4.7,3,1,5,17,False,2.0
2022-04-16 18:00:00+00:00,0.0,11.3,3.3,3,0,5,18,False,1.0
2022-04-16 19:00:00+00:00,0.0,8.9,2.8,3,1,5,19,False,0.0
2022-04-16 20:00:00+00:00,0.0,7.0,2.5,3,1,5,20,False,1.0
2022-04-16 21:00:00+00:00,0.0,5.3,2,3,0,5,21,False,1.0
2022-04-16 22:00:00+00:00,0.0,3.9,1.4,2,1,5,22,False,0.0
