,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour
2022-09-13 20:00:00+00:00,0.0,12.4,1,7,16,1,20,False,16.0
2022-09-13 21:00:00+00:00,0.0,12.3,4.2,7,6,1,21,False,16.0
2022-09-13 22:00:00+00:00,0.0,12.4,2.9,7,1,1,22,False,6.0
2022-09-13 23:00:00+00:00,0.0,11.7,1.8,7,0,1,23,False,1.0
2022-09-14 00:00:00+00:00,0.0,13.4,3.9,7,0,2,0,False,0.0
2022-09-14 01:00:00+00:00,0.0,11.3,1.4,7,0,2,1,False,0.0
2022-09-14 02:00:00+00:00,0.0,10.6,2.7,7,0,2,2,False,0.0
2022-09-14 03:00:00+00:00,0.0,10.2,1.3,7,3,2,3,False,0.0
2022-09-14 04:00:00+00:00,0.0,9.1,0.4,7,19,2,4,False,3.0
2022-09-14 05:00:00+00:00,0.0,9.4,0.8,7,59,2,5,False,19.0
2022-09-14 06:00:00+00:00,0.0,9.9,1.3,7,35,2,6,False,59.0
2022-09-14 07:00:00+00:00,0.0,10.3,0.8,6,18,2,7,False,35.0
2022-09-14 08:00:00+00:00,0.0,11.3,0.4,6,14,2,8,False,18.0
2022-09-14 09:00:00+00:00,0.0,11.9,0.3,6,6,2,9,False,14.0
2022-09-14 10:00:00+00:00,0.0,12.8,0.9,6,10,2,10,False,6.0
2022-09-14 11:00:00+00:00,0.0,16.2,1,6,8,2,11,False,10.0
2022-09-14 12:00:00+00:00,0.0,17.6,2.1,6,18,2,12,False,8.0
2022-09-14 13:00:00+00:00,0.0,16.5,2,7,26,2,13,False,18.0
2022-09-14 14:00:00+00:00,0.0,16.6,3,7,55,2,14,False,26.0
2022-09-14 15:00:00+00:00,0.0,16.2,2.4,7,45,2,15,False,55.0
2022-09-14 16:00:00+00:00,0.0,14.3,4.9,7,37,2,16,False,45.0
2022-09-14 17:00:00+00:00,0.3,12.2,2.8,7,39,2,17,False,37.0
2022-09-14 18:00:00+00:00,0.0,12.1,1.3,7,19,2,18,False,39.0
2022-09-14 19:00:00+00:00,0.1,11.1,1.2,6,19,2,19,False,19.0
2022-09-14 20:00:00+00:00,0.0,10.9,1.7,6,17,2,20,False,19.0
2022-09-14 21:00:00+00:00,0.0,10.5,2.1,6,9,2,21,False,17.0
2022-09-14 22:00:00+00:00,0.0,10.6,1.9,4,0,2,22,False,9.0
2022-09-14 23:00:00+00:00,0.0,9.6,0.7,4,0,2,23,False,0.0
2022-09-15 00:00:00+00:00,0.0,8.5,0.4,4,0,3,0,False,0.0
2022-09-15 01:00:00+00:00,0.0,9.6,1.6,4,0,3,1,False,0.0
2022-09-15 02:00:00+00:00,0.0,8.9,0.7,4,0,3,2,False,0.0
2022-09-15 03:00:00+00:00,0.0,9.1,1.2,4,4,3,3,False,0.0
2022-09-15 04:00:00+00:00,0.0,9.2,0.5,4,16,3,4,False,4.0
2022-09-15 05:00:00+00:00,0.0,9.0,0.2,4,21,3,5,False,16.0
2022-09-15 06:00:00+00:00,0.0,8.9,0.8,4,21,3,6,False,21.0
2022-09-15 07:00:00+00:00,0.0,8.9,0.6,7,13,3,7,False,21.0
2022-09-15 08:00:00+00:00,0.0,12.3,1.2,7,12,3,8,False,13.0
2022-09-15 09:00:00+00:00,0.0,12.1,1.6,7,17,3,9,False,12.0
2022-09-15 10:00:00+00:00,0.0,15.7,2.2,6,13,3,10,False,17.0
2022-09-15 11:00:00+00:00,0.0,14.7,2.6,6,7,3,11,False,13.0
2022-09-15 12:00:00+00:00,0.1,14.8,3.7,6,10,3,12,False,7.0
2022-09-15 13:00:00+00:00,0.0,16.1,3.3,7,13,3,13,False,10.0
2022-09-15 14:00:00+00:00,0.0,15.9,3.2,7,38,3,14,False,13.0
2022-09-15 15:00:00+00:00,0.0,17.5,2.3,7,37,3,15,False,38.0
2022-09-15 16:00:00+00:00,0.0,17.8,3.2,6,44,3,16,False,37.0
2022-09-15 17:00:00+00:00,0.0,16.0,4,6,41,3,17,False,44.0
2022-09-15 18:00:00+00:00,0.0,14.5,2.3,6,14,3,18,False,41.0
2022-09-15 19:00:00+00:00,0.0,13.8,2.1,6,23,3,19,False,14.0
2022-09-15 20:00:00+00:00,0.0,11.6,2,6,14,3,20,False,23.0
2022-09-15 21:00:00+00:00,0.0,11.6,1.7,6,18,3,21,False,14.0
2022-09-15 22:00:00+00:00,0.0,9.6,2.3,3,9,3,22,False,18.0
2022-09-15 23:00:00+00:00,0.0,13.1,3.8,3,0,3,23,False,9.0
2022-09-16 00:00:00+00:00,0.0,12.9,3.8,3,0,4,0,False,0.0
2022-09-16 01:00:00+00:00,0.0,13.1,4.5,3,0,4,1,False,0.0
2022-09-16 02:00:00+00:00,0.0,12.5,4.2,3,0,4,2,False,0.0
2022-09-16 03:00:00+00:00,0.0,12.2,3.2,3,1,4,3,False,0.0
2022-09-16 04:00:00+00:00,0.0,12.3,3.5,3,18,4,4,False,1.0
2022-09-16 05:00:00+00:00,0.0,12.7,5.9,3,39,4,5,False,18.0
2022-09-16 06:00:00+00:00,0.0,12.6,5,3,19,4,6,False,39.0
2022-09-16 07:00:00+00:00,0.0,12.7,5,6,11,4,7,False,19.0
2022-09-16 08:00:00+00:00,0.0,14.8,6.3,6,3,4,8,False,11.0
2022-09-16 09:00:00+00:00,0.0,14.8,6,6,7,4,9,False,3.0
2022-09-16 10:00:00+00:00,0.0,15.9,7.1,6,9,4,10,False,7.0
