dateTime,availability 0,availability 1,availability 2,availability 3,availability 4,availability 5,availability 6,availability 7,availability 8,availability 9,availability 10,availability 11,availability 12,availability 13,availability 14,availability 15,nedør,temp,vind,hour,count,count_last_hour,isHoliday,weekday,month,Mean_close_count_last_hour
2021-08-04 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,-1.2,1.0,5,0,0.0,False,2,8,0.0
2021-08-04 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,-0.9,1.0,6,1,0.0,False,2,8,0.8571428571428571
2021-08-04 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.2,0.3,7,0,1.0,False,2,8,0.5
2021-08-04 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2.7,1.2,8,2,0.0,False,2,8,0.42857142857142855
2021-08-04 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3.8,2.5,9,2,2.0,False,2,8,0.7142857142857143
2021-08-04 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,5.1,1.3,10,0,2.0,False,2,8,1.0714285714285714
2021-08-04 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,5.0,4.0,11,0,0.0,False,2,8,1.7142857142857142
2021-08-04 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,5.8,4.0,12,2,0.0,False,2,8,1.5
2021-08-04 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,6.3,5.0,13,3,2.0,False,2,8,1.1428571428571428
2021-08-04 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,6.0,3.7,14,0,3.0,False,2,8,1.9285714285714286
2021-08-04 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,4.8,6.2,15,2,0.0,False,2,8,2.142857142857143
2021-08-04 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,4.6,4.5,16,0,2.0,False,2,8,2.2857142857142856
2021-08-04 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1,3.7,5.5,17,1,0.0,False,2,8,2.5
2021-08-04 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3.2,5.7,18,1,1.0,False,2,8,1.1428571428571428
2021-08-04 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2.7,4.7,19,0,1.0,False,2,8,1.6428571428571428
2021-08-04 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3.1,6.1,20,0,0.0,False,2,8,1.0714285714285714
2021-08-04 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3.1,6.2,21,0,0.0,False,2,8,0.8571428571428571
2021-08-04 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3.8,3.8,22,0,0.0,False,2,8,0.9285714285714286
2021-08-04 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,4.9,3.9,23,0,0.0,False,2,8,0.0
2021-08-05 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3.0,1.8,0,0,,False,3,8,0.0
2021-08-05 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,2.1,2.1,1,0,0.0,False,3,8,0.0
2021-08-05 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.5,2.9,2,0,0.0,False,3,8,0.0
2021-08-05 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1.4,2.5,3,0,0.0,False,3,8,0.0
2021-08-05 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.5,1.9,4,0,0.0,False,3,8,0.0
2021-08-05 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.7,2.3,5,0,0.0,False,3,8,0.07142857142857142
2021-08-05 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3.5,0.6,6,0,0.0,False,3,8,0.6428571428571429
2021-08-05 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,6.2,0.5,7,0,0.0,False,3,8,1.0714285714285714
2021-08-05 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,7.2,1.6,8,0,0.0,False,3,8,0.5714285714285714
2021-08-05 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,8.7,2.1,9,0,0.0,False,3,8,0.7142857142857143
2021-08-05 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,10.3,2.3,10,0,0.0,False,3,8,1.2142857142857142
2021-08-05 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,11.8,3.3,11,1,0.0,False,3,8,1.7142857142857142
2021-08-05 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.2,3.8,12,2,1.0,False,3,8,1.5
2021-08-05 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,13.0,3.8,13,1,2.0,False,3,8,2.2142857142857144
2021-08-05 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.4,3.5,14,1,1.0,False,3,8,3.2142857142857144
2021-08-05 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,11.6,5.9,15,4,1.0,False,3,8,4.214285714285714
2021-08-05 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.2,7.6,16,2,4.0,False,3,8,3.0714285714285716
2021-08-05 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,10.9,4.9,17,0,2.0,False,3,8,2.7857142857142856
2021-08-05 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,11.0,4.0,18,0,0.0,False,3,8,1.9285714285714286
2021-08-05 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,9.4,5.4,19,0,0.0,False,3,8,1.7857142857142858
2021-08-05 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,8.2,4.7,20,0,0.0,False,3,8,1.2857142857142858
2021-08-05 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1,7.0,4.5,21,0,0.0,False,3,8,0.9285714285714286
2021-08-05 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,6.4,3.7,22,0,0.0,False,3,8,0.42857142857142855
2021-08-05 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,6.2,3.3,23,0,0.0,False,3,8,0.0
2021-08-06 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.5,1.7,0,0,,False,4,8,0.0
2021-08-06 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.5,0.5,1,0,0.0,False,4,8,0.0
2021-08-06 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.6,2.2,2,0,0.0,False,4,8,0.0
2021-08-06 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.6,0.9,3,0,0.0,False,4,8,0.0
2021-08-06 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.6,0.9,4,0,0.0,False,4,8,0.0
2021-08-06 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.8,2.0,5,0,0.0,False,4,8,0.07142857142857142
2021-08-06 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.7,2.0,6,0,0.0,False,4,8,0.35714285714285715
2021-08-06 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,15.4,1.1,7,0,0.0,False,4,8,0.8571428571428571
2021-08-06 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.2,2.3,8,1,0.0,False,4,8,0.7142857142857143
2021-08-06 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.1,1.7,9,0,1.0,False,4,8,0.7857142857142857
2021-08-06 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.4,2.0,10,1,0.0,False,4,8,0.5714285714285714
2021-08-06 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.0,2.0,11,1,1.0,False,4,8,0.2857142857142857
2021-08-06 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.7,2.8,12,2,1.0,False,4,8,1.4285714285714286
2021-08-06 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,20.8,3.0,13,2,2.0,False,4,8,1.2857142857142858
2021-08-06 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,21.4,3.9,14,1,2.0,False,4,8,2.357142857142857
2021-08-06 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,21.2,3.8,15,3,1.0,False,4,8,2.642857142857143
2021-08-06 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,20.4,3.8,16,1,3.0,False,4,8,2.0
2021-08-06 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,20.2,3.4,17,1,1.0,False,4,8,1.6428571428571428
2021-08-06 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,18.5,2.2,18,0,1.0,False,4,8,1.1428571428571428
2021-08-06 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.8,1.9,19,0,0.0,False,4,8,0.9285714285714286
2021-08-06 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.6,2.4,20,0,0.0,False,4,8,1.2857142857142858
2021-08-06 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.6,2.1,21,0,0.0,False,4,8,0.7142857142857143
2021-08-06 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,15.6,1.5,22,0,0.0,False,4,8,1.0714285714285714
2021-08-06 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.7,1.6,23,0,0.0,False,4,8,0.0
2021-08-07 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.1,3.9,0,0,,False,5,8,0.0
2021-08-07 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.1,3.0,1,0,0.0,False,5,8,0.0
2021-08-07 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.0,3.8,2,0,0.0,False,5,8,0.0
2021-08-07 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.1,2.2,3,0,0.0,False,5,8,0.0
2021-08-07 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,15.6,1.2,4,0,0.0,False,5,8,0.0
2021-08-07 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.0,2.3,5,0,0.0,False,5,8,0.07142857142857142
2021-08-07 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.3,1.8,6,0,0.0,False,5,8,0.07142857142857142
2021-08-07 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,18.2,1.8,7,0,0.0,False,5,8,0.2857142857142857
2021-08-07 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.6,3.7,8,0,0.0,False,5,8,0.14285714285714285
2021-08-07 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,18.5,4.5,9,0,0.0,False,5,8,0.6428571428571429
2021-08-07 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.1,3.6,10,1,0.0,False,5,8,1.2857142857142858
2021-08-07 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.8,4.2,11,0,1.0,False,5,8,1.5
2021-08-07 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.5,3.6,12,1,0.0,False,5,8,1.5714285714285714
2021-08-07 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.7,3.6,13,0,1.0,False,5,8,1.9285714285714286
2021-08-07 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1,20.4,5.2,14,2,0.0,False,5,8,1.4285714285714286
2021-08-07 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,20.4,4.2,15,0,2.0,False,5,8,2.0714285714285716
2021-08-07 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,20.1,4.0,16,1,0.0,False,5,8,2.0
2021-08-07 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.1,20.5,4.5,17,1,1.0,False,5,8,1.6428571428571428
2021-08-07 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,20.3,4.0,18,0,1.0,False,5,8,1.2857142857142858
2021-08-07 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,20.0,3.4,19,1,0.0,False,5,8,0.5
2021-08-07 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.0,3.9,20,0,1.0,False,5,8,1.1428571428571428
2021-08-07 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.7,2.6,21,0,0.0,False,5,8,0.42857142857142855
2021-08-07 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.9,2.6,22,2,0.0,False,5,8,0.5
2021-08-07 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.3,3.3,23,0,2.0,False,5,8,0.0
2021-08-08 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,13.5,3.1,0,0,,False,6,8,0.0
2021-08-08 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,13.2,4.0,1,0,0.0,False,6,8,0.0
2021-08-08 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.7,1.2,2,0,0.0,False,6,8,0.0
2021-08-08 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.3,0.7,3,0,0.0,False,6,8,0.0
2021-08-08 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.5,0.9,4,0,0.0,False,6,8,0.0
2021-08-08 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.7,1.1,5,0,0.0,False,6,8,0.14285714285714285
2021-08-08 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,12.7,0.3,6,0,0.0,False,6,8,0.07142857142857142
2021-08-08 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.6,1.6,7,1,0.0,False,6,8,0.21428571428571427
2021-08-08 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.8,0.3,8,0,1.0,False,6,8,0.0
2021-08-08 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.4,1.1,9,0,0.0,False,6,8,0.5
2021-08-08 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.3,1.9,10,1,0.0,False,6,8,0.7857142857142857
2021-08-08 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.8,2.4,11,1,1.0,False,6,8,1.0714285714285714
2021-08-08 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,21.4,3.0,12,0,1.0,False,6,8,0.8571428571428571
2021-08-08 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,22.0,2.6,13,0,0.0,False,6,8,1.5
2021-08-08 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,22.0,2.8,14,1,0.0,False,6,8,1.1428571428571428
2021-08-08 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,22.7,2.4,15,1,1.0,False,6,8,1.1428571428571428
2021-08-08 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,21.9,2.3,16,1,1.0,False,6,8,1.7142857142857142
2021-08-08 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,22.1,2.9,17,0,1.0,False,6,8,1.4285714285714286
2021-08-08 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,20.3,2.3,18,0,0.0,False,6,8,0.9285714285714286
2021-08-08 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.1,2.3,19,0,0.0,False,6,8,1.0714285714285714
2021-08-08 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,18.0,2.1,20,0,0.0,False,6,8,1.0714285714285714
2021-08-08 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.7,2.2,21,0,0.0,False,6,8,0.7142857142857143
2021-08-08 23:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.5,2.8,22,1,0.0,False,6,8,0.5714285714285714
2021-08-08 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.1,1.6,23,0,1.0,False,6,8,0.0
2021-08-09 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.0,0.5,0,0,,False,0,8,0.0
2021-08-09 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.8,1.1,1,0,0.0,False,0,8,0.0
2021-08-09 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.9,1.0,2,0,0.0,False,0,8,0.0
2021-08-09 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.7,0.9,3,0,0.0,False,0,8,0.0
2021-08-09 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.4,0.8,4,0,0.0,False,0,8,0.0
2021-08-09 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.1,1.1,5,0,0.0,False,0,8,0.07142857142857142
2021-08-09 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,13.7,1.3,6,1,0.0,False,0,8,0.7142857142857143
2021-08-09 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,13.8,0.8,7,0,1.0,False,0,8,0.8571428571428571
2021-08-09 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,14.5,1.1,8,0,0.0,False,0,8,0.7142857142857143
2021-08-09 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.9,1.2,9,0,0.0,False,0,8,0.6428571428571429
2021-08-09 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,18.3,1.9,10,0,0.0,False,0,8,0.7857142857142857
2021-08-09 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,21.6,1.6,11,0,0.0,False,0,8,1.0
2021-08-09 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,21.4,2.6,12,2,0.0,False,0,8,1.0714285714285714
2021-08-09 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,24.1,2.5,13,0,2.0,False,0,8,1.5
2021-08-09 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,24.9,2.8,14,3,0.0,False,0,8,2.4285714285714284
2021-08-09 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,25.4,3.3,15,0,3.0,False,0,8,5.928571428571429
2021-08-09 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,25.5,2.8,16,1,0.0,False,0,8,3.0714285714285716
2021-08-09 18:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,24.2,3.6,17,0,1.0,False,0,8,2.7857142857142856
2021-08-09 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,22.6,2.3,18,0,0.0,False,0,8,2.357142857142857
2021-08-09 20:00:00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,20.2,1.7,19,2,0.0,False,0,8,1.4285714285714286
2021-08-09 21:00:00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,19.0,0.5,20,0,2.0,False,0,8,1.4285714285714286
2021-08-09 22:00:00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,17.4,0.9,21,0,0.0,False,0,8,0.8571428571428571
2021-08-09 23:00:00,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,16.4,1.2,22,0,0.0,False,0,8,0.6428571428571429
2021-08-09 00:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,0.0,15.1,0.7,23,0,0.0,False,0,8,0.0
2021-08-10 01:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,11.8,1.9,0,0,,False,1,8,0.0
2021-08-10 02:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.5,2.0,1,0,0.0,False,1,8,0.0
2021-08-10 03:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.8,3.6,2,0,0.0,False,1,8,0.0
2021-08-10 04:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.9,3.2,3,0,0.0,False,1,8,0.0
2021-08-10 05:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.7,3.2,4,0,0.0,False,1,8,0.14285714285714285
2021-08-10 06:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.7,2.4,5,0,0.0,False,1,8,0.2857142857142857
2021-08-10 07:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.5,2.2,6,0,0.0,False,1,8,0.7857142857142857
2021-08-10 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.5,2.7,7,0,0.0,False,1,8,0.8571428571428571
2021-08-10 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.7,12.5,2.7,8,3,0.0,False,1,8,0.21428571428571427
2021-08-10 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.1,12.6,2.2,9,1,3.0,False,1,8,0.6428571428571429
2021-08-10 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.5,12.9,3.7,10,0,1.0,False,1,8,1.7857142857142858
2021-08-10 12:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.1,12.9,3.5,11,2,0.0,False,1,8,1.6428571428571428
2021-08-10 13:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.4,12.9,3.4,12,1,2.0,False,1,8,1.7142857142857142
2021-08-10 14:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1.0,12.9,3.4,13,1,1.0,False,1,8,2.357142857142857
2021-08-10 15:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.4,12.7,4.2,14,3,1.0,False,1,8,3.4285714285714284
2021-08-10 16:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.2,12.7,3.7,15,1,3.0,False,1,8,4.928571428571429
2021-08-10 17:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.7,2.4,16,3,1.0,False,1,8,2.2142857142857144
2021-08-10 18:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.8,1.9,17,1,3.0,False,1,8,1.7857142857142858
2021-08-10 19:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.9,1.6,18,1,1.0,False,1,8,2.0714285714285716
2021-08-10 20:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.9,2.2,19,1,1.0,False,1,8,1.9285714285714286
2021-08-10 21:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.2,13.0,1.9,20,2,1.0,False,1,8,1.5
2021-08-10 22:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,12.9,1.9,21,0,2.0,False,1,8,0.9285714285714286
2021-08-10 23:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.0,2.0,22,1,0.0,False,1,8,0.7142857142857143
2021-08-10 00:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,13.1,1.5,23,0,1.0,False,1,8,0.0
2021-08-11 01:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,3.1,1.4,0,0,,False,2,8,0.0
2021-08-11 02:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,3.1,3.3,1,0,0.0,False,2,8,0.0
2021-08-11 03:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.8,3.3,2,0,0.0,False,2,8,0.0
2021-08-11 04:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.5,3.0,3,0,0.0,False,2,8,0.0
2021-08-11 05:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.1,1.8,4,1,0.0,False,2,8,0.07142857142857142
2021-08-11 06:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,1.8,2.2,5,0,1.0,False,2,8,0.21428571428571427
2021-08-11 07:00:00,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,1.9,1.0,6,0,0.0,False,2,8,0.35714285714285715
2021-08-11 08:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,1.8,1.3,7,1,0.0,False,2,8,0.9285714285714286
2021-08-11 09:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,,0.0,2.1,1.9,8,1,1.0,False,2,8,0.8571428571428571
2021-08-11 10:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.2,2.0,9,0,1.0,False,2,8,1.0714285714285714
2021-08-11 11:00:00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,0.0,2.4,2.0,10,0,0.0,False,2,8,1.1428571428571428
