Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_412.0,dock_availability_412.0,num_bikes_available
2022-05-01 00:00:00+00:00,0.0,-3.0,3.1,6,0,6,0,False,,5,0.9877777777777776,0.9877777777777776,14
2022-05-01 01:00:00+00:00,0.0,-3.8,1.1,6,0,6,1,False,0.0,5,0.9908333333333332,0.9908333333333332,14
2022-05-01 02:00:00+00:00,0.0,-3.8,2.8,6,0,6,2,False,0.0,5,0.9811111111111108,0.9811111111111108,14
2022-05-01 03:00:00+00:00,0.0,-4.0,2.6,6,0,6,3,False,0.0,5,0.9924999999999996,0.9924999999999996,14
2022-05-01 04:00:00+00:00,0.0,-3.6,3.4,6,0,6,4,False,0.0,5,0.9905555555555552,0.9905555555555552,14
2022-05-01 05:00:00+00:00,0.0,-3.7,3.0,6,0,6,5,False,0.0,5,0.9891666666666664,0.9891666666666664,14
2022-05-01 06:00:00+00:00,0.0,-3.8,1.7,6,0,6,6,False,0.0,5,0.9866666666666668,0.9866666666666668,14
2022-05-01 07:00:00+00:00,0.0,-5.2,1.4,4,0,6,7,False,0.0,5,0.9791666666666664,0.9791666666666664,14
2022-05-01 08:00:00+00:00,0.0,-3.9,2.4,4,1,6,8,False,0.0,5,0.950277777777778,0.950277777777778,14
2022-05-01 09:00:00+00:00,0.0,-3.3,3.4,4,5,6,9,False,1.0,5,0.9869444444444444,0.9869444444444444,14
2022-05-01 10:00:00+00:00,0.0,-3.5,1.6,6,1,6,10,False,5.0,5,0.97,0.97,14
2022-05-01 11:00:00+00:00,0.0,-2.7,2.2,6,1,6,11,False,1.0,5,0.987222222222222,0.987222222222222,13
2022-05-01 12:00:00+00:00,0.0,-2.3,1.4,6,3,6,12,False,1.0,5,0.4136111111111111,0.4202777777777777,8
2022-05-01 13:00:00+00:00,0.0,-1.4,3.6,2,5,6,13,False,3.0,5,0.3399999999999999,0.3011111111111111,11
2022-05-01 14:00:00+00:00,0.0,-0.9,1.3,2,1,6,14,False,5.0,5,0.0,0.0,12
2022-05-01 15:00:00+00:00,0.0,-0.3,4.3,2,2,6,15,False,1.0,5,0.2219444444444444,0.2386111111111111,15
2022-05-01 16:00:00+00:00,0.0,0.0,3.7,2,0,6,16,False,2.0,5,0.365,0.35,11
2022-05-01 17:00:00+00:00,0.0,-0.4,2.3,2,0,6,17,False,0.0,5,0.9997222222222224,0.9997222222222224,12
2022-05-01 18:00:00+00:00,0.0,-0.7,3.6,2,0,6,18,False,0.0,5,0.8722222222222223,0.8800000000000001,11
2022-05-01 19:00:00+00:00,0.0,-0.9,5.4,0,1,6,19,False,0.0,5,0.6616666666666665,0.6619444444444443,14
2022-05-01 20:00:00+00:00,0.0,-1.3,3.3,0,2,6,20,False,1.0,5,0.0663888888888888,0.0177777777777777,15
2022-05-01 21:00:00+00:00,0.0,-1.3,4.6,0,1,6,21,False,2.0,5,0.0,0.0,15
2022-05-01 22:00:00+00:00,0.0,-1.2,5.5,0,0,6,22,False,1.0,5,0.6477777777777778,0.663888888888889,15
2022-05-01 23:00:00+00:00,0.0,-0.7,6.2,0,0,6,23,False,0.0,5,0.9830555555555552,0.9830555555555552,14
2022-05-02 00:00:00+00:00,0.0,-1.6,1.7,0,0,0,0,False,0.0,5,0.9319444444444442,0.9166666666666664,13
2022-05-02 01:00:00+00:00,0.0,-2.3,1.9,0,0,0,1,False,0.0,5,0.0,0.0,13
2022-05-02 02:00:00+00:00,0.0,-3.5,0.4,0,0,0,2,False,0.0,5,0.0,0.0,13
2022-05-02 03:00:00+00:00,0.0,-3.5,1.6,0,0,0,3,False,0.0,5,0.0,0.0,13
2022-05-02 04:00:00+00:00,0.0,-2.7,1.0,0,0,0,4,False,0.0,5,0.0,0.0,13
2022-05-02 05:00:00+00:00,0.0,-4.1,1.4,0,5,0,5,False,0.0,5,0.0,0.0,13
2022-05-02 06:00:00+00:00,0.0,-4.8,0.7,0,6,0,6,False,5.0,5,0.0,0.0,13
2022-05-02 07:00:00+00:00,0.0,-5.0,1.2,1,0,0,7,False,6.0,5,0.9100000000000004,0.9180555555555558,14
2022-05-02 08:00:00+00:00,0.0,-4.3,1.1,1,3,0,8,False,0.0,5,0.6636111111111109,0.6866666666666665,11
2022-05-02 09:00:00+00:00,0.0,-3.6,1.3,1,1,0,9,False,3.0,5,0.9191666666666668,0.9191666666666668,12
2022-05-02 10:00:00+00:00,0.0,-1.7,1.9,4,1,0,10,False,1.0,5,0.7072222222222222,0.7236111111111111,15
2022-05-02 11:00:00+00:00,0.0,-0.4,1.3,4,5,0,11,False,1.0,5,0.844166666666667,0.8344444444444448,12
2022-05-02 12:00:00+00:00,0.0,3.0,2.4,4,1,0,12,False,5.0,5,0.9858333333333332,0.9858333333333332,12
2022-05-02 13:00:00+00:00,0.0,2.8,3.6,4,3,0,13,False,1.0,5,0.9841666666666664,0.9841666666666664,13
2022-05-02 14:00:00+00:00,0.0,3.0,2.2,4,4,0,14,False,3.0,5,0.9880555555555556,0.9880555555555556,11
2022-05-02 15:00:00+00:00,0.0,3.4,4.7,4,1,0,15,False,4.0,5,0.9808333333333336,0.9808333333333336,14
2022-05-02 16:00:00+00:00,0.0,2.8,4.0,7,0,0,16,False,1.0,5,0.983888888888889,0.983888888888889,12
2022-05-02 17:00:00+00:00,0.0,2.9,4.6,7,3,0,17,False,0.0,5,0.9825000000000002,0.9825000000000002,10
2022-05-02 18:00:00+00:00,0.0,2.5,3.9,7,3,0,18,False,3.0,5,0.9808333333333336,0.9808333333333336,11
2022-05-02 19:00:00+00:00,0.0,2.9,4.7,8,1,0,19,False,3.0,5,0.9855555555555556,0.9855555555555556,12
2022-05-02 20:00:00+00:00,0.0,3.0,2.9,8,3,0,20,False,1.0,5,0.9816666666666666,0.9816666666666666,12
2022-05-02 21:00:00+00:00,0.0,3.6,4.6,8,1,0,21,False,3.0,5,0.4347222222222223,0.4186111111111112,15
