Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_478.0,dock_availability_478.0,bike_availability_609.0,dock_availability_609.0,bike_availability_577.0,dock_availability_577.0,bike_availability_576.0,dock_availability_576.0,bike_availability_599.0,dock_availability_599.0,bike_availability_545.0,dock_availability_545.0,num_bikes_available
2022-05-01 00:00:00+00:00,0.0,-3.0,3.1,6,0,6,0,False,,5,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,27
2022-05-01 01:00:00+00:00,0.0,-3.8,1.1,6,0,6,1,False,0.0,5,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,0.9908333333333332,27
2022-05-01 02:00:00+00:00,0.0,-3.8,2.8,6,0,6,2,False,0.0,5,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,0.9811111111111108,27
2022-05-01 03:00:00+00:00,0.0,-4.0,2.6,6,0,6,3,False,0.0,5,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,0.9924999999999996,27
2022-05-01 04:00:00+00:00,0.0,-3.6,3.4,6,0,6,4,False,0.0,5,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,0.9905555555555552,27
2022-05-01 05:00:00+00:00,0.0,-3.7,3.0,6,0,6,5,False,0.0,5,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,0.9891666666666664,27
2022-05-01 06:00:00+00:00,0.0,-3.8,1.7,6,0,6,6,False,0.0,5,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.9866666666666668,27
2022-05-01 07:00:00+00:00,0.0,-5.2,1.4,4,2,6,7,False,0.0,5,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,0.9791666666666664,27
2022-05-01 08:00:00+00:00,0.0,-3.9,2.4,4,5,6,8,False,2.0,5,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,0.950277777777778,28
2022-05-01 09:00:00+00:00,0.0,-3.3,3.4,4,2,6,9,False,5.0,5,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,0.9869444444444444,29
2022-05-01 10:00:00+00:00,0.0,-3.5,1.6,6,1,6,10,False,2.0,5,0.97,0.97,0.97,0.97,0.97,0.97,0.4505555555555556,0.4336111111111111,0.97,0.97,0.97,0.97,28
2022-05-01 11:00:00+00:00,0.0,-2.7,2.2,6,0,6,11,False,1.0,5,0.6919444444444444,0.6697222222222221,0.987222222222222,0.987222222222222,0.987222222222222,0.987222222222222,0.0,0.0,0.987222222222222,0.987222222222222,0.987222222222222,0.987222222222222,23
2022-05-01 12:00:00+00:00,0.0,-2.3,1.4,6,0,6,12,False,0.0,5,0.5208333333333334,0.5438888888888889,0.1677777777777777,0.1427777777777777,0.8136111111111113,0.7972222222222224,0.6013888888888889,0.6180555555555556,0.985,0.985,0.985,0.985,21
2022-05-01 13:00:00+00:00,0.0,-1.4,3.6,2,0,6,13,False,0.0,5,0.0574999999999999,0.0330555555555555,0.5808333333333333,0.6352777777777777,0.0,0.0,0.3944444444444444,0.3483333333333333,0.9511111111111112,0.9511111111111112,0.2925,0.2441666666666666,21
2022-05-01 14:00:00+00:00,0.0,-0.9,1.3,2,0,6,14,False,0.0,5,0.4336111111111109,0.4313888888888887,0.9852777777777778,0.9852777777777778,0.0,0.0,0.0,0.0,0.9852777777777778,0.9852777777777778,0.0,0.0,24
2022-05-01 15:00:00+00:00,0.0,-0.3,4.3,2,2,6,15,False,0.0,5,0.0,0.0,0.9863888888888884,0.9863888888888884,0.0,0.0,0.0,0.0,0.9863888888888884,0.9863888888888884,0.0,0.0,24
2022-05-01 16:00:00+00:00,0.0,0.0,3.7,2,1,6,16,False,2.0,5,0.6361111111111111,0.6363888888888889,0.9905555555555554,0.9905555555555554,0.0,0.0,0.0,0.0,0.9905555555555554,0.9905555555555554,0.5027777777777778,0.5263888888888889,24
