Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_424.0,dock_availability_424.0,num_bikes_available
2021-06-01 00:00:00+00:00,0.0,-10.6,0.4,1,0,1,0,False,,6,0.0,0.0,30
2021-06-01 01:00:00+00:00,0.0,-10.3,0.7,1,0,1,1,False,0.0,6,0.0,0.0,30
2021-06-01 02:00:00+00:00,0.0,-11.2,1.8,1,0,1,2,False,0.0,6,0.0,0.0,30
2021-06-01 03:00:00+00:00,0.0,-11.0,2.0,1,2,1,3,False,0.0,6,0.0,0.0,30
2021-06-01 04:00:00+00:00,0.0,-10.8,1.6,1,0,1,4,False,2.0,6,0.0,0.0,30
2021-06-01 05:00:00+00:00,0.0,-11.3,0.8,1,9,1,5,False,0.0,6,0.0,0.0,30
2021-06-01 06:00:00+00:00,0.0,-11.0,0.7,1,6,1,6,False,9.0,6,0.2769444444444444,0.4872222222222223,28
2021-06-01 07:00:00+00:00,0.0,-11.1,0.8,1,2,1,7,False,6.0,6,0.7338888888888888,0.7338888888888888,29
2021-06-01 08:00:00+00:00,0.0,-10.8,2.5,1,5,1,8,False,2.0,6,0.9775,0.9775,25
2021-06-01 09:00:00+00:00,0.0,-10.8,1.8,1,1,1,9,False,5.0,6,0.9836111111111112,0.9836111111111112,16
2021-06-01 10:00:00+00:00,0.0,-10.7,2.0,3,3,1,10,False,1.0,6,0.9163888888888888,0.9163888888888888,15
2021-06-01 11:00:00+00:00,0.0,-10.0,2.3,3,4,1,11,False,3.0,6,0.9338888888888888,0.9338888888888888,14
2021-06-01 12:00:00+00:00,0.0,-9.4,2.2,3,4,1,12,False,4.0,6,0.9419444444444446,0.9419444444444446,14
2021-06-01 13:00:00+00:00,0.0,-9.3,4.0,7,10,1,13,False,4.0,6,0.9647222222222224,0.9647222222222224,12
2021-06-01 14:00:00+00:00,0.0,-9.2,3.4,7,5,1,14,False,10.0,6,0.5330555555555556,0.5330555555555556,10
2021-06-01 15:00:00+00:00,0.1,-9.3,3.9,7,2,1,15,False,5.0,6,0.9491666666666668,0.9491666666666668,11
2021-06-01 16:00:00+00:00,0.0,-9.1,4.8,6,4,1,16,False,2.0,6,0.951388888888889,0.951388888888889,8
2021-06-01 17:00:00+00:00,0.0,-8.2,2.4,6,2,1,17,False,4.0,6,0.9891666666666666,0.9891666666666666,9
2021-06-01 18:00:00+00:00,0.0,-7.5,2.0,6,3,1,18,False,2.0,6,0.9727777777777776,0.9727777777777776,14
2021-06-01 19:00:00+00:00,0.0,-7.2,0.9,8,4,1,19,False,3.0,6,0.9977777777777778,0.9977777777777778,16
2021-06-01 20:00:00+00:00,0.0,-6.2,2.9,8,6,1,20,False,4.0,6,0.7583333333333333,0.2880555555555555,30
2021-06-01 21:00:00+00:00,0.0,-5.5,4.6,8,2,1,21,False,6.0,6,0.6519444444444444,0.9002777777777778,29
2021-06-01 22:00:00+00:00,0.0,-5.5,5.3,8,0,1,22,False,2.0,6,0.9669444444444444,0.9669444444444444,29
2021-06-01 23:00:00+00:00,0.0,-5.4,5.4,8,0,1,23,False,0.0,6,0.4875,0.4088888888888889,29
2021-06-02 00:00:00+00:00,0.0,-7.0,4.8,2,0,2,0,False,0.0,6,0.3897222222222222,0.0475,30
2021-06-02 01:00:00+00:00,0.0,-7.0,3.8,2,0,2,1,False,0.0,6,0.0,0.0,30
2021-06-02 02:00:00+00:00,0.0,-6.2,3.9,2,0,2,2,False,0.0,6,0.0,0.0,30
2021-06-02 03:00:00+00:00,0.0,-6.5,4.1,2,0,2,3,False,0.0,6,0.0,0.0,30
2021-06-02 04:00:00+00:00,0.0,-6.5,4.4,2,1,2,4,False,0.0,6,0.0,0.0,30
2021-06-02 05:00:00+00:00,0.0,-7.2,3.4,2,5,2,5,False,1.0,6,0.0,0.0,30
2021-06-02 06:00:00+00:00,0.0,-7.4,4.6,2,5,2,6,False,5.0,6,0.0322222222222222,0.3936111111111111,30
2021-06-02 07:00:00+00:00,0.0,-7.9,3.6,2,4,2,7,False,5.0,6,0.9933333333333334,0.9933333333333334,29
2021-06-02 08:00:00+00:00,0.0,-8.3,3.2,2,6,2,8,False,4.0,6,0.7277777777777777,0.7277777777777777,25
2021-06-02 09:00:00+00:00,0.0,-8.2,3.7,2,4,2,9,False,6.0,6,0.7355555555555555,0.7355555555555555,23
2021-06-02 10:00:00+00:00,0.0,-7.5,2.8,1,3,2,10,False,4.0,6,0.7377777777777779,0.7377777777777779,23
2021-06-02 11:00:00+00:00,0.0,-6.0,5.1,1,6,2,11,False,3.0,6,0.8230555555555557,0.8230555555555557,18
2021-06-02 12:00:00+00:00,0.0,-4.6,3.3,1,3,2,12,False,6.0,6,0.8783333333333334,0.8783333333333334,15
2021-06-02 13:00:00+00:00,0.0,-3.9,2.5,1,8,2,13,False,3.0,6,0.8325,0.8325,19
2021-06-02 14:00:00+00:00,0.0,-3.8,3.0,1,5,2,14,False,8.0,6,0.8577777777777779,0.8577777777777779,14
2021-06-02 15:00:00+00:00,0.0,-4.1,4.2,1,4,2,15,False,5.0,6,0.9780555555555556,0.9780555555555556,15
2021-06-02 16:00:00+00:00,0.0,-4.6,3.0,1,1,2,16,False,4.0,6,0.9908333333333332,0.9908333333333332,9
2021-06-02 17:00:00+00:00,0.0,-5.9,3.3,1,2,2,17,False,1.0,6,0.6541666666666666,0.7888888888888888,6
2021-06-02 18:00:00+00:00,0.0,-7.1,2.6,1,6,2,18,False,2.0,6,0.6972222222222222,0.7561111111111111,8
2021-06-02 19:00:00+00:00,0.0,-7.2,2.8,0,3,2,19,False,6.0,6,0.3727777777777777,0.6752777777777778,13
2021-06-02 20:00:00+00:00,0.0,-7.3,3.0,0,3,2,20,False,3.0,6,0.7494444444444445,0.7494444444444445,18
2021-06-02 21:00:00+00:00,0.0,-7.1,3.9,0,2,2,21,False,3.0,6,0.6924999999999999,0.6924999999999999,21
2021-06-02 22:00:00+00:00,0.0,-6.5,6.8,2,0,2,22,False,2.0,6,0.6988888888888889,0.2772222222222222,22
2021-06-02 23:00:00+00:00,0.0,-6.6,5.3,2,0,2,23,False,0.0,6,0.8538888888888889,0.9686111111111112,28
2021-06-03 00:00:00+00:00,0.0,-3.1,0.6,2,0,3,0,False,0.0,6,0.7586111111111112,0.7586111111111112,28
2021-06-03 01:00:00+00:00,0.0,-3.2,0.0,2,0,3,1,False,0.0,6,0.7652777777777778,0.7652777777777778,29
2021-06-03 02:00:00+00:00,0.0,-2.7,1.1,2,0,3,2,False,0.0,6,0.9336111111111112,0.9336111111111112,29
2021-06-03 03:00:00+00:00,0.0,-2.3,1.0,2,1,3,3,False,0.0,6,0.95,0.95,29
2021-06-03 04:00:00+00:00,0.0,-2.4,1.3,2,0,3,4,False,1.0,6,0.9508333333333334,0.9508333333333334,29
2021-06-03 05:00:00+00:00,0.0,-3.3,1.3,2,5,3,5,False,0.0,6,0.775,0.775,29
2021-06-03 06:00:00+00:00,0.0,-3.7,0.8,2,7,3,6,False,5.0,6,0.8461111111111111,0.8461111111111111,29
2021-06-03 07:00:00+00:00,0.0,-2.8,1.5,3,6,3,7,False,7.0,6,0.8563888888888889,0.8563888888888889,28
2021-06-03 08:00:00+00:00,0.0,-1.9,1.3,3,4,3,8,False,6.0,6,0.7738888888888888,0.7738888888888888,24
2021-06-03 09:00:00+00:00,0.0,-1.4,1.0,3,5,3,9,False,4.0,6,0.7822222222222223,0.7822222222222223,21
2021-06-03 10:00:00+00:00,0.0,-0.1,1.1,7,5,3,10,False,5.0,6,0.8605555555555555,0.8605555555555555,17
2021-06-03 11:00:00+00:00,0.0,1.2,0.6,7,5,3,11,False,5.0,6,0.8108333333333335,0.8108333333333335,14
2021-06-03 12:00:00+00:00,0.0,2.3,1.6,7,1,3,12,False,5.0,6,0.9505555555555556,0.9505555555555556,10
2021-06-03 13:00:00+00:00,0.0,4.3,2.2,7,5,3,13,False,1.0,6,0.8966666666666666,0.8966666666666666,7
2021-06-03 14:00:00+00:00,0.0,5.9,3.9,7,11,3,14,False,5.0,6,0.9086111111111111,0.9086111111111111,5
2021-06-03 15:00:00+00:00,0.0,7.6,6.5,7,6,3,15,False,11.0,6,0.9186111111111112,0.9186111111111112,10
2021-06-03 16:00:00+00:00,0.0,7.5,6.0,7,5,3,16,False,6.0,6,0.9402777777777778,0.9402777777777778,7
2021-06-03 17:00:00+00:00,0.0,7.7,6.0,7,2,3,17,False,5.0,6,0.9219444444444446,0.9219444444444446,1
2021-06-03 18:00:00+00:00,0.0,7.0,4.2,7,2,3,18,False,2.0,6,0.9866666666666668,0.9866666666666668,3
2021-06-03 19:00:00+00:00,0.0,7.1,5.8,5,3,3,19,False,2.0,6,0.7430555555555556,0.6091666666666666,5
2021-06-03 20:00:00+00:00,0.0,6.7,5.7,5,3,3,20,False,3.0,6,0.6744444444444444,0.7452777777777778,13
2021-06-03 21:00:00+00:00,0.0,6.1,4.0,5,2,3,21,False,3.0,6,0.1124999999999999,0.5294444444444444,16
2021-06-03 22:00:00+00:00,0.0,5.9,4.5,5,0,3,22,False,2.0,6,0.7713888888888889,0.7997222222222222,23
2021-06-03 23:00:00+00:00,0.0,4.6,2.5,5,0,3,23,False,0.0,6,0.0791666666666666,0.0,22
2021-06-04 00:00:00+00:00,0.0,2.2,6.1,0,0,4,0,False,0.0,6,0.0,0.4138888888888888,28
2021-06-04 01:00:00+00:00,0.0,2.1,5.3,0,0,4,1,False,0.0,6,0.3397222222222222,0.2419444444444444,29
2021-06-04 02:00:00+00:00,0.0,2.0,5.7,0,0,4,2,False,0.0,6,0.0,0.0,30
2021-06-04 03:00:00+00:00,0.0,1.6,2.5,0,2,4,3,False,0.0,6,0.0,0.0,30
2021-06-04 04:00:00+00:00,0.0,0.6,1.8,0,0,4,4,False,2.0,6,0.0,0.0,30
2021-06-04 05:00:00+00:00,0.0,1.4,3.5,0,4,4,5,False,0.0,6,0.0,0.0,30
2021-06-04 06:00:00+00:00,0.0,0.9,1.5,0,10,4,6,False,4.0,6,0.1980555555555555,0.3286111111111111,28
2021-06-04 07:00:00+00:00,0.0,2.1,2.5,6,8,4,7,False,10.0,6,0.71,0.71,29
2021-06-04 08:00:00+00:00,0.0,3.6,3.6,6,2,4,8,False,8.0,6,0.7083333333333334,0.7083333333333334,30
2021-06-04 09:00:00+00:00,0.0,5.0,3.2,6,4,4,9,False,2.0,6,0.6430555555555556,0.6430555555555556,23
2021-06-04 10:00:00+00:00,0.0,5.4,3.5,6,3,4,10,False,4.0,6,0.6452777777777777,0.6452777777777777,15
2021-06-04 11:00:00+00:00,0.0,5.8,5.0,6,6,4,11,False,3.0,6,0.6416666666666667,0.6416666666666667,15
2021-06-04 12:00:00+00:00,0.0,6.1,4.6,6,13,4,12,False,6.0,6,0.7833333333333333,0.7833333333333333,14
2021-06-04 13:00:00+00:00,0.0,6.8,4.3,7,7,4,13,False,13.0,6,0.7825,0.7825,14
2021-06-04 14:00:00+00:00,0.0,8.5,4.1,7,7,4,14,False,7.0,6,0.8986111111111112,0.8986111111111112,11
2021-06-04 15:00:00+00:00,0.0,8.7,3.6,7,8,4,15,False,7.0,6,0.7044444444444445,0.7044444444444445,5
2021-06-04 16:00:00+00:00,0.0,8.6,4.6,5,1,4,16,False,8.0,6,0.7069444444444444,0.7069444444444444,4
2021-06-04 17:00:00+00:00,0.0,6.4,7.5,5,2,4,17,False,1.0,6,0.7911111111111111,0.7911111111111111,8
2021-06-04 18:00:00+00:00,0.0,2.7,5.1,5,4,4,18,False,2.0,6,0.7913888888888889,0.7913888888888889,9
2021-06-04 19:00:00+00:00,0.0,2.8,4.9,7,3,4,19,False,4.0,6,0.7777777777777778,0.7777777777777778,16
2021-06-04 20:00:00+00:00,0.0,2.4,2.1,7,1,4,20,False,3.0,6,0.5872222222222222,0.5872222222222222,25
2021-06-04 21:00:00+00:00,0.0,2.7,2.0,7,9,4,21,False,1.0,6,0.1091666666666666,0.2322222222222222,28
2021-06-04 22:00:00+00:00,0.0,2.3,1.3,2,1,4,22,False,9.0,6,0.0,0.0,30
2021-06-04 23:00:00+00:00,0.0,1.1,1.2,2,0,4,23,False,1.0,6,0.175,0.4508333333333333,30
2021-06-05 00:00:00+00:00,0.0,2.4,5.6,8,0,5,0,False,0.0,6,0.0622222222222222,0.33,27
2021-06-05 01:00:00+00:00,0.0,2.4,6.6,8,0,5,1,False,0.0,6,0.0,0.0,28
2021-06-05 02:00:00+00:00,0.0,2.8,8.3,8,0,5,2,False,0.0,6,0.0,0.0,29
2021-06-05 03:00:00+00:00,0.0,2.3,7.0,8,0,5,3,False,0.0,6,0.0,0.0,29
2021-06-05 04:00:00+00:00,0.0,2.4,7.0,8,0,5,4,False,0.0,6,0.0,0.0,29
2021-06-05 05:00:00+00:00,0.0,2.4,6.2,8,0,5,5,False,0.0,6,0.0,0.0,29
2021-06-05 06:00:00+00:00,0.0,2.2,5.0,8,0,5,6,False,0.0,6,0.0,0.0,29
2021-06-05 07:00:00+00:00,0.0,3.4,5.5,6,8,5,7,False,0.0,6,0.0102777777777777,0.3438888888888889,30
2021-06-05 08:00:00+00:00,0.0,4.6,5.8,6,0,5,8,False,8.0,6,0.841388888888889,0.841388888888889,30
2021-06-05 09:00:00+00:00,0.0,6.1,4.9,6,4,5,9,False,0.0,6,0.8941666666666667,0.8941666666666667,30
2021-06-05 10:00:00+00:00,0.0,7.0,5.8,4,13,5,10,False,4.0,6,0.898888888888889,0.898888888888889,24
2021-06-05 11:00:00+00:00,0.0,6.7,4.9,4,15,5,11,False,13.0,6,0.9991666666666666,0.9991666666666666,26
2021-06-05 12:00:00+00:00,0.0,8.2,5.2,4,5,5,12,False,15.0,6,0.996388888888889,0.996388888888889,23
2021-06-05 13:00:00+00:00,0.1,9.4,3.1,6,3,5,13,False,5.0,6,0.9872222222222222,0.9872222222222222,17
2021-06-05 14:00:00+00:00,0.0,10.2,2.3,6,4,5,14,False,3.0,6,0.7091666666666666,0.7091666666666666,3
2021-06-05 15:00:00+00:00,0.1,9.0,3.6,6,2,5,15,False,4.0,6,0.7527777777777778,0.7527777777777778,2
2021-06-05 16:00:00+00:00,0.0,8.9,2.4,5,6,5,16,False,2.0,6,0.7561111111111111,0.7561111111111111,4
2021-06-05 17:00:00+00:00,0.0,9.2,1.6,5,3,5,17,False,6.0,6,0.8822222222222221,0.8822222222222221,3
2021-06-05 18:00:00+00:00,0.0,9.0,3.5,5,1,5,18,False,3.0,6,0.9544444444444444,0.9544444444444444,7
2021-06-05 19:00:00+00:00,0.0,9.1,2.7,6,3,5,19,False,1.0,6,0.9697222222222222,0.9697222222222222,3
2021-06-05 20:00:00+00:00,0.0,7.0,2.7,6,2,5,20,False,3.0,6,0.5266666666666666,0.4786111111111111,6
2021-06-05 21:00:00+00:00,0.1,5.7,3.2,6,3,5,21,False,2.0,6,0.9763888888888888,0.9763888888888888,17
2021-06-05 22:00:00+00:00,0.1,4.9,4.3,6,1,5,22,False,3.0,6,0.8877777777777777,0.9266666666666666,26
2021-06-05 23:00:00+00:00,0.0,5.2,3.9,6,0,5,23,False,1.0,6,0.1588888888888888,0.1263888888888888,29
2021-06-06 00:00:00+00:00,0.0,16.6,0.4,6,0,6,0,False,0.0,6,0.0111111111111111,0.0,29
2021-06-06 01:00:00+00:00,0.0,15.4,0.6,6,0,6,1,False,0.0,6,0.0,0.0,29
2021-06-06 02:00:00+00:00,0.0,14.8,0.2,6,0,6,2,False,0.0,6,0.0,0.0,29
2021-06-06 03:00:00+00:00,0.0,14.3,0.9,6,0,6,3,False,0.0,6,0.0,0.0,29
2021-06-06 04:00:00+00:00,0.0,13.3,1.9,6,1,6,4,False,0.0,6,0.0,0.0,29
2021-06-06 05:00:00+00:00,0.0,13.8,2.4,6,0,6,5,False,1.0,6,0.0,0.0,29
2021-06-06 06:00:00+00:00,0.0,16.9,1.2,6,0,6,6,False,0.0,6,0.0,0.0,29
2021-06-06 07:00:00+00:00,0.0,19.1,1.9,6,0,6,7,False,0.0,6,0.0,0.0,28
2021-06-06 08:00:00+00:00,0.0,20.0,1.2,6,4,6,8,False,0.0,6,0.0886111111111111,0.7677777777777778,28
2021-06-06 09:00:00+00:00,0.0,20.7,2.5,6,6,6,9,False,4.0,6,0.9705555555555556,0.9705555555555556,29
2021-06-06 10:00:00+00:00,0.0,20.6,4.1,6,17,6,10,False,6.0,6,0.9877777777777776,0.9877777777777776,29
2021-06-06 11:00:00+00:00,0.0,22.3,1.9,6,5,6,11,False,17.0,6,0.6494444444444444,0.6494444444444444,25
2021-06-06 12:00:00+00:00,0.0,21.9,3.0,6,4,6,12,False,5.0,6,0.7377777777777778,0.7377777777777778,20
2021-06-06 13:00:00+00:00,0.0,22.0,3.4,7,5,6,13,False,4.0,6,0.7458333333333332,0.7458333333333332,2
2021-06-06 14:00:00+00:00,0.0,23.0,3.9,7,8,6,14,False,5.0,6,0.7669444444444444,0.7669444444444444,6
2021-06-06 15:00:00+00:00,0.0,22.4,5.4,7,1,6,15,False,8.0,6,0.8194444444444444,0.8194444444444444,6
2021-06-06 16:00:00+00:00,0.0,20.9,4.1,7,0,6,16,False,1.0,6,0.8222222222222222,0.8222222222222222,7
2021-06-06 17:00:00+00:00,0.2,18.5,2.9,7,1,6,17,False,0.0,6,0.8241666666666667,0.8241666666666667,7
2021-06-06 18:00:00+00:00,0.0,20.0,1.8,7,3,6,18,False,1.0,6,0.8291666666666666,0.8291666666666666,11
2021-06-06 19:00:00+00:00,0.0,19.7,2.1,6,0,6,19,False,3.0,6,0.8669444444444444,0.8669444444444444,17
2021-06-06 20:00:00+00:00,0.0,19.3,3.2,6,3,6,20,False,0.0,6,0.4625,0.0547222222222222,21
2021-06-06 21:00:00+00:00,0.0,18.3,2.7,6,2,6,21,False,3.0,6,0.1880555555555555,0.6497222222222222,24
2021-06-06 22:00:00+00:00,0.0,17.4,3.3,5,1,6,22,False,2.0,6,0.8836111111111111,0.8836111111111111,29
2021-06-06 23:00:00+00:00,0.0,16.7,2.1,5,0,6,23,False,1.0,6,0.9566666666666668,0.9566666666666668,27
2021-06-13 00:00:00+00:00,0.0,12.8,1.6,1,0,6,0,False,0.0,6,0.0,0.0,30
2021-06-13 01:00:00+00:00,0.0,11.3,1.8,1,0,6,1,False,0.0,6,0.0,0.0,27
2021-06-13 02:00:00+00:00,0.0,10.5,1.1,1,0,6,2,False,0.0,6,0.0,0.0,27
2021-06-13 03:00:00+00:00,0.0,10.0,1.0,1,0,6,3,False,0.0,6,0.0,0.0,27
2021-06-13 04:00:00+00:00,0.0,9.1,0.9,1,0,6,4,False,0.0,6,0.0,0.0,27
2021-06-13 05:00:00+00:00,0.0,11.1,0.5,1,0,6,5,False,0.0,6,0.0,0.3886111111111111,27
2021-06-13 06:00:00+00:00,0.0,13.4,1.3,1,3,6,6,False,0.0,6,0.9425,0.6169444444444444,30
2021-06-13 07:00:00+00:00,0.0,14.9,3.6,1,1,6,7,False,3.0,6,0.8288888888888888,0.9844444444444445,30
2021-06-13 08:00:00+00:00,0.0,16.1,3.2,1,1,6,8,False,1.0,6,0.9866666666666666,0.9866666666666666,30
2021-06-13 09:00:00+00:00,0.0,17.1,2.5,1,4,6,9,False,1.0,6,0.9944444444444444,0.9944444444444444,27
2021-06-13 10:00:00+00:00,0.0,18.5,3.2,1,8,6,10,False,4.0,6,0.7036111111111112,0.7036111111111112,26
2021-06-13 11:00:00+00:00,0.0,19.3,2.3,1,5,6,11,False,8.0,6,0.7075,0.7075,27
2021-06-13 12:00:00+00:00,0.0,19.0,4.4,1,3,6,12,False,5.0,6,0.8555555555555556,0.8555555555555556,26
2021-06-13 13:00:00+00:00,0.0,20.0,2.3,6,5,6,13,False,3.0,6,0.8538888888888889,0.8538888888888889,21
2021-06-13 14:00:00+00:00,0.0,20.6,4.0,6,0,6,14,False,5.0,6,0.8541666666666667,0.8541666666666667,16
2021-06-13 15:00:00+00:00,0.0,21.0,3.3,6,3,6,15,False,0.0,6,0.956111111111111,0.956111111111111,14
2021-06-13 16:00:00+00:00,0.0,20.1,4.2,6,3,6,16,False,3.0,6,0.9602777777777778,0.9602777777777778,13
2021-06-13 17:00:00+00:00,0.0,19.7,3.3,6,2,6,17,False,3.0,6,0.7408333333333332,0.7408333333333332,16
2021-06-13 18:00:00+00:00,0.0,19.9,3.6,6,0,6,18,False,2.0,6,0.9191666666666668,0.9191666666666668,12
2021-06-13 19:00:00+00:00,0.0,19.4,3.2,6,3,6,19,False,0.0,6,0.7974999999999999,0.7974999999999999,14
2021-06-13 20:00:00+00:00,0.0,19.3,3.2,6,0,6,20,False,3.0,6,0.3208333333333333,0.3472222222222222,17
2021-06-13 21:00:00+00:00,0.0,18.0,4.5,6,1,6,21,False,0.0,6,0.9363888888888888,0.9363888888888888,24
2021-06-13 22:00:00+00:00,0.0,17.6,3.9,5,0,6,22,False,1.0,6,0.9233333333333332,0.9233333333333332,25
2021-06-13 23:00:00+00:00,0.0,16.8,3.0,5,0,6,23,False,0.0,6,0.7297222222222222,0.3036111111111111,29
2021-06-14 00:00:00+00:00,0.0,15.3,2.8,5,0,0,0,False,0.0,6,0.2233333333333333,0.5452777777777778,28
2021-06-14 01:00:00+00:00,0.0,15.4,2.9,5,0,0,1,False,0.0,6,0.8811111111111112,0.8811111111111112,29
2021-06-14 02:00:00+00:00,0.0,14.7,2.6,5,0,0,2,False,0.0,6,0.968611111111111,0.968611111111111,29
2021-06-14 03:00:00+00:00,0.0,14.5,2.0,5,0,0,3,False,0.0,6,0.9722222222222222,0.9722222222222222,29
2021-06-14 04:00:00+00:00,0.0,15.4,3.4,5,0,0,4,False,0.0,6,0.9841666666666667,0.9841666666666667,29
2021-06-14 05:00:00+00:00,0.0,15.8,4.7,5,2,0,5,False,0.0,6,0.9897222222222222,0.9897222222222222,29
2021-06-14 06:00:00+00:00,0.8,14.8,2.9,5,10,0,6,False,2.0,6,0.9913888888888888,0.9913888888888888,29
2021-06-14 07:00:00+00:00,0.0,15.6,2.3,7,5,0,7,False,10.0,6,0.965,0.965,29
2021-06-14 08:00:00+00:00,0.0,17.7,3.2,7,8,0,8,False,5.0,6,0.653888888888889,0.653888888888889,27
2021-06-14 09:00:00+00:00,0.0,16.9,3.9,7,5,0,9,False,8.0,6,0.765,0.765,18
2021-06-14 10:00:00+00:00,0.0,17.0,4.3,8,1,0,10,False,5.0,6,0.7688888888888891,0.7688888888888891,17
2021-06-14 11:00:00+00:00,0.1,15.5,4.7,8,2,0,11,False,1.0,6,0.97,0.97,10
2021-06-14 12:00:00+00:00,2.7,14.7,6.7,8,3,0,12,False,2.0,6,0.7766666666666666,0.7766666666666666,8
2021-06-14 13:00:00+00:00,4.0,14.5,4.4,8,3,0,13,False,3.0,6,0.9866666666666668,0.9866666666666668,7
