Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,num_bikes_available
2021-06-25 07:00:00+00:00,0.0,14.6,1.4,7,1,4,7,False,0.0,6,12
2021-06-25 08:00:00+00:00,0.0,15.5,1.8,7,0,4,8,False,1.0,6,13
2021-06-25 09:00:00+00:00,0.0,16.9,2.9,7,2,4,9,False,0.0,6,14
2021-06-25 10:00:00+00:00,0.0,16.8,2.3,6,0,4,10,False,2.0,6,13
2021-06-25 11:00:00+00:00,0.0,18.1,3.0,6,1,4,11,False,0.0,6,13
2021-06-25 12:00:00+00:00,0.0,18.1,3.0,6,2,4,12,False,1.0,6,11
2021-06-25 13:00:00+00:00,0.0,17.8,2.5,2,1,4,13,False,2.0,6,11
2021-06-25 14:00:00+00:00,0.0,18.6,2.3,2,1,4,14,False,1.0,6,10
2021-06-25 15:00:00+00:00,0.0,19.2,2.2,2,2,4,15,False,1.0,6,8
2021-06-25 16:00:00+00:00,0.0,19.9,2.7,1,0,4,16,False,2.0,6,8
2021-06-25 17:00:00+00:00,0.0,20.7,3.1,1,0,4,17,False,0.0,6,9
2021-06-25 18:00:00+00:00,0.0,20.2,2.5,1,1,4,18,False,0.0,6,6
2021-06-25 19:00:00+00:00,0.0,19.4,2.1,1,0,4,19,False,1.0,6,6
2021-06-25 20:00:00+00:00,0.0,18.0,2.5,1,0,4,20,False,0.0,6,7
2021-06-25 21:00:00+00:00,0.0,17.2,2.6,1,0,4,21,False,0.0,6,6
2021-06-25 22:00:00+00:00,0.0,15.6,1.7,1,0,4,22,False,0.0,6,6
2021-06-25 23:00:00+00:00,0.0,14.6,0.9,1,0,4,23,False,0.0,6,6
2021-06-26 00:00:00+00:00,0.0,13.0,0.6,1,0,5,0,False,0.0,6,6
2021-06-26 01:00:00+00:00,0.0,12.3,0.4,1,0,5,1,False,0.0,6,6
2021-06-26 02:00:00+00:00,0.0,11.7,0.7,1,0,5,2,False,0.0,6,6
2021-06-26 03:00:00+00:00,0.0,12.7,0.3,1,0,5,3,False,0.0,6,6
2021-06-26 04:00:00+00:00,0.0,13.3,1.3,1,0,5,4,False,0.0,6,6
2021-06-26 05:00:00+00:00,0.0,13.9,1.0,1,0,5,5,False,0.0,6,6
2021-06-26 06:00:00+00:00,0.0,14.1,1.0,1,0,5,6,False,0.0,6,6
2021-06-26 07:00:00+00:00,0.0,15.4,0.1,7,0,5,7,False,0.0,6,6
2021-06-26 08:00:00+00:00,0.0,17.1,0.8,7,2,5,8,False,0.0,6,6
2021-06-26 09:00:00+00:00,0.0,18.3,1.5,7,0,5,9,False,2.0,6,6
2021-06-26 10:00:00+00:00,0.0,20.3,0.5,5,0,5,10,False,0.0,6,6
2021-06-26 11:00:00+00:00,0.0,22.0,2.2,5,0,5,11,False,0.0,6,5
2021-06-26 12:00:00+00:00,0.0,23.5,2.5,5,0,5,12,False,0.0,6,5
2021-06-26 13:00:00+00:00,0.0,24.7,3.1,2,0,5,13,False,0.0,6,6
2021-06-26 14:00:00+00:00,0.0,24.6,3.7,2,3,5,14,False,0.0,6,7
2021-06-26 15:00:00+00:00,0.0,25.1,4.2,2,2,5,15,False,3.0,6,7
2021-06-26 16:00:00+00:00,0.0,23.8,3.6,3,0,5,16,False,2.0,6,5
2021-06-26 17:00:00+00:00,0.1,23.3,4.5,3,2,5,17,False,0.0,6,5
2021-06-26 18:00:00+00:00,0.0,21.7,4.7,3,0,5,18,False,2.0,6,5
2021-06-26 19:00:00+00:00,0.0,20.8,3.3,7,0,5,19,False,0.0,6,7
2021-06-26 20:00:00+00:00,0.0,19.7,3.5,7,0,5,20,False,0.0,6,5
2021-06-26 21:00:00+00:00,0.0,18.6,3.1,7,0,5,21,False,0.0,6,5
2021-06-26 22:00:00+00:00,0.0,17.5,3.8,7,0,5,22,False,0.0,6,5
2021-06-26 23:00:00+00:00,0.0,16.5,2.9,7,0,5,23,False,0.0,6,5
2021-06-27 00:00:00+00:00,0.0,15.8,2.6,7,0,6,0,False,0.0,6,5
2021-06-27 01:00:00+00:00,0.0,15.6,3.2,7,0,6,1,False,0.0,6,6
2021-06-27 02:00:00+00:00,0.0,15.4,3.3,7,0,6,2,False,0.0,6,6
2021-06-27 03:00:00+00:00,0.0,15.5,2.2,7,0,6,3,False,0.0,6,6
2021-06-27 04:00:00+00:00,0.0,15.5,1.8,7,0,6,4,False,0.0,6,6
2021-06-27 05:00:00+00:00,0.0,15.5,1.4,7,0,6,5,False,0.0,6,6
2021-06-27 06:00:00+00:00,0.0,15.7,1.3,7,0,6,6,False,0.0,6,6
2021-06-27 07:00:00+00:00,0.0,15.7,2.1,8,0,6,7,False,0.0,6,6
2021-06-27 08:00:00+00:00,0.0,15.8,1.4,8,0,6,8,False,0.0,6,6
2021-06-27 09:00:00+00:00,0.0,16.2,0.9,8,0,6,9,False,0.0,6,6
2021-06-27 10:00:00+00:00,0.0,17.0,1.2,8,0,6,10,False,0.0,6,6
2021-06-27 11:00:00+00:00,0.0,17.4,2.5,8,0,6,11,False,0.0,6,6
2021-06-27 12:00:00+00:00,0.0,18.1,2.1,8,0,6,12,False,0.0,6,6
2021-06-27 13:00:00+00:00,0.0,18.5,2.6,7,0,6,13,False,0.0,6,6
2021-06-27 14:00:00+00:00,0.0,18.2,3.3,7,0,6,14,False,0.0,6,6
2021-06-27 15:00:00+00:00,0.0,17.9,2.7,7,0,6,15,False,0.0,6,6
2021-06-27 16:00:00+00:00,0.0,17.1,4.3,7,0,6,16,False,0.0,6,6
2021-06-27 17:00:00+00:00,0.0,16.6,2.8,7,0,6,17,False,0.0,6,6
2021-06-27 18:00:00+00:00,0.0,16.3,2.5,7,0,6,18,False,0.0,6,6
2021-06-27 19:00:00+00:00,0.0,15.9,2.4,7,0,6,19,False,0.0,6,6
2021-06-27 20:00:00+00:00,0.0,15.2,3.3,7,0,6,20,False,0.0,6,6
2021-06-27 21:00:00+00:00,0.0,14.8,2.4,7,0,6,21,False,0.0,6,6
2021-06-27 22:00:00+00:00,0.0,14.5,2.6,8,0,6,22,False,0.0,6,6
2021-06-27 23:00:00+00:00,0.0,14.5,2.0,8,0,6,23,False,0.0,6,6
2021-06-28 00:00:00+00:00,0.0,14.4,1.9,8,0,0,0,False,0.0,6,6
2021-06-28 01:00:00+00:00,0.0,14.3,1.8,8,0,0,1,False,0.0,6,6
2021-06-28 02:00:00+00:00,0.0,14.3,0.5,8,0,0,2,False,0.0,6,6
2021-06-28 03:00:00+00:00,0.0,14.3,0.8,8,0,0,3,False,0.0,6,6
2021-06-28 04:00:00+00:00,0.0,14.3,0.4,8,0,0,4,False,0.0,6,6
2021-06-28 05:00:00+00:00,0.0,14.4,0.8,8,0,0,5,False,0.0,6,6
2021-06-28 06:00:00+00:00,0.0,14.5,0.8,8,0,0,6,False,0.0,6,6
2021-06-28 07:00:00+00:00,0.0,14.6,1.0,8,0,0,7,False,0.0,6,6
2021-06-28 08:00:00+00:00,0.0,14.9,1.0,8,0,0,8,False,0.0,6,6
2021-06-28 09:00:00+00:00,0.0,15.4,1.0,8,1,0,9,False,0.0,6,7
2021-06-28 10:00:00+00:00,0.0,16.1,1.7,8,0,0,10,False,1.0,6,7
2021-06-28 11:00:00+00:00,0.0,17.4,2.0,8,1,0,11,False,0.0,6,7
2021-06-28 12:00:00+00:00,0.0,17.5,2.2,8,1,0,12,False,1.0,6,6
2021-06-28 13:00:00+00:00,0.0,18.6,2.1,7,1,0,13,False,1.0,6,7
2021-06-28 14:00:00+00:00,0.0,20.4,2.9,7,1,0,14,False,1.0,6,6
2021-06-28 15:00:00+00:00,0.0,19.1,2.8,7,0,0,15,False,1.0,6,5
2021-06-28 16:00:00+00:00,0.0,20.3,3.3,3,0,0,16,False,0.0,6,4
2021-06-28 17:00:00+00:00,0.0,20.1,2.2,3,1,0,17,False,0.0,6,3
2021-06-28 18:00:00+00:00,0.0,20.5,2.3,3,0,0,18,False,1.0,6,3
2021-06-28 19:00:00+00:00,0.0,19.3,3.4,2,0,0,19,False,0.0,6,3
2021-06-28 20:00:00+00:00,0.0,17.7,2.6,2,0,0,20,False,0.0,6,2
2021-06-28 21:00:00+00:00,0.0,15.7,4.1,2,0,0,21,False,0.0,6,2
2021-06-28 22:00:00+00:00,0.0,14.6,4.0,3,0,0,22,False,0.0,6,2
2021-06-28 23:00:00+00:00,0.0,14.8,1.8,3,0,0,23,False,0.0,6,2
2021-06-29 00:00:00+00:00,0.0,14.8,2.2,3,0,1,0,False,0.0,6,2
2021-06-29 01:00:00+00:00,0.0,14.7,2.3,3,0,1,1,False,0.0,6,2
2021-06-29 02:00:00+00:00,0.0,14.7,2.7,3,0,1,2,False,0.0,6,2
2021-06-29 03:00:00+00:00,0.0,14.6,2.1,3,0,1,3,False,0.0,6,2
2021-06-29 04:00:00+00:00,0.0,14.5,2.6,3,0,1,4,False,0.0,6,2
2021-06-29 05:00:00+00:00,0.0,14.5,2.7,3,0,1,5,False,0.0,6,2
2021-06-29 06:00:00+00:00,0.0,14.5,2.8,3,0,1,6,False,0.0,6,2
2021-06-29 07:00:00+00:00,0.0,14.3,2.1,8,0,1,7,False,0.0,6,2
2021-06-29 08:00:00+00:00,0.0,14.0,3.0,8,0,1,8,False,0.0,6,3
2021-06-29 09:00:00+00:00,0.0,13.7,2.1,8,0,1,9,False,0.0,6,4
2021-06-29 10:00:00+00:00,0.0,14.3,1.0,8,0,1,10,False,0.0,6,4
2021-06-29 11:00:00+00:00,0.0,16.0,1.0,8,0,1,11,False,0.0,6,4
2021-06-29 12:00:00+00:00,0.0,16.6,1.4,8,0,1,12,False,0.0,6,4
2021-06-29 13:00:00+00:00,0.0,20.1,2.0,6,0,1,13,False,0.0,6,4
2021-06-29 14:00:00+00:00,0.0,20.1,2.1,6,1,1,14,False,0.0,6,4
2021-06-29 15:00:00+00:00,0.0,19.5,2.9,6,0,1,15,False,1.0,6,4
2021-06-29 16:00:00+00:00,0.1,20.7,3.0,3,0,1,16,False,0.0,6,5
2021-06-29 17:00:00+00:00,0.0,20.8,2.4,3,0,1,17,False,0.0,6,4
2021-06-29 18:00:00+00:00,0.0,21.5,2.4,3,0,1,18,False,0.0,6,4
2021-06-29 19:00:00+00:00,0.0,20.5,2.0,2,0,1,19,False,0.0,6,4
2021-06-29 20:00:00+00:00,0.0,18.8,1.2,2,0,1,20,False,0.0,6,5
2021-06-29 21:00:00+00:00,0.0,18.5,3.9,2,0,1,21,False,0.0,6,5
2021-06-29 22:00:00+00:00,0.0,18.1,7.0,2,0,1,22,False,0.0,6,5
2021-06-29 23:00:00+00:00,0.0,17.5,9.5,2,0,1,23,False,0.0,6,5
2021-06-30 00:00:00+00:00,0.0,16.3,8.8,2,0,2,0,False,0.0,6,5
2021-06-30 01:00:00+00:00,0.0,15.7,4.4,2,0,2,1,False,0.0,6,5
2021-06-30 02:00:00+00:00,0.0,14.8,5.7,2,0,2,2,False,0.0,6,5
2021-06-30 03:00:00+00:00,0.0,14.7,7.7,2,0,2,3,False,0.0,6,5
2021-06-30 04:00:00+00:00,0.0,14.4,6.1,2,0,2,4,False,0.0,6,5
2021-06-30 05:00:00+00:00,0.0,14.4,5.6,2,0,2,5,False,0.0,6,5
2021-06-30 06:00:00+00:00,0.0,15.6,4.4,2,0,2,6,False,0.0,6,5
2021-06-30 07:00:00+00:00,0.0,16.0,5.7,5,2,2,7,False,0.0,6,5
2021-06-30 08:00:00+00:00,0.0,16.6,5.9,5,1,2,8,False,2.0,6,5
2021-06-30 09:00:00+00:00,0.0,17.2,5.5,5,0,2,9,False,1.0,6,5
2021-06-30 10:00:00+00:00,0.0,18.1,4.8,2,0,2,10,False,0.0,6,3
2021-06-30 11:00:00+00:00,0.0,19.4,4.1,2,0,2,11,False,0.0,6,2
2021-06-30 12:00:00+00:00,0.0,19.5,5.4,2,0,2,12,False,0.0,6,2
2021-06-30 13:00:00+00:00,0.0,20.1,5.6,2,2,2,13,False,0.0,6,2
2021-06-30 14:00:00+00:00,0.0,21.3,4.0,2,0,2,14,False,2.0,6,22
2021-06-30 15:00:00+00:00,0.0,21.9,4.2,2,0,2,15,False,0.0,6,22
2021-06-30 16:00:00+00:00,0.0,22.2,3.3,3,0,2,16,False,0.0,6,20
2021-06-30 17:00:00+00:00,0.0,22.4,3.1,3,0,2,17,False,0.0,6,20
2021-06-30 18:00:00+00:00,0.0,21.8,5.0,3,1,2,18,False,0.0,6,20
2021-06-30 19:00:00+00:00,0.0,21.5,3.7,3,0,2,19,False,1.0,6,20
2021-06-30 20:00:00+00:00,0.0,20.4,3.2,3,0,2,20,False,0.0,6,20
2021-06-30 21:00:00+00:00,0.0,18.7,3.2,3,0,2,21,False,0.0,6,20
2021-06-30 22:00:00+00:00,0.0,17.2,2.9,1,0,2,22,False,0.0,6,20
2021-06-30 23:00:00+00:00,0.0,16.7,2.2,1,0,2,23,False,0.0,6,20
