Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_500.0,dock_availability_500.0,bike_availability_412.0,dock_availability_412.0,num_bikes_available
2021-06-01 00:00:00+00:00,0.0,-10.6,0.4,1,0,1,0,False,,6,0.0,0.0,0.0,0.0,20
2021-06-01 01:00:00+00:00,0.0,-10.3,0.7,1,0,1,1,False,0.0,6,0.0,0.0,0.0,0.0,20
2021-06-01 02:00:00+00:00,0.0,-11.2,1.8,1,0,1,2,False,0.0,6,0.0,0.0,0.0,0.0,20
2021-06-01 03:00:00+00:00,0.0,-11.0,2.0,1,0,1,3,False,0.0,6,0.0,0.0,0.0,0.0,20
2021-06-01 04:00:00+00:00,0.0,-10.8,1.6,1,0,1,4,False,0.0,6,0.0,0.0,0.0,0.0,20
2021-06-01 05:00:00+00:00,0.0,-11.3,0.8,1,6,1,5,False,0.0,6,0.0,0.0,0.0,0.0,20
2021-06-01 06:00:00+00:00,0.0,-11.0,0.7,1,4,1,6,False,6.0,6,0.0,0.0,0.0,0.0,20
2021-06-01 07:00:00+00:00,0.0,-11.1,0.8,1,4,1,7,False,4.0,6,0.4336111111111111,0.4647222222222222,0.3758333333333333,0.4336111111111111,19
2021-06-01 08:00:00+00:00,0.0,-10.8,2.5,1,2,1,8,False,4.0,6,0.8169444444444445,0.8908333333333334,0.9775,0.8005555555555556,17
2021-06-01 09:00:00+00:00,0.0,-10.8,1.8,1,3,1,9,False,2.0,6,0.4908333333333333,0.3488888888888888,0.1730555555555555,0.0527777777777777,16
2021-06-01 10:00:00+00:00,0.0,-10.7,2.0,3,2,1,10,False,3.0,6,0.0225,0.1652777777777777,0.4263888888888889,0.5069444444444444,15
2021-06-01 11:00:00+00:00,0.0,-10.0,2.3,3,5,1,11,False,2.0,6,0.8577777777777778,0.5116666666666667,0.4116666666666667,0.0,14
2021-06-01 12:00:00+00:00,0.0,-9.4,2.2,3,5,1,12,False,5.0,6,0.4330555555555555,0.1155555555555555,0.3663888888888889,0.6361111111111111,14
2021-06-01 13:00:00+00:00,0.0,-9.3,4.0,7,1,1,13,False,5.0,6,0.9647222222222224,0.9647222222222224,0.8058333333333334,0.9247222222222222,16
2021-06-01 14:00:00+00:00,0.0,-9.2,3.4,7,7,1,14,False,1.0,6,0.5330555555555556,0.5330555555555556,0.5330555555555556,0.5330555555555556,11
