Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_576.0,dock_availability_576.0,bike_availability_396.0,dock_availability_396.0,bike_availability_547.0,dock_availability_547.0,bike_availability_478.0,dock_availability_478.0,bike_availability_609.0,dock_availability_609.0,bike_availability_577.0,dock_availability_577.0,num_bikes_available
2021-06-06 01:00:00+00:00,0.0,15.4,0.6,6,0,6,1,False,0.0,6,0.0,0.0,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,38
2021-06-06 02:00:00+00:00,0.0,14.8,0.2,6,0,6,2,False,0.0,6,0.0,0.0,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,0.7999999999999999,38
2021-06-06 03:00:00+00:00,0.0,14.3,0.9,6,0,6,3,False,0.0,6,0.0,0.0,0.8480555555555556,0.8480555555555556,0.8480555555555556,0.8480555555555556,0.8480555555555556,0.8480555555555556,0.8480555555555556,0.8480555555555556,0.8480555555555556,0.8480555555555556,38
2021-06-06 04:00:00+00:00,0.0,13.3,1.9,6,0,6,4,False,0.0,6,0.0,0.0,0.9041666666666666,0.9041666666666666,0.9041666666666666,0.9041666666666666,0.9041666666666666,0.9041666666666666,0.9041666666666666,0.9041666666666666,0.9041666666666666,0.9041666666666666,38
2021-06-06 05:00:00+00:00,0.0,13.8,2.4,6,0,6,5,False,0.0,6,0.0,0.0,0.9427777777777778,0.9427777777777778,0.9427777777777778,0.9427777777777778,0.9427777777777778,0.9427777777777778,0.9427777777777778,0.9427777777777778,0.9427777777777778,0.9427777777777778,38
2021-06-06 06:00:00+00:00,0.0,16.9,1.2,6,1,6,6,False,0.0,6,0.0,0.0,0.9494444444444444,0.9494444444444444,0.9494444444444444,0.9494444444444444,0.9494444444444444,0.9494444444444444,0.9494444444444444,0.9494444444444444,0.9494444444444444,0.9494444444444444,38
2021-06-06 07:00:00+00:00,0.0,19.1,1.9,6,0,6,7,False,1.0,6,0.0,0.0,0.9580555555555555,0.9580555555555555,0.9580555555555555,0.9580555555555555,0.9580555555555555,0.9580555555555555,0.9580555555555555,0.9580555555555555,0.9580555555555555,0.9580555555555555,38
2021-06-06 08:00:00+00:00,0.0,20.0,1.2,6,0,6,8,False,0.0,6,0.0,0.0,0.9730555555555556,0.9730555555555556,0.9730555555555556,0.9730555555555556,0.8844444444444445,0.2052777777777777,0.9730555555555556,0.9730555555555556,0.9730555555555556,0.9730555555555556,38
2021-06-06 09:00:00+00:00,0.0,20.7,2.5,6,0,6,9,False,0.0,6,0.0,0.0,0.9705555555555556,0.9705555555555556,0.9705555555555556,0.9705555555555556,0.0,0.0,0.9705555555555556,0.9705555555555556,0.9705555555555556,0.9705555555555556,37
2021-06-06 10:00:00+00:00,0.0,20.6,4.1,6,0,6,10,False,0.0,6,0.0,0.0,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.0536111111111111,0.3638888888888889,0.9877777777777776,0.9877777777777776,0.9877777777777776,0.9877777777777776,38
2021-06-06 11:00:00+00:00,0.0,22.3,1.9,6,0,6,11,False,0.0,6,0.0,0.0,0.6494444444444444,0.6494444444444444,0.6494444444444444,0.6494444444444444,0.2627777777777778,0.3372222222222222,0.6494444444444444,0.6494444444444444,0.6494444444444444,0.6494444444444444,38
2021-06-06 12:00:00+00:00,0.0,21.9,3.0,6,0,6,12,False,0.0,6,0.6733333333333332,0.7377777777777778,0.7377777777777778,0.7377777777777778,0.3647222222222222,0.4166666666666667,0.0,0.0,0.0644444444444444,0.0,0.7377777777777778,0.7377777777777778,38
2021-06-06 13:00:00+00:00,0.0,22.0,3.4,7,0,6,13,False,0.0,6,0.6086111111111111,0.5033333333333333,0.7458333333333332,0.7458333333333332,0.5033333333333333,0.4505555555555555,0.0,0.0,0.5058333333333334,0.5788888888888888,0.7458333333333332,0.7458333333333332,38
2021-06-06 14:00:00+00:00,0.0,23.0,3.9,7,0,6,14,False,0.0,6,0.0,0.0,0.7669444444444444,0.7669444444444444,0.2580555555555555,0.4261111111111111,0.3752777777777777,0.5133333333333333,0.0,0.0,0.7669444444444444,0.7669444444444444,39
2021-06-06 15:00:00+00:00,0.0,22.4,5.4,7,0,6,15,False,0.0,6,0.6777777777777778,0.8194444444444444,0.8194444444444444,0.8194444444444444,0.8194444444444444,0.8194444444444444,0.1516666666666666,0.3144444444444444,0.4763888888888888,0.6777777777777778,0.8194444444444444,0.8194444444444444,39
2021-06-06 16:00:00+00:00,0.0,20.9,4.1,7,0,6,16,False,0.0,6,0.8222222222222222,0.5211111111111111,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.4633333333333334,0.4377777777777777,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.8222222222222222,39
2021-06-06 17:00:00+00:00,0.2,18.5,2.9,7,0,6,17,False,0.0,6,0.0,0.0,0.8241666666666667,0.8241666666666667,0.8241666666666667,0.8241666666666667,0.4555555555555555,0.605,0.5227777777777778,0.2191666666666666,0.8241666666666667,0.8241666666666667,39
2021-06-06 18:00:00+00:00,0.0,20.0,1.8,7,0,6,18,False,0.0,6,0.0,0.0,0.8291666666666666,0.8291666666666666,0.8291666666666666,0.8291666666666666,0.8291666666666666,0.8291666666666666,0.2611111111111111,0.1566666666666666,0.8291666666666666,0.8291666666666666,39
2021-06-06 19:00:00+00:00,0.0,19.7,2.1,6,2,6,19,False,0.0,6,0.8166666666666667,0.8669444444444444,0.8669444444444444,0.8669444444444444,0.8669444444444444,0.8669444444444444,0.8669444444444444,0.8669444444444444,0.8166666666666667,0.8669444444444444,0.8669444444444444,0.8669444444444444,39
2021-06-06 20:00:00+00:00,0.0,19.3,3.2,6,0,6,20,False,2.0,6,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,0.876388888888889,39
2021-06-06 21:00:00+00:00,0.0,18.3,2.7,6,0,6,21,False,0.0,6,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,0.9911111111111108,22
2021-06-06 22:00:00+00:00,0.0,17.4,3.3,5,0,6,22,False,0.0,6,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,0.8836111111111111,20
2021-06-06 23:00:00+00:00,0.0,16.7,2.1,5,0,6,23,False,0.0,6,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,0.9566666666666668,20
2021-06-13 00:00:00+00:00,0.0,12.8,1.6,1,0,6,0,False,0.0,6,0.9158333333333332,0.3994444444444444,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,0.9383333333333332,39
2021-06-13 01:00:00+00:00,0.0,11.3,1.8,1,0,6,1,False,0.0,6,0.0,0.0,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,0.9894444444444443,39
2021-06-13 02:00:00+00:00,0.0,10.5,1.1,1,0,6,2,False,0.0,6,0.0,0.0,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,39
2021-06-13 03:00:00+00:00,0.0,10.0,1.0,1,0,6,3,False,0.0,6,0.0,0.0,0.9886111111111112,0.9886111111111112,0.9886111111111112,0.9886111111111112,0.9886111111111112,0.9886111111111112,0.9886111111111112,0.9886111111111112,0.9886111111111112,0.9886111111111112,39
2021-06-13 04:00:00+00:00,0.0,9.1,0.9,1,0,6,4,False,0.0,6,0.0,0.0,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,0.9930555555555556,39
