Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,month,bike_availability_396.0,dock_availability_396.0,bike_availability_549.0,dock_availability_549.0,bike_availability_477.0,dock_availability_477.0
2021-06-29 00:00:00+00:00,0.0,14.8,2.2,3,0,1,0,False,0.0,6,0.5088888888888888,0.5088888888888888,0.5088888888888888,0.5088888888888888,0.5088888888888888,0.5088888888888888
2021-06-29 01:00:00+00:00,0.0,14.7,2.3,3,0,1,1,False,0.0,6,0.6441666666666667,0.6441666666666667,0.6441666666666667,0.6441666666666667,0.6441666666666667,0.6441666666666667
2021-06-29 02:00:00+00:00,0.0,14.7,2.7,3,0,1,2,False,0.0,6,0.5936111111111111,0.5936111111111111,0.5936111111111111,0.5936111111111111,0.5936111111111111,0.5936111111111111
2021-06-29 03:00:00+00:00,0.0,14.6,2.1,3,0,1,3,False,0.0,6,0.5952777777777779,0.5952777777777779,0.5952777777777779,0.5952777777777779,0.5952777777777779,0.5952777777777779
2021-06-29 04:00:00+00:00,0.0,14.5,2.6,3,0,1,4,False,0.0,6,0.5611111111111112,0.5611111111111112,0.5611111111111112,0.5611111111111112,0.5611111111111112,0.5611111111111112
2021-06-29 05:00:00+00:00,0.0,14.5,2.7,3,1,1,5,False,0.0,6,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001,0.5700000000000001
2021-06-29 06:00:00+00:00,0.0,14.5,2.8,3,1,1,6,False,1.0,6,0.7550000000000001,0.7550000000000001,0.7550000000000001,0.7550000000000001,0.7550000000000001,0.7550000000000001
2021-06-29 07:00:00+00:00,0.0,14.3,2.1,8,0,1,7,False,1.0,6,0.9130555555555556,0.9130555555555556,0.9130555555555556,0.9130555555555556,0.9130555555555556,0.9130555555555556
2021-06-29 08:00:00+00:00,0.0,14.0,3.0,8,0,1,8,False,0.0,6,0.6038888888888889,0.6038888888888889,0.6038888888888889,0.6038888888888889,0.6038888888888889,0.6038888888888889
2021-06-29 09:00:00+00:00,0.0,13.7,2.1,8,0,1,9,False,0.0,6,0.5741666666666667,0.3208333333333333,0.3202777777777778,0.0,0.9113888888888888,0.6069444444444444
2021-06-29 10:00:00+00:00,0.0,14.3,1.0,8,2,1,10,False,0.0,6,0.6180555555555556,0.6180555555555556,0.1427777777777777,0.3211111111111111,0.0,0.0
2021-06-29 11:00:00+00:00,0.0,16.0,1.0,8,2,1,11,False,2.0,6,0.6283333333333332,0.6283333333333332,0.0111111111111111,0.2663888888888889,0.0,0.0
2021-06-29 12:00:00+00:00,0.0,16.6,1.4,8,2,1,12,False,2.0,6,0.6363888888888889,0.6363888888888889,0.2280555555555555,0.2744444444444444,0.0,0.2744444444444444
2021-06-29 13:00:00+00:00,0.0,20.1,2.0,6,3,1,13,False,2.0,6,0.4861111111111111,0.4861111111111111,0.3522222222222222,0.3352777777777778,0.4861111111111111,0.4861111111111111
2021-06-29 14:00:00+00:00,0.0,20.1,2.1,6,10,1,14,False,3.0,6,0.5675,0.5913888888888889,0.09,0.3588888888888889,0.1541666666666666,0.0
2021-06-29 15:00:00+00:00,0.0,19.5,2.9,6,14,1,15,False,10.0,6,0.4088888888888889,0.5611111111111111,0.2394444444444444,0.0,0.0,0.1572222222222222
2021-06-29 16:00:00+00:00,0.1,20.7,3.0,3,3,1,16,False,14.0,6,0.8825,0.8825,0.1494444444444444,0.1888888888888888,0.0791666666666666,0.0
2021-06-29 17:00:00+00:00,0.0,20.8,2.4,3,1,1,17,False,3.0,6,0.9219444444444446,0.9219444444444446,0.9219444444444446,0.9219444444444446,0.0619444444444444,0.0166666666666666
2021-06-29 18:00:00+00:00,0.0,21.5,2.4,3,1,1,18,False,1.0,6,0.8536111111111111,0.8433333333333333,0.923611111111111,0.923611111111111,0.0,0.0
2021-06-29 19:00:00+00:00,0.0,20.5,2.0,2,0,1,19,False,1.0,6,0.7213888888888889,0.0,0.7213888888888889,0.0,0.0633333333333333,0.7213888888888889
