started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2019-12-01 09:52:59.288000+00:00,2019-12-01 09:59:38.286000+00:00,398,623,7 Juni Plassen,ved Henrik Ibsens gate,59.9150596,10.7312715,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2019-12-01 09:54:17.670000+00:00,2019-12-01 09:58:51.817000+00:00,274,470,St. Hanshaugen park nord,krysset Colletts gt / Geitmyrsveien,59.929771,10.743524,556,Pilestredet,ved Sporveisgata,59.9262242,10.7296246
2019-12-01 09:55:48.340000+00:00,2019-12-01 10:03:13.217000+00:00,444,449,Ruseløkkgården,langs Løkkeveien,59.913499,10.72656,396,Kirkeristen,ved Torggata,59.913032,10.746681
2019-12-01 09:56:19.430000+00:00,2019-12-01 10:02:03.002000+00:00,343,457,Trondheimsveien,Ved trikkestoppet,59.9230577,10.7717192,585,Nordre gate,Øst for Grünerbrua,59.9212171,10.7547918
2019-12-01 09:56:20.794000+00:00,2019-12-01 10:00:00.048000+00:00,219,489,Torggata,ved Bernt Ankers gate,59.916012,10.751655,787,Kirkegata 15,Kirkegata 15,59.91015615055511,10.743456971511705
2019-12-01 09:57:07.919000+00:00,2019-12-01 10:00:02.712000+00:00,174,421,Alexander Kiellands Plass,ved Maridalsveien,59.928058,10.751397,442,Vulkan,ved Maridalsveien,59.92251,10.75101
2019-12-01 09:57:42.585000+00:00,2019-12-01 10:02:03.028000+00:00,260,440,Lakkegata,ved Sundtkvartalet,59.9172088,10.7622135,465,Bjørvika,ved broen under Nylandsveien,59.909006,10.75618
2019-12-01 09:58:00.984000+00:00,2019-12-01 10:06:51.194000+00:00,530,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,562,Slottsparken Øst,mellom Wergelandsveien og Holbergs gate,59.917485,10.732128
2019-12-01 09:58:16.692000+00:00,2019-12-01 10:01:16.385000+00:00,179,555,Griffenfeldts gate,ved Colletts gate,59.9337026,10.7519299,744,Hallénparken,ved Vogts gate,59.9315302,10.762169
2019-12-01 10:00:06.336000+00:00,2019-12-01 10:02:52.932000+00:00,166,403,Parkveien,utenfor Katedralen pub,59.921768,10.730476,400,HiOA,langs Pilestredet,59.919927,10.735428
2019-12-01 10:02:50.991000+00:00,2019-12-01 10:11:50.183000+00:00,539,450,Elisenberg,ved holdeplassen,59.919524,10.70884,446,Bislett Stadion,ved rundkjøringen,59.92549,10.731288
2019-12-01 10:03:09.261000+00:00,2019-12-01 10:09:13.911000+00:00,364,400,HiOA,langs Pilestredet,59.919927,10.735428,577,Arkaden Nord,ved Dronningens gate,59.9121472,10.7480527
2019-12-01 10:04:19.490000+00:00,2019-12-01 10:11:18.034000+00:00,418,469,Studentparlamentet,ved Frydenlund holdeplass,59.920852,10.733357,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2019-12-01 10:04:36.882000+00:00,2019-12-01 10:19:28.123000+00:00,891,512,Ensjø T-bane,ved Ensjøveien,59.9131891,10.7897605,551,Olaf Ryes plass,ved Sofienberggata,59.922425,10.758182
2019-12-01 10:07:55.890000+00:00,2019-12-01 10:11:38.416000+00:00,222,540,Lilleborgbanen,langs Ole Bulls gate,59.933727,10.769094,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2019-12-01 10:09:41.245000+00:00,2019-12-01 10:14:55.874000+00:00,314,434,Lindern,krysset ved Kirkeveien og Stensgata,59.9358883,10.7350062,472,Arendalsgata,over veien fra Sagen Kirke,59.9378,10.7541
2019-12-01 10:11:05.206000+00:00,2019-12-01 10:20:17.978000+00:00,552,446,Bislett Stadion,ved rundkjøringen,59.92549,10.731288,413,Majorstuen,utenfor banken i Majorstukrysset,59.929045,10.716926
2019-12-01 10:11:43.448000+00:00,2019-12-01 10:23:25.975000+00:00,702,394,Bjølsen Studentby,ved rundkjøringen,59.94375,10.7603062,386,Slemdalsveien,ved Majorstuen T-bane,59.930596,10.714778
2019-12-01 10:13:03.623000+00:00,2019-12-01 10:18:43.421000+00:00,339,739,Hammersborg Torg,i Møllergata,59.916536,10.749162,452,Vippetangen vest,nærmest Rådhuset,59.903989,10.740627
2019-12-01 10:14:09.819000+00:00,2019-12-01 10:20:59.809000+00:00,409,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2019-12-01 10:14:47.525000+00:00,2019-12-01 10:17:17.310000+00:00,149,493,Sofienbergparken nordvest,ved Toftes gate,59.9243639,10.7615858,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2019-12-01 10:15:55.728000+00:00,2019-12-01 10:25:00.644000+00:00,544,459,Valkyrieplassen,langs Valkyriegata,59.9281319,10.71842,476,Edvard Storms gate,ved Pilestredet,59.919111,10.736179
2019-12-01 10:15:56.829000+00:00,2019-12-01 10:22:00.169000+00:00,363,547,Skippergata,sidegaten til Karl Johans gate,59.9112227,10.7481976,494,Rådhusbrygge 4,ved Nesoddbåten,59.9108469,10.7303766
2019-12-01 10:16:06.231000+00:00,2019-12-01 10:25:22.819000+00:00,556,547,Skippergata,sidegaten til Karl Johans gate,59.9112227,10.7481976,547,Skippergata,sidegaten til Karl Johans gate,59.9112227,10.7481976
2019-12-01 10:17:36.203000+00:00,2019-12-01 10:23:34.069000+00:00,357,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,620,Bislettgata,ved Bislett Stadion,59.9238336,10.7346377
2019-12-01 10:20:39.998000+00:00,2019-12-01 10:28:08.828000+00:00,448,607,Marcus Thranes gate,ved Akerselva,59.9327471,10.7585697,423,Schous plass,nærmest rundkjøringen,59.920335,10.760804
2019-12-01 10:20:52.543000+00:00,2019-12-01 10:26:14.509000+00:00,321,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058
2019-12-01 10:21:26.059000+00:00,2019-12-01 10:29:51.109000+00:00,505,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,605,Økernveien,ved Ensjøveien bussholdeplass,59.9167376,10.779916
2019-12-01 10:21:51.785000+00:00,2019-12-01 10:30:45.612000+00:00,533,407,Sagene bussholdeplass,ved Gråbeinsletta,59.937743,10.751648,585,Nordre gate,Øst for Grünerbrua,59.9212171,10.7547918
2019-12-01 10:21:53.760000+00:00,2019-12-01 10:51:08.609000+00:00,1754,380,Bentsebrugata,rett over busstoppet,59.93923,10.75917,412,Jakob kirke,langs Torggata,59.917866,10.754898
2019-12-01 10:22:10.621000+00:00,2019-12-01 10:30:48.042000+00:00,517,385,Søndre gate,ved Ankerbrua,59.918632,10.757867,400,HiOA,langs Pilestredet,59.919927,10.735428
2019-12-01 10:25:37.077000+00:00,2019-12-01 10:31:04.943000+00:00,327,442,Vulkan,ved Maridalsveien,59.92251,10.75101,562,Slottsparken Øst,mellom Wergelandsveien og Holbergs gate,59.917485,10.732128
2019-12-01 10:30:25.294000+00:00,2019-12-01 10:34:40.640000+00:00,255,429,Thune,ved bomringen,59.92208,10.68588,484,Karenlyst allé,utenfor Handelsbanken,59.92033,10.683814
2019-12-01 10:30:38.121000+00:00,2019-12-01 10:46:47.518000+00:00,969,429,Thune,ved bomringen,59.92208,10.68588,418,Norsk Folkemuseum,utenfor inngangen,59.907674,10.686843
2019-12-01 10:32:47.696000+00:00,2019-12-01 10:34:40.214000+00:00,112,573,Tordenskiolds gate,Mellom Rådhusplassen og Otto Sverdrups gate,59.9117882,10.7351647,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215
