Unnamed: 0,Nedbør (1 t),Lufttemperatur,Middelvind,Skydekke,count,weekday,hour,isHoliday,count_last_hour,availability,dock_availability
2022-07-01 00:00:00+00:00,0.0,-7.1,2.2,5,0.0,4,0,False,,0.8122453703703701,0.999722222222222
2022-07-01 01:00:00+00:00,0.0,-8.1,0.4,5,0.0,4,1,False,0.0,0.8023148148148146,0.9627777777777776
2022-07-01 02:00:00+00:00,0.0,-7.9,2.4,5,0.0,4,2,False,0.0,0.8326388888888889,0.9991666666666668
2022-07-01 03:00:00+00:00,0.0,-7.3,0.2,5,0.0,4,3,False,0.0,0.819212962962963,0.9830555555555556
2022-07-01 04:00:00+00:00,0.0,-6.0,3.4,5,0.0,4,4,False,0.0,0.8199074074074074,0.9838888888888888
2022-07-01 05:00:00+00:00,0.0,-5.7,3.4,5,3.0,4,5,False,0.0,0.8048611111111114,0.9658333333333337
2022-07-01 06:00:00+00:00,0.1,-5.7,4.9,5,4.0,4,6,False,3.0,0.7289814814814813,0.9791666666666664
2022-07-01 07:00:00+00:00,0.4,-5.5,4.2,0,2.0,4,7,False,4.0,0.5568749999999999,0.9977777777777778
2022-07-01 08:00:00+00:00,0.6,-5.7,5.1,0,3.0,4,8,False,2.0,0.529375,0.9605555555555556
2022-07-01 09:00:00+00:00,1.2,-5.5,4.8,0,7.0,4,9,False,3.0,0.5103935185185186,0.981388888888889
2022-07-01 10:00:00+00:00,0.6,-5.0,3.8,0,2.0,4,10,False,7.0,0.523263888888889,0.965277777777778
2022-07-01 11:00:00+00:00,0.6,-4.2,4.1,0,15.0,4,11,False,2.0,0.493888888888889,0.9797222222222224
2022-07-01 12:00:00+00:00,0.5,-4.0,4.5,0,7.0,4,12,False,15.0,0.6267592592592592,0.9819444444444444
2022-07-01 13:00:00+00:00,0.2,-3.1,4.8,0,16.0,4,13,False,7.0,0.7406481481481478,0.9786111111111108
2022-07-01 14:00:00+00:00,0.4,-2.8,4.5,0,39.0,4,14,False,16.0,0.7495833333333332,0.9994444444444442
2022-07-01 15:00:00+00:00,0.5,-3.1,3.9,0,26.0,4,15,False,39.0,0.6537268518518519,0.9658333333333332
2022-07-01 16:00:00+00:00,0.8,-3.1,4.7,0,19.0,4,16,False,26.0,0.8185416666666662,0.9605555555555552
2022-07-01 17:00:00+00:00,0.2,-2.8,3.9,0,12.0,4,17,False,19.0,0.853032407407407,0.9855555555555552
2022-07-01 18:00:00+00:00,0.0,-3.1,4.3,0,8.0,4,18,False,12.0,0.9510879629629628,0.9791666666666669
2022-07-01 19:00:00+00:00,0.1,-3.3,6.1,8,14.0,4,19,False,8.0,0.9235416666666662,0.9441666666666664
2022-07-01 20:00:00+00:00,0.3,-3.3,6.5,8,11.0,4,20,False,14.0,0.9346296296296293,0.9986111111111108
2022-07-01 21:00:00+00:00,0.2,-3.2,5.7,8,6.0,4,21,False,11.0,0.8978240740740743,0.9794444444444445
2022-07-01 22:00:00+00:00,0.4,-3.1,5.5,8,8.0,4,22,False,6.0,0.9008796296296294,0.9827777777777776
2022-07-01 23:00:00+00:00,0.1,-3.4,6.8,8,0.0,4,23,False,8.0,0.9236342592592592,0.9799999999999998
2022-07-02 00:00:00+00:00,0.0,-4.1,1.4,2,0.0,5,0,False,0.0,0.9757407407407408,0.9980555555555556
2022-07-02 01:00:00+00:00,0.0,-4.7,1.0,2,0.0,5,1,False,0.0,0.997222222222222,0.9972222222222222
2022-07-02 02:00:00+00:00,0.0,-5.1,0.7,2,0.0,5,2,False,0.0,0.9797222222222218,0.9797222222222222
2022-07-02 03:00:00+00:00,0.0,-3.7,1.7,2,1.0,5,3,False,0.0,0.9980555555555556,0.9980555555555554
2022-07-02 04:00:00+00:00,0.0,-3.2,2.0,2,0.0,5,4,False,1.0,0.9669444444444444,0.9669444444444446
2022-07-02 05:00:00+00:00,0.0,-2.8,1.8,2,0.0,5,5,False,0.0,0.9994444444444442,0.9994444444444442
2022-07-02 06:00:00+00:00,0.0,-2.6,1.7,2,2.0,5,6,False,0.0,0.9825,0.9825
2022-07-02 07:00:00+00:00,0.0,-3.6,0.9,1,2.0,5,7,False,2.0,0.9974999999999992,0.9974999999999996
2022-07-02 08:00:00+00:00,0.0,-3.0,1.2,1,6.0,5,8,False,2.0,0.9819444444444444,0.9819444444444444
2022-07-02 09:00:00+00:00,0.0,1.4,1.4,1,16.0,5,9,False,6.0,0.9611111111111116,0.9611111111111112
2022-07-02 10:00:00+00:00,0.0,-0.2,1.5,1,6.0,5,10,False,16.0,0.9988888888888886,0.9988888888888886
